Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

07:00:08 PM   UID       PID   cswch/s nvcswch/s  Command
07:00:09 PM  1000     10511      2.00      7.00  two_node_pipeli
07:00:10 PM  1000     10511      9.00    689.00  two_node_pipeli
07:00:11 PM  1000     10511      9.90      0.99  two_node_pipeli
07:00:12 PM  1000     10511      6.06      0.00  two_node_pipeli
07:00:13 PM  1000     10511      0.00      0.00  two_node_pipeli
07:00:14 PM  1000     10511      0.00      0.00  two_node_pipeli
07:00:15 PM  1000     10511      1.96      0.00  two_node_pipeli
07:00:16 PM  1000     10511     15.00   7016.00  two_node_pipeli
07:00:17 PM  1000     10511     50.00  15188.00  two_node_pipeli
07:00:18 PM  1000     10511     20.00   2293.00  two_node_pipeli
07:00:19 PM  1000     10511      8.00    433.00  two_node_pipeli
07:00:20 PM  1000     10511      3.00    369.00  two_node_pipeli
07:00:21 PM  1000     10511      5.94    308.91  two_node_pipeli
07:00:22 PM  1000     10511      6.00    349.00  two_node_pipeli
07:00:23 PM  1000     10511     13.00    301.00  two_node_pipeli
07:00:24 PM  1000     10511     29.00    314.00  two_node_pipeli
07:00:25 PM  1000     10511     20.00    152.00  two_node_pipeli
07:00:26 PM  1000     10511     11.00     44.00  two_node_pipeli
07:00:27 PM  1000     10511      3.00      2.00  two_node_pipeli
07:00:28 PM  1000     10511      5.00     18.00  two_node_pipeli
07:00:29 PM  1000     10511      3.00     13.00  two_node_pipeli
07:00:30 PM  1000     10511      0.00     10.68  two_node_pipeli
07:00:31 PM  1000     10511      2.00      1.00  two_node_pipeli
07:00:32 PM  1000     10511      3.00     11.00  two_node_pipeli
07:00:33 PM  1000     10511      2.97      8.91  two_node_pipeli
07:00:34 PM  1000     10511      3.00      4.00  two_node_pipeli
07:00:35 PM  1000     10511      1.00     22.00  two_node_pipeli
07:00:36 PM  1000     10511      2.00      1.00  two_node_pipeli
07:00:38 PM  1000     10511      0.98     16.67  two_node_pipeli
07:00:39 PM  1000     10511      2.00     24.00  two_node_pipeli
07:00:40 PM  1000     10511      0.00      0.00  two_node_pipeli
07:00:41 PM  1000     10511      0.99      0.00  two_node_pipeli
07:00:42 PM  1000     10511      1.00     29.00  two_node_pipeli
07:00:43 PM  1000     10511      0.00      4.00  two_node_pipeli
07:00:44 PM  1000     10511      1.00      5.00  two_node_pipeli
07:00:45 PM  1000     10511      0.00      3.96  two_node_pipeli
07:00:46 PM  1000     10511      0.00      0.00  two_node_pipeli
07:00:47 PM  1000     10511      0.00      7.00  two_node_pipeli
07:00:48 PM  1000     10511      0.00      4.00  two_node_pipeli
07:00:49 PM  1000     10511      0.00      0.00  two_node_pipeli
07:00:50 PM  1000     10511      6.00     15.00  two_node_pipeli
07:00:51 PM  1000     10511      3.00      3.00  two_node_pipeli
07:00:52 PM  1000     10511      1.00      1.00  two_node_pipeli
07:00:53 PM  1000     10511      1.00     16.00  two_node_pipeli
07:00:54 PM  1000     10511      0.00      0.00  two_node_pipeli
07:00:55 PM  1000     10511      3.00      5.00  two_node_pipeli
07:00:56 PM  1000     10511      0.00      0.00  two_node_pipeli
07:00:57 PM  1000     10511      1.00      0.00  two_node_pipeli
07:00:58 PM  1000     10511      0.00      0.00  two_node_pipeli
07:00:59 PM  1000     10511      1.00      0.00  two_node_pipeli
07:01:00 PM  1000     10511      1.00     11.00  two_node_pipeli
07:01:01 PM  1000     10511      2.00      7.00  two_node_pipeli
07:01:02 PM  1000     10511      5.00     63.00  two_node_pipeli
07:01:03 PM  1000     10511      0.96      1.92  two_node_pipeli
07:01:04 PM  1000     10511      0.00      3.00  two_node_pipeli
