Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

06:55:50 PM   UID       PID   cswch/s nvcswch/s  Command
06:55:51 PM  1000     10039      1.00      3.00  two_node_pipeli
06:55:52 PM  1000     10039      5.00    132.00  two_node_pipeli
06:55:53 PM  1000     10039      5.00     77.00  two_node_pipeli
06:55:54 PM  1000     10039      1.00     55.00  two_node_pipeli
06:55:55 PM  1000     10039      1.00     11.00  two_node_pipeli
06:55:56 PM  1000     10039      2.00      0.00  two_node_pipeli
06:55:57 PM  1000     10039      3.00      0.00  two_node_pipeli
06:55:58 PM  1000     10039      7.00    563.00  two_node_pipeli
06:55:59 PM  1000     10039     13.00    495.00  two_node_pipeli
06:56:00 PM  1000     10039      5.00    425.00  two_node_pipeli
06:56:01 PM  1000     10039     23.00    909.00  two_node_pipeli
06:56:02 PM  1000     10039     28.00   5439.00  two_node_pipeli
06:56:03 PM  1000     10039      0.00   8034.00  two_node_pipeli
06:56:04 PM  1000     10039      0.00  14701.00  two_node_pipeli
06:56:05 PM  1000     10039      1.00  13012.00  two_node_pipeli
06:56:06 PM  1000     10039     13.00   4239.00  two_node_pipeli
06:56:07 PM  1000     10039      4.00    260.00  two_node_pipeli
06:56:08 PM  1000     10039      5.00    299.00  two_node_pipeli
06:56:09 PM  1000     10039      6.00    402.00  two_node_pipeli
06:56:10 PM  1000     10039      7.00    304.00  two_node_pipeli
06:56:11 PM  1000     10039     11.00    316.00  two_node_pipeli
06:56:12 PM  1000     10039     10.00    119.00  two_node_pipeli
06:56:13 PM  1000     10039      2.00    121.00  two_node_pipeli
06:56:14 PM  1000     10039      4.00     54.00  two_node_pipeli
06:56:15 PM  1000     10039      0.99      4.95  two_node_pipeli
06:56:16 PM  1000     10039      1.00     37.00  two_node_pipeli
06:56:17 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:18 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:19 PM  1000     10039      0.00      9.00  two_node_pipeli
06:56:20 PM  1000     10039      0.00     11.88  two_node_pipeli
06:56:21 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:22 PM  1000     10039      3.00     38.00  two_node_pipeli
06:56:23 PM  1000     10039      5.00    361.00  two_node_pipeli
06:56:24 PM  1000     10039      2.97    133.66  two_node_pipeli
06:56:25 PM  1000     10039      0.00     72.00  two_node_pipeli
06:56:26 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:27 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:28 PM  1000     10039      0.00      1.00  two_node_pipeli
06:56:29 PM  1000     10039      2.00      5.00  two_node_pipeli
06:56:30 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:31 PM  1000     10039      0.98      0.00  two_node_pipeli
06:56:32 PM  1000     10039      0.99      0.00  two_node_pipeli
06:56:33 PM  1000     10039      0.00     54.00  two_node_pipeli
06:56:34 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:35 PM  1000     10039      0.00     17.00  two_node_pipeli
06:56:36 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:37 PM  1000     10039      0.00      4.00  two_node_pipeli
06:56:38 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:39 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:40 PM  1000     10039      1.00      0.00  two_node_pipeli
06:56:41 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:42 PM  1000     10039      0.00     17.00  two_node_pipeli
06:56:43 PM  1000     10039      1.00      6.00  two_node_pipeli
06:56:44 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:45 PM  1000     10039      1.00     24.00  two_node_pipeli
06:56:46 PM  1000     10039      0.00      8.00  two_node_pipeli
06:56:47 PM  1000     10039      0.00      3.00  two_node_pipeli
06:56:48 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:49 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:50 PM  1000     10039      0.00      0.00  two_node_pipeli
06:56:51 PM  1000     10039      0.00      1.00  two_node_pipeli
06:56:52 PM  1000     10039      0.00      2.97  two_node_pipeli
06:56:53 PM  1000     10039      0.00      8.91  two_node_pipeli
06:56:54 PM  1000     10039      3.00     49.00  two_node_pipeli
06:56:55 PM  1000     10039      0.00     15.00  two_node_pipeli
06:56:56 PM  1000     10039      0.00     23.00  two_node_pipeli
06:56:57 PM  1000     10039      0.00      4.95  two_node_pipeli
06:56:58 PM  1000     10039      1.98     21.78  two_node_pipeli
06:56:59 PM  1000     10039      0.00      0.00  two_node_pipeli
06:57:00 PM  1000     10039      0.00      0.00  two_node_pipeli
06:57:01 PM  1000     10039      0.00      0.00  two_node_pipeli
06:57:02 PM  1000     10039      0.99      7.92  two_node_pipeli
06:57:03 PM  1000     10039      0.00      3.00  two_node_pipeli
06:57:04 PM  1000     10039      0.00      3.00  two_node_pipeli
06:57:05 PM  1000     10039      0.00      0.00  two_node_pipeli
06:57:06 PM  1000     10039      1.00     54.00  two_node_pipeli
06:57:07 PM  1000     10039      0.00      0.00  two_node_pipeli
06:57:08 PM  1000     10039      5.94     37.62  two_node_pipeli
06:57:09 PM  1000     10039      1.00     10.00  two_node_pipeli
06:57:10 PM  1000     10039      1.00      5.00  two_node_pipeli
06:57:11 PM  1000     10039      0.00      1.00  two_node_pipeli
06:57:12 PM  1000     10039      0.00      1.00  two_node_pipeli
06:57:13 PM  1000     10039      0.00      0.00  two_node_pipeli
06:57:14 PM  1000     10039      0.00      4.00  two_node_pipeli
06:57:15 PM  1000     10039      2.00     20.00  two_node_pipeli
06:57:16 PM  1000     10039      5.00     94.00  two_node_pipeli
06:57:17 PM  1000     10039      5.00    227.00  two_node_pipeli
06:57:18 PM  1000     10039      0.00      9.00  two_node_pipeli
06:57:19 PM  1000     10039      0.00     49.00  two_node_pipeli
06:57:20 PM  1000     10039      2.97     99.01  two_node_pipeli
06:57:21 PM  1000     10039      0.00     55.45  two_node_pipeli
06:57:22 PM  1000     10039      0.00     16.00  two_node_pipeli
06:57:23 PM  1000     10039      1.00      2.00  two_node_pipeli
06:57:24 PM  1000     10039      0.00     23.00  two_node_pipeli
06:57:25 PM  1000     10039      1.00      8.00  two_node_pipeli
06:57:26 PM  1000     10039      0.00     30.00  two_node_pipeli
06:57:27 PM  1000     10039      0.00     14.00  two_node_pipeli
06:57:28 PM  1000     10039      0.00      5.94  two_node_pipeli
06:57:29 PM  1000     10039      0.00      2.00  two_node_pipeli
06:57:30 PM  1000     10039      0.00      0.00  two_node_pipeli
06:57:31 PM  1000     10039      2.00     25.00  two_node_pipeli
06:57:32 PM  1000     10039      0.00      3.00  two_node_pipeli
06:57:33 PM  1000     10039      0.00      0.00  two_node_pipeli
06:57:34 PM  1000     10039      2.00     92.00  two_node_pipeli
06:57:35 PM  1000     10039      2.00     36.00  two_node_pipeli
06:57:36 PM  1000     10039      8.00     94.00  two_node_pipeli
06:57:37 PM  1000     10039      6.00     81.00  two_node_pipeli
06:57:38 PM  1000     10039     13.00    528.00  two_node_pipeli
06:57:39 PM  1000     10039     12.00    783.00  two_node_pipeli
06:57:40 PM  1000     10039     16.00    763.00  two_node_pipeli
06:57:41 PM  1000     10039     21.78    798.02  two_node_pipeli
06:57:42 PM  1000     10039     21.78    847.52  two_node_pipeli
06:57:43 PM  1000     10039     14.14    950.51  two_node_pipeli
06:57:44 PM  1000     10039     14.00    746.00  two_node_pipeli
06:57:45 PM  1000     10039     11.00    604.00  two_node_pipeli
06:57:46 PM  1000     10039     14.00    649.00  two_node_pipeli
06:57:47 PM  1000     10039      4.00    480.00  two_node_pipeli
06:57:48 PM  1000     10039     13.00    847.00  two_node_pipeli
06:57:49 PM  1000     10039      2.00    178.00  two_node_pipeli
06:57:50 PM  1000     10039      2.00    222.00  two_node_pipeli
06:57:51 PM  1000     10039      6.00    541.00  two_node_pipeli
06:57:52 PM  1000     10039     16.83    714.85  two_node_pipeli
06:57:53 PM  1000     10039     13.00    857.00  two_node_pipeli
06:57:54 PM  1000     10039     17.00    909.00  two_node_pipeli
06:57:55 PM  1000     10039     17.00    916.00  two_node_pipeli
06:57:56 PM  1000     10039     18.00    834.00  two_node_pipeli
06:57:57 PM  1000     10039     15.00    821.00  two_node_pipeli
06:57:58 PM  1000     10039     24.00    865.00  two_node_pipeli
06:57:59 PM  1000     10039     19.00    777.00  two_node_pipeli
06:58:00 PM  1000     10039     13.00    915.00  two_node_pipeli
06:58:01 PM  1000     10039     12.00    882.00  two_node_pipeli
06:58:02 PM  1000     10039     15.00    785.00  two_node_pipeli
06:58:03 PM  1000     10039     16.00    870.00  two_node_pipeli
06:58:04 PM  1000     10039     16.00    853.00  two_node_pipeli
06:58:05 PM  1000     10039     18.00    856.00  two_node_pipeli
06:58:06 PM  1000     10039     11.00    879.00  two_node_pipeli
06:58:07 PM  1000     10039     15.00    986.00  two_node_pipeli
06:58:08 PM  1000     10039     15.00    824.00  two_node_pipeli
06:58:09 PM  1000     10039     18.00    781.00  two_node_pipeli
06:58:10 PM  1000     10039     19.00    845.00  two_node_pipeli
06:58:11 PM  1000     10039     13.00    886.00  two_node_pipeli
06:58:12 PM  1000     10039     12.87    850.50  two_node_pipeli
06:58:13 PM  1000     10039     15.00    819.00  two_node_pipeli
06:58:14 PM  1000     10039     14.00    788.00  two_node_pipeli
06:58:15 PM  1000     10039     18.00    849.00  two_node_pipeli
06:58:16 PM  1000     10039     14.00    846.00  two_node_pipeli
06:58:17 PM  1000     10039     15.00    777.00  two_node_pipeli
06:58:18 PM  1000     10039     16.00    933.00  two_node_pipeli
06:58:19 PM  1000     10039     17.00    866.00  two_node_pipeli
06:58:20 PM  1000     10039     12.00    811.00  two_node_pipeli
06:58:21 PM  1000     10039     13.00    777.00  two_node_pipeli
06:58:22 PM  1000     10039     14.00    804.00  two_node_pipeli
06:58:23 PM  1000     10039     15.00    864.00  two_node_pipeli
06:58:24 PM  1000     10039     12.00    815.00  two_node_pipeli
06:58:25 PM  1000     10039     20.00    851.00  two_node_pipeli
06:58:26 PM  1000     10039     16.83    878.22  two_node_pipeli
06:58:27 PM  1000     10039     18.00    811.00  two_node_pipeli
06:58:28 PM  1000     10039     12.00    892.00  two_node_pipeli
06:58:29 PM  1000     10039     17.00    744.00  two_node_pipeli
06:58:30 PM  1000     10039     17.00    930.00  two_node_pipeli
06:58:31 PM  1000     10039     14.00    772.00  two_node_pipeli
06:58:32 PM  1000     10039     16.00    797.00  two_node_pipeli
06:58:33 PM  1000     10039     15.00    554.00  two_node_pipeli
06:58:34 PM  1000     10039     18.00    907.00  two_node_pipeli
06:58:35 PM  1000     10039     14.85    889.11  two_node_pipeli
06:58:36 PM  1000     10039     16.00    890.00  two_node_pipeli
06:58:37 PM  1000     10039     21.00    765.00  two_node_pipeli
06:58:38 PM  1000     10039     15.00    790.00  two_node_pipeli
06:58:39 PM  1000     10039     15.00    905.00  two_node_pipeli
06:58:40 PM  1000     10039     11.00    859.00  two_node_pipeli
06:58:41 PM  1000     10039     17.00    837.00  two_node_pipeli
06:58:42 PM  1000     10039     16.00    756.00  two_node_pipeli
06:58:43 PM  1000     10039     13.00    901.00  two_node_pipeli
06:58:44 PM  1000     10039     14.00    916.00  two_node_pipeli
06:58:45 PM  1000     10039     12.00    916.00  two_node_pipeli
06:58:46 PM  1000     10039     17.00    819.00  two_node_pipeli
06:58:47 PM  1000     10039     15.00    874.00  two_node_pipeli
06:58:48 PM  1000     10039     17.00    868.00  two_node_pipeli
06:58:49 PM  1000     10039     17.00    836.00  two_node_pipeli
06:58:50 PM  1000     10039     18.00    834.00  two_node_pipeli
Average:     1000     10039      7.30    613.49  two_node_pipeli
