Linux 5.10.216-tegra (neu-desktop) 	11/04/2024 	_aarch64_	(12 CPU)

09:24:02 PM   UID       PID   cswch/s nvcswch/s  Command
09:24:03 PM  1000    108829     56.00      0.00  two_node_pipeli
09:24:03 PM  1000    108828     30.00      0.00  two_node_pipeli
09:24:03 PM  1000    108838     39.00      0.00  two_node_pipeli
09:24:03 PM  1000    108846     42.00      0.00  two_node_pipeli
09:24:03 PM  1000    108842     42.00      0.00  two_node_pipeli
09:24:03 PM  1000    108835     34.00      0.00  two_node_pipeli
09:24:03 PM  1000    108851     32.00      0.00  two_node_pipeli
09:24:03 PM  1000    108826     49.00      0.00  two_node_pipeli
09:24:03 PM  1000    108853     33.00      0.00  two_node_pipeli
09:24:03 PM  1000    108859     31.00      0.00  two_node_pipeli
09:24:03 PM  1000    108847     33.00      0.00  two_node_pipeli
09:24:03 PM  1000    108858     32.00      0.00  two_node_pipeli
09:24:03 PM  1000    108816     47.00      0.00  two_node_pipeli
09:24:03 PM  1000    108865     35.00      0.00  two_node_pipeli
09:24:03 PM  1000    108832     31.00      0.00  two_node_pipeli
09:24:03 PM  1000    108831     32.00      0.00  two_node_pipeli
09:24:03 PM  1000    108827     44.00      0.00  two_node_pipeli
09:24:03 PM  1000    108836     40.00      0.00  two_node_pipeli
09:24:03 PM  1000    108839     31.00      0.00  two_node_pipeli
09:24:03 PM  1000    108837     32.00      0.00  two_node_pipeli
09:24:03 PM  1000    108834     48.00      0.00  two_node_pipeli
09:24:03 PM  1000    108830     33.00      0.00  two_node_pipeli
09:24:03 PM  1000    108845     32.00      0.00  two_node_pipeli
09:24:03 PM  1000    108833     35.00      0.00  two_node_pipeli
09:24:03 PM  1000    108856     32.00      0.00  two_node_pipeli

09:24:03 PM   UID       PID   cswch/s nvcswch/s  Command
09:24:04 PM  1000    108829     47.00      0.00  two_node_pipeli
09:24:04 PM  1000    108828     31.00      0.00  two_node_pipeli
09:24:04 PM  1000    108838     37.00      0.00  two_node_pipeli
09:24:04 PM  1000    108846     34.00      0.00  two_node_pipeli
09:24:04 PM  1000    108842     36.00      0.00  two_node_pipeli
09:24:04 PM  1000    108835     40.00      0.00  two_node_pipeli
09:24:04 PM  1000    108851     31.00      0.00  two_node_pipeli
09:24:04 PM  1000    108826     40.00      0.00  two_node_pipeli
09:24:04 PM  1000    108853     39.00      0.00  two_node_pipeli
09:24:04 PM  1000    108859     34.00      0.00  two_node_pipeli
09:24:04 PM  1000    108847     30.00      0.00  two_node_pipeli
09:24:04 PM  1000    108858     28.00      0.00  two_node_pipeli
09:24:04 PM  1000    108816     51.00      0.00  two_node_pipeli
09:24:04 PM  1000    108865     29.00      0.00  two_node_pipeli
09:24:04 PM  1000    108832     29.00      0.00  two_node_pipeli
09:24:04 PM  1000    108831     39.00      0.00  two_node_pipeli
09:24:04 PM  1000    108827     48.00      0.00  two_node_pipeli
09:24:04 PM  1000    108836     36.00      0.00  two_node_pipeli
09:24:04 PM  1000    108839     38.00      0.00  two_node_pipeli
09:24:04 PM  1000    108837     39.00      0.00  two_node_pipeli
09:24:04 PM  1000    108834     47.00      0.00  two_node_pipeli
09:24:04 PM  1000    108830     31.00      0.00  two_node_pipeli
09:24:04 PM  1000    108845     28.00      0.00  two_node_pipeli
09:24:04 PM  1000    108833     31.00      0.00  two_node_pipeli
09:24:04 PM  1000    108856     38.00      0.00  two_node_pipeli

09:24:04 PM   UID       PID   cswch/s nvcswch/s  Command
09:24:05 PM  1000    108829     46.00      0.00  two_node_pipeli
09:24:05 PM  1000    108828     39.00      0.00  two_node_pipeli
09:24:05 PM  1000    108838     32.00      0.00  two_node_pipeli
09:24:05 PM  1000    108846     34.00      0.00  two_node_pipeli
09:24:05 PM  1000    108842     29.00      0.00  two_node_pipeli
09:24:05 PM  1000    108835     34.00      0.00  two_node_pipeli
09:24:05 PM  1000    108851     34.00      0.00  two_node_pipeli
09:24:05 PM  1000    108826     43.00      0.00  two_node_pipeli
09:24:05 PM  1000    108853     34.00      0.00  two_node_pipeli
09:24:05 PM  1000    108859     32.00      0.00  two_node_pipeli
09:24:05 PM  1000    108847     29.00      0.00  two_node_pipeli
09:24:05 PM  1000    108858     29.00      0.00  two_node_pipeli
09:24:05 PM  1000    108816     49.00      0.00  two_node_pipeli
09:24:05 PM  1000    108865     31.00      0.00  two_node_pipeli
09:24:05 PM  1000    108832     37.00      0.00  two_node_pipeli
09:24:05 PM  1000    108831     32.00      0.00  two_node_pipeli
09:24:05 PM  1000    108827     51.00      0.00  two_node_pipeli
09:24:05 PM  1000    108836     35.00      0.00  two_node_pipeli
09:24:05 PM  1000    108839     40.00      0.00  two_node_pipeli
09:24:05 PM  1000    108837     40.00      0.00  two_node_pipeli
09:24:05 PM  1000    108834     42.00      0.00  two_node_pipeli
09:24:05 PM  1000    108830     37.00      0.00  two_node_pipeli
