Linux 5.10.216-tegra (neu-desktop) 	11/04/2024 	_aarch64_	(12 CPU)

09:24:14 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:24:15 PM  1000    108816    4.00    4.00    0.00    1.00    8.00     5  two_node_pipeli
09:24:16 PM  1000    108816    8.00    2.00    0.00    1.00   10.00     6  two_node_pipeli
09:24:17 PM  1000    108816    4.00    4.00    0.00    0.00    8.00     8  two_node_pipeli
09:24:18 PM  1000    108816    5.00    4.00    0.00    1.00    9.00     4  two_node_pipeli
09:24:19 PM  1000    108816    2.00    7.00    0.00    1.00    9.00     6  two_node_pipeli
09:24:20 PM  1000    108816    4.00    4.00    0.00    0.00    8.00     4  two_node_pipeli
09:24:21 PM  1000    108816    7.00    2.00    0.00    1.00    9.00     4  two_node_pipeli
09:24:22 PM  1000    108816    5.00    5.00    0.00    0.00   10.00     7  two_node_pipeli
09:24:23 PM  1000    108816    7.00    3.00    0.00    1.00   10.00     5  two_node_pipeli
09:24:24 PM  1000    108816    7.00    4.00    0.00    1.00   11.00     6  two_node_pipeli
09:24:25 PM  1000    108816    9.00    3.00    0.00    1.00   12.00     4  two_node_pipeli
09:24:26 PM  1000    108816    7.00    5.00    0.00    1.00   12.00     5  two_node_pipeli
09:24:27 PM  1000    108816    6.00    4.00    0.00    1.00   10.00     6  two_node_pipeli
09:24:28 PM  1000    108816    9.00    2.00    0.00    1.00   11.00     8  two_node_pipeli
09:24:29 PM  1000    108816    9.00    5.00    0.00    1.00   14.00     5  two_node_pipeli
09:24:30 PM  1000    108816    6.00    4.00    0.00    1.00   10.00     6  two_node_pipeli
09:24:31 PM  1000    108816    4.00    4.00    0.00    0.00    8.00     8  two_node_pipeli
09:24:32 PM  1000    108816    5.00    5.00    0.00    1.00   10.00     7  two_node_pipeli
09:24:33 PM  1000    108816    4.00    6.00    0.00    1.00   10.00     8  two_node_pipeli
09:24:34 PM  1000    108816    5.00    4.00    0.00    1.00    9.00     4  two_node_pipeli
09:24:35 PM  1000    108816    8.00    1.00    0.00    0.00    9.00     4  two_node_pipeli
09:24:36 PM  1000    108816    5.00    3.00    0.00    1.00    8.00     4  two_node_pipeli
