Linux 5.10.216-tegra (neu-desktop) 	11/04/2024 	_aarch64_	(12 CPU)

09:16:35 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:16:36 PM  1000    106275    5.00    3.00    0.00    0.00    8.00     7  two_node_pipeli
09:16:37 PM  1000    106275    8.00    0.00    0.00    1.00    8.00     7  two_node_pipeli
09:16:38 PM  1000    106275    4.00    2.00    0.00    1.00    6.00     5  two_node_pipeli
09:16:39 PM  1000    106275    6.00    2.00    0.00    0.00    8.00     6  two_node_pipeli
09:16:40 PM  1000    106275    6.00    3.00    0.00    1.00    9.00     6  two_node_pipeli
09:16:41 PM  1000    106275    3.00    5.00    0.00    0.00    8.00     5  two_node_pipeli
09:16:42 PM  1000    106275    6.00    2.00    0.00    1.00    8.00     5  two_node_pipeli
09:16:43 PM  1000    106275    5.00    2.00    0.00    0.00    7.00     4  two_node_pipeli
09:16:44 PM  1000    106275    6.00    2.00    0.00    1.00    8.00     4  two_node_pipeli
09:16:45 PM  1000    106275    4.00    3.00    0.00    1.00    7.00     5  two_node_pipeli
09:16:46 PM  1000    106275    5.00    2.00    0.00    0.00    7.00     6  two_node_pipeli
09:16:47 PM  1000    106275    8.00    3.00    0.00    1.00   11.00     7  two_node_pipeli
09:16:48 PM  1000    106275    8.00    2.00    0.00    1.00   10.00     6  two_node_pipeli
09:16:49 PM  1000    106275    5.00    4.00    0.00    1.00    9.00     4  two_node_pipeli
09:16:50 PM  1000    106275    5.00    3.00    0.00    0.00    8.00     5  two_node_pipeli
09:16:51 PM  1000    106275    6.00    3.00    0.00    1.00    9.00     5  two_node_pipeli
09:16:52 PM  1000    106275    7.00    2.00    0.00    1.00    9.00     6  two_node_pipeli
09:16:53 PM  1000    106275    4.00    4.00    0.00    0.00    8.00     5  two_node_pipeli
09:16:54 PM  1000    106275    5.00    1.00    0.00    1.00    6.00     5  two_node_pipeli
09:16:55 PM  1000    106275    6.00    2.00    0.00    0.00    8.00     5  two_node_pipeli
09:16:56 PM  1000    106275    6.00    1.00    0.00    1.00    7.00     5  two_node_pipeli
09:16:57 PM  1000    106275    5.00    2.00    0.00    0.00    7.00     7  two_node_pipeli
09:16:58 PM  1000    106275    5.00    1.00    0.00    1.00    6.00     4  two_node_pipeli
09:16:59 PM  1000    106275    6.00    3.00    0.00    0.00    9.00     4  two_node_pipeli
09:17:00 PM  1000    106275    4.00    4.00    0.00    1.00    8.00     6  two_node_pipeli
09:17:01 PM  1000    106275    4.00    5.00    0.00    1.00    9.00     5  two_node_pipeli
09:17:02 PM  1000    106275    4.00    5.00    0.00    0.00    9.00     4  two_node_pipeli
09:17:03 PM  1000    106275    6.00    4.00    0.00    1.00   10.00     6  two_node_pipeli
09:17:04 PM  1000    106275    7.00    1.00    0.00    1.00    8.00     6  two_node_pipeli
09:17:05 PM  1000    106275    6.00    3.00    0.00    1.00    9.00     5  two_node_pipeli
09:17:06 PM  1000    106275    6.00    1.00    0.00    0.00    7.00     4  two_node_pipeli
09:17:07 PM  1000    106275    4.00    6.00    0.00    1.00   10.00     5  two_node_pipeli
09:17:08 PM  1000    106275    5.00    3.00    0.00    0.00    8.00     7  two_node_pipeli
09:17:09 PM  1000    106275    3.00    5.00    0.00    1.00    8.00     7  two_node_pipeli
09:17:10 PM  1000    106275    5.00    1.00    0.00    1.00    6.00     5  two_node_pipeli
09:17:11 PM  1000    106275    5.00    4.00    0.00    0.00    9.00     6  two_node_pipeli
09:17:12 PM  1000    106275    5.00    3.00    0.00    1.00    8.00     7  two_node_pipeli
09:17:13 PM  1000    106275    8.00    2.00    0.00    1.00   10.00     5  two_node_pipeli
09:17:14 PM  1000    106275    5.00    2.00    0.00    0.00    7.00     5  two_node_pipeli
09:17:15 PM  1000    106275    6.00    1.00    0.00    1.00    7.00     5  two_node_pipeli
09:17:16 PM  1000    106275    6.00    0.00    0.00    0.00    6.00     7  two_node_pipeli
09:17:17 PM  1000    106275    4.00    3.00    0.00    1.00    7.00     5  two_node_pipeli
09:17:18 PM  1000    106275    7.00    0.00    0.00    0.00    7.00     7  two_node_pipeli
09:17:19 PM  1000    106275    2.00    6.00    0.00    1.00    8.00     5  two_node_pipeli
09:17:20 PM  1000    106275    5.00    3.00    0.00    0.00    8.00     7  two_node_pipeli
09:17:21 PM  1000    106275    4.00    6.00    0.00    1.00   10.00     7  two_node_pipeli
09:17:22 PM  1000    106275    3.00    4.00    0.00    0.00    7.00     7  two_node_pipeli
09:17:23 PM  1000    106275    5.00    2.00    0.00    1.00    7.00     6  two_node_pipeli
09:17:24 PM  1000    106275    4.00    4.00    0.00    0.00    8.00     4  two_node_pipeli
09:17:25 PM  1000    106275    4.00    4.00    0.00    1.00    8.00     4  two_node_pipeli
09:17:26 PM  1000    106275    4.00    2.00    0.00    0.00    6.00     5  two_node_pipeli
09:17:27 PM  1000    106275    4.00    4.00    0.00    1.00    8.00     4  two_node_pipeli
09:17:28 PM  1000    106275    5.00    4.00    0.00    0.00    9.00     7  two_node_pipeli
09:17:29 PM  1000    106275    7.00    2.00    0.00    1.00    9.00     7  two_node_pipeli
09:17:30 PM  1000    106275    5.00    2.00    0.00    0.00    7.00     4  two_node_pipeli
09:17:31 PM  1000    106275    4.00    4.00    0.00    1.00    8.00     4  two_node_pipeli
09:17:32 PM  1000    106275    5.00    5.00    0.00    1.00   10.00     7  two_node_pipeli
09:17:33 PM  1000    106275    6.00    2.00    0.00    0.00    8.00     4  two_node_pipeli
09:17:34 PM  1000    106275    5.00    2.00    0.00    1.00    7.00     6  two_node_pipeli
09:17:35 PM  1000    106275    5.00    3.00    0.00    0.00    8.00     5  two_node_pipeli
09:17:36 PM  1000    106275    2.00    6.00    0.00    1.00    8.00     5  two_node_pipeli
09:17:37 PM  1000    106275    4.00    5.00    0.00    1.00    9.00     4  two_node_pipeli
09:17:38 PM  1000    106275    6.00    0.00    0.00    0.00    6.00     5  two_node_pipeli
09:17:39 PM  1000    106275    5.00    5.00    0.00    1.00   10.00     4  two_node_pipeli
09:17:40 PM  1000    106275    5.00    4.00    0.00    0.00    9.00     5  two_node_pipeli
09:17:41 PM  1000    106275    8.00    1.00    0.00    1.00    9.00     4  two_node_pipeli
09:17:42 PM  1000    106275    4.95    3.96    0.00    0.99    8.91     4  two_node_pipeli
09:17:43 PM  1000    106275    6.06    5.05    0.00    1.01   11.11     7  two_node_pipeli
09:17:44 PM  1000    106275    2.97    5.94    0.00    0.99    8.91     6  two_node_pipeli
09:17:45 PM  1000    106275    4.00    4.00    0.00    0.00    8.00     4  two_node_pipeli
09:17:46 PM  1000    106275    6.00    0.00    0.00    1.00    6.00     6  two_node_pipeli
09:17:47 PM  1000    106275    6.00    1.00    0.00    0.00    7.00     4  two_node_pipeli
09:17:48 PM  1000    106275    6.00    3.00    0.00    1.00    9.00     5  two_node_pipeli
09:17:49 PM  1000    106275    2.00    6.00    0.00    0.00    8.00     7  two_node_pipeli
09:17:50 PM  1000    106275    6.00    1.00    0.00    1.00    7.00     6  two_node_pipeli
09:17:51 PM  1000    106275    7.00    2.00    0.00    1.00    9.00     7  two_node_pipeli
09:17:52 PM  1000    106275    6.00    3.00    0.00    0.00    9.00     6  two_node_pipeli
09:17:53 PM  1000    106275    2.00    5.00    0.00    1.00    7.00     7  two_node_pipeli
09:17:54 PM  1000    106275    3.00    4.00    0.00    0.00    7.00     7  two_node_pipeli
09:17:55 PM  1000    106275    7.00    2.00    0.00    1.00    9.00     4  two_node_pipeli
09:17:56 PM  1000    106275    6.00    3.00    0.00    1.00    9.00     5  two_node_pipeli
09:17:57 PM  1000    106275    3.00    2.00    0.00    0.00    5.00     5  two_node_pipeli
09:17:58 PM  1000    106275    1.00    6.00    0.00    1.00    7.00     6  two_node_pipeli
09:17:59 PM  1000    106275    4.00    4.00    0.00    0.00    8.00     5  two_node_pipeli
09:18:00 PM  1000    106275    3.00    5.00    0.00    1.00    8.00     4  two_node_pipeli
09:18:01 PM  1000    106275    6.00    4.00    0.00    1.00   10.00     7  two_node_pipeli
09:18:02 PM  1000    106275    4.00    5.00    0.00    0.00    9.00     7  two_node_pipeli
09:18:03 PM  1000    106275    7.00    5.00    0.00    1.00   12.00     6  two_node_pipeli
09:18:04 PM  1000    106275    8.00    3.00    0.00    1.00   11.00     4  two_node_pipeli
09:18:05 PM  1000    106275    5.00    4.00    0.00    1.00    9.00     6  two_node_pipeli
09:18:06 PM  1000    106275    6.00    2.00    0.00    1.00    8.00     5  two_node_pipeli
09:18:07 PM  1000    106275    5.00    3.00    0.00    0.00    8.00     4  two_node_pipeli
09:18:08 PM  1000    106275    6.00    2.00    0.00    1.00    8.00     7  two_node_pipeli
09:18:09 PM  1000    106275    5.00    2.00    0.00    0.00    7.00     5  two_node_pipeli
09:18:10 PM  1000    106275    5.00    2.00    0.00    1.00    7.00     5  two_node_pipeli
09:18:11 PM  1000    106275    5.00    2.00    0.00    0.00    7.00     5  two_node_pipeli
09:18:12 PM  1000    106275    6.00    2.00    0.00    1.00    8.00     6  two_node_pipeli
09:18:13 PM  1000    106275    5.00    2.00    0.00    0.00    7.00     5  two_node_pipeli
09:18:14 PM  1000    106275    5.00    2.00    0.00    1.00    7.00     7  two_node_pipeli
09:18:15 PM  1000    106275    3.00    5.00    0.00    0.00    8.00     6  two_node_pipeli
09:18:16 PM  1000    106275    0.00    7.00    0.00    1.00    7.00     7  two_node_pipeli
09:18:17 PM  1000    106275    6.00    2.00    0.00    0.00    8.00     6  two_node_pipeli
09:18:18 PM  1000    106275    2.00    4.00    0.00    1.00    6.00     4  two_node_pipeli
09:18:19 PM  1000    106275    5.00    3.00    0.00    1.00    8.00     6  two_node_pipeli
09:18:20 PM  1000    106275    6.00    2.00    0.00    0.00    8.00     4  two_node_pipeli
09:18:21 PM  1000    106275    3.00    3.00    0.00    0.00    6.00     7  two_node_pipeli
09:18:22 PM  1000    106275    5.00    1.00    0.00    1.00    6.00     4  two_node_pipeli
09:18:23 PM  1000    106275    5.00    4.00    0.00    0.00    9.00     5  two_node_pipeli
09:18:24 PM  1000    106275    5.00    4.00    0.00    1.00    9.00     7  two_node_pipeli
09:18:25 PM  1000    106275    7.00    4.00    0.00    1.00   11.00     5  two_node_pipeli
09:18:26 PM  1000    106275    3.00    4.00    0.00    1.00    7.00     4  two_node_pipeli
09:18:27 PM  1000    106275    4.00    6.00    0.00    0.00   10.00     5  two_node_pipeli
09:18:28 PM  1000    106275    3.00    4.00    0.00    1.00    7.00     4  two_node_pipeli
09:18:29 PM  1000    106275    6.00    3.00    0.00    0.00    9.00     7  two_node_pipeli
09:18:30 PM  1000    106275    6.00    3.00    0.00    1.00    9.00     4  two_node_pipeli
09:18:31 PM  1000    106275    6.00    3.00    0.00    1.00    9.00     4  two_node_pipeli
09:18:32 PM  1000    106275    5.00    3.00    0.00    0.00    8.00     7  two_node_pipeli
09:18:33 PM  1000    106275    6.00    3.00    0.00    1.00    9.00     6  two_node_pipeli
