Linux 5.15.0-121-generic (NEU) 	09/17/2024 	_x86_64_	(16 CPU)

11:51:01 AM   UID       PID   cswch/s nvcswch/s  Command
11:51:02 AM  1000     14062     14.00    283.00  two_node_pipeli
11:51:03 AM  1000     14062      5.00    525.00  two_node_pipeli
11:51:04 AM  1000     14062      4.00    600.00  two_node_pipeli
11:51:05 AM  1000     14062      5.00    289.00  two_node_pipeli
11:51:06 AM  1000     14062      0.00    249.00  two_node_pipeli
11:51:07 AM  1000     14062      5.00    390.00  two_node_pipeli
11:51:08 AM  1000     14062     12.00    897.00  two_node_pipeli
11:51:09 AM  1000     14062      4.00    363.00  two_node_pipeli
11:51:10 AM  1000     14062      9.00   1261.00  two_node_pipeli
11:51:11 AM  1000     14062     12.00    547.00  two_node_pipeli
11:51:12 AM  1000     14062      7.00    489.00  two_node_pipeli
11:51:13 AM  1000     14062      7.00    246.00  two_node_pipeli
11:51:14 AM  1000     14062      8.00    181.00  two_node_pipeli
11:51:15 AM  1000     14062     12.00    182.00  two_node_pipeli
11:51:16 AM  1000     14062     15.00    273.00  two_node_pipeli
11:51:17 AM  1000     14062     18.00    247.00  two_node_pipeli
11:51:18 AM  1000     14062     28.00    213.00  two_node_pipeli
11:51:19 AM  1000     14062     12.00    169.00  two_node_pipeli
11:51:20 AM  1000     14062     16.00    352.00  two_node_pipeli
11:51:21 AM  1000     14062     14.00    117.00  two_node_pipeli
11:51:22 AM  1000     14062     26.00    282.00  two_node_pipeli
11:51:23 AM  1000     14062     15.00    315.00  two_node_pipeli
11:51:24 AM  1000     14062     24.00    254.00  two_node_pipeli
11:51:25 AM  1000     14062     24.00    262.00  two_node_pipeli
11:51:26 AM  1000     14062     32.00    169.00  two_node_pipeli
11:51:27 AM  1000     14062     19.00    308.00  two_node_pipeli
11:51:28 AM  1000     14062     26.00    100.00  two_node_pipeli
11:51:29 AM  1000     14062     34.00    181.00  two_node_pipeli
11:51:30 AM  1000     14062     27.00    233.00  two_node_pipeli
11:51:31 AM  1000     14062     17.00    418.00  two_node_pipeli
11:51:32 AM  1000     14062     25.00    244.00  two_node_pipeli
11:51:33 AM  1000     14062     18.00     77.00  two_node_pipeli
11:51:34 AM  1000     14062     22.00    124.00  two_node_pipeli
11:51:35 AM  1000     14062     28.00    164.00  two_node_pipeli
11:51:36 AM  1000     14062     20.00    282.00  two_node_pipeli
11:51:37 AM  1000     14062     16.00     83.00  two_node_pipeli
11:51:38 AM  1000     14062     21.00    537.00  two_node_pipeli
11:51:39 AM  1000     14062     20.00     63.00  two_node_pipeli
11:51:40 AM  1000     14062     29.00    215.00  two_node_pipeli
11:51:41 AM  1000     14062     32.00    150.00  two_node_pipeli
11:51:42 AM  1000     14062     20.00    188.00  two_node_pipeli
11:51:43 AM  1000     14062     27.00    243.00  two_node_pipeli
11:51:44 AM  1000     14062     23.00     64.00  two_node_pipeli
11:51:45 AM  1000     14062     26.00    172.00  two_node_pipeli
11:51:46 AM  1000     14062     23.00    122.00  two_node_pipeli
11:51:47 AM  1000     14062     26.00    241.00  two_node_pipeli
11:51:48 AM  1000     14062     21.00     93.00  two_node_pipeli
11:51:49 AM  1000     14062     20.00    216.00  two_node_pipeli
11:51:50 AM  1000     14062     29.00    280.00  two_node_pipeli
11:51:51 AM  1000     14062     27.00    300.00  two_node_pipeli
11:51:52 AM  1000     14062     16.00    196.00  two_node_pipeli
11:51:53 AM  1000     14062     20.00    307.00  two_node_pipeli
11:51:54 AM  1000     14062     21.00    250.00  two_node_pipeli
11:51:55 AM  1000     14062     23.00    315.00  two_node_pipeli
11:51:56 AM  1000     14062     25.00    408.00  two_node_pipeli
11:51:57 AM  1000     14062     20.00    544.00  two_node_pipeli
