Linux 5.15.0-121-generic (NEU) 	09/16/2024 	_x86_64_	(16 CPU)

01:40:33 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:40:34 PM  1000     18365    7.00    5.00    0.00   88.00   12.00     6  two_node_pipeli
01:40:35 PM  1000     18365    5.00    3.00    0.00   94.00    8.00     7  two_node_pipeli
01:40:36 PM  1000     18365    6.00    2.00    0.00   95.00    8.00     7  two_node_pipeli
01:40:37 PM  1000     18365    4.00    3.00    0.00   94.00    7.00     6  two_node_pipeli
01:40:38 PM  1000     18365    5.00    2.00    0.00   95.00    7.00     7  two_node_pipeli
01:40:39 PM  1000     18365    4.00    2.00    0.00   96.00    6.00     7  two_node_pipeli
01:40:40 PM  1000     18365    4.00    2.00    0.00   91.00    6.00     7  two_node_pipeli
01:40:41 PM  1000     18365    4.00    2.00    0.00   94.00    6.00     6  two_node_pipeli
01:40:42 PM  1000     18365    5.00    1.00    0.00   95.00    6.00     6  two_node_pipeli
01:40:43 PM  1000     18365   41.00    0.00    0.00   89.00   41.00     7  two_node_pipeli
01:40:44 PM  1000     18365   40.00    0.00    0.00   92.00   40.00     7  two_node_pipeli
01:40:45 PM  1000     18365   37.62    0.99    0.00   90.10   38.61     6  two_node_pipeli
01:40:46 PM  1000     18365   43.00    0.00    0.00   84.00   43.00     6  two_node_pipeli
01:40:47 PM  1000     18365   58.00    0.00    0.00   89.00   58.00     6  two_node_pipeli
01:40:48 PM  1000     18365   51.00    0.00    0.00   87.00   51.00     7  two_node_pipeli
01:40:49 PM  1000     18365   30.00    1.00    0.00   92.00   31.00     7  two_node_pipeli
01:40:50 PM  1000     18365   21.00    1.00    0.00   77.00   22.00     7  two_node_pipeli
01:40:51 PM  1000     18365    9.00    3.00    0.00   90.00   12.00     7  two_node_pipeli
01:40:52 PM  1000     18365   11.00    0.00    0.00   90.00   11.00     7  two_node_pipeli
01:40:53 PM  1000     18365    2.00    0.00    0.00   86.00    2.00     7  two_node_pipeli
