Linux 5.15.0-121-generic (NEU) 	09/16/2024 	_x86_64_	(16 CPU)

01:19:21 PM   UID       PID   cswch/s nvcswch/s  Command
01:19:22 PM  1000     17088      6.93    312.87  two_node_pipeli
01:19:23 PM  1000     17088      1.00    184.00  two_node_pipeli
01:19:24 PM  1000     17088      0.00    121.00  two_node_pipeli
01:19:25 PM  1000     17088      0.00     98.00  two_node_pipeli
01:19:26 PM  1000     17088      4.00     60.00  two_node_pipeli
01:19:27 PM  1000     17088      0.99     34.65  two_node_pipeli
01:19:28 PM  1000     17088      0.99     51.49  two_node_pipeli
01:19:29 PM  1000     17088      0.99     43.56  two_node_pipeli
01:19:30 PM  1000     17088      0.00     56.00  two_node_pipeli
01:19:31 PM  1000     17088      2.00     55.00  two_node_pipeli
01:19:32 PM  1000     17088      5.00    203.00  two_node_pipeli
01:19:33 PM  1000     17088      4.00    135.00  two_node_pipeli
01:19:34 PM  1000     17088      1.00    100.00  two_node_pipeli
01:19:35 PM  1000     17088      0.00     92.00  two_node_pipeli
01:19:36 PM  1000     17088      1.00     79.00  two_node_pipeli
01:19:37 PM  1000     17088      0.00    214.00  two_node_pipeli
01:19:38 PM  1000     17088     17.00    250.00  two_node_pipeli
01:19:39 PM  1000     17088     37.00    290.00  two_node_pipeli
01:19:40 PM  1000     17088     16.00    533.00  two_node_pipeli
01:19:41 PM  1000     17088      2.00    259.00  two_node_pipeli
01:19:42 PM  1000     17088     14.00    274.00  two_node_pipeli
01:19:43 PM  1000     17088     41.00    134.00  two_node_pipeli
01:19:44 PM  1000     17088      5.00    136.00  two_node_pipeli
01:19:45 PM  1000     17088     14.00    462.00  two_node_pipeli
01:19:46 PM  1000     17088      6.00    416.00  two_node_pipeli
01:19:47 PM  1000     17088      2.00    639.00  two_node_pipeli
01:19:48 PM  1000     17088      5.00    862.00  two_node_pipeli
01:19:49 PM  1000     17088      7.00    690.00  two_node_pipeli
01:19:50 PM  1000     17088     10.00    560.00  two_node_pipeli
01:19:51 PM  1000     17088      8.00    609.00  two_node_pipeli
01:19:52 PM  1000     17088      9.00    700.00  two_node_pipeli
01:19:53 PM  1000     17088      8.00    651.00  two_node_pipeli
01:19:54 PM  1000     17088      5.00    679.00  two_node_pipeli
01:19:55 PM  1000     17088     14.00    643.00  two_node_pipeli
01:19:56 PM  1000     17088      7.00    545.00  two_node_pipeli
01:19:57 PM  1000     17088      5.00    631.00  two_node_pipeli
01:19:58 PM  1000     17088     15.00    427.00  two_node_pipeli
01:19:59 PM  1000     17088     10.00    414.00  two_node_pipeli
01:20:00 PM  1000     17088      8.00    692.00  two_node_pipeli
01:20:01 PM  1000     17088      8.00    649.00  two_node_pipeli
01:20:02 PM  1000     17088     10.00    798.00  two_node_pipeli
01:20:03 PM  1000     17088      7.00    740.00  two_node_pipeli
01:20:04 PM  1000     17088      9.00    759.00  two_node_pipeli
01:20:05 PM  1000     17088      8.00    803.00  two_node_pipeli
01:20:06 PM  1000     17088      7.00    744.00  two_node_pipeli
01:20:07 PM  1000     17088     14.00    749.00  two_node_pipeli
01:20:08 PM  1000     17088     10.00    598.00  two_node_pipeli
01:20:09 PM  1000     17088      9.00    753.00  two_node_pipeli
