Linux 5.10.216-tegra (neu-desktop) 	11/04/2024 	_aarch64_	(12 CPU)

08:30:22 PM   UID       PID   cswch/s nvcswch/s  Command
08:30:23 PM  1000     71349     26.00      0.00  two_node_pipeli
08:30:23 PM  1000     71333     47.00      0.00  two_node_pipeli
08:30:23 PM  1000     71361     32.00      0.00  two_node_pipeli
08:30:23 PM  1000     71365     32.00      0.00  two_node_pipeli
08:30:23 PM  1000     71345     31.00      0.00  two_node_pipeli
08:30:23 PM  1000     71343     47.00      0.00  two_node_pipeli
08:30:23 PM  1000     71355     28.00      0.00  two_node_pipeli
08:30:23 PM  1000     71351     34.00      0.00  two_node_pipeli
08:30:23 PM  1000     71353     26.00      0.00  two_node_pipeli
08:30:23 PM  1000     71354     34.00      0.00  two_node_pipeli
08:30:23 PM  1000     71348     53.00      0.00  two_node_pipeli
08:30:23 PM  1000     71346     29.00      0.00  two_node_pipeli
08:30:23 PM  1000     71362     36.00      0.00  two_node_pipeli
08:30:23 PM  1000     71347     34.00      0.00  two_node_pipeli
08:30:23 PM  1000     71344     44.00      0.00  two_node_pipeli
08:30:23 PM  1000     71357     36.00      0.00  two_node_pipeli

08:30:23 PM   UID       PID   cswch/s nvcswch/s  Command
08:30:24 PM  1000     71349     28.00      0.00  two_node_pipeli
08:30:24 PM  1000     71333     51.00      0.00  two_node_pipeli
08:30:24 PM  1000     71361     29.00      0.00  two_node_pipeli
08:30:24 PM  1000     71365     30.00      0.00  two_node_pipeli
08:30:24 PM  1000     71345     30.00      0.00  two_node_pipeli
08:30:24 PM  1000     71343     49.00      0.00  two_node_pipeli
08:30:24 PM  1000     71355     32.00      0.00  two_node_pipeli
08:30:24 PM  1000     71351     33.00      0.00  two_node_pipeli
08:30:24 PM  1000     71353     33.00      0.00  two_node_pipeli
08:30:24 PM  1000     71354     32.00      0.00  two_node_pipeli
08:30:24 PM  1000     71348     47.00      0.00  two_node_pipeli
08:30:24 PM  1000     71346     30.00      0.00  two_node_pipeli
08:30:24 PM  1000     71362     31.00      0.00  two_node_pipeli
08:30:24 PM  1000     71347     36.00      0.00  two_node_pipeli
08:30:24 PM  1000     71344     45.00      0.00  two_node_pipeli
08:30:24 PM  1000     71357     34.00      0.00  two_node_pipeli

08:30:24 PM   UID       PID   cswch/s nvcswch/s  Command
08:30:25 PM  1000     71349     37.00      0.00  two_node_pipeli
08:30:25 PM  1000     71333     50.00      0.00  two_node_pipeli
08:30:25 PM  1000     71361     35.00      0.00  two_node_pipeli
08:30:25 PM  1000     71365     27.00      0.00  two_node_pipeli
08:30:25 PM  1000     71345     31.00      0.00  two_node_pipeli
08:30:25 PM  1000     71343     51.00      0.00  two_node_pipeli
08:30:25 PM  1000     71355     35.00      0.00  two_node_pipeli
08:30:25 PM  1000     71351     34.00      0.00  two_node_pipeli
08:30:25 PM  1000     71353     35.00      0.00  two_node_pipeli
08:30:25 PM  1000     71354     34.00      0.00  two_node_pipeli
08:30:25 PM  1000     71348     41.00      0.00  two_node_pipeli
08:30:25 PM  1000     71346     33.00      0.00  two_node_pipeli
08:30:25 PM  1000     71362     26.00      0.00  two_node_pipeli
08:30:25 PM  1000     71347     33.00      0.00  two_node_pipeli
08:30:25 PM  1000     71344     48.00      0.00  two_node_pipeli
08:30:25 PM  1000     71357     25.00      0.00  two_node_pipeli

08:30:25 PM   UID       PID   cswch/s nvcswch/s  Command
08:30:26 PM  1000     71349     32.00      0.00  two_node_pipeli
08:30:26 PM  1000     71333     46.00      0.00  two_node_pipeli
08:30:26 PM  1000     71361     26.00      0.00  two_node_pipeli
08:30:26 PM  1000     71365     34.00      0.00  two_node_pipeli
08:30:26 PM  1000     71345     33.00      0.00  two_node_pipeli
08:30:26 PM  1000     71343     47.00      0.00  two_node_pipeli
08:30:26 PM  1000     71355     25.00      0.00  two_node_pipeli
08:30:26 PM  1000     71351     32.00      0.00  two_node_pipeli
08:30:26 PM  1000     71353     31.00      0.00  two_node_pipeli
08:30:26 PM  1000     71354     26.00      0.00  two_node_pipeli
08:30:26 PM  1000     71348     57.00      0.00  two_node_pipeli
08:30:26 PM  1000     71346     36.00      0.00  two_node_pipeli
08:30:26 PM  1000     71362     30.00      0.00  two_node_pipeli
08:30:26 PM  1000     71347     34.00      0.00  two_node_pipeli
08:30:26 PM  1000     71344     43.00      0.00  two_node_pipeli
08:30:26 PM  1000     71357     37.00      0.00  two_node_pipeli

08:30:26 PM   UID       PID   cswch/s nvcswch/s  Command
08:30:27 PM  1000     71349     34.00      0.00  two_node_pipeli
08:30:27 PM  1000     71333     45.00      0.00  two_node_pipeli
08:30:27 PM  1000     71361     26.00      0.00  two_node_pipeli
08:30:27 PM  1000     71365     33.00      0.00  two_node_pipeli
