Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

12:28:45 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:28:46 PM  1000    144674    7.00    4.00    0.00    1.00   11.00     4  two_node_pipeli
12:28:47 PM  1000    144674    5.00    3.00    0.00    1.00    8.00     4  two_node_pipeli
12:28:48 PM  1000    144674    2.00    5.00    0.00    0.00    7.00     7  two_node_pipeli
12:28:49 PM  1000    144674    5.00    5.00    0.00    1.00   10.00     7  two_node_pipeli
12:28:50 PM  1000    144674    4.00    6.00    0.00    2.00   10.00     4  two_node_pipeli
12:28:51 PM  1000    144674    2.00    6.00    0.00    0.00    8.00     5  two_node_pipeli
12:28:52 PM  1000    144674    2.00    5.00    0.00    1.00    7.00     4  two_node_pipeli
12:28:53 PM  1000    144674    8.00    5.00    0.00    1.00   13.00     7  two_node_pipeli
12:28:54 PM  1000    144674    1.00    9.00    0.00    1.00   10.00     4  two_node_pipeli
12:28:55 PM  1000    144674    4.00    7.00    0.00    1.00   11.00     5  two_node_pipeli
12:28:56 PM  1000    144674    3.00    4.00    0.00    1.00    7.00     7  two_node_pipeli
12:28:57 PM  1000    144674    6.00    3.00    0.00    1.00    9.00     5  two_node_pipeli
12:28:58 PM  1000    144674    7.00    2.00    0.00    0.00    9.00     6  two_node_pipeli
12:28:59 PM  1000    144674    6.00    3.00    0.00    1.00    9.00     5  two_node_pipeli
12:29:00 PM  1000    144674    1.00    6.00    0.00    1.00    7.00     4  two_node_pipeli
12:29:01 PM  1000    144674    5.00    6.00    0.00    1.00   11.00     4  two_node_pipeli
12:29:02 PM  1000    144674    4.95    3.96    0.00    0.99    8.91     4  two_node_pipeli
12:29:03 PM  1000    144674    6.00    4.00    0.00    1.00   10.00     4  two_node_pipeli
12:29:04 PM  1000    144674    4.00    5.00    0.00    1.00    9.00     5  two_node_pipeli
12:29:05 PM  1000    144674    4.00    9.00    0.00    2.00   13.00     4  two_node_pipeli
12:29:06 PM  1000    144674    7.00    5.00    0.00    1.00   12.00     4  two_node_pipeli
12:29:07 PM  1000    144674    5.00    6.00    0.00    1.00   11.00     4  two_node_pipeli
12:29:08 PM  1000    144674    4.00    3.00    0.00    0.00    7.00     6  two_node_pipeli
12:29:09 PM  1000    144674    5.00    8.00    0.00    2.00   13.00     5  two_node_pipeli
12:29:10 PM  1000    144674   10.00    2.00    0.00    1.00   12.00     6  two_node_pipeli
12:29:11 PM  1000    144674    4.00    6.00    0.00    1.00   10.00     6  two_node_pipeli
12:29:12 PM  1000    144674    3.00    4.00    0.00    0.00    7.00     6  two_node_pipeli
12:29:13 PM  1000    144674    4.00    5.00    0.00    1.00    9.00     7  two_node_pipeli
12:29:14 PM  1000    144674    5.00    3.00    0.00    1.00    8.00     4  two_node_pipeli
12:29:15 PM  1000    144674    4.00    4.00    0.00    1.00    8.00     4  two_node_pipeli
12:29:16 PM  1000    144674    4.00    4.00    0.00    0.00    8.00     7  two_node_pipeli
12:29:17 PM  1000    144674    8.00    2.00    0.00    1.00   10.00     7  two_node_pipeli
12:29:18 PM  1000    144674    5.00    6.00    0.00    2.00   11.00     7  two_node_pipeli
12:29:19 PM  1000    144674    0.00    9.00    0.00    0.00    9.00     4  two_node_pipeli
12:29:20 PM  1000    144674    5.00    2.00    0.00    1.00    7.00     7  two_node_pipeli
12:29:21 PM  1000    144674    3.00    5.00    0.00    0.00    8.00     4  two_node_pipeli
12:29:22 PM  1000    144674    7.00    3.00    0.00    1.00   10.00     5  two_node_pipeli
12:29:23 PM  1000    144674    5.00    6.00    0.00    1.00   11.00     5  two_node_pipeli
12:29:24 PM  1000    144674    3.00    3.00    0.00    1.00    6.00     5  two_node_pipeli
12:29:25 PM  1000    144674    5.00    5.00    0.00    0.00   10.00     6  two_node_pipeli
12:29:26 PM  1000    144674    5.00    4.00    0.00    2.00    9.00     7  two_node_pipeli
12:29:27 PM  1000    144674    5.00    3.00    0.00    0.00    8.00     5  two_node_pipeli
12:29:28 PM  1000    144674    0.00    7.00    0.00    1.00    7.00     6  two_node_pipeli
12:29:29 PM  1000    144674    2.00    7.00    0.00    1.00    9.00     4  two_node_pipeli
12:29:30 PM  1000    144674    5.00    5.00    0.00    1.00   10.00     7  two_node_pipeli
12:29:31 PM  1000    144674    3.00    6.00    0.00    1.00    9.00     4  two_node_pipeli
12:29:32 PM  1000    144674    3.00    3.00    0.00    1.00    6.00     4  two_node_pipeli
12:29:33 PM  1000    144674    4.00    7.00    0.00    1.00   11.00     4  two_node_pipeli
12:29:34 PM  1000    144674    5.00    4.00    0.00    1.00    9.00     7  two_node_pipeli
12:29:35 PM  1000    144674    4.00    6.00    0.00    1.00   10.00     6  two_node_pipeli
12:29:36 PM  1000    144674    4.00    2.00    0.00    1.00    6.00     4  two_node_pipeli
12:29:37 PM  1000    144674    6.00    5.00    0.00    1.00   11.00     5  two_node_pipeli
12:29:38 PM  1000    144674    7.00    5.00    0.00    1.00   12.00     4  two_node_pipeli
12:29:39 PM  1000    144674    6.00    3.00    0.00    1.00    9.00     6  two_node_pipeli
12:29:40 PM  1000    144674    0.00    7.00    0.00    1.00    7.00     6  two_node_pipeli
12:29:41 PM  1000    144674    3.00    7.00    0.00    1.00   10.00     4  two_node_pipeli
12:29:42 PM  1000    144674    5.00    3.00    0.00    1.00    8.00     5  two_node_pipeli
12:29:43 PM  1000    144674    6.00    2.00    0.00    1.00    8.00     7  two_node_pipeli
12:29:44 PM  1000    144674    1.00    6.00    0.00    0.00    7.00     6  two_node_pipeli
12:29:45 PM  1000    144674    4.00    5.00    0.00    1.00    9.00     5  two_node_pipeli
12:29:46 PM  1000    144674    4.00    7.00    0.00    1.00   11.00     6  two_node_pipeli
12:29:47 PM  1000    144674    4.00    7.00    0.00    1.00   11.00     4  two_node_pipeli
12:29:48 PM  1000    144674    3.00    3.00    0.00    0.00    6.00     4  two_node_pipeli
12:29:49 PM  1000    144674    6.00    6.00    0.00    1.00   12.00     4  two_node_pipeli
12:29:50 PM  1000    144674    8.00    2.00    0.00    1.00   10.00     6  two_node_pipeli
12:29:51 PM  1000    144674    4.00    6.00    0.00    1.00   10.00     4  two_node_pipeli
12:29:52 PM  1000    144674    3.00    4.00    0.00    1.00    7.00     5  two_node_pipeli
12:29:53 PM  1000    144674    5.00    6.00    0.00    1.00   11.00     5  two_node_pipeli
12:29:54 PM  1000    144674    4.00    6.00    0.00    1.00   10.00     4  two_node_pipeli
12:29:55 PM  1000    144674    2.00    7.00    0.00    1.00    9.00     4  two_node_pipeli
12:29:56 PM  1000    144674    4.00    3.00    0.00    0.00    7.00     4  two_node_pipeli
12:29:57 PM  1000    144674    5.00    7.00    0.00    1.00   12.00     6  two_node_pipeli
12:29:58 PM  1000    144674    5.00    3.00    0.00    1.00    8.00     5  two_node_pipeli
12:29:59 PM  1000    144674    3.00    7.00    0.00    1.00   10.00     6  two_node_pipeli
12:30:00 PM  1000    144674    2.00    6.00    0.00    1.00    8.00     4  two_node_pipeli
12:30:01 PM  1000    144674    5.00    7.00    0.00    1.00   12.00     5  two_node_pipeli
12:30:02 PM  1000    144674    6.00    5.00    0.00    2.00   11.00     4  two_node_pipeli
12:30:03 PM  1000    144674    2.00    8.00    0.00    1.00   10.00     5  two_node_pipeli
