Linux 5.10.216-tegra (neu-desktop) 	11/04/2024 	_aarch64_	(12 CPU)

08:36:01 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:36:02 PM  1000     76064    7.00    2.00    0.00    0.00    9.00     7  two_node_pipeli
08:36:03 PM  1000     76064    5.00    1.00    0.00    1.00    6.00     5  two_node_pipeli
08:36:04 PM  1000     76064    5.00    4.00    0.00    1.00    9.00     5  two_node_pipeli
08:36:05 PM  1000     76064    5.00    2.00    0.00    1.00    7.00     5  two_node_pipeli
08:36:06 PM  1000     76064    5.00    2.00    0.00    0.00    7.00     5  two_node_pipeli
08:36:07 PM  1000     76064    3.00    3.00    0.00    1.00    6.00     4  two_node_pipeli
08:36:08 PM  1000     76064    6.00    2.00    0.00    1.00    8.00     4  two_node_pipeli
08:36:09 PM  1000     76064    4.00    4.00    0.00    0.00    8.00     4  two_node_pipeli
08:36:10 PM  1000     76064    4.00    3.00    0.00    1.00    7.00     4  two_node_pipeli
08:36:11 PM  1000     76064    5.00    1.00    0.00    1.00    6.00     4  two_node_pipeli
08:36:12 PM  1000     76064    5.94    1.98    0.00    0.99    7.92     5  two_node_pipeli
08:36:13 PM  1000     76064    6.00    2.00    0.00    0.00    8.00     4  two_node_pipeli
08:36:14 PM  1000     76064    5.00    4.00    0.00    1.00    9.00     4  two_node_pipeli
08:36:15 PM  1000     76064    0.00    6.00    0.00    1.00    6.00     7  two_node_pipeli
08:36:16 PM  1000     76064    5.00    3.00    0.00    1.00    8.00     5  two_node_pipeli
08:36:17 PM  1000     76064    6.00    3.00    0.00    1.00    9.00     4  two_node_pipeli
08:36:18 PM  1000     76064    4.00    3.00    0.00    0.00    7.00     6  two_node_pipeli
08:36:19 PM  1000     76064    2.00    4.00    0.00    1.00    6.00     4  two_node_pipeli
08:36:20 PM  1000     76064    4.00    5.00    0.00    1.00    9.00     6  two_node_pipeli
08:36:21 PM  1000     76064    5.00    3.00    0.00    0.00    8.00     6  two_node_pipeli
08:36:22 PM  1000     76064    4.00    4.00    0.00    1.00    8.00     6  two_node_pipeli
08:36:23 PM  1000     76064    0.00    6.00    0.00    1.00    6.00     7  two_node_pipeli
08:36:24 PM  1000     76064    4.00    3.00    0.00    1.00    7.00     4  two_node_pipeli
08:36:25 PM  1000     76064    6.00    2.00    0.00    1.00    8.00     6  two_node_pipeli
08:36:26 PM  1000     76064    6.00    2.00    0.00    0.00    8.00     4  two_node_pipeli
08:36:27 PM  1000     76064    2.00    4.00    0.00    1.00    6.00     6  two_node_pipeli
08:36:28 PM  1000     76064    5.00    2.00    0.00    0.00    7.00     7  two_node_pipeli
08:36:29 PM  1000     76064    4.00    4.00    0.00    2.00    8.00     4  two_node_pipeli
08:36:30 PM  1000     76064    5.00    2.00    0.00    0.00    7.00     7  two_node_pipeli
08:36:31 PM  1000     76064    6.00    0.00    0.00    1.00    6.00     6  two_node_pipeli
08:36:32 PM  1000     76064    6.00    3.00    0.00    0.00    9.00     4  two_node_pipeli
08:36:33 PM  1000     76064    6.00    2.00    0.00    1.00    8.00     6  two_node_pipeli
08:36:34 PM  1000     76064    4.00    3.00    0.00    1.00    7.00     4  two_node_pipeli
08:36:35 PM  1000     76064    2.00    4.00    0.00    1.00    6.00     4  two_node_pipeli
08:36:36 PM  1000     76064    2.00    6.00    0.00    0.00    8.00     4  two_node_pipeli
08:36:37 PM  1000     76064    5.00    3.00    0.00    1.00    8.00     6  two_node_pipeli
08:36:38 PM  1000     76064    2.00    5.00    0.00    1.00    7.00     7  two_node_pipeli
08:36:39 PM  1000     76064    3.00    3.00    0.00    1.00    6.00     6  two_node_pipeli
08:36:40 PM  1000     76064    6.00    3.00    0.00    0.00    9.00     7  two_node_pipeli
08:36:41 PM  1000     76064    6.00    1.00    0.00    1.00    7.00     4  two_node_pipeli
08:36:42 PM  1000     76064    5.00    1.00    0.00    1.00    6.00     5  two_node_pipeli
08:36:43 PM  1000     76064    3.00    5.00    0.00    1.00    8.00     5  two_node_pipeli
08:36:44 PM  1000     76064    6.00    3.00    0.00    1.00    9.00     5  two_node_pipeli
08:36:45 PM  1000     76064    6.00    3.00    0.00    1.00    9.00     7  two_node_pipeli
08:36:46 PM  1000     76064    6.00    0.00    0.00    1.00    6.00     4  two_node_pipeli
08:36:47 PM  1000     76064    2.00    4.00    0.00    0.00    6.00     7  two_node_pipeli
08:36:48 PM  1000     76064    6.00    2.00    0.00    1.00    8.00     7  two_node_pipeli
08:36:49 PM  1000     76064    5.00    4.00    0.00    1.00    9.00     4  two_node_pipeli
08:36:50 PM  1000     76064    5.00    3.00    0.00    1.00    8.00     5  two_node_pipeli
08:36:51 PM  1000     76064    4.00    2.00    0.00    0.00    6.00     6  two_node_pipeli
08:36:52 PM  1000     76064    8.00    1.00    0.00    1.00    9.00     4  two_node_pipeli
08:36:53 PM  1000     76064    5.00    3.00    0.00    1.00    8.00     6  two_node_pipeli
08:36:54 PM  1000     76064    3.00    4.00    0.00    0.00    7.00     7  two_node_pipeli
08:36:55 PM  1000     76064    1.00    5.00    0.00    1.00    6.00     4  two_node_pipeli
08:36:56 PM  1000     76064    6.00    3.00    0.00    1.00    9.00     7  two_node_pipeli
08:36:57 PM  1000     76064    6.00    0.00    0.00    0.00    6.00     6  two_node_pipeli
08:36:58 PM  1000     76064    4.00    5.00    0.00    1.00    9.00     5  two_node_pipeli
08:36:59 PM  1000     76064    3.00    2.00    0.00    1.00    5.00     7  two_node_pipeli
08:37:00 PM  1000     76064    6.00    2.00    0.00    0.00    8.00     6  two_node_pipeli
08:37:01 PM  1000     76064    4.00    4.00    0.00    1.00    8.00     5  two_node_pipeli
08:37:02 PM  1000     76064    3.00    3.00    0.00    1.00    6.00     5  two_node_pipeli
08:37:03 PM  1000     76064    2.00    5.00    0.00    0.00    7.00     4  two_node_pipeli
08:37:04 PM  1000     76064    4.00    4.00    0.00    1.00    8.00     7  two_node_pipeli
08:37:05 PM  1000     76064    4.00    3.00    0.00    0.00    7.00     6  two_node_pipeli
08:37:06 PM  1000     76064    3.00    5.00    0.00    1.00    8.00     4  two_node_pipeli
08:37:07 PM  1000     76064    2.00    4.00    0.00    1.00    6.00     4  two_node_pipeli
08:37:08 PM  1000     76064    4.00    3.00    0.00    0.00    7.00     7  two_node_pipeli
08:37:09 PM  1000     76064    6.00    4.00    0.00    1.00   10.00     4  two_node_pipeli
08:37:10 PM  1000     76064    7.00    2.00    0.00    1.00    9.00     4  two_node_pipeli
08:37:11 PM  1000     76064    5.00    3.00    0.00    1.00    8.00     6  two_node_pipeli
08:37:12 PM  1000     76064    5.00    3.00    0.00    1.00    8.00     7  two_node_pipeli
08:37:13 PM  1000     76064    6.00    3.00    0.00    1.00    9.00     7  two_node_pipeli
08:37:14 PM  1000     76064    1.00    5.00    0.00    0.00    6.00     4  two_node_pipeli
08:37:15 PM  1000     76064    3.00    3.00    0.00    1.00    6.00     5  two_node_pipeli
08:37:16 PM  1000     76064    3.00    5.00    0.00    1.00    8.00     5  two_node_pipeli
08:37:17 PM  1000     76064    2.00    4.00    0.00    0.00    6.00     7  two_node_pipeli
08:37:18 PM  1000     76064    5.00    3.00    0.00    1.00    8.00     4  two_node_pipeli
08:37:19 PM  1000     76064    5.00    2.00    0.00    1.00    7.00     5  two_node_pipeli
08:37:20 PM  1000     76064    5.00    3.00    0.00    0.00    8.00     7  two_node_pipeli
08:37:21 PM  1000     76064    4.00    2.00    0.00    1.00    6.00     4  two_node_pipeli
08:37:22 PM  1000     76064    5.00    3.00    0.00    1.00    8.00     4  two_node_pipeli
08:37:23 PM  1000     76064    3.00    3.00    0.00    0.00    6.00     6  two_node_pipeli
08:37:24 PM  1000     76064    5.00    3.00    0.00    1.00    8.00     7  two_node_pipeli
08:37:25 PM  1000     76064    4.00    2.00    0.00    0.00    6.00     7  two_node_pipeli
08:37:26 PM  1000     76064    3.00    5.00    0.00    1.00    8.00     4  two_node_pipeli
08:37:27 PM  1000     76064    4.00    1.00    0.00    1.00    5.00     4  two_node_pipeli
08:37:28 PM  1000     76064    5.00    3.00    0.00    0.00    8.00     4  two_node_pipeli
08:37:29 PM  1000     76064    5.00    2.00    0.00    1.00    7.00     6  two_node_pipeli
08:37:30 PM  1000     76064    4.00    4.00    0.00    1.00    8.00     5  two_node_pipeli
08:37:31 PM  1000     76064    2.00    3.00    0.00    0.00    5.00     7  two_node_pipeli
08:37:32 PM  1000     76064    6.00    3.00    0.00    1.00    9.00     5  two_node_pipeli
08:37:33 PM  1000     76064    5.00    4.00    0.00    0.00    9.00     7  two_node_pipeli
08:37:34 PM  1000     76064    7.00    0.00    0.00    1.00    7.00     5  two_node_pipeli
08:37:35 PM  1000     76064    5.00    2.00    0.00    1.00    7.00     4  two_node_pipeli
08:37:36 PM  1000     76064    5.00    2.00    0.00    1.00    7.00     5  two_node_pipeli
08:37:37 PM  1000     76064    6.00    1.00    0.00    0.00    7.00     7  two_node_pipeli
08:37:38 PM  1000     76064    8.00    1.00    0.00    1.00    9.00     4  two_node_pipeli
08:37:39 PM  1000     76064    5.00    1.00    0.00    1.00    6.00     6  two_node_pipeli
08:37:40 PM  1000     76064    8.00    0.00    0.00    0.00    8.00     5  two_node_pipeli
08:37:41 PM  1000     76064    8.00    0.00    0.00    1.00    8.00     6  two_node_pipeli
08:37:42 PM  1000     76064    7.00    0.00    0.00    1.00    7.00     4  two_node_pipeli
08:37:43 PM  1000     76064    6.00    0.00    0.00    0.00    6.00     7  two_node_pipeli
08:37:44 PM  1000     76064    8.00    0.00    0.00    1.00    8.00     4  two_node_pipeli
08:37:45 PM  1000     76064    8.00    0.00    0.00    1.00    8.00     6  two_node_pipeli
08:37:46 PM  1000     76064    8.00    0.00    0.00    1.00    8.00     6  two_node_pipeli
08:37:47 PM  1000     76064    5.00    1.00    0.00    0.00    6.00     7  two_node_pipeli
08:37:48 PM  1000     76064    9.00    0.00    0.00    1.00    9.00     4  two_node_pipeli
08:37:49 PM  1000     76064    7.00    0.00    0.00    0.00    7.00     6  two_node_pipeli
08:37:50 PM  1000     76064    8.00    0.00    0.00    1.00    8.00     5  two_node_pipeli
08:37:51 PM  1000     76064    6.00    0.00    0.00    1.00    6.00     4  two_node_pipeli
08:37:52 PM  1000     76064    7.00    0.00    0.00    0.00    7.00     5  two_node_pipeli
08:37:53 PM  1000     76064    6.00    0.00    0.00    1.00    6.00     6  two_node_pipeli
