Linux 5.10.216-tegra (neu-desktop) 	11/04/2024 	_aarch64_	(12 CPU)

08:22:55 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:22:56 PM  1000     66410    5.00    0.00    0.00    1.00    5.00     6  two_node_pipeli
08:22:57 PM  1000     66410    4.00    1.00    0.00    0.00    5.00     5  two_node_pipeli
08:22:58 PM  1000     66410    5.00    1.00    0.00    0.00    6.00     4  two_node_pipeli
08:22:59 PM  1000     66410    3.00    2.00    0.00    1.00    5.00     7  two_node_pipeli
08:23:00 PM  1000     66410    4.00    1.00    0.00    0.00    5.00     5  two_node_pipeli
08:23:01 PM  1000     66410    5.00    2.00    0.00    0.00    7.00     4  two_node_pipeli
08:23:02 PM  1000     66410    4.00    2.00    0.00    1.00    6.00     7  two_node_pipeli
08:23:03 PM  1000     66410    4.00    2.00    0.00    0.00    6.00     4  two_node_pipeli
08:23:04 PM  1000     66410    4.00    2.00    0.00    1.00    6.00     4  two_node_pipeli
08:23:05 PM  1000     66410    3.00    4.00    0.00    1.00    7.00     5  two_node_pipeli
08:23:06 PM  1000     66410    5.00    1.00    0.00    0.00    6.00     4  two_node_pipeli
08:23:07 PM  1000     66410    4.00    2.00    0.00    0.00    6.00     6  two_node_pipeli
08:23:08 PM  1000     66410    5.00    2.00    0.00    1.00    7.00     4  two_node_pipeli
08:23:09 PM  1000     66410    4.00    3.00    0.00    0.00    7.00     5  two_node_pipeli
08:23:10 PM  1000     66410    6.00    1.00    0.00    1.00    7.00     4  two_node_pipeli
08:23:11 PM  1000     66410    4.00    1.00    0.00    0.00    5.00     4  two_node_pipeli
08:23:12 PM  1000     66410    2.00    3.00    0.00    1.00    5.00     6  two_node_pipeli
08:23:13 PM  1000     66410    5.00    1.00    0.00    0.00    6.00     4  two_node_pipeli
08:23:14 PM  1000     66410    4.00    2.00    0.00    1.00    6.00     6  two_node_pipeli
08:23:15 PM  1000     66410    2.00    3.00    0.00    0.00    5.00     4  two_node_pipeli
08:23:16 PM  1000     66410    5.00    0.00    0.00    0.00    5.00     6  two_node_pipeli
08:23:17 PM  1000     66410    5.00    1.00    0.00    1.00    6.00     7  two_node_pipeli
08:23:18 PM  1000     66410    5.00    0.00    0.00    0.00    5.00     7  two_node_pipeli
08:23:19 PM  1000     66410    5.00    1.00    0.00    0.00    6.00     7  two_node_pipeli
08:23:20 PM  1000     66410    3.00    2.00    0.00    1.00    5.00     4  two_node_pipeli
