|CALIBRATION TEST|[Setting: 10ms]->@time-measure: 9977251. 
Chain 1 : 200ms | 20	20	20
Chain 2 : 250ms | 25	25	25
Timer_missed : 1
Timer_missed : 2

|TID:680947648|-->[Chain1-Sensor1.exe:200(100us)]-->[Start@1726482694875324025-End@1726482694913764317-Cost:38440292(ns) and Published msg: 0]. 

|TID:556607232|-->[Chain2-Sensor1.exe:250(100us)]-->[Start@1726482694911129471-End@1726482694958929608-Cost:47800137(ns) and Published msg: 0]. 

|TID:680947648|-->[Chain1-Transfer2.exe:200(100us)]-->[Start@1726482694914691362-End@1726482694959857816-Cost:45166454(ns) and Route msg: 0]. 

|TID:680947648|-->[Chain1-Command3.exe:200(100us)]-->[Start@1726482694960187630-End@1726482695001046503-Cost:40858873(ns) and Received msg: 0]. 

|TID:556607232|-->[Chain2-Transfer2.exe:250(100us)]-->[Start@1726482694959559670-End@1726482695009063432-Cost:49503762(ns) and Route msg: 0]. 

|TID:680947648|-->[Chain2-Command3.exe:250(100us)]-->[Start@1726482695009194175-End@1726482695034906975-Cost:25712800(ns) and Received msg: 0]. 

|TID:556607232|-->[Chain2-Sensor1.exe:250(100us)]-->[Start@1726482695047448643-End@1726482695092421148-Cost:44972505(ns) and Published msg: 1]. 

|TID:680947648|-->[Chain1-Sensor1.exe:200(100us)]-->[Start@1726482695063498300-End@1726482695107383267-Cost:43884967(ns) and Published msg: 1]. 

|TID:680947648|-->[Chain1-Transfer2.exe:200(100us)]-->[Start@1726482695107590529-End@1726482695136552265-Cost:28961736(ns) and Route msg: 1]. 

|TID:556607232|-->[Chain2-Transfer2.exe:250(100us)]-->[Start@1726482695092746967-End@1726482695138164207-Cost:45417240(ns) and Route msg: 1]. 

|TID:680947648|-->[Chain1-Command3.exe:200(100us)]-->[Start@1726482695136798140-End@1726482695182807784-Cost:46009644(ns) and Received msg: 1]. 

|TID:556607232|-->[Chain2-Command3.exe:250(100us)]-->[Start@1726482695138354128-End@1726482695183528989-Cost:45174861(ns) and Received msg: 1]. 

|TID:680947648|-->[Chain1-Sensor1.exe:200(100us)]-->[Start@1726482695263640351-End@1726482695283257864-Cost:19617513(ns) and Published msg: 2]. 

|TID:556607232|-->[Chain1-Transfer2.exe:200(100us)]-->[Start@1726482695283676837-End@1726482695327140249-Cost:43463412(ns) and Route msg: 2]. 

|TID:680947648|-->[Chain2-Sensor1.exe:250(100us)]-->[Start@1726482695297299461-End@1726482695341726073-Cost:44426612(ns) and Published msg: 2]. 

|TID:680947648|-->[Chain2-Transfer2.exe:250(100us)]-->[Start@1726482695341970741-End@1726482695372876136-Cost:30905395(ns) and Route msg: 2]. 

|TID:556607232|-->[Chain1-Command3.exe:200(100us)]-->[Start@1726482695327546519-End@1726482695373074493-Cost:45527974(ns) and Received msg: 2]. 

|TID:680947648|-->[Chain2-Command3.exe:250(100us)]-->[Start@1726482695373068644-End@1726482695398077364-Cost:25008720(ns) and Received msg: 2]. 

|TID:556607232|-->[Chain1-Sensor1.exe:200(100us)]-->[Start@1726482695463658449-End@1726482695483510973-Cost:19852524(ns) and Published msg: 3]. 

|TID:680947648|-->[Chain1-Transfer2.exe:200(100us)]-->[Start@1726482695483788132-End@1726482695503809035-Cost:20020903(ns) and Route msg: 3]. 

|TID:556607232|-->[Chain1-Command3.exe:200(100us)]-->[Start@1726482695503938946-End@1726482695523790892-Cost:19851946(ns) and Received msg: 3]. 

|TID:556607232|-->[Chain2-Sensor1.exe:250(100us)]-->[Start@1726482695547557343-End@1726482695572585417-Cost:25028074(ns) and Published msg: 3]. 

|TID:680947648|-->[Chain2-Transfer2.exe:250(100us)]-->[Start@1726482695572826319-End@1726482695590577445-Cost:17751126(ns) and Route msg: 3]. 

|TID:556607232|-->[Chain2-Command3.exe:250(100us)]-->[Start@1726482695590796051-End@1726482695606845973-Cost:16049922(ns) and Received msg: 3]. 

|TID:556607232|-->[Chain1-Sensor1.exe:200(100us)]-->[Start@1726482695663651346-End@1726482695670563691-Cost:6912345(ns) and Published msg: 4]. 

|TID:680947648|-->[Chain1-Transfer2.exe:200(100us)]-->[Start@1726482695670750359-End@1726482695677563946-Cost:6813587(ns) and Route msg: 4]. 

|TID:556607232|-->[Chain1-Command3.exe:200(100us)]-->[Start@1726482695677803975-End@1726482695687779006-Cost:9975031(ns) and Received msg: 4]. 

|TID:680947648|-->[Chain2-Sensor1.exe:250(100us)]-->[Start@1726482695797522171-End@1726482695806145570-Cost:8623399(ns) and Published msg: 4]. 

|TID:556607232|-->[Chain2-Transfer2.exe:250(100us)]-->[Start@1726482695806339191-End@1726482695815847437-Cost:9508246(ns) and Route msg: 4]. 

|TID:680947648|-->[Chain2-Command3.exe:250(100us)]-->[Start@1726482695816047693-End@1726482695826311084-Cost:10263391(ns) and Received msg: 4]. 

|TID:556607232|-->[Chain1-Sensor1.exe:200(100us)]-->[Start@1726482695863591517-End@1726482695870408693-Cost:6817176(ns) and Published msg: 5]. 

|TID:680947648|-->[Chain1-Transfer2.exe:200(100us)]-->[Start@1726482695870552954-End@1726482695877335619-Cost:6782665(ns) and Route msg: 5]. 

|TID:556607232|-->[Chain1-Command3.exe:200(100us)]-->[Start@1726482695877464994-End@1726482695884417074-Cost:6952080(ns) and Received msg: 5]. 

|TID:680947648|-->[Chain2-Sensor1.exe:250(100us)]-->[Start@1726482696047505355-End@1726482696063329892-Cost:15824537(ns) and Published msg: 5]. 

