Linux 5.15.0-121-generic (NEU) 	09/16/2024 	_x86_64_	(16 CPU)

06:31:34 PM   UID       PID   cswch/s nvcswch/s  Command
06:31:35 PM  1000     25352     22.00     38.00  two_node_pipeli
06:31:36 PM  1000     25352     38.00     40.00  two_node_pipeli
06:31:37 PM  1000     25352     52.00    145.00  two_node_pipeli
06:31:38 PM  1000     25352     47.00     29.00  two_node_pipeli
06:31:39 PM  1000     25352     40.00     27.00  two_node_pipeli
06:31:40 PM  1000     25352     43.00     38.00  two_node_pipeli
06:31:41 PM  1000     25352     48.00     58.00  two_node_pipeli
06:31:42 PM  1000     25352     45.00     41.00  two_node_pipeli
06:31:43 PM  1000     25352     23.00     31.00  two_node_pipeli
06:31:44 PM  1000     25352     15.00     41.00  two_node_pipeli
06:31:45 PM  1000     25352     12.00     24.00  two_node_pipeli
06:31:46 PM  1000     25352     44.00     92.00  two_node_pipeli
06:31:47 PM  1000     25352     35.00    112.00  two_node_pipeli
06:31:48 PM  1000     25352     48.00     70.00  two_node_pipeli
06:31:49 PM  1000     25352     43.00     59.00  two_node_pipeli
06:31:50 PM  1000     25352     33.00     52.00  two_node_pipeli
06:31:51 PM  1000     25352     34.00     91.00  two_node_pipeli
06:31:52 PM  1000     25352     47.00     42.00  two_node_pipeli
06:31:53 PM  1000     25352     44.00    109.00  two_node_pipeli
06:31:54 PM  1000     25352     46.00    114.00  two_node_pipeli
06:31:55 PM  1000     25352     37.00     98.00  two_node_pipeli
06:31:56 PM  1000     25352     25.00     40.00  two_node_pipeli
06:31:57 PM  1000     25352     37.00    112.00  two_node_pipeli
06:31:58 PM  1000     25352     44.00     71.00  two_node_pipeli
06:31:59 PM  1000     25352     45.00     90.00  two_node_pipeli
06:32:00 PM  1000     25352     46.00     64.00  two_node_pipeli
06:32:01 PM  1000     25352     40.00     91.00  two_node_pipeli
06:32:02 PM  1000     25352     35.00     76.00  two_node_pipeli
06:32:03 PM  1000     25352     47.00     62.00  two_node_pipeli
06:32:04 PM  1000     25352     44.00    111.00  two_node_pipeli
06:32:05 PM  1000     25352     33.00     20.00  two_node_pipeli
06:32:06 PM  1000     25352     28.00    134.00  two_node_pipeli
06:32:07 PM  1000     25352     35.00     90.00  two_node_pipeli
06:32:08 PM  1000     25352     50.00     88.00  two_node_pipeli
06:32:09 PM  1000     25352     41.00     92.00  two_node_pipeli
06:32:10 PM  1000     25352     40.00     40.00  two_node_pipeli
06:32:11 PM  1000     25352     48.00     72.00  two_node_pipeli
06:32:12 PM  1000     25352     55.00     96.00  two_node_pipeli
06:32:13 PM  1000     25352     39.00    140.00  two_node_pipeli
06:32:14 PM  1000     25352     26.00    152.00  two_node_pipeli
06:32:15 PM  1000     25352     47.00    210.00  two_node_pipeli
06:32:16 PM  1000     25352     38.00     52.00  two_node_pipeli
06:32:17 PM  1000     25352     29.00     54.00  two_node_pipeli
06:32:18 PM  1000     25352     25.00     44.00  two_node_pipeli
06:32:19 PM  1000     25352     37.00    311.00  two_node_pipeli
06:32:20 PM  1000     25352     41.00     51.00  two_node_pipeli
06:32:21 PM  1000     25352     48.00    102.00  two_node_pipeli
06:32:22 PM  1000     25352     48.00     76.00  two_node_pipeli
06:32:23 PM  1000     25352     49.00    113.00  two_node_pipeli
06:32:24 PM  1000     25352     23.00     76.00  two_node_pipeli
06:32:25 PM  1000     25352     39.00    108.00  two_node_pipeli
06:32:26 PM  1000     25352     41.00     74.00  two_node_pipeli
06:32:27 PM  1000     25352     30.00     43.00  two_node_pipeli
06:32:28 PM  1000     25352     40.00     69.00  two_node_pipeli
06:32:29 PM  1000     25352     41.00     73.00  two_node_pipeli
06:32:30 PM  1000     25352     49.00     90.00  two_node_pipeli
06:32:31 PM  1000     25352     25.00     33.00  two_node_pipeli
06:32:32 PM  1000     25352     31.00    103.00  two_node_pipeli
06:32:33 PM  1000     25352     49.50     98.02  two_node_pipeli
06:32:34 PM  1000     25352     42.00     79.00  two_node_pipeli
06:32:35 PM  1000     25352     45.00     75.00  two_node_pipeli
06:32:36 PM  1000     25352     43.00     63.00  two_node_pipeli
06:32:37 PM  1000     25352     29.00     75.00  two_node_pipeli
06:32:38 PM  1000     25352     44.00     66.00  two_node_pipeli
06:32:39 PM  1000     25352     45.00    108.00  two_node_pipeli
06:32:40 PM  1000     25352     39.00     43.00  two_node_pipeli
06:32:41 PM  1000     25352     35.00    203.00  two_node_pipeli
06:32:42 PM  1000     25352     40.00    121.00  two_node_pipeli
06:32:43 PM  1000     25352     45.00     55.00  two_node_pipeli
06:32:44 PM  1000     25352     33.00     54.00  two_node_pipeli
06:32:45 PM  1000     25352     39.00     59.00  two_node_pipeli
06:32:46 PM  1000     25352     42.00     81.00  two_node_pipeli
06:32:47 PM  1000     25352     41.00     81.00  two_node_pipeli
06:32:48 PM  1000     25352     38.00     37.00  two_node_pipeli
06:32:49 PM  1000     25352     22.00     48.00  two_node_pipeli
06:32:50 PM  1000     25352     33.00     51.00  two_node_pipeli
06:32:51 PM  1000     25352     51.00     95.00  two_node_pipeli
06:32:52 PM  1000     25352     43.00     83.00  two_node_pipeli
06:32:53 PM  1000     25352     23.00     33.00  two_node_pipeli
06:32:54 PM  1000     25352     30.00     17.00  two_node_pipeli
06:32:55 PM  1000     25352     38.00     49.00  two_node_pipeli
06:32:56 PM  1000     25352     51.00    110.00  two_node_pipeli
06:32:57 PM  1000     25352     28.00     32.00  two_node_pipeli
06:32:58 PM  1000     25352     39.00    108.00  two_node_pipeli
06:32:59 PM  1000     25352     52.00     67.00  two_node_pipeli
06:33:00 PM  1000     25352     32.00    111.00  two_node_pipeli
06:33:01 PM  1000     25352     21.00     80.00  two_node_pipeli
06:33:02 PM  1000     25352     44.00    111.00  two_node_pipeli
06:33:03 PM  1000     25352     56.00     80.00  two_node_pipeli
06:33:04 PM  1000     25352     45.00    116.00  two_node_pipeli
06:33:05 PM  1000     25352     35.00    144.00  two_node_pipeli
06:33:06 PM  1000     25352     50.00     74.00  two_node_pipeli
06:33:07 PM  1000     25352     47.00     82.00  two_node_pipeli
06:33:08 PM  1000     25352     23.00     39.00  two_node_pipeli
06:33:09 PM  1000     25352     61.00    113.00  two_node_pipeli
06:33:10 PM  1000     25352     22.00     60.00  two_node_pipeli
06:33:11 PM  1000     25352     20.00     20.00  two_node_pipeli
06:33:12 PM  1000     25352     51.00     71.00  two_node_pipeli
06:33:13 PM  1000     25352     44.00     88.00  two_node_pipeli
06:33:14 PM  1000     25352     41.00     61.00  two_node_pipeli
06:33:15 PM  1000     25352     38.00     38.00  two_node_pipeli
06:33:16 PM  1000     25352     49.00     47.00  two_node_pipeli
06:33:17 PM  1000     25352     38.00     64.00  two_node_pipeli
06:33:18 PM  1000     25352     41.00     64.00  two_node_pipeli
06:33:19 PM  1000     25352     48.00    156.00  two_node_pipeli
06:33:20 PM  1000     25352     36.00     47.00  two_node_pipeli
06:33:21 PM  1000     25352     31.00     51.00  two_node_pipeli
06:33:22 PM  1000     25352     18.00     48.00  two_node_pipeli
06:33:23 PM  1000     25352     40.00     64.00  two_node_pipeli
06:33:24 PM  1000     25352     38.00     79.00  two_node_pipeli
06:33:25 PM  1000     25352     45.00     84.00  two_node_pipeli
06:33:26 PM  1000     25352     38.00     99.00  two_node_pipeli
06:33:27 PM  1000     25352     21.00     24.00  two_node_pipeli
06:33:28 PM  1000     25352     25.00     76.00  two_node_pipeli
06:33:29 PM  1000     25352     42.00     78.00  two_node_pipeli
06:33:30 PM  1000     25352     25.00     33.00  two_node_pipeli
06:33:31 PM  1000     25352     34.00     97.00  two_node_pipeli
06:33:32 PM  1000     25352     46.00     56.00  two_node_pipeli
06:33:33 PM  1000     25352     45.00     55.00  two_node_pipeli
06:33:34 PM  1000     25352     49.00     82.00  two_node_pipeli
06:33:35 PM  1000     25352     45.00     78.00  two_node_pipeli
06:33:36 PM  1000     25352     38.00     92.00  two_node_pipeli
06:33:37 PM  1000     25352     40.00    124.00  two_node_pipeli
06:33:38 PM  1000     25352     30.00     41.00  two_node_pipeli
06:33:39 PM  1000     25352      3.00      8.00  two_node_pipeli
06:33:40 PM  1000     25352     35.00     78.00  two_node_pipeli
06:33:41 PM  1000     25352     29.00     54.00  two_node_pipeli
06:33:42 PM  1000     25352     45.00    104.00  two_node_pipeli
06:33:43 PM  1000     25352     39.00     31.00  two_node_pipeli
06:33:44 PM  1000     25352     24.00     98.00  two_node_pipeli
06:33:45 PM  1000     25352     43.00    137.00  two_node_pipeli
06:33:46 PM  1000     25352     32.00    119.00  two_node_pipeli
06:33:47 PM  1000     25352     29.00     46.00  two_node_pipeli
06:33:48 PM  1000     25352     21.00     94.00  two_node_pipeli
06:33:49 PM  1000     25352     49.00     53.00  two_node_pipeli
06:33:50 PM  1000     25352     37.00     90.00  two_node_pipeli
06:33:51 PM  1000     25352     46.00    126.00  two_node_pipeli
06:33:52 PM  1000     25352     12.00     28.00  two_node_pipeli
06:33:53 PM  1000     25352     32.00     97.00  two_node_pipeli
06:33:54 PM  1000     25352     29.00     41.00  two_node_pipeli
06:33:55 PM  1000     25352     24.00     85.00  two_node_pipeli
06:33:56 PM  1000     25352     38.00     57.00  two_node_pipeli
06:33:57 PM  1000     25352     40.00     31.00  two_node_pipeli
06:33:58 PM  1000     25352     40.00     85.00  two_node_pipeli
06:33:59 PM  1000     25352     39.00    156.00  two_node_pipeli
