Linux 5.10.216-tegra (neu-desktop) 	11/06/2024 	_aarch64_	(12 CPU)

10:16:04 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:17:00 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:01 AM  1000     25510  135.00    1.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:02 AM  1000     25510  134.00    0.00    0.00    0.00  134.00     6  two_node_pipeli
10:17:03 AM  1000     25510  136.00    1.00    0.00    0.00  137.00     6  two_node_pipeli
10:17:04 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:05 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:06 AM  1000     25510  135.00    0.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:07 AM  1000     25510  135.00    1.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:08 AM  1000     25510  133.00    2.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:09 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:10 AM  1000     25510  135.00    0.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:11 AM  1000     25510  136.00    0.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:12 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:13 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:14 AM  1000     25510  135.00    0.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:15 AM  1000     25510  135.00    1.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:16 AM  1000     25510  135.00    1.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:17 AM  1000     25510  133.00    0.00    0.00    0.00  133.00     6  two_node_pipeli
10:17:18 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:19 AM  1000     25510  136.00    0.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:20 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:21 AM  1000     25510  134.00    0.00    0.00    0.00  134.00     6  two_node_pipeli
10:17:22 AM  1000     25510  135.00    1.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:23 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:24 AM  1000     25510  134.00    0.00    0.00    0.00  134.00     6  two_node_pipeli
10:17:25 AM  1000     25510  134.00    0.00    0.00    0.00  134.00     6  two_node_pipeli
10:17:26 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:27 AM  1000     25510  136.00    0.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:28 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:29 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:30 AM  1000     25510  135.00    1.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:31 AM  1000     25510  135.00    0.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:32 AM  1000     25510  135.00    0.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:33 AM  1000     25510  135.00    1.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:34 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:35 AM  1000     25510  135.00    1.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:36 AM  1000     25510  135.00    1.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:37 AM  1000     25510  135.00    0.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:38 AM  1000     25510  134.00    2.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:39 AM  1000     25510  135.00    0.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:40 AM  1000     25510  135.00    1.00    0.00    0.00  136.00     6  two_node_pipeli
10:17:41 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
10:17:42 AM  1000     25510  134.00    0.00    0.00    0.00  134.00     6  two_node_pipeli
10:17:43 AM  1000     25510  135.00    2.00    0.00    0.00  137.00     6  two_node_pipeli
10:17:44 AM  1000     25510  134.00    1.00    0.00    0.00  135.00     6  two_node_pipeli
Average:     1000     25510  134.43    0.59    0.00    0.00  135.02     -  two_node_pipeli
