Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

09:22:01 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:22:02 PM  1000     21844  133.00    2.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:03 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:04 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:05 PM  1000     21844  134.00    1.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:06 PM  1000     21844  132.00    2.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:07 PM  1000     21844  135.00    0.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:08 PM  1000     21844  135.00    1.00    0.00    0.00  136.00     5  two_node_pipeli
09:22:09 PM  1000     21844  133.00    2.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:10 PM  1000     21844  131.00    6.00    0.00    0.00  137.00     5  two_node_pipeli
09:22:11 PM  1000     21844  130.00    4.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:12 PM  1000     21844  135.00    1.00    0.00    0.00  136.00     5  two_node_pipeli
09:22:13 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:14 PM  1000     21844  134.00    1.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:15 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:16 PM  1000     21844  133.00    1.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:17 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:18 PM  1000     21844  133.00    1.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:19 PM  1000     21844  133.00    0.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:20 PM  1000     21844  133.00    1.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:21 PM  1000     21844  133.00    0.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:22 PM  1000     21844  134.00    1.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:23 PM  1000     21844  133.00    0.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:24 PM  1000     21844  132.00    1.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:25 PM  1000     21844  135.00    1.00    0.00    0.00  136.00     5  two_node_pipeli
09:22:26 PM  1000     21844  132.00    0.00    0.00    0.00  132.00     5  two_node_pipeli
09:22:27 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:28 PM  1000     21844  133.00    1.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:29 PM  1000     21844  135.00    0.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:30 PM  1000     21844  132.00    1.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:31 PM  1000     21844  134.00    1.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:32 PM  1000     21844  132.00    1.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:33 PM  1000     21844  134.00    1.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:34 PM  1000     21844  133.00    1.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:35 PM  1000     21844  131.00    1.00    0.00    0.00  132.00     5  two_node_pipeli
09:22:36 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:37 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:38 PM  1000     21844  133.00    0.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:39 PM  1000     21844  132.00    1.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:40 PM  1000     21844  133.00    0.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:41 PM  1000     21844  136.00    0.00    0.00    0.00  136.00     5  two_node_pipeli
09:22:42 PM  1000     21844  135.00    0.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:43 PM  1000     21844  133.00    0.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:44 PM  1000     21844  133.00    0.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:45 PM  1000     21844  136.00    0.00    0.00    0.00  136.00     5  two_node_pipeli
09:22:46 PM  1000     21844  133.00    0.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:47 PM  1000     21844  136.00    0.00    0.00    0.00  136.00     5  two_node_pipeli
09:22:48 PM  1000     21844  135.00    1.00    0.00    0.00  136.00     5  two_node_pipeli
09:22:49 PM  1000     21844  135.00    0.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:50 PM  1000     21844  135.00    0.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:51 PM  1000     21844  132.00    1.00    0.00    0.00  133.00     5  two_node_pipeli
09:22:52 PM  1000     21844  135.00    0.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:53 PM  1000     21844  136.00    1.00    0.00    0.00  137.00     5  two_node_pipeli
09:22:54 PM  1000     21844  135.00    0.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:55 PM  1000     21844  134.00    1.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:56 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:57 PM  1000     21844  134.00    1.00    0.00    0.00  135.00     5  two_node_pipeli
09:22:58 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
09:22:59 PM  1000     21844  133.00    0.00    0.00    0.00  133.00     5  two_node_pipeli
09:23:00 PM  1000     21844  133.00    2.00    0.00    0.00  135.00     5  two_node_pipeli
09:23:01 PM  1000     21844  136.00    0.00    0.00    0.00  136.00     5  two_node_pipeli
09:23:02 PM  1000     21844  132.00    1.00    0.00    0.00  133.00     5  two_node_pipeli
09:23:03 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
09:23:04 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
09:23:05 PM  1000     21844  135.00    0.00    0.00    0.00  135.00     5  two_node_pipeli
09:23:06 PM  1000     21844  134.00    0.00    0.00    0.00  134.00     5  two_node_pipeli
