Linux 5.10.216-tegra (neu-desktop) 	11/06/2024 	_aarch64_	(12 CPU)

10:22:36 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:37 AM  1000     28268    112.00      0.00  two_node_pipeli
10:22:37 AM  1000     28270     97.00      0.00  two_node_pipeli
10:22:37 AM  1000     28269     99.00      0.00  two_node_pipeli
10:22:37 AM  1000     28258    114.00      0.00  two_node_pipeli

10:22:37 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:38 AM  1000     28268    114.00      0.00  two_node_pipeli
10:22:38 AM  1000     28270     90.00      0.00  two_node_pipeli
10:22:38 AM  1000     28269    105.00      0.00  two_node_pipeli
10:22:38 AM  1000     28258     98.00      0.00  two_node_pipeli

10:22:38 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:39 AM  1000     28268    102.00      0.00  two_node_pipeli
10:22:39 AM  1000     28270    107.00      0.00  two_node_pipeli
10:22:39 AM  1000     28269    123.00      1.00  two_node_pipeli
10:22:39 AM  1000     28258    101.00      0.00  two_node_pipeli

10:22:39 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:40 AM  1000     28268    104.00      0.00  two_node_pipeli
10:22:40 AM  1000     28270    130.00      0.00  two_node_pipeli
10:22:40 AM  1000     28269    110.00      0.00  two_node_pipeli
10:22:40 AM  1000     28258     71.00      0.00  two_node_pipeli

10:22:40 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:41 AM  1000     28268    109.00      0.00  two_node_pipeli
10:22:41 AM  1000     28270     95.00      0.00  two_node_pipeli
10:22:41 AM  1000     28269     96.00      0.00  two_node_pipeli
10:22:41 AM  1000     28258    107.00      0.00  two_node_pipeli

10:22:41 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:42 AM  1000     28268    106.00      0.00  two_node_pipeli
10:22:42 AM  1000     28270    107.00      0.00  two_node_pipeli
10:22:42 AM  1000     28269     98.00      0.00  two_node_pipeli
10:22:42 AM  1000     28258    101.00      0.00  two_node_pipeli

10:22:42 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:43 AM  1000     28268     93.00      0.00  two_node_pipeli
10:22:43 AM  1000     28270    128.00      0.00  two_node_pipeli
10:22:43 AM  1000     28269    117.00      1.00  two_node_pipeli
10:22:43 AM  1000     28258    109.00      0.00  two_node_pipeli

10:22:43 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:44 AM  1000     28268    114.00      0.00  two_node_pipeli
10:22:44 AM  1000     28270     95.00      0.00  two_node_pipeli
10:22:44 AM  1000     28269     87.00      0.00  two_node_pipeli
10:22:44 AM  1000     28258    121.00      0.00  two_node_pipeli

10:22:44 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:45 AM  1000     28268     81.00      0.00  two_node_pipeli
10:22:45 AM  1000     28270     98.00      0.00  two_node_pipeli
10:22:45 AM  1000     28269    106.00      0.00  two_node_pipeli
10:22:45 AM  1000     28258    124.00      0.00  two_node_pipeli

10:22:45 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:46 AM  1000     28268    120.00      0.00  two_node_pipeli
10:22:46 AM  1000     28270     82.00      0.00  two_node_pipeli
10:22:46 AM  1000     28269    121.00      0.00  two_node_pipeli
10:22:46 AM  1000     28258     78.00      0.00  two_node_pipeli

10:22:46 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:47 AM  1000     28268    106.00      0.00  two_node_pipeli
10:22:47 AM  1000     28270    101.00      0.00  two_node_pipeli
10:22:47 AM  1000     28269    125.00      1.00  two_node_pipeli
10:22:47 AM  1000     28258    102.00      0.00  two_node_pipeli

10:22:47 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:48 AM  1000     28268     72.00      0.00  two_node_pipeli
10:22:48 AM  1000     28270    116.00      0.00  two_node_pipeli
10:22:48 AM  1000     28269    102.00      0.00  two_node_pipeli
10:22:48 AM  1000     28258    119.00      0.00  two_node_pipeli

10:22:48 AM   UID       PID   cswch/s nvcswch/s  Command
10:22:49 AM  1000     28268    115.00      0.00  two_node_pipeli
10:22:49 AM  1000     28270    103.00      0.00  two_node_pipeli
10:22:49 AM  1000     28269    108.00      0.00  two_node_pipeli
10:22:49 AM  1000     28258     99.00      0.00  two_node_pipeli

