Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

05:50:30 PM   UID       PID   cswch/s nvcswch/s  Command
05:50:31 PM  1000     10851     46.00      0.00  two_node_pipeli
05:50:31 PM  1000     10882     26.00      0.00  two_node_pipeli
05:50:31 PM  1000     10865     42.00      0.00  two_node_pipeli
05:50:31 PM  1000     10891     25.00      0.00  two_node_pipeli
05:50:31 PM  1000     10883     26.00      0.00  two_node_pipeli
05:50:31 PM  1000     10887     29.00      0.00  two_node_pipeli
05:50:31 PM  1000     10884     31.00      0.00  two_node_pipeli
05:50:31 PM  1000     10869     29.00      0.00  two_node_pipeli
05:50:31 PM  1000     10872     29.00      0.00  two_node_pipeli
05:50:31 PM  1000     10877     30.00      0.00  two_node_pipeli
05:50:31 PM  1000     10875     29.00      0.00  two_node_pipeli
05:50:31 PM  1000     10889     32.00      0.00  two_node_pipeli
05:50:31 PM  1000     10864     47.00      0.00  two_node_pipeli
05:50:31 PM  1000     10868     34.00      0.00  two_node_pipeli
05:50:31 PM  1000     10888     31.00      0.00  two_node_pipeli
05:50:31 PM  1000     10886     30.00      0.00  two_node_pipeli
05:50:31 PM  1000     10918     31.00      0.00  two_node_pipeli
05:50:31 PM  1000     10863     47.00      0.00  two_node_pipeli
05:50:31 PM  1000     10878     24.00      0.00  two_node_pipeli
05:50:31 PM  1000     10870     28.00      0.00  two_node_pipeli
05:50:31 PM  1000     10935     30.00      0.00  two_node_pipeli
05:50:31 PM  1000     10880     50.00      0.00  two_node_pipeli
05:50:31 PM  1000     10943     32.00      0.00  two_node_pipeli
05:50:31 PM  1000     10876     30.00      0.00  two_node_pipeli
05:50:31 PM  1000     10885     26.00      0.00  two_node_pipeli
05:50:31 PM  1000     10867     34.00      0.00  two_node_pipeli
05:50:31 PM  1000     10890     29.00      0.00  two_node_pipeli
05:50:31 PM  1000     10871     31.00      0.00  two_node_pipeli
05:50:31 PM  1000     10881     28.00      0.00  two_node_pipeli
05:50:31 PM  1000     10879     31.00      0.00  two_node_pipeli
05:50:31 PM  1000     10874     28.00      0.00  two_node_pipeli
05:50:31 PM  1000     10873     48.00      0.00  two_node_pipeli
05:50:31 PM  1000     10922     31.00      0.00  two_node_pipeli
05:50:31 PM  1000     10866     26.00      0.00  two_node_pipeli
05:50:31 PM  1000     10892     28.00      0.00  two_node_pipeli
05:50:31 PM  1000     10921     30.00      0.00  two_node_pipeli

05:50:31 PM   UID       PID   cswch/s nvcswch/s  Command
05:50:32 PM  1000     10851     45.00      0.00  two_node_pipeli
05:50:32 PM  1000     10882     37.00      0.00  two_node_pipeli
05:50:32 PM  1000     10865     50.00      0.00  two_node_pipeli
05:50:32 PM  1000     10891     37.00      0.00  two_node_pipeli
05:50:32 PM  1000     10883     37.00      1.00  two_node_pipeli
05:50:32 PM  1000     10887     31.00      0.00  two_node_pipeli
05:50:32 PM  1000     10884     29.00      0.00  two_node_pipeli
05:50:32 PM  1000     10869     33.00      0.00  two_node_pipeli
05:50:32 PM  1000     10872     26.00      0.00  two_node_pipeli
05:50:32 PM  1000     10877     29.00      0.00  two_node_pipeli
05:50:32 PM  1000     10875     30.00      0.00  two_node_pipeli
05:50:32 PM  1000     10889     27.00      0.00  two_node_pipeli
05:50:32 PM  1000     10864     41.00      0.00  two_node_pipeli
05:50:32 PM  1000     10868     25.00      1.00  two_node_pipeli
05:50:32 PM  1000     10888     26.00      0.00  two_node_pipeli
05:50:32 PM  1000     10886     27.00      0.00  two_node_pipeli
05:50:32 PM  1000     10918     26.00      0.00  two_node_pipeli
05:50:32 PM  1000     10863     47.00      0.00  two_node_pipeli
05:50:32 PM  1000     10878     28.00      0.00  two_node_pipeli
05:50:32 PM  1000     10870     29.00      0.00  two_node_pipeli
05:50:32 PM  1000     10935     29.00      0.00  two_node_pipeli
05:50:32 PM  1000     10880     45.00      0.00  two_node_pipeli
05:50:32 PM  1000     10943     26.00      0.00  two_node_pipeli
05:50:32 PM  1000     10876     29.00      0.00  two_node_pipeli
05:50:32 PM  1000     10885     37.00      0.00  two_node_pipeli
05:50:32 PM  1000     10867     27.00      0.00  two_node_pipeli
05:50:32 PM  1000     10890     24.00      0.00  two_node_pipeli
05:50:32 PM  1000     10871     27.00      0.00  two_node_pipeli
05:50:32 PM  1000     10881     30.00      0.00  two_node_pipeli
05:50:32 PM  1000     10879     30.00      0.00  two_node_pipeli
05:50:32 PM  1000     10874     23.00      0.00  two_node_pipeli
05:50:32 PM  1000     10873     44.00      0.00  two_node_pipeli
05:50:32 PM  1000     10922     26.00      0.00  two_node_pipeli
05:50:32 PM  1000     10866     32.00      0.00  two_node_pipeli
05:50:32 PM  1000     10892     28.00      0.00  two_node_pipeli
