Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

05:49:35 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:49:36 PM  1000     10851  324.00    3.00    0.00   16.00  327.00     5  two_node_pipeli
05:49:37 PM  1000     10851  324.00    2.00    0.00   16.00  326.00     5  two_node_pipeli
05:49:38 PM  1000     10851  326.00    1.00    0.00   12.00  327.00     7  two_node_pipeli
05:49:39 PM  1000     10851  324.00    2.00    0.00   18.00  326.00     8  two_node_pipeli
05:49:40 PM  1000     10851  320.00    5.00    0.00   12.00  325.00     6  two_node_pipeli
05:49:41 PM  1000     10851  324.00    2.00    0.00   16.00  326.00     5  two_node_pipeli
05:49:42 PM  1000     10851  325.00    2.00    0.00   14.00  327.00     6  two_node_pipeli
05:49:43 PM  1000     10851  323.00    2.00    0.00   14.00  325.00     7  two_node_pipeli
05:49:44 PM  1000     10851  322.00    3.00    0.00   10.00  325.00     8  two_node_pipeli
05:49:45 PM  1000     10851  324.00    3.00    0.00   15.00  327.00     7  two_node_pipeli
05:49:46 PM  1000     10851  324.00    1.00    0.00   16.00  325.00     8  two_node_pipeli
05:49:47 PM  1000     10851  326.00    0.00    0.00   13.00  326.00     6  two_node_pipeli
05:49:48 PM  1000     10851  321.00    4.00    0.00   13.00  325.00     7  two_node_pipeli
05:49:49 PM  1000     10851  324.00    2.00    0.00   13.00  326.00     6  two_node_pipeli
05:49:50 PM  1000     10851  325.00    2.00    0.00   15.00  327.00     7  two_node_pipeli
05:49:51 PM  1000     10851  322.00    3.00    0.00   12.00  325.00     8  two_node_pipeli
05:49:52 PM  1000     10851  322.00    3.00    0.00   13.00  325.00     5  two_node_pipeli
05:49:53 PM  1000     10851  324.00    3.00    0.00   10.00  327.00     5  two_node_pipeli
05:49:54 PM  1000     10851  324.00    2.00    0.00   13.00  326.00     8  two_node_pipeli
05:49:55 PM  1000     10851  323.00    2.00    0.00   13.00  325.00     6  two_node_pipeli
05:49:56 PM  1000     10851  323.00    2.00    0.00   15.00  325.00     7  two_node_pipeli
05:49:57 PM  1000     10851  324.00    3.00    0.00   11.00  327.00     7  two_node_pipeli
05:49:58 PM  1000     10851  323.00    2.00    0.00   17.00  325.00     6  two_node_pipeli
05:49:59 PM  1000     10851  324.00    3.00    0.00   17.00  327.00     4  two_node_pipeli
05:50:00 PM  1000     10851  323.00    2.00    0.00   15.00  325.00     9  two_node_pipeli
05:50:01 PM  1000     10851  324.00    1.00    0.00   16.00  325.00     8  two_node_pipeli
05:50:02 PM  1000     10851  325.00    2.00    0.00   15.00  327.00     4  two_node_pipeli
05:50:03 PM  1000     10851  324.00    1.00    0.00   16.00  325.00     7  two_node_pipeli
05:50:04 PM  1000     10851  323.00    3.00    0.00   15.00  326.00     7  two_node_pipeli
05:50:05 PM  1000     10851  324.00    1.00    0.00   11.00  325.00     4  two_node_pipeli
05:50:06 PM  1000     10851  325.00    2.00    0.00   19.00  327.00     4  two_node_pipeli
05:50:07 PM  1000     10851  324.00    1.00    0.00   12.00  325.00     4  two_node_pipeli
05:50:08 PM  1000     10851  324.00    2.00    0.00   16.00  326.00     7  two_node_pipeli
