Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

06:38:31 PM   UID       PID   cswch/s nvcswch/s  Command
06:38:32 PM  1000      8148     21.00   7308.00  two_node_pipeli
06:38:33 PM  1000      8148      2.00  17602.00  two_node_pipeli
06:38:34 PM  1000      8148      2.00   9781.00  two_node_pipeli
06:38:35 PM  1000      8148     11.00   8997.00  two_node_pipeli
06:38:36 PM  1000      8148      0.00  10365.00  two_node_pipeli
06:38:37 PM  1000      8148      1.00   6721.00  two_node_pipeli
06:38:38 PM  1000      8148      0.00    219.00  two_node_pipeli
06:38:39 PM  1000      8148      1.00     73.00  two_node_pipeli
06:38:40 PM  1000      8148      1.00     51.00  two_node_pipeli
06:38:41 PM  1000      8148      2.00     83.00  two_node_pipeli
06:38:42 PM  1000      8148      0.00     66.00  two_node_pipeli
06:38:43 PM  1000      8148      0.00    234.00  two_node_pipeli
06:38:44 PM  1000      8148      0.00     51.00  two_node_pipeli
06:38:45 PM  1000      8148      0.00     36.00  two_node_pipeli
06:38:46 PM  1000      8148      0.00     51.00  two_node_pipeli
06:38:47 PM  1000      8148      6.00     97.00  two_node_pipeli
06:38:48 PM  1000      8148      1.00     86.00  two_node_pipeli
06:38:49 PM  1000      8148      0.00     72.00  two_node_pipeli
06:38:50 PM  1000      8148      0.00     88.00  two_node_pipeli
06:38:51 PM  1000      8148      0.00     43.00  two_node_pipeli
06:38:52 PM  1000      8148      0.00     65.35  two_node_pipeli
06:38:53 PM  1000      8148      2.00     74.00  two_node_pipeli
06:38:54 PM  1000      8148      0.00     82.00  two_node_pipeli
06:38:55 PM  1000      8148      0.00      8.00  two_node_pipeli
06:38:56 PM  1000      8148      0.00      3.96  two_node_pipeli
06:38:57 PM  1000      8148      0.00     34.65  two_node_pipeli
06:38:58 PM  1000      8148      0.00     12.00  two_node_pipeli
06:38:59 PM  1000      8148      0.00     30.00  two_node_pipeli
06:39:00 PM  1000      8148      0.00      0.00  two_node_pipeli
06:39:01 PM  1000      8148      0.00      0.00  two_node_pipeli
06:39:02 PM  1000      8148      0.00      0.00  two_node_pipeli
06:39:03 PM  1000      8148      0.00      0.00  two_node_pipeli
06:39:04 PM  1000      8148      0.00     18.00  two_node_pipeli
06:39:05 PM  1000      8148      0.00     27.00  two_node_pipeli
06:39:06 PM  1000      8148      0.00     80.00  two_node_pipeli
06:39:07 PM  1000      8148      0.00     57.00  two_node_pipeli
06:39:08 PM  1000      8148      0.99    126.73  two_node_pipeli
06:39:09 PM  1000      8148      0.00     97.00  two_node_pipeli
06:39:10 PM  1000      8148      1.00    256.00  two_node_pipeli
06:39:11 PM  1000      8148     13.00    780.00  two_node_pipeli
06:39:12 PM  1000      8148      0.00    288.00  two_node_pipeli
06:39:13 PM  1000      8148      1.00   2109.00  two_node_pipeli
06:39:14 PM  1000      8148      0.00    136.00  two_node_pipeli
06:39:15 PM  1000      8148      0.00     99.01  two_node_pipeli
06:39:16 PM  1000      8148      0.00    194.00  two_node_pipeli
06:39:17 PM  1000      8148      0.99    128.71  two_node_pipeli
06:39:18 PM  1000      8148      0.00    281.00  two_node_pipeli
06:39:19 PM  1000      8148      3.00    573.00  two_node_pipeli
