|CALIBRATION TEST|[Setting: 10ms]->@time-measure: 9872571. 
Chain 1 : 200ms | 13	13	13
Chain 2 : 300ms | 20	20	20

|TID:72946|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837572468142015-End@1726837572481024760-Cost:12882745(ns) and Published msg: 0]. 

|TID:72935|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837572481374476-End@1726837572494212120-Cost:12837644(ns) and Route msg: 0]. 

|TID:72946|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837572494514966-End@1726837572507382291-Cost:12867325(ns) and Received msg: 0]. 

|TID:72946|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726837572584815711-End@1726837572604426490-Cost:19610779(ns) and Published msg: 0]. 

|TID:72935|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726837572604656478-End@1726837572624371698-Cost:19715220(ns) and Route msg: 0]. 

|TID:72946|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726837572624653179-End@1726837572644136442-Cost:19483263(ns) and Received msg: 0]. 

|TID:72946|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837572668116713-End@1726837572680926771-Cost:12810058(ns) and Published msg: 1]. 

|TID:72935|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837572681167403-End@1726837572693967441-Cost:12800038(ns) and Route msg: 1]. 

|TID:72946|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837572694196486-End@1726837572707067756-Cost:12871270(ns) and Received msg: 1]. 

|TID:72946|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837572868254072-End@1726837572881087139-Cost:12833067(ns) and Published msg: 2]. 

|TID:72935|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837572881507934-End@1726837572894380818-Cost:12872884(ns) and Route msg: 2]. 

|TID:72946|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726837572884646783-End@1726837572904406270-Cost:19759487(ns) and Published msg: 1]. 

|TID:72935|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837572894675480-End@1726837572907331398-Cost:12655918(ns) and Received msg: 2]. 

|TID:72946|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726837572904711083-End@1726837572924378357-Cost:19667274(ns) and Route msg: 1]. 

|TID:72935|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726837572924703971-End@1726837572944162928-Cost:19458957(ns) and Received msg: 1]. 

|TID:72935|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837573068213109-End@1726837573080873227-Cost:12660118(ns) and Published msg: 3]. 

|TID:72946|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837573081202482-End@1726837573094016213-Cost:12813731(ns) and Route msg: 3]. 

|TID:72935|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837573094305541-End@1726837573106994888-Cost:12689347(ns) and Received msg: 3]. 

|TID:72935|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726837573184768574-End@1726837573204326176-Cost:19557602(ns) and Published msg: 2]. 

|TID:72946|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726837573204649097-End@1726837573224339200-Cost:19690103(ns) and Route msg: 2]. 

|TID:72935|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726837573224606910-End@1726837573244255895-Cost:19648985(ns) and Received msg: 2]. 

|TID:72935|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837573268098077-End@1726837573280713211-Cost:12615134(ns) and Published msg: 4]. 

|TID:72946|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837573280976858-End@1726837573293798712-Cost:12821854(ns) and Route msg: 4]. 

|TID:72935|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837573294078824-End@1726837573306840644-Cost:12761820(ns) and Received msg: 4]. 

|TID:72935|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837573468153510-End@1726837573480700897-Cost:12547387(ns) and Published msg: 5]. 

|TID:72946|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837573480992325-End@1726837573493698554-Cost:12706229(ns) and Route msg: 5]. 

|TID:72935|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726837573484514314-End@1726837573504259258-Cost:19744944(ns) and Published msg: 3]. 

|TID:72946|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837573494006591-End@1726837573506707402-Cost:12700811(ns) and Received msg: 5]. 

|TID:72935|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726837573504492983-End@1726837573524051139-Cost:19558156(ns) and Route msg: 3]. 

|TID:72946|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726837573524297204-End@1726837573543909930-Cost:19612726(ns) and Received msg: 3]. 

|TID:72946|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837573668198192-End@1726837573680870542-Cost:12672350(ns) and Published msg: 6]. 

|TID:72935|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837573681238756-End@1726837573694012720-Cost:12773964(ns) and Route msg: 6]. 

|TID:72946|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837573694389066-End@1726837573707137364-Cost:12748298(ns) and Received msg: 6]. 

|TID:72946|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726837573784798934-End@1726837573804230883-Cost:19431949(ns) and Published msg: 4]. 

|TID:72935|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726837573804572866-End@1726837573824363720-Cost:19790854(ns) and Route msg: 4]. 

|TID:72946|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726837573824751635-End@1726837573844206318-Cost:19454683(ns) and Received msg: 4]. 

|TID:72946|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837573868191929-End@1726837573880957006-Cost:12765077(ns) and Published msg: 7]. 

|TID:72935|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837573881355067-End@1726837573894025741-Cost:12670674(ns) and Route msg: 7]. 

|TID:72946|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837573894374215-End@1726837573907130618-Cost:12756403(ns) and Received msg: 7]. 

|TID:72946|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837574068156037-End@1726837574081043663-Cost:12887626(ns) and Published msg: 8]. 

|TID:72935|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837574081447681-End@1726837574094225914-Cost:12778233(ns) and Route msg: 8]. 

|TID:72946|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726837574084657411-End@1726837574104249641-Cost:19592230(ns) and Published msg: 5]. 

|TID:72935|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837574094529244-End@1726837574107343609-Cost:12814365(ns) and Received msg: 8]. 

|TID:72946|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726837574104555072-End@1726837574124190511-Cost:19635439(ns) and Route msg: 5]. 

|TID:72935|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726837574124442405-End@1726837574144251305-Cost:19808900(ns) and Received msg: 5]. 

|TID:72935|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837574268136086-End@1726837574281019522-Cost:12883436(ns) and Published msg: 9]. 

|TID:72946|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837574281288544-End@1726837574294157097-Cost:12868553(ns) and Route msg: 9]. 

|TID:72935|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837574294513390-End@1726837574307205377-Cost:12691987(ns) and Received msg: 9]. 

|TID:72935|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726837574384774659-End@1726837574404358135-Cost:19583476(ns) and Published msg: 6]. 

|TID:72946|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726837574404698813-End@1726837574424222550-Cost:19523737(ns) and Route msg: 6]. 

|TID:72935|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726837574424449473-End@1726837574444169593-Cost:19720120(ns) and Received msg: 6]. 

|TID:72935|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837574468110354-End@1726837574480698530-Cost:12588176(ns) and Published msg: 10]. 

|TID:72946|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837574480942421-End@1726837574493743273-Cost:12800852(ns) and Route msg: 10]. 

|TID:72935|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837574493944468-End@1726837574506796148-Cost:12851680(ns) and Received msg: 10]. 

|TID:72935|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837574668166030-End@1726837574680819236-Cost:12653206(ns) and Published msg: 11]. 

|TID:72946|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837574681094409-End@1726837574693955509-Cost:12861100(ns) and Route msg: 11]. 

|TID:72935|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726837574684710572-End@1726837574704183734-Cost:19473162(ns) and Published msg: 7]. 

|TID:72946|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837574694217759-End@1726837574707002127-Cost:12784368(ns) and Received msg: 11]. 

|TID:72935|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726837574704514473-End@1726837574724019315-Cost:19504842(ns) and Route msg: 7]. 

|TID:72946|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726837574724264059-End@1726837574743968029-Cost:19703970(ns) and Received msg: 7]. 

|TID:72946|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726837574868118908-End@1726837574880864231-Cost:12745323(ns) and Published msg: 12]. 

|TID:72935|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726837574881202590-End@1726837574894055610-Cost:12853020(ns) and Route msg: 12]. 

|TID:72946|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726837574894280474-End@1726837574907158694-Cost:12878220(ns) and Received msg: 12]. 

|TID:72946|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726837574984712194-End@1726837575004196794-Cost:19484600(ns) and Published msg: 8]. 

