Linux 5.15.0-122-generic (NEU) 	09/20/2024 	_x86_64_	(16 CPU)

09:14:30 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:14:31 PM  1000     73448   66.00    1.00    0.00   16.00   67.00     1  two_node_pipeli
09:14:32 PM  1000     73448   64.00    0.00    0.00   14.00   64.00     0  two_node_pipeli
09:14:33 PM  1000     73448   62.00    2.00    0.00   19.00   64.00     0  two_node_pipeli
09:14:34 PM  1000     73448   65.00    1.00    0.00   21.00   66.00     0  two_node_pipeli
09:14:35 PM  1000     73448   61.00    0.00    0.00   17.00   61.00     0  two_node_pipeli
09:14:36 PM  1000     73448   64.00    1.00    0.00   16.00   65.00     0  two_node_pipeli
09:14:37 PM  1000     73448   65.00    1.00    0.00   16.00   66.00     0  two_node_pipeli
09:14:38 PM  1000     73448   61.00    0.00    0.00   14.00   61.00     0  two_node_pipeli
09:14:39 PM  1000     73448   63.00    1.00    0.00   16.00   64.00     0  two_node_pipeli
09:14:40 PM  1000     73448   66.00    0.00    0.00   16.00   66.00     0  two_node_pipeli
09:14:41 PM  1000     73448   61.00    1.00    0.00   14.00   62.00     1  two_node_pipeli
09:14:42 PM  1000     73448   68.00    1.00    0.00   15.00   69.00     0  two_node_pipeli
09:14:43 PM  1000     73448   71.00    0.00    0.00   14.00   71.00     0  two_node_pipeli
09:14:44 PM  1000     73448   60.00    0.00    0.00   14.00   60.00     0  two_node_pipeli
09:14:45 PM  1000     73448   63.00    1.00    0.00   16.00   64.00     0  two_node_pipeli
09:14:46 PM  1000     73448   68.00    0.00    0.00   15.00   68.00     0  two_node_pipeli
09:14:47 PM  1000     73448   60.00    1.00    0.00   17.00   61.00     0  two_node_pipeli
09:14:48 PM  1000     73448   62.00    1.00    0.00   19.00   63.00     0  two_node_pipeli
09:14:49 PM  1000     73448   66.00    0.00    0.00   21.00   66.00     0  two_node_pipeli
09:14:50 PM  1000     73448   59.00    2.00    0.00   17.00   61.00     0  two_node_pipeli
09:14:51 PM  1000     73448   62.00    0.00    0.00   17.00   62.00     0  two_node_pipeli
09:14:52 PM  1000     73448   65.00    1.00    0.00   18.00   66.00     0  two_node_pipeli
09:14:53 PM  1000     73448   60.00    1.00    0.00   17.00   61.00     0  two_node_pipeli
