Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

05:48:13 PM   UID       PID   cswch/s nvcswch/s  Command
05:48:14 PM  1000      5501      0.00    314.00  two_node_pipeli
05:48:15 PM  1000      5501      1.00    248.00  two_node_pipeli
05:48:16 PM  1000      5501      0.00    114.00  two_node_pipeli
05:48:17 PM  1000      5501      0.00     82.00  two_node_pipeli
05:48:18 PM  1000      5501      0.00     32.00  two_node_pipeli
05:48:19 PM  1000      5501      0.00     36.00  two_node_pipeli
05:48:20 PM  1000      5501      0.00     53.47  two_node_pipeli
05:48:21 PM  1000      5501      0.00     83.00  two_node_pipeli
05:48:22 PM  1000      5501      0.00    102.00  two_node_pipeli
05:48:23 PM  1000      5501      1.00    166.00  two_node_pipeli
05:48:24 PM  1000      5501      4.00    274.00  two_node_pipeli
05:48:25 PM  1000      5501      0.00    664.00  two_node_pipeli
05:48:26 PM  1000      5501      1.00    720.00  two_node_pipeli
05:48:27 PM  1000      5501      1.00    768.00  two_node_pipeli
05:48:28 PM  1000      5501      1.00    832.00  two_node_pipeli
05:48:29 PM  1000      5501      0.00    351.49  two_node_pipeli
05:48:30 PM  1000      5501      0.00    235.00  two_node_pipeli
05:48:31 PM  1000      5501      0.00    161.39  two_node_pipeli
05:48:32 PM  1000      5501      0.00    199.00  two_node_pipeli
05:48:33 PM  1000      5501      0.00    241.00  two_node_pipeli
05:48:34 PM  1000      5501      1.00    113.00  two_node_pipeli
05:48:35 PM  1000      5501      0.00    173.00  two_node_pipeli
05:48:36 PM  1000      5501      1.00    331.00  two_node_pipeli
05:48:37 PM  1000      5501      0.00    348.00  two_node_pipeli
05:48:38 PM  1000      5501      0.00    457.00  two_node_pipeli
05:48:39 PM  1000      5501      0.00    427.00  two_node_pipeli
05:48:40 PM  1000      5501      0.00    395.00  two_node_pipeli
05:48:41 PM  1000      5501      1.00    395.00  two_node_pipeli
05:48:42 PM  1000      5501      0.00    406.00  two_node_pipeli
05:48:43 PM  1000      5501      3.00    383.00  two_node_pipeli
05:48:44 PM  1000      5501     13.00    192.00  two_node_pipeli
05:48:45 PM  1000      5501     10.00    267.00  two_node_pipeli
05:48:46 PM  1000      5501     10.00    294.00  two_node_pipeli
05:48:47 PM  1000      5501     11.00    446.00  two_node_pipeli
05:48:48 PM  1000      5501      1.00    465.00  two_node_pipeli
05:48:49 PM  1000      5501      1.00    508.00  two_node_pipeli
05:48:50 PM  1000      5501     14.00    367.00  two_node_pipeli
05:48:51 PM  1000      5501     13.00    311.00  two_node_pipeli
05:48:52 PM  1000      5501     10.00    207.00  two_node_pipeli
05:48:53 PM  1000      5501     12.00    341.00  two_node_pipeli
05:48:54 PM  1000      5501     14.00     93.00  two_node_pipeli
05:48:55 PM  1000      5501     15.00    274.00  two_node_pipeli
05:48:56 PM  1000      5501     20.00    173.00  two_node_pipeli
05:48:57 PM  1000      5501      8.00    395.00  two_node_pipeli
05:48:58 PM  1000      5501      0.00    203.00  two_node_pipeli
05:48:59 PM  1000      5501      3.96    204.95  two_node_pipeli
05:49:00 PM  1000      5501      9.00    362.00  two_node_pipeli
05:49:01 PM  1000      5501     11.00    346.00  two_node_pipeli
05:49:02 PM  1000      5501     10.00    191.00  two_node_pipeli
05:49:03 PM  1000      5501     17.00    288.00  two_node_pipeli
05:49:04 PM  1000      5501     17.00    277.00  two_node_pipeli
05:49:05 PM  1000      5501      0.00    794.00  two_node_pipeli
05:49:06 PM  1000      5501      0.00    587.00  two_node_pipeli
05:49:07 PM  1000      5501      1.00    638.00  two_node_pipeli
05:49:08 PM  1000      5501      0.00    695.00  two_node_pipeli
05:49:09 PM  1000      5501      0.99    396.04  two_node_pipeli
05:49:10 PM  1000      5501      5.00    346.00  two_node_pipeli
05:49:11 PM  1000      5501      9.00    475.00  two_node_pipeli
05:49:12 PM  1000      5501     10.00    404.00  two_node_pipeli
05:49:13 PM  1000      5501      0.00    755.00  two_node_pipeli
05:49:14 PM  1000      5501     11.00    376.00  two_node_pipeli
05:49:15 PM  1000      5501      8.00    578.00  two_node_pipeli
05:49:16 PM  1000      5501     18.00    424.00  two_node_pipeli
05:49:17 PM  1000      5501     10.00    298.00  two_node_pipeli
05:49:18 PM  1000      5501      0.00    596.00  two_node_pipeli
05:49:19 PM  1000      5501      0.00    584.16  two_node_pipeli
05:49:20 PM  1000      5501      0.00    858.00  two_node_pipeli
05:49:21 PM  1000      5501      0.00   1275.00  two_node_pipeli
05:49:22 PM  1000      5501      1.00    971.00  two_node_pipeli
05:49:23 PM  1000      5501      0.00    602.00  two_node_pipeli
05:49:24 PM  1000      5501      2.00    395.00  two_node_pipeli
05:49:25 PM  1000      5501      0.00    477.00  two_node_pipeli
05:49:26 PM  1000      5501      0.00    615.00  two_node_pipeli
05:49:27 PM  1000      5501      0.00    560.00  two_node_pipeli
05:49:28 PM  1000      5501      2.00    524.00  two_node_pipeli
05:49:29 PM  1000      5501      8.00    314.00  two_node_pipeli
05:49:30 PM  1000      5501     11.00    246.00  two_node_pipeli
05:49:31 PM  1000      5501     10.00    369.00  two_node_pipeli
05:49:32 PM  1000      5501     10.00    216.00  two_node_pipeli
05:49:33 PM  1000      5501      9.00    175.00  two_node_pipeli
05:49:34 PM  1000      5501     12.00    226.00  two_node_pipeli
05:49:35 PM  1000      5501      8.00    225.00  two_node_pipeli
05:49:36 PM  1000      5501     12.00    279.00  two_node_pipeli
05:49:37 PM  1000      5501     15.00    144.00  two_node_pipeli
05:49:38 PM  1000      5501     13.00    212.00  two_node_pipeli
05:49:39 PM  1000      5501     10.00    252.00  two_node_pipeli
05:49:40 PM  1000      5501     14.00     94.00  two_node_pipeli
05:49:41 PM  1000      5501     14.00    260.00  two_node_pipeli
05:49:42 PM  1000      5501     12.00    278.00  two_node_pipeli
05:49:43 PM  1000      5501     13.00    257.00  two_node_pipeli
05:49:44 PM  1000      5501     11.00    235.00  two_node_pipeli
05:49:45 PM  1000      5501     12.00    217.00  two_node_pipeli
05:49:46 PM  1000      5501     14.00    272.00  two_node_pipeli
05:49:47 PM  1000      5501     15.00    200.00  two_node_pipeli
05:49:48 PM  1000      5501     12.00    195.00  two_node_pipeli
05:49:49 PM  1000      5501     11.00    138.00  two_node_pipeli
