Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

05:52:24 PM   UID       PID   cswch/s nvcswch/s  Command
05:52:25 PM  1000      5725     31.00    205.00  two_node_pipeli
05:52:26 PM  1000      5725      9.00    172.00  two_node_pipeli
05:52:27 PM  1000      5725      2.97     90.10  two_node_pipeli
05:52:28 PM  1000      5725      0.00     92.00  two_node_pipeli
05:52:29 PM  1000      5725      1.00     81.00  two_node_pipeli
05:52:30 PM  1000      5725      0.00     82.00  two_node_pipeli
05:52:31 PM  1000      5725      0.00     84.00  two_node_pipeli
05:52:32 PM  1000      5725      1.00    107.00  two_node_pipeli
05:52:33 PM  1000      5725      0.00     93.00  two_node_pipeli
05:52:34 PM  1000      5725      2.00    155.00  two_node_pipeli
05:52:35 PM  1000      5725      0.00    177.00  two_node_pipeli
05:52:36 PM  1000      5725      3.00    119.00  two_node_pipeli
05:52:37 PM  1000      5725      7.00    249.00  two_node_pipeli
05:52:38 PM  1000      5725      4.00    347.00  two_node_pipeli
05:52:39 PM  1000      5725      0.00    275.00  two_node_pipeli
05:52:40 PM  1000      5725      0.00    330.00  two_node_pipeli
05:52:41 PM  1000      5725      0.00    276.00  two_node_pipeli
05:52:42 PM  1000      5725      1.00    284.00  two_node_pipeli
05:52:43 PM  1000      5725      2.00    360.00  two_node_pipeli
05:52:44 PM  1000      5725     43.00    158.00  two_node_pipeli
05:52:45 PM  1000      5725     36.00    228.00  two_node_pipeli
05:52:46 PM  1000      5725     37.00    189.00  two_node_pipeli
05:52:47 PM  1000      5725     48.00    224.00  two_node_pipeli
05:52:48 PM  1000      5725     40.00    283.00  two_node_pipeli
05:52:49 PM  1000      5725     44.00    246.00  two_node_pipeli
05:52:50 PM  1000      5725     45.00    261.00  two_node_pipeli
05:52:51 PM  1000      5725     43.00    261.00  two_node_pipeli
05:52:52 PM  1000      5725     33.00    319.00  two_node_pipeli
05:52:53 PM  1000      5725     40.00    309.00  two_node_pipeli
05:52:54 PM  1000      5725     32.00    260.00  two_node_pipeli
05:52:55 PM  1000      5725     50.00    170.00  two_node_pipeli
05:52:56 PM  1000      5725     32.00    259.00  two_node_pipeli
05:52:57 PM  1000      5725     48.00    288.00  two_node_pipeli
05:52:58 PM  1000      5725     44.00    230.00  two_node_pipeli
05:52:59 PM  1000      5725     44.00    272.00  two_node_pipeli
05:53:00 PM  1000      5725     34.00    233.00  two_node_pipeli
05:53:01 PM  1000      5725     37.00    270.00  two_node_pipeli
05:53:02 PM  1000      5725     36.00    217.00  two_node_pipeli
05:53:03 PM  1000      5725     40.00    307.00  two_node_pipeli
05:53:04 PM  1000      5725     33.00    196.00  two_node_pipeli
05:53:05 PM  1000      5725     43.00    264.00  two_node_pipeli
05:53:06 PM  1000      5725     40.00    207.00  two_node_pipeli
05:53:07 PM  1000      5725     40.00    283.00  two_node_pipeli
05:53:08 PM  1000      5725     34.00    205.00  two_node_pipeli
05:53:09 PM  1000      5725     43.00    271.00  two_node_pipeli
05:53:10 PM  1000      5725     39.00    223.00  two_node_pipeli
05:53:11 PM  1000      5725     49.00    252.00  two_node_pipeli
05:53:12 PM  1000      5725     36.00    305.00  two_node_pipeli
05:53:13 PM  1000      5725     24.00    186.00  two_node_pipeli
05:53:14 PM  1000      5725     23.00    256.00  two_node_pipeli
05:53:15 PM  1000      5725     39.00    283.00  two_node_pipeli
05:53:16 PM  1000      5725     33.00    201.00  two_node_pipeli
05:53:17 PM  1000      5725     32.00    211.00  two_node_pipeli
05:53:18 PM  1000      5725     34.00    273.00  two_node_pipeli
05:53:19 PM  1000      5725     40.00    247.00  two_node_pipeli
05:53:20 PM  1000      5725     45.00    229.00  two_node_pipeli
05:53:21 PM  1000      5725     40.00    275.00  two_node_pipeli
05:53:22 PM  1000      5725     43.00    207.00  two_node_pipeli
05:53:23 PM  1000      5725     48.00    233.00  two_node_pipeli
05:53:24 PM  1000      5725     34.00    175.00  two_node_pipeli
05:53:25 PM  1000      5725     54.00    242.00  two_node_pipeli
05:53:26 PM  1000      5725     32.00    242.00  two_node_pipeli
05:53:27 PM  1000      5725     42.00    274.00  two_node_pipeli
05:53:28 PM  1000      5725     34.00    216.00  two_node_pipeli
05:53:29 PM  1000      5725     47.00    239.00  two_node_pipeli
05:53:30 PM  1000      5725     48.00    254.00  two_node_pipeli
05:53:31 PM  1000      5725     42.00    214.00  two_node_pipeli
05:53:32 PM  1000      5725     40.00    254.00  two_node_pipeli
05:53:33 PM  1000      5725     43.00    196.00  two_node_pipeli
05:53:34 PM  1000      5725     43.00    233.00  two_node_pipeli
05:53:35 PM  1000      5725     54.00    261.00  two_node_pipeli
05:53:36 PM  1000      5725     40.00    224.00  two_node_pipeli
05:53:37 PM  1000      5725     51.00    205.00  two_node_pipeli
05:53:38 PM  1000      5725     42.00    194.00  two_node_pipeli
05:53:39 PM  1000      5725     46.00    250.00  two_node_pipeli
05:53:40 PM  1000      5725     29.00    255.00  two_node_pipeli
05:53:41 PM  1000      5725     45.00    251.00  two_node_pipeli
05:53:42 PM  1000      5725     38.00    214.00  two_node_pipeli
05:53:43 PM  1000      5725     55.00    214.00  two_node_pipeli
05:53:44 PM  1000      5725     36.00    234.00  two_node_pipeli
05:53:45 PM  1000      5725     43.00    294.00  two_node_pipeli
05:53:46 PM  1000      5725     38.00    245.00  two_node_pipeli
05:53:47 PM  1000      5725     45.00    234.00  two_node_pipeli
05:53:48 PM  1000      5725     37.00    243.00  two_node_pipeli
05:53:49 PM  1000      5725     47.00    258.00  two_node_pipeli
05:53:50 PM  1000      5725     43.00    253.00  two_node_pipeli
05:53:51 PM  1000      5725     39.00    266.00  two_node_pipeli
05:53:52 PM  1000      5725     33.00    302.00  two_node_pipeli
05:53:53 PM  1000      5725     42.00    302.00  two_node_pipeli
05:53:54 PM  1000      5725     39.00    283.00  two_node_pipeli
05:53:55 PM  1000      5725     40.00    247.00  two_node_pipeli
05:53:56 PM  1000      5725     39.00    225.00  two_node_pipeli
05:53:57 PM  1000      5725     34.00    258.00  two_node_pipeli
05:53:58 PM  1000      5725     44.00    207.00  two_node_pipeli
05:53:59 PM  1000      5725     39.00    253.00  two_node_pipeli
05:54:00 PM  1000      5725     39.00    272.00  two_node_pipeli
05:54:01 PM  1000      5725     37.00    271.00  two_node_pipeli
05:54:02 PM  1000      5725     23.00    254.00  two_node_pipeli
05:54:03 PM  1000      5725     36.00    256.00  two_node_pipeli
05:54:04 PM  1000      5725     44.00    284.00  two_node_pipeli
05:54:05 PM  1000      5725     40.00    242.00  two_node_pipeli
05:54:06 PM  1000      5725     38.00    289.00  two_node_pipeli
05:54:07 PM  1000      5725     41.00    217.00  two_node_pipeli
05:54:08 PM  1000      5725     44.00    224.00  two_node_pipeli
05:54:09 PM  1000      5725     39.00    266.00  two_node_pipeli
05:54:10 PM  1000      5725     34.00    229.00  two_node_pipeli
05:54:11 PM  1000      5725     39.00    306.00  two_node_pipeli
05:54:12 PM  1000      5725     37.00    247.00  two_node_pipeli
05:54:13 PM  1000      5725     39.00    219.00  two_node_pipeli
05:54:14 PM  1000      5725     37.00    250.00  two_node_pipeli
05:54:15 PM  1000      5725     39.00    190.00  two_node_pipeli
05:54:16 PM  1000      5725     41.00    291.00  two_node_pipeli
05:54:17 PM  1000      5725     46.00    239.00  two_node_pipeli
05:54:18 PM  1000      5725     45.00    275.00  two_node_pipeli
05:54:19 PM  1000      5725     50.00    225.00  two_node_pipeli
05:54:20 PM  1000      5725     41.00    270.00  two_node_pipeli
05:54:21 PM  1000      5725     41.00    263.00  two_node_pipeli
05:54:22 PM  1000      5725     38.00    261.00  two_node_pipeli
05:54:23 PM  1000      5725     44.00    216.00  two_node_pipeli
05:54:24 PM  1000      5725     28.00    273.00  two_node_pipeli
05:54:25 PM  1000      5725     48.00    276.00  two_node_pipeli
05:54:26 PM  1000      5725     38.00    284.00  two_node_pipeli
05:54:27 PM  1000      5725     39.00    233.00  two_node_pipeli
05:54:28 PM  1000      5725     36.00    292.00  two_node_pipeli
05:54:29 PM  1000      5725     38.00    306.00  two_node_pipeli
05:54:30 PM  1000      5725     34.00    267.00  two_node_pipeli
05:54:31 PM  1000      5725     48.00    268.00  two_node_pipeli
05:54:32 PM  1000      5725     30.00    272.00  two_node_pipeli
05:54:33 PM  1000      5725     43.00    301.00  two_node_pipeli
05:54:34 PM  1000      5725     30.00    259.00  two_node_pipeli
05:54:35 PM  1000      5725     45.00    314.00  two_node_pipeli
05:54:36 PM  1000      5725     33.00    272.00  two_node_pipeli
05:54:37 PM  1000      5725     46.00    265.00  two_node_pipeli
05:54:38 PM  1000      5725     27.00    238.00  two_node_pipeli
05:54:39 PM  1000      5725     43.00    281.00  two_node_pipeli
05:54:40 PM  1000      5725     36.00    243.00  two_node_pipeli
05:54:41 PM  1000      5725     49.50    222.77  two_node_pipeli
05:54:42 PM  1000      5725     40.00    332.00  two_node_pipeli
05:54:43 PM  1000      5725     43.00    215.00  two_node_pipeli
05:54:44 PM  1000      5725     39.00    312.00  two_node_pipeli
05:54:45 PM  1000      5725     41.00    256.00  two_node_pipeli
05:54:46 PM  1000      5725     39.00    287.00  two_node_pipeli
05:54:47 PM  1000      5725     44.00    265.00  two_node_pipeli
