Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

08:54:31 PM   UID       PID   cswch/s nvcswch/s  Command
08:54:32 PM  1000      7423     40.59      0.99  two_node_pipeli
08:54:32 PM  1000      7424     38.61      0.99  two_node_pipeli
08:54:32 PM  1000      7426     40.59      0.99  two_node_pipeli
08:54:32 PM  1000      7413     38.61      0.00  two_node_pipeli

08:54:32 PM   UID       PID   cswch/s nvcswch/s  Command
08:54:33 PM  1000      7423     30.00      0.00  two_node_pipeli
08:54:33 PM  1000      7424     40.00      0.00  two_node_pipeli
08:54:33 PM  1000      7426     50.00      0.00  two_node_pipeli
08:54:33 PM  1000      7413     30.00      0.00  two_node_pipeli

08:54:33 PM   UID       PID   cswch/s nvcswch/s  Command
08:54:34 PM  1000      7423     30.00      0.00  two_node_pipeli
08:54:34 PM  1000      7424     40.00      0.00  two_node_pipeli
08:54:34 PM  1000      7426     50.00      0.00  two_node_pipeli
08:54:34 PM  1000      7413     31.00      0.00  two_node_pipeli

08:54:34 PM   UID       PID   cswch/s nvcswch/s  Command
08:54:35 PM  1000      7423     30.00      0.00  two_node_pipeli
08:54:35 PM  1000      7424     40.00      0.00  two_node_pipeli
08:54:35 PM  1000      7426     50.00      0.00  two_node_pipeli
08:54:35 PM  1000      7413     30.00      0.00  two_node_pipeli

08:54:35 PM   UID       PID   cswch/s nvcswch/s  Command
08:54:36 PM  1000      7423     37.00      1.00  two_node_pipeli
08:54:36 PM  1000      7424     40.00      1.00  two_node_pipeli
08:54:36 PM  1000      7426     41.00      1.00  two_node_pipeli
08:54:36 PM  1000      7413     41.00      0.00  two_node_pipeli

08:54:36 PM   UID       PID   cswch/s nvcswch/s  Command
08:54:37 PM  1000      7423     36.00      0.00  two_node_pipeli
08:54:37 PM  1000      7424     32.00      0.00  two_node_pipeli
08:54:37 PM  1000      7426     44.00      0.00  two_node_pipeli
08:54:37 PM  1000      7413     40.00      0.00  two_node_pipeli

08:54:37 PM   UID       PID   cswch/s nvcswch/s  Command
08:54:38 PM  1000      7423     47.00      0.00  two_node_pipeli
08:54:38 PM  1000      7424     41.00      0.00  two_node_pipeli
08:54:38 PM  1000      7426     31.00      0.00  two_node_pipeli
08:54:38 PM  1000      7413     32.00      0.00  two_node_pipeli

08:54:38 PM   UID       PID   cswch/s nvcswch/s  Command
08:54:39 PM  1000      7423     41.00      0.00  two_node_pipeli
08:54:39 PM  1000      7424     37.00      0.00  two_node_pipeli
08:54:39 PM  1000      7426     41.00      0.00  two_node_pipeli
08:54:39 PM  1000      7413     34.00      0.00  two_node_pipeli

08:54:39 PM   UID       PID   cswch/s nvcswch/s  Command
08:54:40 PM  1000      7423     36.00      1.00  two_node_pipeli
08:54:40 PM  1000      7424     38.00      1.00  two_node_pipeli
08:54:40 PM  1000      7426     38.00      1.00  two_node_pipeli
08:54:40 PM  1000      7413     44.00      0.00  two_node_pipeli

08:54:40 PM   UID       PID   cswch/s nvcswch/s  Command
08:54:41 PM  1000      7423     40.00      0.00  two_node_pipeli
