Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

09:07:42 PM   UID       PID   cswch/s nvcswch/s  Command
09:07:43 PM  1000     13305     35.00      1.00  two_node_pipeli
09:07:43 PM  1000     13306     40.00      1.00  two_node_pipeli
09:07:43 PM  1000     13295     42.00      1.00  two_node_pipeli
09:07:43 PM  1000     13307     51.00      1.00  two_node_pipeli

09:07:43 PM   UID       PID   cswch/s nvcswch/s  Command
09:07:44 PM  1000     13305     35.00      0.00  two_node_pipeli
09:07:44 PM  1000     13306     45.00      0.00  two_node_pipeli
09:07:44 PM  1000     13295     37.00      0.00  two_node_pipeli
09:07:44 PM  1000     13307     43.00      0.00  two_node_pipeli

09:07:44 PM   UID       PID   cswch/s nvcswch/s  Command
09:07:45 PM  1000     13305     35.00      0.00  two_node_pipeli
09:07:45 PM  1000     13306     36.00      0.00  two_node_pipeli
09:07:45 PM  1000     13295     37.00      0.00  two_node_pipeli
09:07:45 PM  1000     13307     43.00      0.00  two_node_pipeli

09:07:45 PM   UID       PID   cswch/s nvcswch/s  Command
09:07:46 PM  1000     13305     37.00      0.00  two_node_pipeli
09:07:46 PM  1000     13306     46.00      0.00  two_node_pipeli
09:07:46 PM  1000     13295     36.00      0.00  two_node_pipeli
09:07:46 PM  1000     13307     35.00      0.00  two_node_pipeli

09:07:46 PM   UID       PID   cswch/s nvcswch/s  Command
09:07:47 PM  1000     13305     40.00      1.00  two_node_pipeli
09:07:47 PM  1000     13306     45.00      1.00  two_node_pipeli
09:07:47 PM  1000     13295     41.00      0.00  two_node_pipeli
09:07:47 PM  1000     13307     32.00      1.00  two_node_pipeli

09:07:47 PM   UID       PID   cswch/s nvcswch/s  Command
09:07:48 PM  1000     13305     33.00      0.00  two_node_pipeli
09:07:48 PM  1000     13306     38.00      0.00  two_node_pipeli
09:07:48 PM  1000     13295     48.00      0.00  two_node_pipeli
09:07:48 PM  1000     13307     41.00      0.00  two_node_pipeli

09:07:48 PM   UID       PID   cswch/s nvcswch/s  Command
09:07:49 PM  1000     13305     35.00      0.00  two_node_pipeli
09:07:49 PM  1000     13306     42.00      0.00  two_node_pipeli
09:07:49 PM  1000     13295     37.00      0.00  two_node_pipeli
09:07:49 PM  1000     13307     34.00      0.00  two_node_pipeli

09:07:49 PM   UID       PID   cswch/s nvcswch/s  Command
09:07:50 PM  1000     13305     34.00      0.00  two_node_pipeli
09:07:50 PM  1000     13306     39.00      0.00  two_node_pipeli
09:07:50 PM  1000     13295     36.00      0.00  two_node_pipeli
09:07:50 PM  1000     13307     37.00      0.00  two_node_pipeli

09:07:50 PM   UID       PID   cswch/s nvcswch/s  Command
09:07:51 PM  1000     13305     41.00      1.00  two_node_pipeli
09:07:51 PM  1000     13306     32.00      1.00  two_node_pipeli
09:07:51 PM  1000     13295     42.00      1.00  two_node_pipeli
09:07:51 PM  1000     13307     45.00      1.00  two_node_pipeli

09:07:51 PM   UID       PID   cswch/s nvcswch/s  Command
09:07:52 PM  1000     13305     34.00      0.00  two_node_pipeli
09:07:52 PM  1000     13306     41.00      0.00  two_node_pipeli
09:07:52 PM  1000     13295     47.00      0.00  two_node_pipeli
09:07:52 PM  1000     13307     41.00      0.00  two_node_pipeli

09:07:52 PM   UID       PID   cswch/s nvcswch/s  Command
09:07:53 PM  1000     13305     30.00      0.00  two_node_pipeli
09:07:53 PM  1000     13306     40.00      0.00  two_node_pipeli
09:07:53 PM  1000     13295     50.00      0.00  two_node_pipeli
