Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

09:06:58 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:06:59 PM  1000     13295  318.00    0.00    0.00    0.00  318.00     4  two_node_pipeli
09:07:00 PM  1000     13295  329.00    0.00    0.00    0.00  329.00     4  two_node_pipeli
09:07:01 PM  1000     13295  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:02 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:03 PM  1000     13295  317.00    0.00    0.00    0.00  317.00     4  two_node_pipeli
09:07:04 PM  1000     13295  331.00    0.00    0.00    0.00  331.00     4  two_node_pipeli
09:07:05 PM  1000     13295  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:06 PM  1000     13295  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:07 PM  1000     13295  307.00    0.00    0.00    0.00  307.00     4  two_node_pipeli
09:07:08 PM  1000     13295  339.00    0.00    0.00    0.00  339.00     4  two_node_pipeli
09:07:09 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:10 PM  1000     13295  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:11 PM  1000     13295  315.00    1.00    0.00    0.00  316.00     4  two_node_pipeli
09:07:12 PM  1000     13295  331.00    0.00    0.00    0.00  331.00     4  two_node_pipeli
09:07:13 PM  1000     13295  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:14 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:15 PM  1000     13295  322.00    1.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:16 PM  1000     13295  326.00    0.00    0.00    0.00  326.00     4  two_node_pipeli
09:07:17 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:18 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:19 PM  1000     13295  312.00    0.00    0.00    0.00  312.00     4  two_node_pipeli
09:07:20 PM  1000     13295  335.00    1.00    0.00    0.00  336.00     4  two_node_pipeli
09:07:21 PM  1000     13295  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:22 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:23 PM  1000     13295  311.00    1.00    0.00    0.00  312.00     4  two_node_pipeli
09:07:24 PM  1000     13295  334.00    2.00    0.00    0.00  336.00     4  two_node_pipeli
09:07:25 PM  1000     13295  322.00    1.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:26 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:27 PM  1000     13295  308.00    0.00    0.00    0.00  308.00     4  two_node_pipeli
09:07:28 PM  1000     13295  339.00    1.00    0.00    0.00  340.00     4  two_node_pipeli
09:07:29 PM  1000     13295  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:30 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:31 PM  1000     13295  310.00    1.00    0.00    0.00  311.00     4  two_node_pipeli
09:07:32 PM  1000     13295  336.00    0.00    0.00    0.00  336.00     4  two_node_pipeli
09:07:33 PM  1000     13295  322.00    1.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:34 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:35 PM  1000     13295  321.00    1.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:36 PM  1000     13295  325.00    1.00    0.00    0.00  326.00     4  two_node_pipeli
09:07:37 PM  1000     13295  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:38 PM  1000     13295  322.00    1.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:39 PM  1000     13295  323.00    1.00    0.00    0.00  324.00     4  two_node_pipeli
09:07:40 PM  1000     13295  322.00    1.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:41 PM  1000     13295  321.00    1.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:42 PM  1000     13295  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:43 PM  1000     13295  314.00    1.00    0.00    0.00  315.00     4  two_node_pipeli
09:07:44 PM  1000     13295  332.00    1.00    0.00    0.00  333.00     4  two_node_pipeli
09:07:45 PM  1000     13295  322.00    1.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:46 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:47 PM  1000     13295  325.00    0.00    0.00    0.00  325.00     4  two_node_pipeli
09:07:48 PM  1000     13295  320.00    2.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:49 PM  1000     13295  321.00    2.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:50 PM  1000     13295  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:51 PM  1000     13295  324.00    1.00    0.00    0.00  325.00     4  two_node_pipeli
09:07:52 PM  1000     13295  321.00    2.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:53 PM  1000     13295  320.00    2.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:54 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:55 PM  1000     13295  324.00    1.00    0.00    0.00  325.00     4  two_node_pipeli
09:07:56 PM  1000     13295  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:07:57 PM  1000     13295  321.00    1.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:58 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:07:59 PM  1000     13295  312.00    1.00    0.00    0.00  313.00     4  two_node_pipeli
09:08:00 PM  1000     13295  334.00    1.00    0.00    0.00  335.00     4  two_node_pipeli
09:08:01 PM  1000     13295  320.00    3.00    0.00    0.00  323.00     4  two_node_pipeli
09:08:02 PM  1000     13295  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:08:03 PM  1000     13295  317.00    1.00    0.00    0.00  318.00     4  two_node_pipeli
09:08:04 PM  1000     13295  329.00    0.00    0.00    0.00  329.00     4  two_node_pipeli
09:08:05 PM  1000     13295  322.00    1.00    0.00    0.00  323.00     4  two_node_pipeli
09:08:06 PM  1000     13295  322.00    1.00    0.00    0.00  323.00     4  two_node_pipeli
09:08:07 PM  1000     13295  323.00    1.00    0.00    0.00  324.00     4  two_node_pipeli
09:08:08 PM  1000     13295  322.00    1.00    0.00    0.00  323.00     4  two_node_pipeli
09:08:09 PM  1000     13295  320.00    3.00    0.00    0.00  323.00     4  two_node_pipeli
09:08:10 PM  1000     13295  319.00    3.00    0.00    0.00  322.00     4  two_node_pipeli
09:08:11 PM  1000     13295  316.00    1.00    0.00    0.00  317.00     4  two_node_pipeli
09:08:12 PM  1000     13295  328.00    3.00    0.00    0.00  331.00     4  two_node_pipeli
09:08:13 PM  1000     13295  320.00    2.00    0.00    0.00  322.00     4  two_node_pipeli
09:08:14 PM  1000     13295  320.00    2.00    0.00    0.00  322.00     4  two_node_pipeli
09:08:15 PM  1000     13295  318.00    2.00    0.00    0.00  320.00     4  two_node_pipeli
09:08:16 PM  1000     13295  326.00    1.00    0.00    0.00  327.00     4  two_node_pipeli
09:08:17 PM  1000     13295  321.00    2.00    0.00    0.00  323.00     4  two_node_pipeli
09:08:18 PM  1000     13295  319.00    3.00    0.00    0.00  322.00     4  two_node_pipeli
