Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

09:01:35 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:01:36 PM  1000     11347  324.00    1.00    0.00    0.00  325.00     4  two_node_pipeli
09:01:37 PM  1000     11347  324.00    0.00    0.00    0.00  324.00     4  two_node_pipeli
09:01:38 PM  1000     11347  324.00    0.00    0.00    0.00  324.00     4  two_node_pipeli
09:01:39 PM  1000     11347  324.00    1.00    0.00    0.00  325.00     4  two_node_pipeli
09:01:40 PM  1000     11347  321.00    0.00    0.00    0.00  321.00     4  two_node_pipeli
09:01:41 PM  1000     11347  323.00    1.00    0.00    0.00  324.00     4  two_node_pipeli
09:01:42 PM  1000     11347  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:01:43 PM  1000     11347  324.00    0.00    0.00    0.00  324.00     4  two_node_pipeli
09:01:44 PM  1000     11347  317.00    0.00    0.00    0.00  317.00     4  two_node_pipeli
09:01:45 PM  1000     11347  328.00    1.00    0.00    0.00  329.00     4  two_node_pipeli
09:01:46 PM  1000     11347  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:01:47 PM  1000     11347  326.00    0.00    0.00    0.00  326.00     4  two_node_pipeli
09:01:48 PM  1000     11347  318.00    0.00    0.00    0.00  318.00     4  two_node_pipeli
09:01:49 PM  1000     11347  325.00    0.00    0.00    0.00  325.00     4  two_node_pipeli
09:01:50 PM  1000     11347  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:01:51 PM  1000     11347  325.00    1.00    0.00    0.00  326.00     4  two_node_pipeli
09:01:52 PM  1000     11347  321.00    1.00    0.00    0.00  322.00     4  two_node_pipeli
09:01:53 PM  1000     11347  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:01:54 PM  1000     11347  324.00    0.00    0.00    0.00  324.00     4  two_node_pipeli
09:01:55 PM  1000     11347  323.00    1.00    0.00    0.00  324.00     4  two_node_pipeli
09:01:56 PM  1000     11347  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:01:57 PM  1000     11347  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:01:58 PM  1000     11347  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:01:59 PM  1000     11347  322.00    1.00    0.00    0.00  323.00     4  two_node_pipeli
09:02:00 PM  1000     11347  325.00    1.00    0.00    0.00  326.00     4  two_node_pipeli
09:02:01 PM  1000     11347  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:02:02 PM  1000     11347  320.00    1.00    0.00    0.00  321.00     4  two_node_pipeli
09:02:03 PM  1000     11347  322.00    0.00    0.00    0.00  322.00     4  two_node_pipeli
09:02:04 PM  1000     11347  324.00    0.00    0.00    0.00  324.00     4  two_node_pipeli
09:02:05 PM  1000     11347  323.00    1.00    0.00    0.00  324.00     4  two_node_pipeli
09:02:06 PM  1000     11347  323.00    0.00    0.00    0.00  323.00     4  two_node_pipeli
09:02:07 PM  1000     11347  324.00    1.00    0.00    0.00  325.00     4  two_node_pipeli
09:02:08 PM  1000     11347  315.00    1.00    0.00    0.00  316.00     4  two_node_pipeli
