Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

09:02:16 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:17 PM  1000     11357     41.00      0.00  two_node_pipeli
09:02:17 PM  1000     11359     37.00      0.00  two_node_pipeli
09:02:17 PM  1000     11358     41.00      0.00  two_node_pipeli
09:02:17 PM  1000     11347     39.00      0.00  two_node_pipeli

09:02:17 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:18 PM  1000     11357     31.00      0.00  two_node_pipeli
09:02:18 PM  1000     11359     35.00      0.00  two_node_pipeli
09:02:18 PM  1000     11358     32.00      0.00  two_node_pipeli
09:02:18 PM  1000     11347     32.00      0.00  two_node_pipeli

09:02:18 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:19 PM  1000     11357     44.00      1.00  two_node_pipeli
09:02:19 PM  1000     11359     31.00      0.00  two_node_pipeli
09:02:19 PM  1000     11358     27.00      1.00  two_node_pipeli
09:02:19 PM  1000     11347     36.00      1.00  two_node_pipeli

09:02:19 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:20 PM  1000     11357     37.00      0.00  two_node_pipeli
09:02:20 PM  1000     11359     36.00      0.00  two_node_pipeli
09:02:20 PM  1000     11358     32.00      0.00  two_node_pipeli
09:02:20 PM  1000     11347     33.00      0.00  two_node_pipeli

09:02:20 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:21 PM  1000     11357     30.00      0.00  two_node_pipeli
09:02:21 PM  1000     11359     40.00      0.00  two_node_pipeli
09:02:21 PM  1000     11358     34.00      0.00  two_node_pipeli
09:02:21 PM  1000     11347     31.00      0.00  two_node_pipeli

09:02:21 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:22 PM  1000     11357     35.00      0.00  two_node_pipeli
09:02:22 PM  1000     11359     39.00      0.00  two_node_pipeli
09:02:22 PM  1000     11358     34.00      0.00  two_node_pipeli
09:02:22 PM  1000     11347     39.00      0.00  two_node_pipeli

09:02:22 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:23 PM  1000     11357     36.00      1.00  two_node_pipeli
09:02:23 PM  1000     11359     27.00      1.00  two_node_pipeli
09:02:23 PM  1000     11358     29.00      1.00  two_node_pipeli
09:02:23 PM  1000     11347     35.00      1.00  two_node_pipeli

09:02:23 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:24 PM  1000     11357     40.00      0.00  two_node_pipeli
09:02:24 PM  1000     11359     39.00      0.00  two_node_pipeli
09:02:24 PM  1000     11358     40.00      0.00  two_node_pipeli
09:02:24 PM  1000     11347     38.00      0.00  two_node_pipeli

09:02:24 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:25 PM  1000     11357     40.00      0.00  two_node_pipeli
09:02:25 PM  1000     11359     40.00      0.00  two_node_pipeli
09:02:25 PM  1000     11358     39.00      0.00  two_node_pipeli
09:02:25 PM  1000     11347     41.00      0.00  two_node_pipeli

09:02:25 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:26 PM  1000     11357     42.00      0.00  two_node_pipeli
09:02:26 PM  1000     11359     33.00      0.00  two_node_pipeli
09:02:26 PM  1000     11358     32.00      0.00  two_node_pipeli
09:02:26 PM  1000     11347     37.00      0.00  two_node_pipeli

09:02:26 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:27 PM  1000     11357     32.00      1.00  two_node_pipeli
09:02:27 PM  1000     11359     35.00      1.00  two_node_pipeli
09:02:27 PM  1000     11358     29.00      1.00  two_node_pipeli
09:02:27 PM  1000     11347     25.00      1.00  two_node_pipeli

09:02:27 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:28 PM  1000     11357     32.00      0.00  two_node_pipeli
09:02:28 PM  1000     11359     40.00      0.00  two_node_pipeli
09:02:28 PM  1000     11358     43.00      0.00  two_node_pipeli
09:02:28 PM  1000     11347     40.00      0.00  two_node_pipeli

09:02:28 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:29 PM  1000     11357     42.00      0.00  two_node_pipeli
09:02:29 PM  1000     11359     39.00      0.00  two_node_pipeli
09:02:29 PM  1000     11358     39.00      0.00  two_node_pipeli
09:02:29 PM  1000     11347     38.00      0.00  two_node_pipeli

09:02:29 PM   UID       PID   cswch/s nvcswch/s  Command
09:02:30 PM  1000     11357     34.00      0.00  two_node_pipeli
09:02:30 PM  1000     11359     29.00      0.00  two_node_pipeli
