Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

05:56:35 PM   UID       PID   cswch/s nvcswch/s  Command
05:56:36 PM  1000      5933      3.00    284.00  two_node_pipeli
05:56:37 PM  1000      5933      1.00    171.00  two_node_pipeli
05:56:38 PM  1000      5933      1.00    131.00  two_node_pipeli
05:56:39 PM  1000      5933      0.00     96.00  two_node_pipeli
05:56:40 PM  1000      5933      0.00     89.00  two_node_pipeli
05:56:41 PM  1000      5933      0.00     62.75  two_node_pipeli
05:56:42 PM  1000      5933      0.00     44.55  two_node_pipeli
05:56:43 PM  1000      5933      0.00     66.99  two_node_pipeli
05:56:44 PM  1000      5933      0.00     57.43  two_node_pipeli
05:56:45 PM  1000      5933      0.00     82.00  two_node_pipeli
05:56:46 PM  1000      5933      0.00     77.45  two_node_pipeli
05:56:47 PM  1000      5933      0.00     95.10  two_node_pipeli
05:56:48 PM  1000      5933      3.00     78.00  two_node_pipeli
05:56:49 PM  1000      5933      1.00    127.00  two_node_pipeli
05:56:50 PM  1000      5933      5.00    133.00  two_node_pipeli
05:56:51 PM  1000      5933      1.00    283.00  two_node_pipeli
05:56:52 PM  1000      5933      1.00    252.00  two_node_pipeli
05:56:53 PM  1000      5933     15.00    460.00  two_node_pipeli
05:56:54 PM  1000      5933      4.00    623.00  two_node_pipeli
05:56:55 PM  1000      5933      5.00    818.00  two_node_pipeli
05:56:56 PM  1000      5933      5.00    774.00  two_node_pipeli
05:56:57 PM  1000      5933      4.00    270.00  two_node_pipeli
05:56:58 PM  1000      5933      6.00    343.00  two_node_pipeli
05:56:59 PM  1000      5933      4.00    330.00  two_node_pipeli
05:57:00 PM  1000      5933      4.00    423.00  two_node_pipeli
05:57:01 PM  1000      5933      3.00    554.00  two_node_pipeli
05:57:02 PM  1000      5933      3.00    528.00  two_node_pipeli
05:57:03 PM  1000      5933      6.00    648.00  two_node_pipeli
05:57:04 PM  1000      5933      1.00    654.00  two_node_pipeli
05:57:05 PM  1000      5933      1.00    660.00  two_node_pipeli
05:57:06 PM  1000      5933      3.00    588.00  two_node_pipeli
05:57:07 PM  1000      5933      1.00    687.00  two_node_pipeli
05:57:08 PM  1000      5933      3.00    643.00  two_node_pipeli
05:57:09 PM  1000      5933      0.00    761.00  two_node_pipeli
05:57:10 PM  1000      5933     12.00    428.00  two_node_pipeli
05:57:11 PM  1000      5933      0.00    397.00  two_node_pipeli
05:57:12 PM  1000      5933      7.00    764.00  two_node_pipeli
05:57:13 PM  1000      5933      3.00    680.00  two_node_pipeli
05:57:14 PM  1000      5933      4.00    706.00  two_node_pipeli
