Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

06:00:50 PM   UID       PID   cswch/s nvcswch/s  Command
06:00:51 PM  1000      6212     11.00     66.00  two_node_pipeli
06:00:52 PM  1000      6212     18.81    513.86  two_node_pipeli
06:00:53 PM  1000      6212      0.00    106.93  two_node_pipeli
06:00:54 PM  1000      6212      2.00    116.00  two_node_pipeli
06:00:55 PM  1000      6212      4.00    118.00  two_node_pipeli
06:00:56 PM  1000      6212      3.00     97.00  two_node_pipeli
06:00:57 PM  1000      6212      5.00     65.00  two_node_pipeli
06:00:58 PM  1000      6212      7.00    102.00  two_node_pipeli
06:00:59 PM  1000      6212      2.00    120.00  two_node_pipeli
06:01:00 PM  1000      6212      7.00    116.00  two_node_pipeli
06:01:01 PM  1000      6212      2.00    126.00  two_node_pipeli
06:01:02 PM  1000      6212     21.00    303.00  two_node_pipeli
06:01:03 PM  1000      6212      6.00    262.00  two_node_pipeli
06:01:04 PM  1000      6212      3.00     96.00  two_node_pipeli
06:01:05 PM  1000      6212     42.00     88.00  two_node_pipeli
06:01:06 PM  1000      6212     36.00    128.00  two_node_pipeli
06:01:07 PM  1000      6212      9.00    163.00  two_node_pipeli
06:01:08 PM  1000      6212      8.00    206.00  two_node_pipeli
06:01:09 PM  1000      6212     25.00    347.00  two_node_pipeli
06:01:10 PM  1000      6212     41.00    540.00  two_node_pipeli
06:01:11 PM  1000      6212     26.00    480.00  two_node_pipeli
06:01:12 PM  1000      6212     20.00    320.00  two_node_pipeli
06:01:13 PM  1000      6212     64.00   1050.00  two_node_pipeli
06:01:14 PM  1000      6212     21.00    507.00  two_node_pipeli
06:01:15 PM  1000      6212      6.00    536.00  two_node_pipeli
06:01:16 PM  1000      6212      8.00    487.00  two_node_pipeli
06:01:17 PM  1000      6212      3.00    522.00  two_node_pipeli
06:01:18 PM  1000      6212      5.00    580.00  two_node_pipeli
06:01:19 PM  1000      6212      4.00    663.00  two_node_pipeli
06:01:20 PM  1000      6212     59.00    501.00  two_node_pipeli
06:01:21 PM  1000      6212     34.00    426.00  two_node_pipeli
06:01:22 PM  1000      6212      4.00    540.00  two_node_pipeli
06:01:23 PM  1000      6212      4.00    555.00  two_node_pipeli
06:01:24 PM  1000      6212     27.00    566.00  two_node_pipeli
06:01:25 PM  1000      6212     65.00    394.00  two_node_pipeli
06:01:26 PM  1000      6212      5.00    588.00  two_node_pipeli
06:01:27 PM  1000      6212     12.00    517.00  two_node_pipeli
06:01:28 PM  1000      6212      7.00    546.00  two_node_pipeli
06:01:29 PM  1000      6212     31.00    613.00  two_node_pipeli
06:01:30 PM  1000      6212      6.00    556.00  two_node_pipeli
06:01:31 PM  1000      6212     53.00    372.00  two_node_pipeli
06:01:32 PM  1000      6212      8.00    723.00  two_node_pipeli
06:01:33 PM  1000      6212     43.00    510.00  two_node_pipeli
06:01:34 PM  1000      6212     34.00    628.00  two_node_pipeli
06:01:35 PM  1000      6212     47.00    492.00  two_node_pipeli
06:01:36 PM  1000      6212     10.00    628.00  two_node_pipeli
06:01:37 PM  1000      6212      2.00    730.00  two_node_pipeli
06:01:38 PM  1000      6212     41.00    558.00  two_node_pipeli
06:01:39 PM  1000      6212     17.00    581.00  two_node_pipeli
06:01:40 PM  1000      6212      5.00    589.00  two_node_pipeli
06:01:41 PM  1000      6212     12.00    574.00  two_node_pipeli
06:01:42 PM  1000      6212     16.00    565.00  two_node_pipeli
06:01:43 PM  1000      6212     44.00    448.00  two_node_pipeli
06:01:44 PM  1000      6212     29.00    522.00  two_node_pipeli
06:01:45 PM  1000      6212     43.00    564.00  two_node_pipeli
06:01:46 PM  1000      6212     60.00    647.00  two_node_pipeli
