|CALIBRATION TEST|[Setting: 10ms]->@time-measure: 9993886. 

|TID:2443259840|-->[Chain1-Sensor1.exe:600(100us)]-->[Start@1726393440117076668-End@1726393440170430430-Cost:53353762(ns) and Published msg: 0]. 

|TID:2443259840|-->[Chain3-Sensor1.exe:600(100us)]-->[Start@1726393440172659751-End@1726393440284577793-Cost:111918042(ns) and Published msg: 0]. 

|TID:2270369536|-->[Chain2-Sensor1.exe:600(100us)]-->[Start@1726393440141932338-End@1726393440333911631-Cost:191979293(ns) and Published msg: 0]. 

|TID:2443259840|-->[Chain1-Transfer2.exe:400(100us)]-->[Start@1726393440288508813-End@1726393440366901134-Cost:78392321(ns) and Route msg: 0]. 

|TID:2270369536|-->[Chain4-Sensor1.exe:600(100us)]-->[Start@1726393440334496771-End@1726393440502580770-Cost:168083999(ns) and Published msg: 0]. 

|TID:2443259840|-->[Chain5-Sensor1.exe:600(100us)]-->[Start@1726393440367119450-End@1726393440579542055-Cost:212422605(ns) and Published msg: 0]. 

|TID:2270369536|-->[Chain2-Transfer2.exe:400(100us)]-->[Start@1726393440504387135-End@1726393440633983551-Cost:129596416(ns) and Route msg: 0]. 

|TID:2443259840|-->[Chain3-Transfer2.exe:400(100us)]-->[Start@1726393440579817261-End@1726393440704528459-Cost:124711198(ns) and Route msg: 0]. 

|TID:2270369536|-->[Chain1-Sensor1.exe:600(100us)]-->[Start@1726393440638064198-End@1726393440828919892-Cost:190855694(ns) and Published msg: 1]. 

|TID:2443259840|-->[Chain2-Sensor1.exe:600(100us)]-->[Start@1726393440704711132-End@1726393440911305951-Cost:206594819(ns) and Published msg: 1]. 

|TID:2270369536|-->[Chain3-Sensor1.exe:600(100us)]-->[Start@1726393440829248120-End@1726393441002938190-Cost:173690070(ns) and Published msg: 1]. 
Timer_missed : 1

|TID:2443259840|-->[Chain4-Sensor1.exe:600(100us)]-->[Start@1726393440911557578-End@1726393441099969886-Cost:188412308(ns) and Published msg: 1]. 

|TID:2443259840|-->[Chain1-Command3.exe:200(100us)]-->[Start@1726393441106319840-End@1726393441196352275-Cost:90032435(ns) and Received msg: 0]. 

|TID:2443259840|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726393441198998410-End@1726393441262402237-Cost:63403827(ns) and Received msg: 0]. 

|TID:2270369536|-->[Chain5-Sensor1.exe:600(100us)]-->[Start@1726393441067642751-End@1726393441281526252-Cost:213883501(ns) and Published msg: 1]. 

