Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

05:44:03 PM   UID       PID   cswch/s nvcswch/s  Command
05:44:04 PM  1000      5298      6.00    135.00  two_node_pipeli
05:44:05 PM  1000      5298      2.00    158.00  two_node_pipeli
05:44:06 PM  1000      5298      3.00     95.00  two_node_pipeli
05:44:07 PM  1000      5298      3.00     76.00  two_node_pipeli
05:44:08 PM  1000      5298      5.00     58.00  two_node_pipeli
05:44:09 PM  1000      5298     11.00     81.00  two_node_pipeli
05:44:10 PM  1000      5298      7.00     73.00  two_node_pipeli
05:44:11 PM  1000      5298     12.00     64.00  two_node_pipeli
05:44:12 PM  1000      5298     11.00     78.00  two_node_pipeli
05:44:13 PM  1000      5298      4.00    235.00  two_node_pipeli
05:44:14 PM  1000      5298      0.00     57.00  two_node_pipeli
05:44:15 PM  1000      5298      0.00    128.00  two_node_pipeli
05:44:16 PM  1000      5298      7.00     88.00  two_node_pipeli
05:44:17 PM  1000      5298     19.00    116.00  two_node_pipeli
05:44:18 PM  1000      5298     19.00    187.00  two_node_pipeli
05:44:19 PM  1000      5298      4.00    250.00  two_node_pipeli
05:44:20 PM  1000      5298      1.00    256.00  two_node_pipeli
05:44:21 PM  1000      5298      0.00    205.00  two_node_pipeli
05:44:22 PM  1000      5298     11.00    177.00  two_node_pipeli
05:44:23 PM  1000      5298     10.00    247.00  two_node_pipeli
05:44:24 PM  1000      5298     24.00    214.00  two_node_pipeli
05:44:25 PM  1000      5298     41.00    195.00  two_node_pipeli
05:44:26 PM  1000      5298     34.65    185.15  two_node_pipeli
05:44:27 PM  1000      5298     17.00    243.00  two_node_pipeli
05:44:28 PM  1000      5298     15.00    242.00  two_node_pipeli
05:44:29 PM  1000      5298     23.00    166.00  two_node_pipeli
05:44:30 PM  1000      5298     20.00    221.00  two_node_pipeli
05:44:31 PM  1000      5298     15.00    259.00  two_node_pipeli
