Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

06:09:15 PM   UID       PID   cswch/s nvcswch/s  Command
06:09:16 PM  1000      6637     35.00    401.00  two_node_pipeli
06:09:17 PM  1000      6637     61.00    363.00  two_node_pipeli
06:09:18 PM  1000      6637     32.67    264.36  two_node_pipeli
06:09:19 PM  1000      6637     13.00    390.00  two_node_pipeli
06:09:20 PM  1000      6637     46.00    281.00  two_node_pipeli
06:09:21 PM  1000      6637     52.00    188.00  two_node_pipeli
06:09:22 PM  1000      6637      1.00    294.00  two_node_pipeli
06:09:23 PM  1000      6637      0.00    514.00  two_node_pipeli
06:09:24 PM  1000      6637     22.00    588.00  two_node_pipeli
06:09:25 PM  1000      6637     22.00    474.00  two_node_pipeli
06:09:26 PM  1000      6637    114.00    168.00  two_node_pipeli
06:09:27 PM  1000      6637     76.00    412.00  two_node_pipeli
06:09:28 PM  1000      6637     35.00    572.00  two_node_pipeli
06:09:29 PM  1000      6637    182.00    443.00  two_node_pipeli
06:09:30 PM  1000      6637    192.00    456.00  two_node_pipeli
06:09:31 PM  1000      6637    196.00    489.00  two_node_pipeli
06:09:32 PM  1000      6637    190.00    513.00  two_node_pipeli
06:09:33 PM  1000      6637    206.00    483.00  two_node_pipeli
06:09:34 PM  1000      6637    183.00    539.00  two_node_pipeli
06:09:35 PM  1000      6637    184.00    501.00  two_node_pipeli
06:09:36 PM  1000      6637    203.00    511.00  two_node_pipeli
06:09:37 PM  1000      6637    185.00    566.00  two_node_pipeli
06:09:38 PM  1000      6637    182.00    567.00  two_node_pipeli
06:09:39 PM  1000      6637    191.00    538.00  two_node_pipeli
06:09:40 PM  1000      6637    200.00    455.00  two_node_pipeli
06:09:41 PM  1000      6637    210.00    529.00  two_node_pipeli
06:09:42 PM  1000      6637    197.00    476.00  two_node_pipeli
06:09:43 PM  1000      6637    173.00    511.00  two_node_pipeli
06:09:44 PM  1000      6637    200.00    516.00  two_node_pipeli
06:09:45 PM  1000      6637    188.00    553.00  two_node_pipeli
06:09:46 PM  1000      6637    188.00    540.00  two_node_pipeli
06:09:47 PM  1000      6637    197.00    543.00  two_node_pipeli
06:09:48 PM  1000      6637    189.00    545.00  two_node_pipeli
06:09:49 PM  1000      6637    209.00    543.00  two_node_pipeli
06:09:50 PM  1000      6637    208.00    532.00  two_node_pipeli
06:09:51 PM  1000      6637    193.00    544.00  two_node_pipeli
06:09:52 PM  1000      6637    199.00    550.00  two_node_pipeli
06:09:53 PM  1000      6637    205.00    525.00  two_node_pipeli
06:09:54 PM  1000      6637    217.00    570.00  two_node_pipeli
06:09:55 PM  1000      6637    188.00    506.00  two_node_pipeli
06:09:56 PM  1000      6637    202.00    544.00  two_node_pipeli
06:09:57 PM  1000      6637    200.00    526.00  two_node_pipeli
06:09:58 PM  1000      6637    213.00    525.00  two_node_pipeli
06:09:59 PM  1000      6637    201.00    550.00  two_node_pipeli
06:10:00 PM  1000      6637    196.00    518.00  two_node_pipeli
06:10:01 PM  1000      6637    191.00    500.00  two_node_pipeli
