Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

06:05:06 PM   UID       PID   cswch/s nvcswch/s  Command
06:05:07 PM  1000      6488     55.00    416.00  two_node_pipeli
06:05:08 PM  1000      6488     10.00    425.00  two_node_pipeli
06:05:09 PM  1000      6488     10.00    269.00  two_node_pipeli
06:05:10 PM  1000      6488     18.81    213.86  two_node_pipeli
06:05:11 PM  1000      6488     24.00    279.00  two_node_pipeli
06:05:12 PM  1000      6488      7.00    236.00  two_node_pipeli
06:05:13 PM  1000      6488     11.00    343.00  two_node_pipeli
06:05:14 PM  1000      6488      4.95    156.44  two_node_pipeli
06:05:15 PM  1000      6488     22.00    327.00  two_node_pipeli
06:05:16 PM  1000      6488     25.00   1025.00  two_node_pipeli
06:05:17 PM  1000      6488    103.00    866.00  two_node_pipeli
06:05:18 PM  1000      6488    109.00    764.00  two_node_pipeli
06:05:19 PM  1000      6488    130.00    632.00  two_node_pipeli
06:05:20 PM  1000      6488    126.00    528.00  two_node_pipeli
06:05:21 PM  1000      6488    142.00    399.00  two_node_pipeli
06:05:22 PM  1000      6488    134.00    376.00  two_node_pipeli
06:05:23 PM  1000      6488    128.00    535.00  two_node_pipeli
06:05:24 PM  1000      6488    126.00    631.00  two_node_pipeli
06:05:25 PM  1000      6488    141.00    454.00  two_node_pipeli
06:05:26 PM  1000      6488    127.00    592.00  two_node_pipeli
06:05:27 PM  1000      6488    122.00    531.00  two_node_pipeli
06:05:28 PM  1000      6488    124.00    473.00  two_node_pipeli
06:05:29 PM  1000      6488    128.00    544.00  two_node_pipeli
06:05:30 PM  1000      6488    111.00    597.00  two_node_pipeli
06:05:31 PM  1000      6488    119.00    561.00  two_node_pipeli
06:05:32 PM  1000      6488    141.00    447.00  two_node_pipeli
06:05:33 PM  1000      6488    127.00    576.00  two_node_pipeli
06:05:34 PM  1000      6488    127.00    557.00  two_node_pipeli
06:05:35 PM  1000      6488    141.00    561.00  two_node_pipeli
06:05:36 PM  1000      6488    139.00    497.00  two_node_pipeli
06:05:37 PM  1000      6488    131.00    489.00  two_node_pipeli
06:05:38 PM  1000      6488    124.00    567.00  two_node_pipeli
06:05:39 PM  1000      6488    129.00    536.00  two_node_pipeli
06:05:40 PM  1000      6488    126.00    500.00  two_node_pipeli
06:05:41 PM  1000      6488    117.00    444.00  two_node_pipeli
06:05:42 PM  1000      6488    122.00    501.00  two_node_pipeli
06:05:43 PM  1000      6488    137.00    489.00  two_node_pipeli
06:05:44 PM  1000      6488    140.00    536.00  two_node_pipeli
06:05:45 PM  1000      6488    150.00    478.00  two_node_pipeli
06:05:46 PM  1000      6488    126.00    554.00  two_node_pipeli
06:05:47 PM  1000      6488    128.00    555.00  two_node_pipeli
06:05:48 PM  1000      6488     96.00    502.00  two_node_pipeli
06:05:49 PM  1000      6488    132.00    524.00  two_node_pipeli
06:05:50 PM  1000      6488    122.00    548.00  two_node_pipeli
06:05:51 PM  1000      6488    126.00    545.00  two_node_pipeli
06:05:52 PM  1000      6488    141.00    552.00  two_node_pipeli
06:05:53 PM  1000      6488    128.00    447.00  two_node_pipeli
06:05:54 PM  1000      6488    128.00    506.00  two_node_pipeli
06:05:55 PM  1000      6488    125.00    560.00  two_node_pipeli
