|CALIBRATION TEST|[Setting: 10ms]->@time-measure: 10001098. 
|TID:14470|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884993542816843-End@1726884993552868474-Cost:10051631(ns) and Route msg: 8]. 

|TID:14481|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884993573147733-End@1726884993583201545-Cost:10053812(ns) and Received msg: 8]. 

|TID:14470|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884993603281245-End@1726884993609809219-Cost:6527974(ns) and Published msg: 13]. 

|TID:14481|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884993630335849-End@1726884993636847456-Cost:6511607(ns) and Route msg: 13]. 

|TID:14470|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884993656920932-End@1726884993663433633-Cost:6512701(ns) and Received msg: 13]. 

|TID:14470|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884993791321693-End@1726884993797860607-Cost:6538914(ns) and Published msg: 14]. 

|TID:14481|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884993829779181-End@1726884993836314922-Cost:6535741(ns) and Route msg: 14]. 

|TID:14470|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884993848028306-End@1726884993858042292-Cost:10013986(ns) and Published msg: 9]. 

|TID:14481|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884993886803272-End@1726884993893340023-Cost:6536751(ns) and Received msg: 14]. 

|TID:14470|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884993906808630-End@1726884993916829438-Cost:10020808(ns) and Route msg: 9]. 

|TID:14481|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884993938850346-End@1726884993952734476-Cost:13884130(ns) and Received msg: 9]. 

|TID:14481|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884993990252125-End@1726884993996787048-Cost:6534923(ns) and Published msg: 15]. 

|TID:14470|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884994018616315-End@1726884994025164172-Cost:6547857(ns) and Route msg: 15]. 

|TID:14481|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884994047032245-End@1726884994053713910-Cost:6681665(ns) and Received msg: 15]. 

|TID:14481|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884994112492554-End@1726884994122484991-Cost:9992437(ns) and Published msg: 10]. 

|TID:14470|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884994144484475-End@1726884994154508841-Cost:10024366(ns) and Route msg: 10]. 

|TID:14481|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884994176469674-End@1726884994186795717-Cost:10326043(ns) and Received msg: 10]. 

|TID:14470|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884994208821820-End@1726884994215427704-Cost:6605884(ns) and Published msg: 16]. 

|TID:14481|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884994238605286-End@1726884994245217443-Cost:6612157(ns) and Route msg: 16]. 

|TID:14470|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884994268259836-End@1726884994274879039-Cost:6619203(ns) and Received msg: 16]. 

|TID:14470|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884994391458695-End@1726884994397955781-Cost:6497086(ns) and Published msg: 17]. 

|TID:14481|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884994430623396-End@1726884994442646478-Cost:12023082(ns) and Route msg: 17]. 

|TID:14470|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884994447485771-End@1726884994462817969-Cost:15332198(ns) and Published msg: 11]. 

|TID:14481|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884994490178100-End@1726884994496650954-Cost:6472854(ns) and Received msg: 17]. 

|TID:14470|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884994509053633-End@1726884994519013329-Cost:9959696(ns) and Route msg: 11]. 

|TID:14481|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884994541539893-End@1726884994551521717-Cost:9981824(ns) and Received msg: 11]. 

|TID:14481|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884994590466394-End@1726884994597063574-Cost:6597180(ns) and Published msg: 18]. 

|TID:14470|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884994618926314-End@1726884994625549149-Cost:6622835(ns) and Route msg: 18]. 

|TID:14481|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884994647455743-End@1726884994654189226-Cost:6733483(ns) and Received msg: 18]. 

|TID:14481|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884994712073051-End@1726884994722226601-Cost:10153550(ns) and Published msg: 12]. 

|TID:14470|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884994744044878-End@1726884994754236647-Cost:10191769(ns) and Route msg: 12]. 

|TID:14481|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884994775995193-End@1726884994786271273-Cost:10276080(ns) and Received msg: 12]. 

|TID:14470|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884994808101655-End@1726884994814725826-Cost:6624171(ns) and Published msg: 19]. 

|TID:14481|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884994837773622-End@1726884994845128418-Cost:7354796(ns) and Route msg: 19]. 

|TID:14470|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884994866970672-End@1726884994874722133-Cost:7751461(ns) and Received msg: 19]. 

|TID:14470|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884994990014196-End@1726884994996625543-Cost:6611347(ns) and Published msg: 20]. 

|TID:14481|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884995028806756-End@1726884995041092411-Cost:12285655(ns) and Route msg: 20]. 

|TID:14470|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884995045906320-End@1726884995061494163-Cost:15587843(ns) and Published msg: 13]. 

|TID:14481|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884995088652026-End@1726884995095268733-Cost:6616707(ns) and Received msg: 20]. 

|TID:14470|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884995107942922-End@1726884995118111015-Cost:10168093(ns) and Route msg: 13]. 

|TID:14481|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884995140165728-End@1726884995150333686-Cost:10167958(ns) and Received msg: 13]. 

|TID:14481|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884995190215854-End@1726884995196828762-Cost:6612908(ns) and Published msg: 21]. 

|TID:14470|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884995218849346-End@1726884995225486604-Cost:6637258(ns) and Route msg: 21]. 

|TID:14481|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884995247633211-End@1726884995254254828-Cost:6621617(ns) and Received msg: 21]. 

|TID:14481|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884995312411542-End@1726884995322568072-Cost:10156530(ns) and Published msg: 14]. 

|TID:14470|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884995344842231-End@1726884995355045304-Cost:10203073(ns) and Route msg: 14]. 

|TID:14481|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884995377028945-End@1726884995387175064-Cost:10146119(ns) and Received msg: 14]. 

|TID:14470|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884995409224921-End@1726884995416000565-Cost:6775644(ns) and Published msg: 22]. 

|TID:14481|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884995438090634-End@1726884995444689867-Cost:6599233(ns) and Route msg: 22]. 

|TID:14470|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884995467003744-End@1726884995473603818-Cost:6600074(ns) and Received msg: 22]. 

|TID:14470|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884995590838300-End@1726884995597346465-Cost:6508165(ns) and Published msg: 23]. 

|TID:14481|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884995630066487-End@1726884995642114854-Cost:12048367(ns) and Route msg: 23]. 

|TID:14470|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884995647054081-End@1726884995662615007-Cost:15560926(ns) and Published msg: 15]. 

|TID:14481|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884995689991662-End@1726884995696499368-Cost:6507706(ns) and Received msg: 23]. 

|TID:14470|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884995709194596-End@1726884995719212327-Cost:10017731(ns) and Route msg: 15]. 

|TID:14481|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884995741157472-End@1726884995751155443-Cost:9997971(ns) and Received msg: 15]. 

|TID:14481|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884995790186457-End@1726884995796792214-Cost:6605757(ns) and Published msg: 24]. 

|TID:14470|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884995818739528-End@1726884995828508415-Cost:9768887(ns) and Route msg: 24]. 

|TID:14481|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884995850564675-End@1726884995858241620-Cost:7676945(ns) and Received msg: 24]. 

|TID:14481|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884995912740373-End@1726884995922636409-Cost:9896036(ns) and Published msg: 16]. 

|TID:14470|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884995944903129-End@1726884995954825559-Cost:9922430(ns) and Route msg: 16]. 

|TID:14481|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884995976819081-End@1726884995986735291-Cost:9916210(ns) and Received msg: 16]. 

|TID:14470|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884996008752194-End@1726884996015323770-Cost:6571576(ns) and Published msg: 25]. 

|TID:14481|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884996037452300-End@1726884996043891169-Cost:6438869(ns) and Route msg: 25]. 

|TID:14470|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884996065900288-End@1726884996074248316-Cost:8348028(ns) and Received msg: 25]. 

|TID:14481|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884996190724985-End@1726884996197332072-Cost:6607087(ns) and Published msg: 26]. 

|TID:14470|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884996228692907-End@1726884996235302662-Cost:6609755(ns) and Route msg: 26]. 

|TID:14481|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884996246979374-End@1726884996257160271-Cost:10180897(ns) and Published msg: 17]. 

|TID:14470|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884996288351044-End@1726884996294953331-Cost:6602287(ns) and Received msg: 26]. 

|TID:14481|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884996306664521-End@1726884996316848890-Cost:10184369(ns) and Route msg: 17]. 

|TID:14470|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884996338035452-End@1726884996348210608-Cost:10175156(ns) and Received msg: 17]. 

|TID:14470|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884996390835159-End@1726884996397447177-Cost:6612018(ns) and Published msg: 27]. 

|TID:14481|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884996418517622-End@1726884996425115979-Cost:6598357(ns) and Route msg: 27]. 

|TID:14470|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884996445674365-End@1726884996452280440-Cost:6606075(ns) and Received msg: 27]. 

|TID:14470|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884996512651787-End@1726884996522814767-Cost:10162980(ns) and Published msg: 18]. 

|TID:14481|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884996544029669-End@1726884996554176419-Cost:10146750(ns) and Route msg: 18]. 

|TID:14470|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884996574691377-End@1726884996584852762-Cost:10161385(ns) and Received msg: 18]. 

|TID:14481|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884996605540089-End@1726884996612156461-Cost:6616372(ns) and Published msg: 28]. 

|TID:14470|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884996632897858-End@1726884996639509659-Cost:6611801(ns) and Route msg: 28]. 

|TID:14481|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884996660211170-End@1726884996666840388-Cost:6629218(ns) and Received msg: 28]. 

|TID:14481|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884996790505619-End@1726884996797130481-Cost:6624862(ns) and Published msg: 29]. 

|TID:14470|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884996828473131-End@1726884996835078269-Cost:6605138(ns) and Route msg: 29]. 

|TID:14481|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884996846781305-End@1726884996856944897-Cost:10163592(ns) and Published msg: 19]. 

|TID:14470|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884996888212416-End@1726884996894825153-Cost:6612737(ns) and Received msg: 29]. 

|TID:14481|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884996906499985-End@1726884996916671783-Cost:10171798(ns) and Route msg: 19]. 

|TID:14470|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884996937601394-End@1726884996947761075-Cost:10159681(ns) and Received msg: 19]. 

|TID:14470|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884996990975194-End@1726884996997591773-Cost:6616579(ns) and Published msg: 30]. 

|TID:14481|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884997018897400-End@1726884997025489973-Cost:6592573(ns) and Route msg: 30]. 

|TID:14470|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884997046251541-End@1726884997052869241-Cost:6617700(ns) and Received msg: 30]. 

|TID:14470|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884997112742295-End@1726884997122913194-Cost:10170899(ns) and Published msg: 20]. 

|TID:14481|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884997144432611-End@1726884997154595781-Cost:10163170(ns) and Route msg: 20]. 

|TID:14470|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884997176712036-End@1726884997186875061-Cost:10163025(ns) and Received msg: 20]. 

|TID:14481|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884997208252888-End@1726884997214873573-Cost:6620685(ns) and Published msg: 31]. 

|TID:14470|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884997235665633-End@1726884997242259342-Cost:6593709(ns) and Route msg: 31]. 

|TID:14481|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884997262867271-End@1726884997269475989-Cost:6608718(ns) and Received msg: 31]. 

|TID:14481|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884997391041705-End@1726884997397585555-Cost:6543850(ns) and Published msg: 32]. 

|TID:14470|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884997428717688-End@1726884997435256199-Cost:6538511(ns) and Route msg: 32]. 

|TID:14481|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884997446935184-End@1726884997456948126-Cost:10012942(ns) and Published msg: 21]. 

|TID:14470|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884997487629362-End@1726884997494153192-Cost:6523830(ns) and Received msg: 32]. 

|TID:14481|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884997506478279-End@1726884997516512409-Cost:10034130(ns) and Route msg: 21]. 

|TID:14470|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884997537699569-End@1726884997547723046-Cost:10023477(ns) and Received msg: 21]. 

|TID:14470|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884997590289197-End@1726884997596898885-Cost:6609688(ns) and Published msg: 33]. 

|TID:14481|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884997617798970-End@1726884997624399951-Cost:6600981(ns) and Route msg: 33]. 

|TID:14470|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884997644670433-End@1726884997651272456-Cost:6602023(ns) and Received msg: 33]. 

|TID:14470|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884997712671325-End@1726884997722675693-Cost:10004368(ns) and Published msg: 22]. 

|TID:14481|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884997743691529-End@1726884997753693999-Cost:10002470(ns) and Route msg: 22]. 

|TID:14470|-->[Chain2-Command3.exe:200(100us)]-->[Start@1726884997774005330-End@1726884997784025137-Cost:10019807(ns) and Received msg: 22]. 

|TID:14481|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884997804474016-End@1726884997810981058-Cost:6507042(ns) and Published msg: 34]. 

|TID:14470|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884997831359631-End@1726884997837866050-Cost:6506419(ns) and Route msg: 34]. 

|TID:14481|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884997858132531-End@1726884997864650877-Cost:6518346(ns) and Received msg: 34]. 

|TID:14481|-->[Chain1-Sensor1.exe:130(100us)]-->[Start@1726884997990746091-End@1726884997997260692-Cost:6514601(ns) and Published msg: 35]. 

|TID:14470|-->[Chain1-Transfer2.exe:130(100us)]-->[Start@1726884998027177944-End@1726884998033687605-Cost:6509661(ns) and Route msg: 35]. 

|TID:14481|-->[Chain2-Sensor1.exe:200(100us)]-->[Start@1726884998047643928-End@1726884998061885977-Cost:14242049(ns) and Published msg: 23]. 

|TID:14470|-->[Chain1-Command3.exe:130(100us)]-->[Start@1726884998088747153-End@1726884998095278693-Cost:6531540(ns) and Received msg: 35]. 

|TID:14481|-->[Chain2-Transfer2.exe:200(100us)]-->[Start@1726884998107564394-End@1726884998117617753-Cost:10053359(ns) and Route msg: 23]. 

