Linux 5.15.0-122-generic (NEU) 	09/21/2024 	_x86_64_	(16 CPU)

10:16:34 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:16:35 AM  1000     14470   69.00    2.00    0.00   14.00   71.00     1  two_node_pipeli
10:16:36 AM  1000     14470   65.00    1.00    0.00   17.00   66.00     0  two_node_pipeli
10:16:37 AM  1000     14470   68.00    1.00    0.00   19.00   69.00     0  two_node_pipeli
10:16:38 AM  1000     14470   64.00    1.00    0.00   18.00   65.00     0  two_node_pipeli
10:16:39 AM  1000     14470   63.00    0.00    0.00   16.00   63.00     0  two_node_pipeli
10:16:40 AM  1000     14470   69.00    1.00    0.00   17.00   70.00     1  two_node_pipeli
10:16:41 AM  1000     14470   67.00    1.00    0.00   15.00   68.00     0  two_node_pipeli
10:16:42 AM  1000     14470   63.00    2.00    0.00   13.00   65.00     0  two_node_pipeli
10:16:43 AM  1000     14470   65.00    1.00    0.00   17.00   66.00     0  two_node_pipeli
10:16:44 AM  1000     14470   64.00    1.00    0.00   16.00   65.00     0  two_node_pipeli
10:16:45 AM  1000     14470   66.00    1.00    0.00   13.00   67.00     1  two_node_pipeli
10:16:46 AM  1000     14470   69.00    1.00    0.00   16.00   70.00     0  two_node_pipeli
10:16:47 AM  1000     14470   67.00    1.00    0.00   18.00   68.00     1  two_node_pipeli
10:16:48 AM  1000     14470   64.00    0.00    0.00   14.00   64.00     1  two_node_pipeli
10:16:49 AM  1000     14470   67.00    0.00    0.00   19.00   67.00     1  two_node_pipeli
10:16:50 AM  1000     14470   66.00    1.00    0.00   20.00   67.00     1  two_node_pipeli
10:16:51 AM  1000     14470   63.00    0.00    0.00   19.00   63.00     1  two_node_pipeli
10:16:52 AM  1000     14470   66.00    1.00    0.00   19.00   67.00     1  two_node_pipeli
10:16:53 AM  1000     14470   64.00    1.00    0.00   19.00   65.00     1  two_node_pipeli
10:16:54 AM  1000     14470   63.00    0.00    0.00   20.00   63.00     1  two_node_pipeli
10:16:55 AM  1000     14470   67.00    1.00    0.00   18.00   68.00     0  two_node_pipeli
10:16:56 AM  1000     14470   65.00    0.00    0.00   20.00   65.00     0  two_node_pipeli
10:16:57 AM  1000     14470   62.00    1.00    0.00   20.00   63.00     0  two_node_pipeli
10:16:58 AM  1000     14470   65.00    0.00    0.00   20.00   65.00     1  two_node_pipeli
10:16:59 AM  1000     14470   64.00    1.00    0.00   19.00   65.00     0  two_node_pipeli
10:17:00 AM  1000     14470   62.00    1.00    0.00   18.00   63.00     0  two_node_pipeli
10:17:01 AM  1000     14470   66.00    0.00    0.00   16.00   66.00     0  two_node_pipeli
10:17:02 AM  1000     14470   67.00    1.00    0.00   20.00   68.00     1  two_node_pipeli
10:17:03 AM  1000     14470   64.00    0.00    0.00   13.00   64.00     1  two_node_pipeli
10:17:04 AM  1000     14470   73.00    1.00    0.00   16.00   74.00     0  two_node_pipeli
10:17:05 AM  1000     14470   64.00    1.00    0.00   18.00   65.00     0  two_node_pipeli
10:17:06 AM  1000     14470   64.00    0.00    0.00   20.00   64.00     1  two_node_pipeli
10:17:07 AM  1000     14470   65.00    1.00    0.00   19.00   66.00     1  two_node_pipeli
10:17:08 AM  1000     14470   65.00    0.00    0.00   20.00   65.00     1  two_node_pipeli
10:17:09 AM  1000     14470   62.00    0.00    0.00   19.00   62.00     1  two_node_pipeli
10:17:10 AM  1000     14470   65.00    1.00    0.00   17.00   66.00     1  two_node_pipeli
10:17:11 AM  1000     14470   64.00    1.00    0.00   16.00   65.00     1  two_node_pipeli
10:17:12 AM  1000     14470   61.00    1.00    0.00   13.00   62.00     1  two_node_pipeli
10:17:13 AM  1000     14470   65.00    0.00    0.00   17.00   65.00     1  two_node_pipeli
10:17:14 AM  1000     14470   64.00    1.00    0.00   16.00   65.00     1  two_node_pipeli
10:17:15 AM  1000     14470   61.00    1.00    0.00   14.00   62.00     1  two_node_pipeli
10:17:16 AM  1000     14470   66.00    1.00    0.00   16.00   67.00     1  two_node_pipeli
10:17:17 AM  1000     14470   64.00    1.00    0.00   16.00   65.00     1  two_node_pipeli
10:17:18 AM  1000     14470   62.00    0.00    0.00   15.00   62.00     1  two_node_pipeli
10:17:19 AM  1000     14470   66.00    1.00    0.00   18.00   67.00     1  two_node_pipeli
10:17:20 AM  1000     14470   66.00    0.00    0.00   20.00   66.00     0  two_node_pipeli
10:17:21 AM  1000     14470   63.00    0.00    0.00   18.00   63.00     0  two_node_pipeli
10:17:22 AM  1000     14470   64.00    1.00    0.00   19.00   65.00     0  two_node_pipeli
10:17:23 AM  1000     14470   65.00    1.00    0.00   19.00   66.00     0  two_node_pipeli
10:17:24 AM  1000     14470   62.00    0.00    0.00   20.00   62.00     0  two_node_pipeli
10:17:25 AM  1000     14470   65.00    2.00    0.00   17.00   67.00     0  two_node_pipeli
10:17:26 AM  1000     14470   65.00    0.00    0.00   20.00   65.00     0  two_node_pipeli
10:17:27 AM  1000     14470   61.00    2.00    0.00   20.00   63.00     0  two_node_pipeli
10:17:28 AM  1000     14470   65.00    1.00    0.00   20.00   66.00     1  two_node_pipeli
10:17:29 AM  1000     14470   62.00    2.00    0.00   19.00   64.00     0  two_node_pipeli
10:17:30 AM  1000     14470   63.00    0.00    0.00   21.00   63.00     0  two_node_pipeli
10:17:31 AM  1000     14470   72.00    0.00    0.00   17.00   72.00     0  two_node_pipeli
10:17:32 AM  1000     14470   66.00    1.00    0.00   19.00   67.00     1  two_node_pipeli
10:17:33 AM  1000     14470   64.00    0.00    0.00   20.00   64.00     0  two_node_pipeli
10:17:34 AM  1000     14470   65.00    2.00    0.00   18.00   67.00     1  two_node_pipeli
10:17:35 AM  1000     14470   69.00    0.00    0.00   15.00   69.00     1  two_node_pipeli
10:17:36 AM  1000     14470   70.00    0.00    0.00   14.00   70.00     1  two_node_pipeli
10:17:37 AM  1000     14470   68.00    1.00    0.00   16.00   69.00     0  two_node_pipeli
10:17:38 AM  1000     14470   65.00    1.00    0.00   17.00   66.00     0  two_node_pipeli
10:17:39 AM  1000     14470   61.00    1.00    0.00   13.00   62.00     0  two_node_pipeli
