|CALIBRATION TEST|[Setting: 10ms]->@time-measure: 9990852. 
Chain 1 : 350ms | 35	35	35
Chain 2 : 400ms | 40	40	40
Chain 3 : 450ms | 45	45	45
Chain 4 : 500ms | 50	50	50

|TID:1084846016|-->[Chain1-Sensor1.exe:350(100us)]-->[Start@1726540551778239147-End@1726540551813643808-Cost:35404661(ns) and Published msg: 0]. 

|TID:979212032|-->[Chain1-Transfer2.exe:350(100us)]-->[Start@1726540551813882691-End@1726540551850179875-Cost:36297184(ns) and Route msg: 0]. 

|TID:979212032|-->[Chain1-Command3.exe:350(100us)]-->[Start@1726540551850765891-End@1726540551889588395-Cost:38822504(ns) and Received msg: 0]. 

|TID:1084846016|-->[Chain2-Sensor1.exe:400(100us)]-->[Start@1726540551849195924-End@1726540551912190216-Cost:62994292(ns) and Published msg: 0]. 

|TID:979212032|-->[Chain2-Transfer2.exe:400(100us)]-->[Start@1726540551912572236-End@1726540551949656567-Cost:37084331(ns) and Route msg: 0]. 

|TID:979212032|-->[Chain2-Command3.exe:400(100us)]-->[Start@1726540551955898701-End@1726540551995339477-Cost:39440776(ns) and Received msg: 0]. 

|TID:1084846016|-->[Chain3-Sensor1.exe:450(100us)]-->[Start@1726540551932537781-End@1726540552021880900-Cost:89343119(ns) and Published msg: 0]. 

|TID:979212032|-->[Chain4-Sensor1.exe:500(100us)]-->[Start@1726540552005527654-End@1726540552075104104-Cost:69576450(ns) and Published msg: 0]. 

|TID:1084846016|-->[Chain3-Transfer2.exe:450(100us)]-->[Start@1726540552027499489-End@1726540552080377235-Cost:52877746(ns) and Route msg: 0]. 

|TID:979212032|-->[Chain4-Transfer2.exe:500(100us)]-->[Start@1726540552075631241-End@1726540552154228737-Cost:78597496(ns) and Route msg: 0]. 

|TID:1084846016|-->[Chain3-Command3.exe:450(100us)]-->[Start@1726540552080727350-End@1726540552183172283-Cost:102444933(ns) and Received msg: 0]. 

|TID:979212032|-->[Chain1-Sensor1.exe:350(100us)]-->[Start@1726540552154711644-End@1726540552199002589-Cost:44290945(ns) and Published msg: 1]. 

|TID:979212032|-->[Chain1-Transfer2.exe:350(100us)]-->[Start@1726540552199582246-End@1726540552234080639-Cost:34498393(ns) and Route msg: 1]. 

|TID:979212032|-->[Chain1-Command3.exe:350(100us)]-->[Start@1726540552234454196-End@1726540552268848538-Cost:34394342(ns) and Received msg: 1]. 

|TID:1084846016|-->[Chain4-Command3.exe:500(100us)]-->[Start@1726540552183276094-End@1726540552283925294-Cost:100649200(ns) and Received msg: 0]. 

|TID:979212032|-->[Chain2-Sensor1.exe:400(100us)]-->[Start@1726540552269141498-End@1726540552308436579-Cost:39295081(ns) and Published msg: 1]. 

|TID:1084846016|-->[Chain2-Transfer2.exe:400(100us)]-->[Start@1726540552308655327-End@1726540552348795487-Cost:40140160(ns) and Route msg: 1]. 

|TID:979212032|-->[Chain2-Command3.exe:400(100us)]-->[Start@1726540552349040822-End@1726540552389082524-Cost:40041702(ns) and Received msg: 1]. 

|TID:1084846016|-->[Chain3-Sensor1.exe:450(100us)]-->[Start@1726540552382608874-End@1726540552429024754-Cost:46415880(ns) and Published msg: 1]. 

|TID:979212032|-->[Chain3-Transfer2.exe:450(100us)]-->[Start@1726540552429450397-End@1726540552473796062-Cost:44345665(ns) and Route msg: 1]. 

|TID:979212032|-->[Chain1-Sensor1.exe:350(100us)]-->[Start@1726540552485506557-End@1726540552520551074-Cost:35044517(ns) and Published msg: 2]. 

|TID:1084846016|-->[Chain3-Command3.exe:450(100us)]-->[Start@1726540552474061017-End@1726540552546721107-Cost:72660090(ns) and Received msg: 1]. 

|TID:1084846016|-->[Chain1-Transfer2.exe:350(100us)]-->[Start@1726540552552982728-End@1726540552576400836-Cost:23418108(ns) and Route msg: 2]. 

|TID:979212032|-->[Chain4-Sensor1.exe:500(100us)]-->[Start@1726540552520999891-End@1726540552594620187-Cost:73620296(ns) and Published msg: 1]. 

|TID:1084846016|-->[Chain1-Command3.exe:350(100us)]-->[Start@1726540552576865160-End@1726540552644587757-Cost:67722597(ns) and Received msg: 2]. 

|TID:979212032|-->[Chain4-Transfer2.exe:500(100us)]-->[Start@1726540552595152225-End@1726540552645156475-Cost:50004250(ns) and Route msg: 1]. 

|TID:1084846016|-->[Chain4-Command3.exe:500(100us)]-->[Start@1726540552645783506-End@1726540552696164992-Cost:50381486(ns) and Received msg: 1]. 

|TID:979212032|-->[Chain2-Sensor1.exe:400(100us)]-->[Start@1726540552657455049-End@1726540552717688835-Cost:60233786(ns) and Published msg: 2]. 

|TID:1084846016|-->[Chain2-Transfer2.exe:400(100us)]-->[Start@1726540552718086387-End@1726540552758599186-Cost:40512799(ns) and Route msg: 2]. 

|TID:979212032|-->[Chain2-Command3.exe:400(100us)]-->[Start@1726540552758899022-End@1726540552798071187-Cost:39172165(ns) and Received msg: 2]. 

|TID:1084846016|-->[Chain1-Sensor1.exe:350(100us)]-->[Start@1726540552828369716-End@1726540552888853267-Cost:60483551(ns) and Published msg: 3]. 

|TID:979212032|-->[Chain3-Sensor1.exe:450(100us)]-->[Start@1726540552832565584-End@1726540552896059147-Cost:63493563(ns) and Published msg: 2]. 

|TID:979212032|-->[Chain3-Transfer2.exe:450(100us)]-->[Start@1726540552900207149-End@1726540552947594212-Cost:47387063(ns) and Route msg: 2]. 

|TID:1084846016|-->[Chain1-Transfer2.exe:350(100us)]-->[Start@1726540552889587159-End@1726540552955015093-Cost:65427934(ns) and Route msg: 3]. 

|TID:1084846016|-->[Chain1-Command3.exe:350(100us)]-->[Start@1726540552955516274-End@1726540552990125698-Cost:34609424(ns) and Received msg: 3]. 

|TID:979212032|-->[Chain3-Command3.exe:450(100us)]-->[Start@1726540552948131519-End@1726540553029103497-Cost:80971978(ns) and Received msg: 2]. 

|TID:1084846016|-->[Chain4-Sensor1.exe:500(100us)]-->[Start@1726540553005548915-End@1726540553059228343-Cost:53679428(ns) and Published msg: 2]. 

|TID:1084846016|-->[Chain4-Transfer2.exe:500(100us)]-->[Start@1726540553059910885-End@1726540553100170483-Cost:40259598(ns) and Route msg: 2]. 

|TID:979212032|-->[Chain2-Sensor1.exe:400(100us)]-->[Start@1726540553049193291-End@1726540553114854482-Cost:65661191(ns) and Published msg: 3]. 

|TID:979212032|-->[Chain2-Transfer2.exe:400(100us)]-->[Start@1726540553115485781-End@1726540553142125759-Cost:26639978(ns) and Route msg: 3]. 

|TID:1084846016|-->[Chain4-Command3.exe:500(100us)]-->[Start@1726540553100595178-End@1726540553149895834-Cost:49300656(ns) and Received msg: 2]. 

|TID:979212032|-->[Chain2-Command3.exe:400(100us)]-->[Start@1726540553142546311-End@1726540553182106196-Cost:39559885(ns) and Received msg: 3]. 

|TID:1084846016|-->[Chain1-Sensor1.exe:350(100us)]-->[Start@1726540553178157597-End@1726540553212495194-Cost:34337597(ns) and Published msg: 4]. 

|TID:979212032|-->[Chain1-Transfer2.exe:350(100us)]-->[Start@1726540553282851298-End@1726540553299586946-Cost:16735648(ns) and Route msg: 4]. 

|TID:1084846016|-->[Chain3-Sensor1.exe:450(100us)]-->[Start@1726540553282791793-End@1726540553333664477-Cost:50872684(ns) and Published msg: 3]. 

|TID:979212032|-->[Chain1-Command3.exe:350(100us)]-->[Start@1726540553300037048-End@1726540553334460840-Cost:34423792(ns) and Received msg: 4]. 

|TID:1084846016|-->[Chain3-Transfer2.exe:450(100us)]-->[Start@1726540553334234172-End@1726540553351526906-Cost:17292734(ns) and Route msg: 3]. 

|TID:979212032|-->[Chain3-Command3.exe:450(100us)]-->[Start@1726540553351853557-End@1726540553396734893-Cost:44881336(ns) and Received msg: 3]. 

|TID:979212032|-->[Chain2-Sensor1.exe:400(100us)]-->[Start@1726540553449356603-End@1726540553488938002-Cost:39581399(ns) and Published msg: 4]. 

|TID:979212032|-->[Chain2-Transfer2.exe:400(100us)]-->[Start@1726540553489622649-End@1726540553504831992-Cost:15209343(ns) and Route msg: 4]. 

|TID:1084846016|-->[Chain2-Command3.exe:400(100us)]-->[Start@1726540553505171505-End@1726540553545200383-Cost:40028878(ns) and Received msg: 4]. 

|TID:979212032|-->[Chain4-Sensor1.exe:500(100us)]-->[Start@1726540553505584905-End@1726540553555286306-Cost:49701401(ns) and Published msg: 3]. 

|TID:1084846016|-->[Chain1-Sensor1.exe:350(100us)]-->[Start@1726540553545560879-End@1726540553580425604-Cost:34864725(ns) and Published msg: 5]. 

|TID:979212032|-->[Chain4-Transfer2.exe:500(100us)]-->[Start@1726540553555859295-End@1726540553584814499-Cost:28955204(ns) and Route msg: 3]. 

|TID:1084846016|-->[Chain1-Transfer2.exe:350(100us)]-->[Start@1726540553580882374-End@1726540553604181462-Cost:23299088(ns) and Route msg: 5]. 

