Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

06:51:29 PM   UID       PID   cswch/s nvcswch/s  Command
06:51:30 PM  1000      9428      8.91    384.16  two_node_pipeli
06:51:31 PM  1000      9428     35.00  12021.00  two_node_pipeli
06:51:32 PM  1000      9428     23.00   4709.00  two_node_pipeli
06:51:33 PM  1000      9428     13.00   9904.00  two_node_pipeli
06:51:34 PM  1000      9428      1.00   9672.00  two_node_pipeli
06:51:35 PM  1000      9428      1.00   9705.00  two_node_pipeli
06:51:36 PM  1000      9428      0.00   8749.00  two_node_pipeli
06:51:37 PM  1000      9428      0.00  10752.00  two_node_pipeli
06:51:38 PM  1000      9428      0.00  10804.00  two_node_pipeli
06:51:39 PM  1000      9428      0.00  10693.00  two_node_pipeli
06:51:40 PM  1000      9428      2.00   6415.00  two_node_pipeli
06:51:41 PM  1000      9428      3.00    158.00  two_node_pipeli
06:51:42 PM  1000      9428      1.00     84.00  two_node_pipeli
06:51:43 PM  1000      9428      3.00    177.00  two_node_pipeli
06:51:44 PM  1000      9428      3.00    214.00  two_node_pipeli
06:51:45 PM  1000      9428     10.78     75.49  two_node_pipeli
06:51:46 PM  1000      9428      0.00     13.00  two_node_pipeli
06:51:48 PM  1000      9428      3.88     34.95  two_node_pipeli
06:51:49 PM  1000      9428      1.00      8.00  two_node_pipeli
06:51:50 PM  1000      9428      1.00      8.00  two_node_pipeli
06:51:51 PM  1000      9428      3.00     13.00  two_node_pipeli
06:51:52 PM  1000      9428      4.55     69.09  two_node_pipeli
06:51:53 PM  1000      9428     11.00     43.00  two_node_pipeli
06:51:54 PM  1000      9428      0.00     19.80  two_node_pipeli
06:51:55 PM  1000      9428      2.00     27.00  two_node_pipeli
06:51:56 PM  1000      9428      6.00    105.00  two_node_pipeli
06:51:57 PM  1000      9428      2.00     51.00  two_node_pipeli
06:51:58 PM  1000      9428      6.00     33.00  two_node_pipeli
06:51:59 PM  1000      9428      7.00     38.00  two_node_pipeli
06:52:00 PM  1000      9428      8.00     54.00  two_node_pipeli
06:52:01 PM  1000      9428     10.00     33.00  two_node_pipeli
06:52:02 PM  1000      9428     10.00     31.00  two_node_pipeli
06:52:03 PM  1000      9428      0.00      5.00  two_node_pipeli
06:52:04 PM  1000      9428      0.00      0.00  two_node_pipeli
06:52:05 PM  1000      9428      0.00     17.00  two_node_pipeli
06:52:06 PM  1000      9428      0.00     10.00  two_node_pipeli
06:52:07 PM  1000      9428      0.00      1.98  two_node_pipeli
06:52:08 PM  1000      9428      0.00      2.00  two_node_pipeli
06:52:09 PM  1000      9428      0.00     16.00  two_node_pipeli
06:52:10 PM  1000      9428      0.00      1.00  two_node_pipeli
06:52:11 PM  1000      9428      2.00     18.00  two_node_pipeli
06:52:12 PM  1000      9428      0.00     32.00  two_node_pipeli
06:52:13 PM  1000      9428      0.00      0.00  two_node_pipeli
06:52:14 PM  1000      9428      1.00     25.00  two_node_pipeli
06:52:15 PM  1000      9428      2.00     56.00  two_node_pipeli
06:52:16 PM  1000      9428      0.00      3.00  two_node_pipeli
06:52:17 PM  1000      9428      0.00      1.00  two_node_pipeli
06:52:18 PM  1000      9428      0.99      0.00  two_node_pipeli
06:52:19 PM  1000      9428      2.00     13.00  two_node_pipeli
06:52:20 PM  1000      9428      0.00      3.00  two_node_pipeli
06:52:21 PM  1000      9428     11.00    129.00  two_node_pipeli
06:52:22 PM  1000      9428      0.00    197.00  two_node_pipeli
06:52:23 PM  1000      9428      9.00     96.00  two_node_pipeli
06:52:24 PM  1000      9428      0.00     14.00  two_node_pipeli
06:52:25 PM  1000      9428      3.00      0.00  two_node_pipeli
