Linux 5.10.216-tegra (neu-desktop) 	11/04/2024 	_aarch64_	(12 CPU)

07:45:59 PM   UID       PID   cswch/s nvcswch/s  Command
07:46:00 PM  1000     41021     47.00      0.00  two_node_pipeli
07:46:00 PM  1000     41024     19.00      0.00  two_node_pipeli
07:46:00 PM  1000     41026     20.00      0.00  two_node_pipeli
07:46:00 PM  1000     41025     44.00      0.00  two_node_pipeli
07:46:00 PM  1000     41022     18.00      0.00  two_node_pipeli
07:46:00 PM  1000     41032     29.00      0.00  two_node_pipeli
07:46:00 PM  1000     41029     29.00      0.00  two_node_pipeli
07:46:00 PM  1000     41030     26.00      0.00  two_node_pipeli
07:46:00 PM  1000     41020     43.00      0.00  two_node_pipeli
07:46:00 PM  1000     41034     25.00      0.00  two_node_pipeli
07:46:00 PM  1000     41008     38.00      0.00  two_node_pipeli
07:46:00 PM  1000     41031     30.00      0.00  two_node_pipeli
07:46:00 PM  1000     41033     30.00      0.00  two_node_pipeli
07:46:00 PM  1000     41023     20.00      0.00  two_node_pipeli
07:46:00 PM  1000     41028     23.00      0.00  two_node_pipeli
07:46:00 PM  1000     41027     20.00      0.00  two_node_pipeli

07:46:00 PM   UID       PID   cswch/s nvcswch/s  Command
07:46:01 PM  1000     41021     42.00      0.00  two_node_pipeli
07:46:01 PM  1000     41024     24.00      0.00  two_node_pipeli
07:46:01 PM  1000     41026     24.00      0.00  two_node_pipeli
07:46:01 PM  1000     41025     44.00      0.00  two_node_pipeli
07:46:01 PM  1000     41022     23.00      0.00  two_node_pipeli
07:46:01 PM  1000     41032     30.00      0.00  two_node_pipeli
07:46:01 PM  1000     41029     23.00      0.00  two_node_pipeli
07:46:01 PM  1000     41030     28.00      0.00  two_node_pipeli
07:46:01 PM  1000     41020     50.00      0.00  two_node_pipeli
07:46:01 PM  1000     41034     29.00      0.00  two_node_pipeli
07:46:01 PM  1000     41008     47.00      0.00  two_node_pipeli
07:46:01 PM  1000     41031     25.00      0.00  two_node_pipeli
07:46:01 PM  1000     41033     20.00      0.00  two_node_pipeli
07:46:01 PM  1000     41023     23.00      0.00  two_node_pipeli
07:46:01 PM  1000     41028     20.00      0.00  two_node_pipeli
07:46:01 PM  1000     41027     24.00      0.00  two_node_pipeli

07:46:01 PM   UID       PID   cswch/s nvcswch/s  Command
07:46:02 PM  1000     41021     44.00      0.00  two_node_pipeli
07:46:02 PM  1000     41024     19.00      0.00  two_node_pipeli
07:46:02 PM  1000     41026     28.00      0.00  two_node_pipeli
07:46:02 PM  1000     41025     45.00      0.00  two_node_pipeli
07:46:02 PM  1000     41022     21.00      0.00  two_node_pipeli
07:46:02 PM  1000     41032     23.00      0.00  two_node_pipeli
07:46:02 PM  1000     41029     25.00      0.00  two_node_pipeli
07:46:02 PM  1000     41030     22.00      0.00  two_node_pipeli
07:46:02 PM  1000     41020     37.00      0.00  two_node_pipeli
07:46:02 PM  1000     41034     23.00      0.00  two_node_pipeli
07:46:02 PM  1000     41008     40.00      0.00  two_node_pipeli
07:46:02 PM  1000     41031     27.00      0.00  two_node_pipeli
07:46:02 PM  1000     41033     26.00      0.00  two_node_pipeli
07:46:02 PM  1000     41023     19.00      0.00  two_node_pipeli
07:46:02 PM  1000     41028     29.00      0.00  two_node_pipeli
07:46:02 PM  1000     41027     31.00      0.00  two_node_pipeli

07:46:02 PM   UID       PID   cswch/s nvcswch/s  Command
07:46:03 PM  1000     41021     40.00      0.00  two_node_pipeli
07:46:03 PM  1000     41024     23.00      0.00  two_node_pipeli
07:46:03 PM  1000     41026     25.00      0.00  two_node_pipeli
07:46:03 PM  1000     41025     44.00      0.00  two_node_pipeli
07:46:03 PM  1000     41022     22.00      0.00  two_node_pipeli
07:46:03 PM  1000     41032     31.00      0.00  two_node_pipeli
07:46:03 PM  1000     41029     25.00      0.00  two_node_pipeli
07:46:03 PM  1000     41030     25.00      0.00  two_node_pipeli
07:46:03 PM  1000     41020     42.00      0.00  two_node_pipeli
07:46:03 PM  1000     41034     29.00      0.00  two_node_pipeli
07:46:03 PM  1000     41008     41.00      0.00  two_node_pipeli
07:46:03 PM  1000     41031     24.00      0.00  two_node_pipeli
07:46:03 PM  1000     41033     21.00      0.00  two_node_pipeli
07:46:03 PM  1000     41023     19.00      0.00  two_node_pipeli
07:46:03 PM  1000     41028     25.00      0.00  two_node_pipeli
07:46:03 PM  1000     41027     25.00      0.00  two_node_pipeli

07:46:03 PM   UID       PID   cswch/s nvcswch/s  Command
07:46:04 PM  1000     41021     37.00      0.00  two_node_pipeli
07:46:04 PM  1000     41024     27.00      0.00  two_node_pipeli
07:46:04 PM  1000     41026     26.00      0.00  two_node_pipeli
07:46:04 PM  1000     41025     40.00      0.00  two_node_pipeli
07:46:04 PM  1000     41022     24.00      0.00  two_node_pipeli
07:46:04 PM  1000     41032     26.00      0.00  two_node_pipeli
07:46:04 PM  1000     41029     25.00      0.00  two_node_pipeli
07:46:04 PM  1000     41030     27.00      0.00  two_node_pipeli
07:46:04 PM  1000     41020     37.00      0.00  two_node_pipeli
07:46:04 PM  1000     41034     22.00      0.00  two_node_pipeli
07:46:04 PM  1000     41008     44.00      0.00  two_node_pipeli
07:46:04 PM  1000     41031     23.00      0.00  two_node_pipeli
07:46:04 PM  1000     41033     21.00      0.00  two_node_pipeli
07:46:04 PM  1000     41023     28.00      0.00  two_node_pipeli
07:46:04 PM  1000     41028     25.00      0.00  two_node_pipeli
07:46:04 PM  1000     41027     22.00      0.00  two_node_pipeli

07:46:04 PM   UID       PID   cswch/s nvcswch/s  Command
07:46:05 PM  1000     41021     43.00      0.00  two_node_pipeli
07:46:05 PM  1000     41024     23.00      0.00  two_node_pipeli
07:46:05 PM  1000     41026     23.00      0.00  two_node_pipeli
07:46:05 PM  1000     41025     38.00      0.00  two_node_pipeli
07:46:05 PM  1000     41022     22.00      0.00  two_node_pipeli
07:46:05 PM  1000     41032     26.00      0.00  two_node_pipeli
07:46:05 PM  1000     41029     25.00      0.00  two_node_pipeli
07:46:05 PM  1000     41030     26.00      0.00  two_node_pipeli
07:46:05 PM  1000     41020     45.00      0.00  two_node_pipeli
07:46:05 PM  1000     41034     23.00      0.00  two_node_pipeli
07:46:05 PM  1000     41008     47.00      0.00  two_node_pipeli
07:46:05 PM  1000     41031     23.00      0.00  two_node_pipeli
07:46:05 PM  1000     41033     25.00      0.00  two_node_pipeli
07:46:05 PM  1000     41023     23.00      0.00  two_node_pipeli
07:46:05 PM  1000     41028     28.00      0.00  two_node_pipeli
07:46:05 PM  1000     41027     26.00      0.00  two_node_pipeli

07:46:05 PM   UID       PID   cswch/s nvcswch/s  Command
07:46:06 PM  1000     41021     43.00      0.00  two_node_pipeli
07:46:06 PM  1000     41024     17.00      0.00  two_node_pipeli
07:46:06 PM  1000     41026     28.00      0.00  two_node_pipeli
07:46:06 PM  1000     41025     47.00      0.00  two_node_pipeli
07:46:06 PM  1000     41022     16.00      0.00  two_node_pipeli
07:46:06 PM  1000     41032     34.00      0.00  two_node_pipeli
07:46:06 PM  1000     41029     22.00      0.00  two_node_pipeli
07:46:06 PM  1000     41030     29.00      0.00  two_node_pipeli
07:46:06 PM  1000     41020     48.00      0.00  two_node_pipeli
07:46:06 PM  1000     41034     29.00      0.00  two_node_pipeli
07:46:06 PM  1000     41008     46.00      0.00  two_node_pipeli
07:46:06 PM  1000     41031     26.00      0.00  two_node_pipeli
07:46:06 PM  1000     41033     22.00      0.00  two_node_pipeli
07:46:06 PM  1000     41023     16.00      0.00  two_node_pipeli
07:46:06 PM  1000     41028     26.00      0.00  two_node_pipeli
07:46:06 PM  1000     41027     25.00      0.00  two_node_pipeli

07:46:06 PM   UID       PID   cswch/s nvcswch/s  Command
07:46:07 PM  1000     41021     44.00      0.00  two_node_pipeli
07:46:07 PM  1000     41024     19.00      0.00  two_node_pipeli
07:46:07 PM  1000     41026     27.00      0.00  two_node_pipeli
07:46:07 PM  1000     41025     42.00      0.00  two_node_pipeli
07:46:07 PM  1000     41022     21.00      0.00  two_node_pipeli
07:46:07 PM  1000     41032     25.00      0.00  two_node_pipeli
07:46:07 PM  1000     41029     25.00      0.00  two_node_pipeli
07:46:07 PM  1000     41030     32.00      0.00  two_node_pipeli
07:46:07 PM  1000     41020     39.00      0.00  two_node_pipeli
07:46:07 PM  1000     41034     30.00      0.00  two_node_pipeli
07:46:07 PM  1000     41008     44.00      0.00  two_node_pipeli
07:46:07 PM  1000     41031     24.00      0.00  two_node_pipeli
07:46:07 PM  1000     41033     24.00      0.00  two_node_pipeli
07:46:07 PM  1000     41023     20.00      0.00  two_node_pipeli
07:46:07 PM  1000     41028     25.00      0.00  two_node_pipeli
07:46:07 PM  1000     41027     22.00      0.00  two_node_pipeli

07:46:07 PM   UID       PID   cswch/s nvcswch/s  Command
07:46:08 PM  1000     41021     46.00      0.00  two_node_pipeli
07:46:08 PM  1000     41024     24.00      0.00  two_node_pipeli
07:46:08 PM  1000     41026     20.00      0.00  two_node_pipeli
07:46:08 PM  1000     41025     38.00      0.00  two_node_pipeli
07:46:08 PM  1000     41022     25.00      0.00  two_node_pipeli
07:46:08 PM  1000     41032     26.00      0.00  two_node_pipeli
07:46:08 PM  1000     41029     22.00      0.00  two_node_pipeli
07:46:08 PM  1000     41030     27.00      0.00  two_node_pipeli
07:46:08 PM  1000     41020     39.00      0.00  two_node_pipeli
07:46:08 PM  1000     41034     30.00      0.00  two_node_pipeli
07:46:08 PM  1000     41008     43.00      0.00  two_node_pipeli
07:46:08 PM  1000     41031     26.00      0.00  two_node_pipeli
07:46:08 PM  1000     41033     25.00      0.00  two_node_pipeli
07:46:08 PM  1000     41023     24.00      0.00  two_node_pipeli
07:46:08 PM  1000     41028     22.00      0.00  two_node_pipeli
07:46:08 PM  1000     41027     23.00      0.00  two_node_pipeli

07:46:08 PM   UID       PID   cswch/s nvcswch/s  Command
07:46:09 PM  1000     41021     41.00      0.00  two_node_pipeli
07:46:09 PM  1000     41024     28.00      0.00  two_node_pipeli
07:46:09 PM  1000     41026     23.00      0.00  two_node_pipeli
07:46:09 PM  1000     41025     46.00      0.00  two_node_pipeli
07:46:09 PM  1000     41022     27.00      0.00  two_node_pipeli
07:46:09 PM  1000     41032     25.00      0.00  two_node_pipeli
07:46:09 PM  1000     41029     24.00      0.00  two_node_pipeli
07:46:09 PM  1000     41030     25.00      0.00  two_node_pipeli
07:46:09 PM  1000     41020     40.00      0.00  two_node_pipeli
07:46:09 PM  1000     41034     27.00      0.00  two_node_pipeli
07:46:09 PM  1000     41008     41.00      0.00  two_node_pipeli
07:46:09 PM  1000     41031     23.00      0.00  two_node_pipeli
07:46:09 PM  1000     41033     22.00      0.00  two_node_pipeli
