Linux 5.10.216-tegra (neu-desktop) 	11/04/2024 	_aarch64_	(12 CPU)

07:59:07 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:59:08 PM  1000     49913    5.00    5.00    0.00    1.00   10.00     6  two_node_pipeli
07:59:09 PM  1000     49913    7.00    2.00    0.00    1.00    9.00     4  two_node_pipeli
07:59:10 PM  1000     49913    7.00    0.00    0.00    1.00    7.00     4  two_node_pipeli
07:59:11 PM  1000     49913    5.00    1.00    0.00    0.00    6.00     6  two_node_pipeli
07:59:12 PM  1000     49913    6.00    1.00    0.00    1.00    7.00     7  two_node_pipeli
07:59:13 PM  1000     49913    7.00    1.00    0.00    0.00    8.00     4  two_node_pipeli
07:59:14 PM  1000     49913    7.00    1.00    0.00    0.00    8.00     4  two_node_pipeli
07:59:15 PM  1000     49913    6.00    0.00    0.00    1.00    6.00     4  two_node_pipeli
07:59:16 PM  1000     49913    7.00    0.00    0.00    0.00    7.00     7  two_node_pipeli
07:59:17 PM  1000     49913    7.00    2.00    0.00    1.00    9.00     6  two_node_pipeli
07:59:18 PM  1000     49913    5.00    3.00    0.00    0.00    8.00     5  two_node_pipeli
07:59:19 PM  1000     49913    3.00    3.00    0.00    1.00    6.00     7  two_node_pipeli
07:59:20 PM  1000     49913    4.00    3.00    0.00    0.00    7.00     7  two_node_pipeli
07:59:21 PM  1000     49913    6.00    3.00    0.00    1.00    9.00     5  two_node_pipeli
07:59:22 PM  1000     49913    4.00    2.00    0.00    0.00    6.00     7  two_node_pipeli
07:59:23 PM  1000     49913    2.00    5.00    0.00    1.00    7.00     5  two_node_pipeli
07:59:24 PM  1000     49913    2.00    5.00    0.00    0.00    7.00     7  two_node_pipeli
07:59:25 PM  1000     49913    9.00    2.00    0.00    1.00   11.00     4  two_node_pipeli
07:59:26 PM  1000     49913    6.00    2.00    0.00    1.00    8.00     6  two_node_pipeli
07:59:27 PM  1000     49913    4.00    1.00    0.00    0.00    5.00     4  two_node_pipeli
07:59:28 PM  1000     49913    9.00    1.00    0.00    1.00   10.00     4  two_node_pipeli
07:59:29 PM  1000     49913    8.00    2.00    0.00    1.00   10.00     7  two_node_pipeli
07:59:30 PM  1000     49913    7.00    2.00    0.00    0.00    9.00     6  two_node_pipeli
07:59:31 PM  1000     49913    6.00    1.00    0.00    1.00    7.00     4  two_node_pipeli
07:59:32 PM  1000     49913    7.00    1.00    0.00    0.00    8.00     5  two_node_pipeli
07:59:33 PM  1000     49913    7.00    0.00    0.00    1.00    7.00     6  two_node_pipeli
07:59:34 PM  1000     49913    7.00    1.00    0.00    0.00    8.00     7  two_node_pipeli
07:59:35 PM  1000     49913    6.00    0.00    0.00    1.00    6.00     6  two_node_pipeli
07:59:36 PM  1000     49913    6.00    0.00    0.00    0.00    6.00     7  two_node_pipeli
07:59:37 PM  1000     49913    7.00    1.00    0.00    1.00    8.00     4  two_node_pipeli
07:59:38 PM  1000     49913    8.00    1.00    0.00    0.00    9.00     5  two_node_pipeli
07:59:39 PM  1000     49913    6.00    0.00    0.00    1.00    6.00     7  two_node_pipeli
07:59:40 PM  1000     49913    7.00    0.00    0.00    0.00    7.00     5  two_node_pipeli
07:59:41 PM  1000     49913    9.00    0.00    0.00    1.00    9.00     6  two_node_pipeli
07:59:42 PM  1000     49913    6.00    1.00    0.00    0.00    7.00     6  two_node_pipeli
07:59:43 PM  1000     49913    6.00    1.00    0.00    0.00    7.00     4  two_node_pipeli
07:59:44 PM  1000     49913    6.00    0.00    0.00    1.00    6.00     4  two_node_pipeli
07:59:45 PM  1000     49913    8.00    0.00    0.00    0.00    8.00     6  two_node_pipeli
07:59:46 PM  1000     49913    7.00    0.00    0.00    1.00    7.00     5  two_node_pipeli
07:59:47 PM  1000     49913    6.00    1.00    0.00    0.00    7.00     7  two_node_pipeli
07:59:48 PM  1000     49913    7.00    0.00    0.00    1.00    7.00     6  two_node_pipeli
07:59:49 PM  1000     49913    6.00    1.00    0.00    1.00    7.00     5  two_node_pipeli
07:59:50 PM  1000     49913    7.00    0.00    0.00    0.00    7.00     7  two_node_pipeli
07:59:51 PM  1000     49913    6.00    0.00    0.00    1.00    6.00     4  two_node_pipeli
07:59:52 PM  1000     49913    7.00    1.00    0.00    0.00    8.00     7  two_node_pipeli
07:59:53 PM  1000     49913    9.00    0.00    0.00    1.00    9.00     4  two_node_pipeli
07:59:54 PM  1000     49913    7.00    0.00    0.00    1.00    7.00     4  two_node_pipeli
07:59:55 PM  1000     49913    6.00    0.00    0.00    0.00    6.00     5  two_node_pipeli
07:59:56 PM  1000     49913    6.00    1.00    0.00    0.00    7.00     4  two_node_pipeli
07:59:57 PM  1000     49913    8.00    0.00    0.00    1.00    8.00     4  two_node_pipeli
07:59:58 PM  1000     49913    7.00    1.00    0.00    1.00    8.00     5  two_node_pipeli
07:59:59 PM  1000     49913    7.00    0.00    0.00    0.00    7.00     5  two_node_pipeli
08:00:00 PM  1000     49913    7.00    1.00    0.00    1.00    8.00     7  two_node_pipeli
08:00:01 PM  1000     49913    7.00    1.00    0.00    1.00    8.00     4  two_node_pipeli
08:00:02 PM  1000     49913    7.00    1.00    0.00    0.00    8.00     6  two_node_pipeli
08:00:03 PM  1000     49913    4.00    1.00    0.00    1.00    5.00     5  two_node_pipeli
08:00:04 PM  1000     49913    6.00    2.00    0.00    0.00    8.00     5  two_node_pipeli
08:00:05 PM  1000     49913    6.00    2.00    0.00    1.00    8.00     4  two_node_pipeli
08:00:06 PM  1000     49913    6.00    3.00    0.00    1.00    9.00     6  two_node_pipeli
08:00:07 PM  1000     49913    6.00    1.00    0.00    0.00    7.00     6  two_node_pipeli
08:00:08 PM  1000     49913    7.00    2.00    0.00    1.00    9.00     7  two_node_pipeli
08:00:09 PM  1000     49913    7.00    0.00    0.00    1.00    7.00     4  two_node_pipeli
08:00:10 PM  1000     49913    6.00    2.00    0.00    0.00    8.00     7  two_node_pipeli
08:00:11 PM  1000     49913    5.00    2.00    0.00    1.00    7.00     7  two_node_pipeli
08:00:12 PM  1000     49913    6.00    1.00    0.00    0.00    7.00     5  two_node_pipeli
08:00:13 PM  1000     49913    5.00    2.00    0.00    1.00    7.00     4  two_node_pipeli
08:00:14 PM  1000     49913    5.94    1.98    0.00    0.00    7.92     6  two_node_pipeli
08:00:15 PM  1000     49913    6.00    1.00    0.00    1.00    7.00     7  two_node_pipeli
08:00:16 PM  1000     49913    6.00    1.00    0.00    0.00    7.00     7  two_node_pipeli
08:00:17 PM  1000     49913    7.00    0.00    0.00    1.00    7.00     5  two_node_pipeli
08:00:18 PM  1000     49913    8.00    2.00    0.00    1.00   10.00     4  two_node_pipeli
08:00:19 PM  1000     49913    6.00    2.00    0.00    0.00    8.00     7  two_node_pipeli
08:00:20 PM  1000     49913    8.00    2.00    0.00    1.00   10.00     5  two_node_pipeli
08:00:21 PM  1000     49913    8.00    2.00    0.00    1.00   10.00     4  two_node_pipeli
08:00:22 PM  1000     49913    7.00    3.00    0.00    1.00   10.00     4  two_node_pipeli
08:00:23 PM  1000     49913    6.00    2.00    0.00    0.00    8.00     7  two_node_pipeli
08:00:24 PM  1000     49913    9.00    2.00    0.00    1.00   11.00     6  two_node_pipeli
08:00:25 PM  1000     49913    7.00    3.00    0.00    1.00   10.00     4  two_node_pipeli
08:00:26 PM  1000     49913    5.00    4.00    0.00    0.00    9.00     5  two_node_pipeli
08:00:27 PM  1000     49913    6.00    2.00    0.00    1.00    8.00     6  two_node_pipeli
08:00:28 PM  1000     49913    8.00    2.00    0.00    1.00   10.00     5  two_node_pipeli
08:00:29 PM  1000     49913    6.00    1.00    0.00    0.00    7.00     5  two_node_pipeli
