Linux 5.10.216-tegra (neu-desktop) 	11/04/2024 	_aarch64_	(12 CPU)

08:17:02 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:17:03 PM  1000     61463    8.00    0.00    0.00    1.00    8.00     6  two_node_pipeli
08:17:04 PM  1000     61463    5.00    3.00    0.00    1.00    8.00     5  two_node_pipeli
08:17:05 PM  1000     61463    4.00    3.00    0.00    0.00    7.00     6  two_node_pipeli
08:17:06 PM  1000     61463    5.00    2.00    0.00    1.00    7.00     7  two_node_pipeli
08:17:07 PM  1000     61463    3.00    4.00    0.00    0.00    7.00     6  two_node_pipeli
08:17:08 PM  1000     61463    6.00    2.00    0.00    1.00    8.00     4  two_node_pipeli
08:17:09 PM  1000     61463    3.00    4.00    0.00    0.00    7.00     6  two_node_pipeli
08:17:10 PM  1000     61463    6.00    2.00    0.00    1.00    8.00     6  two_node_pipeli
08:17:11 PM  1000     61463    6.00    2.00    0.00    1.00    8.00     6  two_node_pipeli
08:17:12 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     6  two_node_pipeli
08:17:13 PM  1000     61463    4.00    2.00    0.00    1.00    6.00     4  two_node_pipeli
08:17:14 PM  1000     61463    4.00    3.00    0.00    0.00    7.00     5  two_node_pipeli
08:17:15 PM  1000     61463    5.00    2.00    0.00    1.00    7.00     5  two_node_pipeli
08:17:16 PM  1000     61463    4.95    2.97    0.00    0.00    7.92     5  two_node_pipeli
08:17:17 PM  1000     61463    6.00    1.00    0.00    1.00    7.00     4  two_node_pipeli
08:17:18 PM  1000     61463    5.00    2.00    0.00    0.00    7.00     6  two_node_pipeli
08:17:19 PM  1000     61463    5.00    3.00    0.00    1.00    8.00     4  two_node_pipeli
08:17:20 PM  1000     61463    7.00    1.00    0.00    0.00    8.00     6  two_node_pipeli
08:17:21 PM  1000     61463    6.00    3.00    0.00    1.00    9.00     7  two_node_pipeli
08:17:22 PM  1000     61463    4.00    2.00    0.00    0.00    6.00     7  two_node_pipeli
08:17:23 PM  1000     61463    6.00    1.00    0.00    1.00    7.00     4  two_node_pipeli
08:17:24 PM  1000     61463    8.00    0.00    0.00    0.00    8.00     7  two_node_pipeli
08:17:25 PM  1000     61463    8.00    0.00    0.00    1.00    8.00     5  two_node_pipeli
08:17:26 PM  1000     61463    8.00    0.00    0.00    0.00    8.00     7  two_node_pipeli
08:17:27 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     4  two_node_pipeli
08:17:28 PM  1000     61463    8.00    0.00    0.00    0.00    8.00     6  two_node_pipeli
08:17:29 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     4  two_node_pipeli
08:17:30 PM  1000     61463    8.00    0.00    0.00    0.00    8.00     5  two_node_pipeli
08:17:31 PM  1000     61463    4.00    3.00    0.00    1.00    7.00     6  two_node_pipeli
08:17:32 PM  1000     61463    5.00    3.00    0.00    0.00    8.00     6  two_node_pipeli
08:17:33 PM  1000     61463   10.00    0.00    0.00    1.00   10.00     5  two_node_pipeli
08:17:34 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     6  two_node_pipeli
08:17:35 PM  1000     61463    9.00    0.00    0.00    1.00    9.00     4  two_node_pipeli
08:17:36 PM  1000     61463   10.00    0.00    0.00    1.00   10.00     6  two_node_pipeli
08:17:37 PM  1000     61463    8.00    0.00    0.00    1.00    8.00     5  two_node_pipeli
08:17:38 PM  1000     61463    6.00    0.00    0.00    0.00    6.00     5  two_node_pipeli
08:17:39 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     6  two_node_pipeli
08:17:40 PM  1000     61463    8.00    0.00    0.00    0.00    8.00     5  two_node_pipeli
08:17:41 PM  1000     61463    8.00    0.00    0.00    1.00    8.00     6  two_node_pipeli
08:17:42 PM  1000     61463    6.00    0.00    0.00    0.00    6.00     4  two_node_pipeli
08:17:43 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     5  two_node_pipeli
08:17:44 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     4  two_node_pipeli
08:17:45 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     6  two_node_pipeli
08:17:46 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     5  two_node_pipeli
08:17:47 PM  1000     61463    9.00    0.00    0.00    1.00    9.00     6  two_node_pipeli
08:17:48 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     6  two_node_pipeli
08:17:49 PM  1000     61463    6.00    0.00    0.00    1.00    6.00     7  two_node_pipeli
08:17:50 PM  1000     61463    6.00    0.00    0.00    0.00    6.00     4  two_node_pipeli
08:17:51 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     4  two_node_pipeli
08:17:52 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     5  two_node_pipeli
08:17:53 PM  1000     61463    8.00    0.00    0.00    1.00    8.00     6  two_node_pipeli
08:17:54 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     7  two_node_pipeli
08:17:55 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     5  two_node_pipeli
08:17:56 PM  1000     61463    8.00    0.00    0.00    1.00    8.00     5  two_node_pipeli
08:17:57 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     6  two_node_pipeli
08:17:58 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     5  two_node_pipeli
08:17:59 PM  1000     61463    8.00    0.00    0.00    1.00    8.00     4  two_node_pipeli
08:18:00 PM  1000     61463    8.00    0.00    0.00    0.00    8.00     6  two_node_pipeli
08:18:01 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     7  two_node_pipeli
08:18:02 PM  1000     61463    8.00    0.00    0.00    1.00    8.00     6  two_node_pipeli
08:18:03 PM  1000     61463    5.00    0.00    0.00    0.00    5.00     7  two_node_pipeli
08:18:04 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     6  two_node_pipeli
08:18:05 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     4  two_node_pipeli
08:18:06 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     5  two_node_pipeli
08:18:07 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     5  two_node_pipeli
08:18:08 PM  1000     61463    8.00    0.00    0.00    0.00    8.00     6  two_node_pipeli
08:18:09 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     7  two_node_pipeli
08:18:10 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     5  two_node_pipeli
08:18:11 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     4  two_node_pipeli
08:18:12 PM  1000     61463    9.00    0.00    0.00    0.00    9.00     4  two_node_pipeli
08:18:13 PM  1000     61463    8.00    0.00    0.00    1.00    8.00     6  two_node_pipeli
08:18:14 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     4  two_node_pipeli
08:18:15 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     6  two_node_pipeli
08:18:16 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     6  two_node_pipeli
08:18:17 PM  1000     61463    8.00    0.00    0.00    0.00    8.00     6  two_node_pipeli
08:18:18 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     5  two_node_pipeli
08:18:19 PM  1000     61463    9.00    0.00    0.00    1.00    9.00     5  two_node_pipeli
08:18:20 PM  1000     61463    9.00    0.00    0.00    0.00    9.00     4  two_node_pipeli
08:18:21 PM  1000     61463    9.00    0.00    0.00    1.00    9.00     7  two_node_pipeli
08:18:22 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     6  two_node_pipeli
08:18:23 PM  1000     61463    9.00    0.00    0.00    0.00    9.00     7  two_node_pipeli
08:18:24 PM  1000     61463    5.00    4.00    0.00    1.00    9.00     6  two_node_pipeli
08:18:25 PM  1000     61463    3.00    6.00    0.00    0.00    9.00     4  two_node_pipeli
08:18:26 PM  1000     61463    2.00    6.00    0.00    1.00    8.00     7  two_node_pipeli
08:18:27 PM  1000     61463    5.00    2.00    0.00    0.00    7.00     7  two_node_pipeli
08:18:28 PM  1000     61463    5.00    4.00    0.00    1.00    9.00     7  two_node_pipeli
08:18:29 PM  1000     61463    3.00    5.00    0.00    0.00    8.00     5  two_node_pipeli
08:18:30 PM  1000     61463    6.00    0.00    0.00    1.00    6.00     4  two_node_pipeli
08:18:31 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     5  two_node_pipeli
08:18:32 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     4  two_node_pipeli
08:18:33 PM  1000     61463    5.00    0.00    0.00    1.00    5.00     5  two_node_pipeli
08:18:34 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     4  two_node_pipeli
08:18:35 PM  1000     61463    6.00    0.00    0.00    1.00    6.00     4  two_node_pipeli
08:18:36 PM  1000     61463    7.00    1.00    0.00    0.00    8.00     7  two_node_pipeli
08:18:37 PM  1000     61463    6.00    0.00    0.00    0.00    6.00     7  two_node_pipeli
08:18:38 PM  1000     61463    2.00    4.00    0.00    1.00    6.00     5  two_node_pipeli
08:18:39 PM  1000     61463    7.00    2.00    0.00    0.00    9.00     6  two_node_pipeli
08:18:40 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     5  two_node_pipeli
08:18:41 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     5  two_node_pipeli
08:18:42 PM  1000     61463    7.00    0.00    0.00    1.00    7.00     7  two_node_pipeli
08:18:43 PM  1000     61463    8.00    0.00    0.00    0.00    8.00     7  two_node_pipeli
08:18:44 PM  1000     61463    7.00    0.00    0.00    0.00    7.00     6  two_node_pipeli
