Linux 5.10.216-tegra (neu-desktop) 	11/04/2024 	_aarch64_	(12 CPU)

07:27:40 PM   UID       PID   cswch/s nvcswch/s  Command
07:27:41 PM  1000     27166     10.00      0.00  two_node_pipeli
07:27:41 PM  1000     27177      5.00      0.00  two_node_pipeli
07:27:41 PM  1000     27165     28.00      0.00  two_node_pipeli
07:27:41 PM  1000     27175      6.00      0.00  two_node_pipeli
07:27:41 PM  1000     27172      9.00      0.00  two_node_pipeli
07:27:41 PM  1000     27149     25.00      0.00  two_node_pipeli
07:27:41 PM  1000     27171      8.00      0.00  two_node_pipeli
07:27:41 PM  1000     27173     11.00      0.00  two_node_pipeli
07:27:41 PM  1000     27163     24.00      0.00  two_node_pipeli
07:27:41 PM  1000     27169     11.00      0.00  two_node_pipeli
07:27:41 PM  1000     27164     35.00      0.00  two_node_pipeli
07:27:41 PM  1000     27168      6.00      0.00  two_node_pipeli
07:27:41 PM  1000     27167     13.00      0.00  two_node_pipeli
07:27:41 PM  1000     27170     10.00      0.00  two_node_pipeli
07:27:41 PM  1000     27176      5.00      0.00  two_node_pipeli
07:27:41 PM  1000     27174      5.00      0.00  two_node_pipeli

07:27:41 PM   UID       PID   cswch/s nvcswch/s  Command
07:27:42 PM  1000     27166     11.00      0.00  two_node_pipeli
07:27:42 PM  1000     27177      8.00      0.00  two_node_pipeli
07:27:42 PM  1000     27165     27.00      0.00  two_node_pipeli
07:27:42 PM  1000     27175      6.00      0.00  two_node_pipeli
07:27:42 PM  1000     27172     16.00      0.00  two_node_pipeli
07:27:42 PM  1000     27149     30.00      0.00  two_node_pipeli
07:27:42 PM  1000     27171      7.00      0.00  two_node_pipeli
07:27:42 PM  1000     27173      5.00      0.00  two_node_pipeli
07:27:42 PM  1000     27163     27.00      0.00  two_node_pipeli
07:27:42 PM  1000     27169     18.00      0.00  two_node_pipeli
07:27:42 PM  1000     27164     24.00      0.00  two_node_pipeli
07:27:42 PM  1000     27168      7.00      0.00  two_node_pipeli
07:27:42 PM  1000     27167      4.00      0.00  two_node_pipeli
07:27:42 PM  1000     27170      6.00      0.00  two_node_pipeli
07:27:42 PM  1000     27176      6.00      0.00  two_node_pipeli
07:27:42 PM  1000     27174      6.00      0.00  two_node_pipeli

07:27:42 PM   UID       PID   cswch/s nvcswch/s  Command
07:27:43 PM  1000     27166      8.00      0.00  two_node_pipeli
07:27:43 PM  1000     27177      9.00      0.00  two_node_pipeli
07:27:43 PM  1000     27165     33.00      0.00  two_node_pipeli
07:27:43 PM  1000     27175     11.00      0.00  two_node_pipeli
07:27:43 PM  1000     27172      9.00      0.00  two_node_pipeli
07:27:43 PM  1000     27149     26.00      0.00  two_node_pipeli
07:27:43 PM  1000     27171     11.00      0.00  two_node_pipeli
07:27:43 PM  1000     27173      4.00      0.00  two_node_pipeli
07:27:43 PM  1000     27163     27.00      0.00  two_node_pipeli
07:27:43 PM  1000     27169      8.00      0.00  two_node_pipeli
07:27:43 PM  1000     27164     32.00      0.00  two_node_pipeli
07:27:43 PM  1000     27168      8.00      0.00  two_node_pipeli
07:27:43 PM  1000     27167      5.00      0.00  two_node_pipeli
07:27:43 PM  1000     27170      6.00      0.00  two_node_pipeli
07:27:43 PM  1000     27176     10.00      0.00  two_node_pipeli
07:27:43 PM  1000     27174     11.00      0.00  two_node_pipeli

07:27:43 PM   UID       PID   cswch/s nvcswch/s  Command
07:27:44 PM  1000     27166     13.00      0.00  two_node_pipeli
07:27:44 PM  1000     27177     10.00      0.00  two_node_pipeli
07:27:44 PM  1000     27165     28.00      0.00  two_node_pipeli
07:27:44 PM  1000     27175      5.00      0.00  two_node_pipeli
07:27:44 PM  1000     27172     11.00      0.00  two_node_pipeli
07:27:44 PM  1000     27149     28.00      0.00  two_node_pipeli
07:27:44 PM  1000     27171      8.00      0.00  two_node_pipeli
07:27:44 PM  1000     27173      4.00      0.00  two_node_pipeli
07:27:44 PM  1000     27163     27.00      0.00  two_node_pipeli
07:27:44 PM  1000     27169     11.00      0.00  two_node_pipeli
07:27:44 PM  1000     27164     27.00      0.00  two_node_pipeli
07:27:44 PM  1000     27168      7.00      0.00  two_node_pipeli
07:27:44 PM  1000     27167      5.00      0.00  two_node_pipeli
07:27:44 PM  1000     27170      6.00      0.00  two_node_pipeli
07:27:44 PM  1000     27176     12.00      0.00  two_node_pipeli
07:27:44 PM  1000     27174      8.00      0.00  two_node_pipeli

07:27:44 PM   UID       PID   cswch/s nvcswch/s  Command
07:27:45 PM  1000     27166     15.00      0.00  two_node_pipeli
07:27:45 PM  1000     27177      7.00      0.00  two_node_pipeli
07:27:45 PM  1000     27165     26.00      0.00  two_node_pipeli
07:27:45 PM  1000     27175      3.00      0.00  two_node_pipeli
07:27:45 PM  1000     27172     11.00      0.00  two_node_pipeli
07:27:45 PM  1000     27149     32.00      0.00  two_node_pipeli
07:27:45 PM  1000     27171      3.00      0.00  two_node_pipeli
07:27:45 PM  1000     27173      9.00      0.00  two_node_pipeli
07:27:45 PM  1000     27163     28.00      0.00  two_node_pipeli
07:27:45 PM  1000     27169     14.00      0.00  two_node_pipeli
07:27:45 PM  1000     27164     27.00      0.00  two_node_pipeli
07:27:45 PM  1000     27168      4.00      0.00  two_node_pipeli
07:27:45 PM  1000     27167      8.00      0.00  two_node_pipeli
07:27:45 PM  1000     27170      8.00      0.00  two_node_pipeli
07:27:45 PM  1000     27176      9.00      0.00  two_node_pipeli
07:27:45 PM  1000     27174      9.00      0.00  two_node_pipeli

07:27:45 PM   UID       PID   cswch/s nvcswch/s  Command
07:27:46 PM  1000     27166      7.00      0.00  two_node_pipeli
07:27:46 PM  1000     27177      6.00      0.00  two_node_pipeli
07:27:46 PM  1000     27165     30.00      0.00  two_node_pipeli
07:27:46 PM  1000     27175      8.00      0.00  two_node_pipeli
07:27:46 PM  1000     27172     11.00      0.00  two_node_pipeli
07:27:46 PM  1000     27149     26.00      0.00  two_node_pipeli
07:27:46 PM  1000     27171      7.00      0.00  two_node_pipeli
07:27:46 PM  1000     27173      9.00      0.00  two_node_pipeli
07:27:46 PM  1000     27163     31.00      0.00  two_node_pipeli
07:27:46 PM  1000     27169     12.00      0.00  two_node_pipeli
07:27:46 PM  1000     27164     31.00      0.00  two_node_pipeli
07:27:46 PM  1000     27168     10.00      0.00  two_node_pipeli
07:27:46 PM  1000     27167      7.00      0.00  two_node_pipeli
07:27:46 PM  1000     27170      9.00      0.00  two_node_pipeli
07:27:46 PM  1000     27176      6.00      0.00  two_node_pipeli
07:27:46 PM  1000     27174      8.00      0.00  two_node_pipeli

07:27:46 PM   UID       PID   cswch/s nvcswch/s  Command
07:27:47 PM  1000     27166      9.00      0.00  two_node_pipeli
07:27:47 PM  1000     27177      9.00      0.00  two_node_pipeli
07:27:47 PM  1000     27165     27.00      0.00  two_node_pipeli
07:27:47 PM  1000     27175      7.00      0.00  two_node_pipeli
07:27:47 PM  1000     27172      7.00      0.00  two_node_pipeli
07:27:47 PM  1000     27149     30.00      0.00  two_node_pipeli
07:27:47 PM  1000     27171      7.00      0.00  two_node_pipeli
07:27:47 PM  1000     27173      7.00      0.00  two_node_pipeli
07:27:47 PM  1000     27163     29.00      0.00  two_node_pipeli
07:27:47 PM  1000     27169      9.00      0.00  two_node_pipeli
07:27:47 PM  1000     27164     30.00      0.00  two_node_pipeli
07:27:47 PM  1000     27168      6.00      0.00  two_node_pipeli
07:27:47 PM  1000     27167     10.00      0.00  two_node_pipeli
07:27:47 PM  1000     27170      8.00      0.00  two_node_pipeli
07:27:47 PM  1000     27176     10.00      0.00  two_node_pipeli
07:27:47 PM  1000     27174     11.00      0.00  two_node_pipeli

07:27:47 PM   UID       PID   cswch/s nvcswch/s  Command
07:27:48 PM  1000     27166     11.00      0.00  two_node_pipeli
07:27:48 PM  1000     27177      7.00      0.00  two_node_pipeli
07:27:48 PM  1000     27165     30.00      0.00  two_node_pipeli
07:27:48 PM  1000     27175      9.00      0.00  two_node_pipeli
07:27:48 PM  1000     27172     13.00      0.00  two_node_pipeli
07:27:48 PM  1000     27149     27.00      0.00  two_node_pipeli
07:27:48 PM  1000     27171      7.00      0.00  two_node_pipeli
07:27:48 PM  1000     27173      6.00      0.00  two_node_pipeli
07:27:48 PM  1000     27163     29.00      0.00  two_node_pipeli
07:27:48 PM  1000     27169     11.00      0.00  two_node_pipeli
07:27:48 PM  1000     27164     29.00      0.00  two_node_pipeli
07:27:48 PM  1000     27168      9.00      0.00  two_node_pipeli
07:27:48 PM  1000     27167      7.00      0.00  two_node_pipeli
07:27:48 PM  1000     27170      7.00      0.00  two_node_pipeli
07:27:48 PM  1000     27176      6.00      0.00  two_node_pipeli
07:27:48 PM  1000     27174      7.00      0.00  two_node_pipeli

07:27:48 PM   UID       PID   cswch/s nvcswch/s  Command
07:27:49 PM  1000     27166     12.00      0.00  two_node_pipeli
07:27:49 PM  1000     27177      3.00      0.00  two_node_pipeli
07:27:49 PM  1000     27165     24.00      0.00  two_node_pipeli
07:27:49 PM  1000     27175      9.00      0.00  two_node_pipeli
07:27:49 PM  1000     27172     11.00      0.00  two_node_pipeli
07:27:49 PM  1000     27149     30.00      0.00  two_node_pipeli
07:27:49 PM  1000     27171      9.00      0.00  two_node_pipeli
07:27:49 PM  1000     27173      6.00      0.00  two_node_pipeli
07:27:49 PM  1000     27163     30.00      0.00  two_node_pipeli
07:27:49 PM  1000     27169     12.00      0.00  two_node_pipeli
07:27:49 PM  1000     27164     28.00      0.00  two_node_pipeli
07:27:49 PM  1000     27168     11.00      0.00  two_node_pipeli
07:27:49 PM  1000     27167     10.00      0.00  two_node_pipeli
07:27:49 PM  1000     27170      9.00      0.00  two_node_pipeli
07:27:49 PM  1000     27176      3.00      0.00  two_node_pipeli
07:27:49 PM  1000     27174      4.00      0.00  two_node_pipeli

07:27:49 PM   UID       PID   cswch/s nvcswch/s  Command
07:27:50 PM  1000     27166     10.00      0.00  two_node_pipeli
07:27:50 PM  1000     27177     11.00      0.00  two_node_pipeli
