Linux 5.10.216-tegra (neu-desktop) 	11/04/2024 	_aarch64_	(12 CPU)

07:36:32 PM   UID       PID   cswch/s nvcswch/s  Command
07:36:33 PM  1000     33903     14.00      0.00  two_node_pipeli
07:36:33 PM  1000     33912     17.00      0.00  two_node_pipeli
07:36:33 PM  1000     33902     34.00      0.00  two_node_pipeli
07:36:33 PM  1000     33908     18.00      0.00  two_node_pipeli
07:36:33 PM  1000     33906     17.00      0.00  two_node_pipeli
07:36:33 PM  1000     33911     14.00      0.00  two_node_pipeli
07:36:33 PM  1000     33914     18.00      0.00  two_node_pipeli
07:36:33 PM  1000     33901     30.00      0.00  two_node_pipeli
07:36:33 PM  1000     33910     17.00      0.00  two_node_pipeli
07:36:33 PM  1000     33909     19.00      0.00  two_node_pipeli
07:36:33 PM  1000     33900     32.00      0.00  two_node_pipeli
07:36:33 PM  1000     33888     33.00      0.00  two_node_pipeli
07:36:33 PM  1000     33907     14.00      0.00  two_node_pipeli
07:36:33 PM  1000     33905     14.00      0.00  two_node_pipeli
07:36:33 PM  1000     33904     15.00      0.00  two_node_pipeli
07:36:33 PM  1000     33913     22.00      0.00  two_node_pipeli

07:36:33 PM   UID       PID   cswch/s nvcswch/s  Command
07:36:34 PM  1000     33903     15.00      0.00  two_node_pipeli
07:36:34 PM  1000     33912     17.00      0.00  two_node_pipeli
07:36:34 PM  1000     33902     33.00      0.00  two_node_pipeli
07:36:34 PM  1000     33908     13.00      0.00  two_node_pipeli
07:36:34 PM  1000     33906     19.00      0.00  two_node_pipeli
07:36:34 PM  1000     33911     15.00      0.00  two_node_pipeli
07:36:34 PM  1000     33914     17.00      0.00  two_node_pipeli
07:36:34 PM  1000     33901     35.00      0.00  two_node_pipeli
07:36:34 PM  1000     33910     12.00      0.00  two_node_pipeli
07:36:34 PM  1000     33909     19.00      0.00  two_node_pipeli
07:36:34 PM  1000     33900     36.00      0.00  two_node_pipeli
07:36:34 PM  1000     33888     33.00      0.00  two_node_pipeli
07:36:34 PM  1000     33907     17.00      0.00  two_node_pipeli
07:36:34 PM  1000     33905     16.00      0.00  two_node_pipeli
07:36:34 PM  1000     33904     20.00      0.00  two_node_pipeli
07:36:34 PM  1000     33913     17.00      0.00  two_node_pipeli

07:36:34 PM   UID       PID   cswch/s nvcswch/s  Command
07:36:35 PM  1000     33903     20.00      0.00  two_node_pipeli
07:36:35 PM  1000     33912     15.00      0.00  two_node_pipeli
07:36:35 PM  1000     33902     33.00      0.00  two_node_pipeli
07:36:35 PM  1000     33908     19.00      0.00  two_node_pipeli
07:36:35 PM  1000     33906     15.00      0.00  two_node_pipeli
07:36:35 PM  1000     33911     14.00      0.00  two_node_pipeli
07:36:35 PM  1000     33914     12.00      0.00  two_node_pipeli
07:36:35 PM  1000     33901     35.00      0.00  two_node_pipeli
07:36:35 PM  1000     33910     22.00      0.00  two_node_pipeli
07:36:35 PM  1000     33909     15.00      0.00  two_node_pipeli
07:36:35 PM  1000     33900     35.00      0.00  two_node_pipeli
07:36:35 PM  1000     33888     35.00      0.00  two_node_pipeli
07:36:35 PM  1000     33907     21.00      0.00  two_node_pipeli
07:36:35 PM  1000     33905     16.00      0.00  two_node_pipeli
07:36:35 PM  1000     33904     16.00      0.00  two_node_pipeli
07:36:35 PM  1000     33913     13.00      0.00  two_node_pipeli

07:36:35 PM   UID       PID   cswch/s nvcswch/s  Command
07:36:36 PM  1000     33903     16.00      0.00  two_node_pipeli
07:36:36 PM  1000     33912     16.00      0.00  two_node_pipeli
07:36:36 PM  1000     33902     35.00      0.00  two_node_pipeli
07:36:36 PM  1000     33908     20.00      0.00  two_node_pipeli
07:36:36 PM  1000     33906     17.00      0.00  two_node_pipeli
07:36:36 PM  1000     33911     22.00      0.00  two_node_pipeli
07:36:36 PM  1000     33914     10.00      0.00  two_node_pipeli
07:36:36 PM  1000     33901     31.00      0.00  two_node_pipeli
07:36:36 PM  1000     33910     14.00      0.00  two_node_pipeli
07:36:36 PM  1000     33909     13.00      0.00  two_node_pipeli
07:36:36 PM  1000     33900     36.00      0.00  two_node_pipeli
07:36:36 PM  1000     33888     36.00      0.00  two_node_pipeli
07:36:36 PM  1000     33907     20.00      0.00  two_node_pipeli
07:36:36 PM  1000     33905     19.00      0.00  two_node_pipeli
07:36:36 PM  1000     33904     19.00      0.00  two_node_pipeli
07:36:36 PM  1000     33913     11.00      0.00  two_node_pipeli

07:36:36 PM   UID       PID   cswch/s nvcswch/s  Command
07:36:37 PM  1000     33903     11.00      0.00  two_node_pipeli
07:36:37 PM  1000     33912     15.00      0.00  two_node_pipeli
07:36:37 PM  1000     33902     35.00      0.00  two_node_pipeli
07:36:37 PM  1000     33908     15.00      0.00  two_node_pipeli
07:36:37 PM  1000     33906     18.00      0.00  two_node_pipeli
07:36:37 PM  1000     33911     16.00      0.00  two_node_pipeli
07:36:37 PM  1000     33914     18.00      0.00  two_node_pipeli
07:36:37 PM  1000     33901     35.00      0.00  two_node_pipeli
07:36:37 PM  1000     33910     17.00      0.00  two_node_pipeli
07:36:37 PM  1000     33909     19.00      0.00  two_node_pipeli
07:36:37 PM  1000     33900     32.00      0.00  two_node_pipeli
07:36:37 PM  1000     33888     28.00      0.00  two_node_pipeli
07:36:37 PM  1000     33907     17.00      0.00  two_node_pipeli
07:36:37 PM  1000     33905     19.00      0.00  two_node_pipeli
07:36:37 PM  1000     33904     15.00      0.00  two_node_pipeli
07:36:37 PM  1000     33913     18.00      0.00  two_node_pipeli

07:36:37 PM   UID       PID   cswch/s nvcswch/s  Command
07:36:38 PM  1000     33903     15.00      0.00  two_node_pipeli
07:36:38 PM  1000     33912     13.00      0.00  two_node_pipeli
07:36:38 PM  1000     33902     42.00      0.00  two_node_pipeli
07:36:38 PM  1000     33908     16.00      0.00  two_node_pipeli
07:36:38 PM  1000     33906     20.00      0.00  two_node_pipeli
07:36:38 PM  1000     33911     18.00      0.00  two_node_pipeli
07:36:38 PM  1000     33914     17.00      0.00  two_node_pipeli
07:36:38 PM  1000     33901     32.00      0.00  two_node_pipeli
07:36:38 PM  1000     33910     15.00      0.00  two_node_pipeli
07:36:38 PM  1000     33909     17.00      0.00  two_node_pipeli
07:36:38 PM  1000     33900     38.00      0.00  two_node_pipeli
07:36:38 PM  1000     33888     35.00      0.00  two_node_pipeli
07:36:38 PM  1000     33907     18.00      0.00  two_node_pipeli
07:36:38 PM  1000     33905     17.00      0.00  two_node_pipeli
07:36:38 PM  1000     33904     15.00      0.00  two_node_pipeli
07:36:38 PM  1000     33913     15.00      0.00  two_node_pipeli

07:36:38 PM   UID       PID   cswch/s nvcswch/s  Command
07:36:39 PM  1000     33903     16.00      0.00  two_node_pipeli
07:36:39 PM  1000     33912     16.00      0.00  two_node_pipeli
07:36:39 PM  1000     33902     37.00      0.00  two_node_pipeli
07:36:39 PM  1000     33908     19.00      0.00  two_node_pipeli
07:36:39 PM  1000     33906     15.00      0.00  two_node_pipeli
07:36:39 PM  1000     33911     17.00      0.00  two_node_pipeli
07:36:39 PM  1000     33914     16.00      0.00  two_node_pipeli
07:36:39 PM  1000     33901     35.00      0.00  two_node_pipeli
07:36:39 PM  1000     33910     14.00      0.00  two_node_pipeli
07:36:39 PM  1000     33909     18.00      0.00  two_node_pipeli
07:36:39 PM  1000     33900     37.00      0.00  two_node_pipeli
07:36:39 PM  1000     33888     38.00      0.00  two_node_pipeli
07:36:39 PM  1000     33907     14.00      0.00  two_node_pipeli
07:36:39 PM  1000     33905     12.00      0.00  two_node_pipeli
07:36:39 PM  1000     33904     20.00      0.00  two_node_pipeli
07:36:39 PM  1000     33913     20.00      0.00  two_node_pipeli

07:36:39 PM   UID       PID   cswch/s nvcswch/s  Command
07:36:40 PM  1000     33903     18.00      0.00  two_node_pipeli
07:36:40 PM  1000     33912     16.00      0.00  two_node_pipeli
07:36:40 PM  1000     33902     34.00      0.00  two_node_pipeli
07:36:40 PM  1000     33908     14.00      0.00  two_node_pipeli
07:36:40 PM  1000     33906     14.00      0.00  two_node_pipeli
07:36:40 PM  1000     33911     16.00      0.00  two_node_pipeli
07:36:40 PM  1000     33914     18.00      0.00  two_node_pipeli
07:36:40 PM  1000     33901     35.00      0.00  two_node_pipeli
07:36:40 PM  1000     33910     18.00      0.00  two_node_pipeli
07:36:40 PM  1000     33909     17.00      0.00  two_node_pipeli
07:36:40 PM  1000     33900     36.00      0.00  two_node_pipeli
07:36:40 PM  1000     33888     41.00      0.00  two_node_pipeli
07:36:40 PM  1000     33907     17.00      0.00  two_node_pipeli
07:36:40 PM  1000     33905     14.00      0.00  two_node_pipeli
07:36:40 PM  1000     33904     14.00      0.00  two_node_pipeli
07:36:40 PM  1000     33913     17.00      0.00  two_node_pipeli

07:36:40 PM   UID       PID   cswch/s nvcswch/s  Command
07:36:41 PM  1000     33903     10.00      0.00  two_node_pipeli
07:36:41 PM  1000     33912     17.00      0.00  two_node_pipeli
07:36:41 PM  1000     33902     33.00      0.00  two_node_pipeli
07:36:41 PM  1000     33908     18.00      0.00  two_node_pipeli
07:36:41 PM  1000     33906     25.00      0.00  two_node_pipeli
07:36:41 PM  1000     33911     23.00      0.00  two_node_pipeli
07:36:41 PM  1000     33914     14.00      0.00  two_node_pipeli
07:36:41 PM  1000     33901     32.00      0.00  two_node_pipeli
07:36:41 PM  1000     33910     11.00      0.00  two_node_pipeli
07:36:41 PM  1000     33909     13.00      0.00  two_node_pipeli
07:36:41 PM  1000     33900     33.00      0.00  two_node_pipeli
07:36:41 PM  1000     33888     38.00      0.00  two_node_pipeli
07:36:41 PM  1000     33907      9.00      0.00  two_node_pipeli
