Linux 5.10.216-tegra (neu-desktop) 	11/04/2024 	_aarch64_	(12 CPU)

07:35:52 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:35:53 PM  1000     33888    2.00    3.00    0.00    1.00    5.00     5  two_node_pipeli
07:35:54 PM  1000     33888    3.00    3.00    0.00    0.00    6.00     5  two_node_pipeli
07:35:55 PM  1000     33888    6.00    0.00    0.00    0.00    6.00     5  two_node_pipeli
07:35:56 PM  1000     33888    5.00    0.00    0.00    1.00    5.00     7  two_node_pipeli
07:35:57 PM  1000     33888    5.00    2.00    0.00    0.00    7.00     5  two_node_pipeli
07:35:58 PM  1000     33888    5.00    2.00    0.00    1.00    7.00     7  two_node_pipeli
07:35:59 PM  1000     33888    4.00    2.00    0.00    0.00    6.00     7  two_node_pipeli
07:36:00 PM  1000     33888    5.00    2.00    0.00    1.00    7.00     4  two_node_pipeli
07:36:01 PM  1000     33888    5.00    2.00    0.00    0.00    7.00     6  two_node_pipeli
07:36:02 PM  1000     33888    4.00    3.00    0.00    1.00    7.00     6  two_node_pipeli
07:36:03 PM  1000     33888    5.00    1.00    0.00    0.00    6.00     7  two_node_pipeli
07:36:04 PM  1000     33888    6.00    2.00    0.00    0.00    8.00     6  two_node_pipeli
07:36:05 PM  1000     33888    5.00    2.00    0.00    1.00    7.00     4  two_node_pipeli
07:36:06 PM  1000     33888    4.00    3.00    0.00    0.00    7.00     6  two_node_pipeli
07:36:07 PM  1000     33888    5.00    1.00    0.00    0.00    6.00     5  two_node_pipeli
07:36:08 PM  1000     33888    4.00    1.00    0.00    1.00    5.00     6  two_node_pipeli
07:36:09 PM  1000     33888    3.00    3.00    0.00    0.00    6.00     7  two_node_pipeli
07:36:10 PM  1000     33888    5.00    1.00    0.00    0.00    6.00     6  two_node_pipeli
07:36:11 PM  1000     33888    5.00    0.00    0.00    0.00    5.00     5  two_node_pipeli
07:36:12 PM  1000     33888    4.00    1.00    0.00    1.00    5.00     5  two_node_pipeli
07:36:13 PM  1000     33888    4.00    2.00    0.00    0.00    6.00     6  two_node_pipeli
