|CALIBRATION TEST|[Setting: 10ms]->@time-measure: 10117996. 
|TID:1453764544|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462720894735000-End@1726462721016170359-Cost:121435359(ns) and Published msg: 20]. 

|TID:1132455680|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462720944141421-End@1726462721062573201-Cost:118431780(ns) and Route msg: 20]. 

|TID:1132455680|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462721062901317-End@1726462721092299707-Cost:29398390(ns) and Received msg: 13]. 

|TID:1453764544|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462721046874778-End@1726462721092420141-Cost:45545363(ns) and Received msg: 19]. 

|TID:1132455680|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462721092780025-End@1726462721205032150-Cost:112252125(ns) and Published msg: 22]. 

|TID:1453764544|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462721114759306-End@1726462721242717804-Cost:127958498(ns) and Published msg: 21]. 

|TID:1132455680|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462721220375833-End@1726462721330685522-Cost:110309689(ns) and Route msg: 21]. 

|TID:1453764544|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462721256723206-End@1726462721354723551-Cost:98000345(ns) and Route msg: 15]. 

|TID:1132455680|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462721331047742-End@1726462721385843036-Cost:54795294(ns) and Received msg: 14]. 

|TID:1453764544|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462721355252314-End@1726462721539876103-Cost:184623789(ns) and Published msg: 23]. 

|TID:1132455680|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462721390522122-End@1726462721637174817-Cost:246652695(ns) and Published msg: 22]. 

|TID:1453764544|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462721554761828-End@1726462721718339778-Cost:163577950(ns) and Route msg: 22]. 

|TID:1132455680|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462721660041924-End@1726462721719950137-Cost:59908213(ns) and Received msg: 20]. 

|TID:1453764544|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462721719944235-End@1726462721858032707-Cost:138088472(ns) and Route msg: 16]. 

|TID:1132455680|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462721720260384-End@1726462721905592260-Cost:185331876(ns) and Published msg: 24]. 

|TID:1453764544|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462721858222137-End@1726462722003806329-Cost:145584192(ns) and Published msg: 23]. 

|TID:1132455680|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462721916846789-End@1726462722013692136-Cost:96845347(ns) and Route msg: 23]. 

|TID:1453764544|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462722011807529-End@1726462722040027694-Cost:28220165(ns) and Received msg: 21]. 

|TID:1132455680|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462722013857556-End@1726462722056935995-Cost:43078439(ns) and Received msg: 15]. 

|TID:1453764544|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462722040465738-End@1726462722107235862-Cost:66770124(ns) and Published msg: 25]. 

|TID:1453764544|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462722112651991-End@1726462722149842368-Cost:37190377(ns) and Route msg: 24]. 

|TID:1453764544|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462722158717057-End@1726462722173403237-Cost:14686180(ns) and Received msg: 22]. 

|TID:1132455680|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462722057014965-End@1726462722181488943-Cost:124473978(ns) and Published msg: 24]. 

|TID:1453764544|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462722173563462-End@1726462722245092998-Cost:71529536(ns) and Route msg: 17]. 

|TID:1453764544|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462722245327729-End@1726462722259985363-Cost:14657634(ns) and Received msg: 23]. 

|TID:1132455680|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462722191018935-End@1726462722280100317-Cost:89081382(ns) and Route msg: 25]. 

|TID:1453764544|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462722260129008-End@1726462722288037200-Cost:27908192(ns) and Received msg: 16]. 

|TID:1453764544|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462722288196580-End@1726462722345941454-Cost:57744874(ns) and Published msg: 25]. 

|TID:1453764544|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462722351074374-End@1726462722373225164-Cost:22150790(ns) and Received msg: 24]. 

|TID:1132455680|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462722280444806-End@1726462722386211050-Cost:105766244(ns) and Published msg: 26]. 

|TID:1132455680|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462722396178427-End@1726462722447209891-Cost:51031464(ns) and Route msg: 26]. 

|TID:1453764544|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462722373423010-End@1726462722463847788-Cost:90424778(ns) and Route msg: 18]. 

|TID:1132455680|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462722447387608-End@1726462722470854235-Cost:23466627(ns) and Received msg: 25]. 

|TID:1453764544|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462722464088389-End@1726462722486894793-Cost:22806404(ns) and Received msg: 17]. 

|TID:1132455680|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462722471208659-End@1726462722496534866-Cost:25326207(ns) and Received msg: 26]. 

|TID:1132455680|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462722496837507-End@1726462722531100688-Cost:34263181(ns) and Received msg: 18]. 

|TID:1453764544|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462722486991809-End@1726462722561514468-Cost:74522659(ns) and Route msg: 19]. 

|TID:1132455680|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462722531354380-End@1726462722620065039-Cost:88710659(ns) and Published msg: 26]. 

|TID:1453764544|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462722561788427-End@1726462722658054239-Cost:96265812(ns) and Published msg: 27]. 

|TID:1132455680|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462722627728414-End@1726462722687821432-Cost:60093018(ns) and Route msg: 20]. 

|TID:1453764544|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462722665464693-End@1726462722698163536-Cost:32698843(ns) and Received msg: 19]. 

|TID:1453764544|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462722698335403-End@1726462722751514193-Cost:53178790(ns) and Route msg: 21]. 

|TID:1132455680|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462722688278906-End@1726462722767202480-Cost:78923574(ns) and Route msg: 27]. 

|TID:1132455680|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462722767416533-End@1726462722805529599-Cost:38113066(ns) and Received msg: 20]. 

|TID:1453764544|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462722751942469-End@1726462722829527372-Cost:77584903(ns) and Route msg: 22]. 

|TID:1453764544|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462722832497572-End@1726462722865950159-Cost:33452587(ns) and Received msg: 27]. 

|TID:1453764544|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462722867338062-End@1726462722904523913-Cost:37185851(ns) and Received msg: 21]. 

|TID:1132455680|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462722805871559-End@1726462722918706342-Cost:112834783(ns) and Published msg: 27]. 

|TID:1132455680|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462722924113079-End@1726462722996403520-Cost:72290441(ns) and Route msg: 23]. 

|TID:1453764544|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462722904863998-End@1726462723022446260-Cost:117582262(ns) and Published msg: 28]. 

|TID:1132455680|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462722996614739-End@1726462723050266681-Cost:53651942(ns) and Received msg: 22]. 

|TID:1453764544|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462723035356631-End@1726462723108126251-Cost:72769620(ns) and Route msg: 28]. 

|TID:1132455680|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462723050440364-End@1726462723123132768-Cost:72692404(ns) and Route msg: 24]. 

|TID:1132455680|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462723123333358-End@1726462723161586755-Cost:38253397(ns) and Received msg: 28]. 

|TID:1132455680|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462723161760565-End@1726462723198983771-Cost:37223206(ns) and Received msg: 23]. 

|TID:1453764544|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462723108494433-End@1726462723227376660-Cost:118882227(ns) and Published msg: 28]. 

|TID:1453764544|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462723241955719-End@1726462723294805647-Cost:52849928(ns) and Route msg: 25]. 

|TID:1132455680|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462723199314560-End@1726462723308328611-Cost:109014051(ns) and Published msg: 29]. 

|TID:1453764544|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462723295026033-End@1726462723336776610-Cost:41750577(ns) and Received msg: 24]. 

|TID:1132455680|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462723313833827-End@1726462723375085438-Cost:61251611(ns) and Route msg: 29]. 

|TID:1453764544|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462723336936668-End@1726462723390043412-Cost:53106744(ns) and Route msg: 26]. 

|TID:1132455680|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462723375491043-End@1726462723407293887-Cost:31802844(ns) and Received msg: 29]. 

|TID:1453764544|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462723390222624-End@1726462723441133881-Cost:50911257(ns) and Received msg: 25]. 

|TID:1453764544|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462723441313688-End@1726462723485656337-Cost:44342649(ns) and Route msg: 27]. 

|TID:1132455680|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462723416435021-End@1726462723507594092-Cost:91159071(ns) and Published msg: 29]. 

|TID:1132455680|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462723512975625-End@1726462723570924092-Cost:57948467(ns) and Route msg: 28]. 

