|CALIBRATION TEST|[Setting: 10ms]->@time-measure: 9920124. 
|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462466835076810-End@1726462466973471545-Cost:138394735(ns) and Published msg: 2]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462466883001068-End@1726462467007785039-Cost:124783971(ns) and Route msg: 2]. 

|TID:1630433216|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462466991547993-End@1726462467124461547-Cost:132913554(ns) and Published msg: 3]. 

|TID:1515566848|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462467007983077-End@1726462467140299804-Cost:132316727(ns) and Route msg: 2]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462467140494388-End@1726462467253965420-Cost:113471032(ns) and Route msg: 3]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462467254194785-End@1726462467277129320-Cost:22934535(ns) and Received msg: 2]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462467134553390-End@1726462467281600554-Cost:147047164(ns) and Published msg: 3]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462467277498005-End@1726462467328976847-Cost:51478842(ns) and Published msg: 4]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462467329177989-End@1726462467347896319-Cost:18718330(ns) and Received msg: 2]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462467289293909-End@1726462467365494499-Cost:76200590(ns) and Received msg: 3]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462467348262229-End@1726462467382517414-Cost:34255185(ns) and Route msg: 4]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462467382901900-End@1726462467399142841-Cost:16240941(ns) and Received msg: 4]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462467365606262-End@1726462467444621309-Cost:79015047(ns) and Route msg: 3]. 

|TID:1630433216|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462467445014217-End@1726462467480863891-Cost:35849674(ns) and Received msg: 3]. 

|TID:1515566848|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462467416770883-End@1726462467588389927-Cost:171619044(ns) and Published msg: 4]. 

|TID:1630433216|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462467502743141-End@1726462467612024387-Cost:109281246(ns) and Published msg: 5]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462467628021922-End@1726462467707259269-Cost:79237347(ns) and Route msg: 4]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462467613089947-End@1726462467746529982-Cost:133440035(ns) and Route msg: 5]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462467752282249-End@1726462467787333888-Cost:35051639(ns) and Received msg: 4]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462467724496944-End@1726462467875760412-Cost:151263468(ns) and Published msg: 5]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462467802951421-End@1726462467900726091-Cost:97774670(ns) and Published msg: 6]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462467882321892-End@1726462467931525395-Cost:49203503(ns) and Received msg: 5]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462467901177190-End@1726462467935332696-Cost:34155506(ns) and Route msg: 6]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462467938650024-End@1726462467970156330-Cost:31506306(ns) and Received msg: 6]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462467937068089-End@1726462467983340321-Cost:46272232(ns) and Route msg: 5]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462467983569165-End@1726462467999488199-Cost:15919034(ns) and Received msg: 5]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462468011801151-End@1726462468126494693-Cost:114693542(ns) and Published msg: 6]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462468135323308-End@1726462468202801737-Cost:67478429(ns) and Route msg: 6]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462468102840998-End@1726462468246509793-Cost:143668795(ns) and Published msg: 7]. 

|TID:1630433216|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462468203320032-End@1726462468276734379-Cost:73414347(ns) and Received msg: 6]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462468247049180-End@1726462468335609736-Cost:88560556(ns) and Route msg: 7]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462468336097942-End@1726462468384715189-Cost:48617247(ns) and Received msg: 7]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462468311814534-End@1726462468474626425-Cost:162811891(ns) and Published msg: 7]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462468402817846-End@1726462468569406105-Cost:166588259(ns) and Published msg: 8]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462468476609202-End@1726462468617401181-Cost:140791979(ns) and Route msg: 7]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462468572271454-End@1726462468671818310-Cost:99546856(ns) and Route msg: 8]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462468672064926-End@1726462468721390420-Cost:49325494(ns) and Received msg: 7]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462468626738070-End@1726462468802370953-Cost:175632883(ns) and Published msg: 8]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462468806162167-End@1726462468866554184-Cost:60392017(ns) and Received msg: 8]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462468721787745-End@1726462468887364773-Cost:165577028(ns) and Published msg: 9]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462468867021071-End@1726462468983437697-Cost:116416626(ns) and Route msg: 8]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462468894738198-End@1726462468999641869-Cost:104903671(ns) and Route msg: 9]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462468999877575-End@1726462469048851431-Cost:48973856(ns) and Received msg: 8]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462469049249225-End@1726462469174006205-Cost:124756980(ns) and Published msg: 10]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462468983913248-End@1726462469200938571-Cost:217025323(ns) and Published msg: 9]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462469174282311-End@1726462469237071683-Cost:62789372(ns) and Received msg: 9]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462469237252013-End@1726462469359076371-Cost:121824358(ns) and Route msg: 10]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462469219308868-End@1726462469401873102-Cost:182564234(ns) and Published msg: 10]. 

|TID:1515566848|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462469359329479-End@1726462469473123438-Cost:113793959(ns) and Route msg: 9]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462469473369361-End@1726462469520267565-Cost:46898204(ns) and Received msg: 10]. 

|TID:1630433216|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462469418468656-End@1726462469584113631-Cost:165644975(ns) and Published msg: 11]. 

|TID:1515566848|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462469528708269-End@1726462469692549946-Cost:163841677(ns) and Published msg: 11]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462469599517768-End@1726462469704247405-Cost:104729637(ns) and Route msg: 10]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462469694052253-End@1726462469762556069-Cost:68503816(ns) and Received msg: 9]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462469762749574-End@1726462469873109093-Cost:110359519(ns) and Route msg: 11]. 

|TID:1630433216|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462469714078290-End@1726462469877954727-Cost:163876437(ns) and Published msg: 12]. 

|TID:1515566848|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462469873357972-End@1726462469971383142-Cost:98025170(ns) and Route msg: 11]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462469889539378-End@1726462470059603020-Cost:170063642(ns) and Published msg: 12]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462469971622774-End@1726462470092773334-Cost:121150560(ns) and Route msg: 12]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462470069177224-End@1726462470135735440-Cost:66558216(ns) and Received msg: 11]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462470093092005-End@1726462470138365364-Cost:45273359(ns) and Received msg: 10]. 

|TID:1630433216|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462470136154353-End@1726462470244169778-Cost:108015425(ns) and Published msg: 13]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462470244453491-End@1726462470259598042-Cost:15144551(ns) and Received msg: 12]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462470259724157-End@1726462470293579232-Cost:33855075(ns) and Route msg: 12]. 

|TID:1515566848|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462470139570797-End@1726462470334019009-Cost:194448212(ns) and Published msg: 13]. 

|TID:1630433216|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462470294008897-End@1726462470358718075-Cost:64709178(ns) and Published msg: 14]. 

|TID:1630433216|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462470358912636-End@1726462470399689571-Cost:40776935(ns) and Received msg: 11]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462470400123421-End@1726462470489204287-Cost:89080866(ns) and Route msg: 13]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462470345727313-End@1726462470504856905-Cost:159129592(ns) and Route msg: 13]. 

|TID:1630433216|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462470489458399-End@1726462470561339666-Cost:71881267(ns) and Received msg: 12]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462470526110691-End@1726462470684875315-Cost:158764624(ns) and Published msg: 15]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462470701572599-End@1726462470758097176-Cost:56524577(ns) and Route msg: 14]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462470561475757-End@1726462470776825468-Cost:215349711(ns) and Published msg: 14]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462470763882397-End@1726462470795538112-Cost:31655715(ns) and Received msg: 13]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462470797536207-End@1726462470858790138-Cost:61253931(ns) and Route msg: 15]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462470781883242-End@1726462470953618528-Cost:171735286(ns) and Published msg: 15]. 

|TID:1515566848|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462470864415854-End@1726462470957390853-Cost:92974999(ns) and Route msg: 14]. 

|TID:1630433216|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462470960880457-End@1726462471008461243-Cost:47580786(ns) and Received msg: 13]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462471012992985-End@1726462471051572495-Cost:38579510(ns) and Received msg: 14]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462470962391737-End@1726462471093654287-Cost:131262550(ns) and Published msg: 16]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462471058700679-End@1726462471158764182-Cost:100063503(ns) and Route msg: 15]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462471111485592-End@1726462471297390623-Cost:185905031(ns) and Published msg: 17]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462471165847030-End@1726462471361775502-Cost:195928472(ns) and Published msg: 16]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462471302649992-End@1726462471459983030-Cost:157333038(ns) and Route msg: 16]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462471371810681-End@1726462471472397939-Cost:100587258(ns) and Received msg: 15]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462471472646067-End@1726462471555495771-Cost:82849704(ns) and Received msg: 14]. 

|TID:1630433216|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462471474266435-End@1726462471716427993-Cost:242161558(ns) and Published msg: 18]. 

|TID:1515566848|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462471563947366-End@1726462471824974002-Cost:261026636(ns) and Published msg: 17]. 

|TID:1630433216|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462471716717953-End@1726462471868280625-Cost:151562672(ns) and Route msg: 17]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462471828596661-End@1726462471889162379-Cost:60565718(ns) and Received msg: 16]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462471868520476-End@1726462472005701359-Cost:137180883(ns) and Route msg: 16]. 
Timer_missed : 1

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462471900969207-End@1726462472105566701-Cost:204597494(ns) and Published msg: 19]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462472005914372-End@1726462472207322947-Cost:201408575(ns) and Published msg: 18]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462472122684905-End@1726462472262433255-Cost:139748350(ns) and Route msg: 18]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462472215696218-End@1726462472272047437-Cost:56351219(ns) and Received msg: 17]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462472280725436-End@1726462472344652355-Cost:63926919(ns) and Received msg: 15]. 

|TID:1630433216|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462472281988258-End@1726462472487352289-Cost:205364031(ns) and Published msg: 20]. 

|TID:1515566848|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462472348932573-End@1726462472566969259-Cost:218036686(ns) and Published msg: 19]. 

|TID:1630433216|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462472487654569-End@1726462472620999690-Cost:133345121(ns) and Route msg: 19]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462472584534582-End@1726462472665242607-Cost:80708025(ns) and Received msg: 18]. 
Timer_missed : 2

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462472621231115-End@1726462472727819657-Cost:106588542(ns) and Route msg: 17]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462472667102611-End@1726462472889432752-Cost:222330141(ns) and Published msg: 21]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462472727994216-End@1726462472894265773-Cost:166271557(ns) and Published msg: 20]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462472923553819-End@1726462472950354511-Cost:26800692(ns) and Received msg: 19]. 

|TID:1630433216|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462472950509925-End@1726462472966196837-Cost:15686912(ns) and Received msg: 16]. 

|TID:1630433216|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462472966549687-End@1726462473014885637-Cost:48335950(ns) and Published msg: 22]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462473015062918-End@1726462473063534211-Cost:48471293(ns) and Published msg: 21]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462472929220925-End@1726462473084229539-Cost:155008614(ns) and Route msg: 20]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462473065065115-End@1726462473109382993-Cost:44317878(ns) and Route msg: 18]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462473096394319-End@1726462473130687783-Cost:34293464(ns) and Received msg: 17]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462473130811257-End@1726462473159715026-Cost:28903769(ns) and Received msg: 20]. 

|TID:1630433216|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462473111492634-End@1726462473173942043-Cost:62449409(ns) and Route msg: 21]. 

|TID:1515566848|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462473159829116-End@1726462473225271458-Cost:65442342(ns) and Route msg: 19]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462473174310192-End@1726462473274414585-Cost:100104393(ns) and Published msg: 22]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462473227772894-End@1726462473291356636-Cost:63583742(ns) and Route msg: 22]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462473275832006-End@1726462473318217774-Cost:42385768(ns) and Received msg: 21]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462473292616559-End@1726462473346421553-Cost:53804994(ns) and Received msg: 18]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462473346646428-End@1726462473380151794-Cost:33505366(ns) and Received msg: 22]. 

|TID:1630433216|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462473318558692-End@1726462473435857810-Cost:117299118(ns) and Published msg: 23]. 

|TID:1515566848|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462473380371173-End@1726462473456060616-Cost:75689443(ns) and Route msg: 20]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462473461335162-End@1726462473561092275-Cost:99757113(ns) and Route msg: 23]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462473436446718-End@1726462473598448227-Cost:162001509(ns) and Published msg: 23]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462473566040239-End@1726462473627500101-Cost:61459862(ns) and Received msg: 19]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462473631567658-End@1726462473680965626-Cost:49397968(ns) and Received msg: 23]. 

|TID:1630433216|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462473605953483-End@1726462473775030382-Cost:169076899(ns) and Published msg: 24]. 

|TID:1515566848|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462473692260190-End@1726462473798111494-Cost:105851304(ns) and Route msg: 21]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462473804816504-End@1726462473906736615-Cost:101920111(ns) and Route msg: 24]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462473779707931-End@1726462473943857214-Cost:164149283(ns) and Published msg: 24]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462473912608766-End@1726462473971492511-Cost:58883745(ns) and Received msg: 20]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462473979256736-End@1726462474024281862-Cost:45025126(ns) and Received msg: 24]. 

|TID:1515566848|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462474036300368-End@1726462474129542967-Cost:93242599(ns) and Route msg: 22]. 

|TID:1630433216|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462473951195144-End@1726462474130925323-Cost:179730179(ns) and Published msg: 25]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462474131444592-End@1726462474270220272-Cost:138775680(ns) and Published msg: 25]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462474144008787-End@1726462474308034414-Cost:164025627(ns) and Published msg: 26]. 

|TID:1630433216|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462474286238198-End@1726462474370950777-Cost:84712579(ns) and Route msg: 25]. 

|TID:1515566848|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462474312392153-End@1726462474416590596-Cost:104198443(ns) and Route msg: 23]. 

|TID:1630433216|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462474371132779-End@1726462474430489393-Cost:59356614(ns) and Received msg: 21]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462474417022149-End@1726462474528748213-Cost:111726064(ns) and Published msg: 27]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462474430555415-End@1726462474582970192-Cost:152414777(ns) and Published msg: 26]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462474589826719-End@1726462474621197389-Cost:31370670(ns) and Received msg: 25]. 

|TID:1515566848|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462474553312240-End@1726462474651304724-Cost:97992484(ns) and Route msg: 26]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462474621338382-End@1726462474718082421-Cost:96744039(ns) and Route msg: 24]. 

|TID:1515566848|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462474651709942-End@1726462474788708705-Cost:136998763(ns) and Published msg: 27]. 

|TID:1630433216|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462474718279298-End@1726462474811828554-Cost:93549256(ns) and Route msg: 27]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462474799299820-End@1726462474828781672-Cost:29481852(ns) and Received msg: 26]. 

|TID:1630433216|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462474828946968-End@1726462474866910444-Cost:37963476(ns) and Received msg: 22]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462474867105233-End@1726462474906481118-Cost:39375885(ns) and Received msg: 27]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462474849541178-End@1726462475044928760-Cost:195387582(ns) and Published msg: 28]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462474906672036-End@1726462475120821885-Cost:214149849(ns) and Route msg: 25]. 

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462475120971772-End@1726462475433967715-Cost:312995943(ns) and Published msg: 28]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462475095389114-End@1726462475450932872-Cost:355543758(ns) and Published msg: 29]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462475461541117-End@1726462475490025630-Cost:28484513(ns) and Received msg: 23]. 

|TID:1630433216|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462475444846193-End@1726462475522138742-Cost:77292549(ns) and Route msg: 28]. 
Timer_missed : 3

|TID:1630433216|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726462475522266199-End@1726462475616347547-Cost:94081348(ns) and Published msg: 29]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462475511332843-End@1726462475629861998-Cost:118529155(ns) and Published msg: 30]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462475635517909-End@1726462475673438899-Cost:37920990(ns) and Received msg: 24]. 

|TID:1630433216|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726462475624397354-End@1726462475690865871-Cost:66468517(ns) and Route msg: 26]. 

|TID:1630433216|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726462475691127017-End@1726462475753453718-Cost:62326701(ns) and Route msg: 29]. 

|TID:1515566848|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726462475673955868-End@1726462475767172063-Cost:93216195(ns) and Published msg: 31]. 

|TID:1630433216|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462475758725173-End@1726462475798418086-Cost:39692913(ns) and Received msg: 28]. 

|TID:1515566848|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726462475770558048-End@1726462475800770796-Cost:30212748(ns) and Received msg: 25]. 

|TID:1515566848|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726462475800955828-End@1726462475815576488-Cost:14620660(ns) and Received msg: 29]. 

