|CALIBRATION TEST|[Setting: 10ms]->@time-measure: 9948845. 
Chain 1 : 250ms | 36	24	12
Chain 2 : 300ms | 45	30	15
Chain 3 : 350ms | 51	34	17
Chain 4 : 400ms | 60	40	20

|TID:322942720|-->[Chain1-Sensor1.exe:360(100us)]-->[Start@1726493125323879662-End@1726493125361871590-Cost:37991928(ns) and Published msg: 0]. 

|TID:798212032|-->[Chain1-Transfer2.exe:240(100us)]-->[Start@1726493125362264650-End@1726493125389698445-Cost:27433795(ns) and Route msg: 0]. 

|TID:322942720|-->[Chain1-Command3.exe:120(100us)]-->[Start@1726493125389943341-End@1726493125403063975-Cost:13120634(ns) and Received msg: 0]. 

|TID:322942720|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726493125438965581-End@1726493125483808840-Cost:44843259(ns) and Published msg: 0]. 

|TID:798212032|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726493125484169096-End@1726493125514482422-Cost:30313326(ns) and Route msg: 0]. 

|TID:322942720|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726493125514655658-End@1726493125529421058-Cost:14765400(ns) and Received msg: 0]. 

|TID:322942720|-->[Chain3-Sensor1.exe:510(100us)]-->[Start@1726493125529755358-End@1726493125581277646-Cost:51522288(ns) and Published msg: 0]. 

|TID:322942720|-->[Chain3-Transfer2.exe:340(100us)]-->[Start@1726493125582091228-End@1726493125615859940-Cost:33768712(ns) and Route msg: 0]. 

|TID:322942720|-->[Chain3-Command3.exe:170(100us)]-->[Start@1726493125616361590-End@1726493125633217996-Cost:16856406(ns) and Received msg: 0]. 

|TID:798212032|-->[Chain1-Sensor1.exe:360(100us)]-->[Start@1726493125573782095-End@1726493125697777459-Cost:123995364(ns) and Published msg: 1]. 

|TID:322942720|-->[Chain4-Sensor1.exe:600(100us)]-->[Start@1726493125633576222-End@1726493125737910392-Cost:104334170(ns) and Published msg: 0]. 

|TID:798212032|-->[Chain1-Transfer2.exe:240(100us)]-->[Start@1726493125698524310-End@1726493125762023696-Cost:63499386(ns) and Route msg: 1]. 

|TID:322942720|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726493125738428271-End@1726493125824414604-Cost:85986333(ns) and Published msg: 1]. 

|TID:798212032|-->[Chain4-Transfer2.exe:400(100us)]-->[Start@1726493125762236778-End@1726493125833757418-Cost:71520640(ns) and Route msg: 0]. 

|TID:798212032|-->[Chain1-Command3.exe:120(100us)]-->[Start@1726493125833898050-End@1726493125861749356-Cost:27851306(ns) and Received msg: 1]. 

|TID:322942720|-->[Chain1-Sensor1.exe:360(100us)]-->[Start@1726493125825001640-End@1726493125904580463-Cost:79578823(ns) and Published msg: 2]. 

|TID:798212032|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726493125861782318-End@1726493125915863190-Cost:54080872(ns) and Route msg: 1]. 

|TID:798212032|-->[Chain1-Transfer2.exe:240(100us)]-->[Start@1726493125916145148-End@1726493125941396007-Cost:25250859(ns) and Route msg: 2]. 

|TID:322942720|-->[Chain3-Sensor1.exe:510(100us)]-->[Start@1726493125905207603-End@1726493125955651625-Cost:50444022(ns) and Published msg: 1]. 

|TID:798212032|-->[Chain4-Command3.exe:200(100us)]-->[Start@1726493125941614554-End@1726493125963407933-Cost:21793379(ns) and Received msg: 0]. 

|TID:322942720|-->[Chain1-Command3.exe:120(100us)]-->[Start@1726493125956247187-End@1726493125968107588-Cost:11860401(ns) and Received msg: 2]. 

|TID:798212032|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726493125963580472-End@1726493125979852787-Cost:16272315(ns) and Received msg: 1]. 

|TID:322942720|-->[Chain3-Transfer2.exe:340(100us)]-->[Start@1726493125968164518-End@1726493126001749762-Cost:33585244(ns) and Route msg: 1]. 

|TID:798212032|-->[Chain3-Command3.exe:170(100us)]-->[Start@1726493126002042004-End@1726493126018872089-Cost:16830085(ns) and Received msg: 1]. 

|TID:798212032|-->[Chain4-Sensor1.exe:600(100us)]-->[Start@1726493126019348911-End@1726493126080971799-Cost:61622888(ns) and Published msg: 1]. 

|TID:798212032|-->[Chain1-Sensor1.exe:360(100us)]-->[Start@1726493126081681638-End@1726493126117397315-Cost:35715677(ns) and Published msg: 3]. 

|TID:798212032|-->[Chain4-Transfer2.exe:400(100us)]-->[Start@1726493126117697526-End@1726493126158455752-Cost:40758226(ns) and Route msg: 1]. 

|TID:798212032|-->[Chain1-Transfer2.exe:240(100us)]-->[Start@1726493126159172488-End@1726493126183067426-Cost:23894938(ns) and Route msg: 3]. 

|TID:798212032|-->[Chain4-Command3.exe:200(100us)]-->[Start@1726493126183152389-End@1726493126203290695-Cost:20138306(ns) and Received msg: 1]. 

|TID:798212032|-->[Chain1-Command3.exe:120(100us)]-->[Start@1726493126203791371-End@1726493126215649972-Cost:11858601(ns) and Received msg: 3]. 

|TID:322942720|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726493126052548258-End@1726493126226996949-Cost:174448691(ns) and Published msg: 2]. 

|TID:322942720|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726493126227716298-End@1726493126416634635-Cost:188918337(ns) and Route msg: 2]. 

|TID:798212032|-->[Chain3-Sensor1.exe:510(100us)]-->[Start@1726493126226338837-End@1726493126499608468-Cost:273269631(ns) and Published msg: 2]. 

|TID:322942720|-->[Chain1-Sensor1.exe:360(100us)]-->[Start@1726493126428962576-End@1726493126574977032-Cost:146014456(ns) and Published msg: 4]. 

|TID:322942720|-->[Chain4-Sensor1.exe:600(100us)]-->[Start@1726493126575356783-End@1726493126722389608-Cost:147032825(ns) and Published msg: 2]. 

|TID:322942720|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726493126722802007-End@1726493126737762762-Cost:14960755(ns) and Received msg: 2]. 

|TID:322942720|-->[Chain1-Sensor1.exe:360(100us)]-->[Start@1726493126738409658-End@1726493126774244939-Cost:35835281(ns) and Published msg: 5]. 

|TID:322942720|-->[Chain3-Sensor1.exe:510(100us)]-->[Start@1726493126774502208-End@1726493126825613398-Cost:51111190(ns) and Published msg: 3]. 

|TID:798212032|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726493126499860070-End@1726493126843374016-Cost:343513946(ns) and Published msg: 3]. 

|TID:798212032|-->[Chain3-Transfer2.exe:340(100us)]-->[Start@1726493126843646058-End@1726493126878092081-Cost:34446023(ns) and Route msg: 2]. 

|TID:798212032|-->[Chain4-Transfer2.exe:400(100us)]-->[Start@1726493126878251608-End@1726493126919402563-Cost:41150955(ns) and Route msg: 2]. 

|TID:798212032|-->[Chain1-Sensor1.exe:360(100us)]-->[Start@1726493126920094065-End@1726493126956088640-Cost:35994575(ns) and Published msg: 6]. 
Timer_missed : 1

|TID:322942720|-->[Chain1-Transfer2.exe:240(100us)]-->[Start@1726493126826055406-End@1726493126967548714-Cost:141493308(ns) and Route msg: 4]. 

|TID:798212032|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726493126957663383-End@1726493127011547051-Cost:53883668(ns) and Published msg: 4]. 

|TID:322942720|-->[Chain4-Sensor1.exe:600(100us)]-->[Start@1726493126967684889-End@1726493127029463152-Cost:61778263(ns) and Published msg: 3]. 

|TID:798212032|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726493127011925922-End@1726493127043242252-Cost:31316330(ns) and Route msg: 3]. 

|TID:322942720|-->[Chain3-Command3.exe:170(100us)]-->[Start@1726493127029683573-End@1726493127046442618-Cost:16759045(ns) and Received msg: 2]. 

|TID:322942720|-->[Chain4-Command3.exe:200(100us)]-->[Start@1726493127046503907-End@1726493127069269137-Cost:22765230(ns) and Received msg: 2]. 

|TID:798212032|-->[Chain3-Transfer2.exe:340(100us)]-->[Start@1726493127043430037-End@1726493127079699513-Cost:36269476(ns) and Route msg: 3]. 

|TID:798212032|-->[Chain1-Transfer2.exe:240(100us)]-->[Start@1726493127079961476-End@1726493127104177405-Cost:24215929(ns) and Route msg: 5]. 

|TID:798212032|-->[Chain1-Command3.exe:120(100us)]-->[Start@1726493127104221789-End@1726493127116341473-Cost:12119684(ns) and Received msg: 4]. 

|TID:322942720|-->[Chain3-Sensor1.exe:510(100us)]-->[Start@1726493127069845185-End@1726493127120223437-Cost:50378252(ns) and Published msg: 4]. 

|TID:322942720|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726493127120378302-End@1726493127135182432-Cost:14804130(ns) and Received msg: 3]. 

|TID:798212032|-->[Chain2-Transfer2.exe:300(100us)]-->[Start@1726493127116369306-End@1726493127146577527-Cost:30208221(ns) and Route msg: 4]. 

|TID:322942720|-->[Chain4-Transfer2.exe:400(100us)]-->[Start@1726493127135221154-End@1726493127174603534-Cost:39382380(ns) and Route msg: 3]. 

|TID:798212032|-->[Chain1-Sensor1.exe:360(100us)]-->[Start@1726493127147068628-End@1726493127183357596-Cost:36288968(ns) and Published msg: 7]. 

|TID:798212032|-->[Chain1-Command3.exe:120(100us)]-->[Start@1726493127183515407-End@1726493127195600361-Cost:12084954(ns) and Received msg: 5]. 

|TID:322942720|-->[Chain1-Transfer2.exe:240(100us)]-->[Start@1726493127174781883-End@1726493127198492490-Cost:23710607(ns) and Route msg: 6]. 

|TID:798212032|-->[Chain2-Command3.exe:150(100us)]-->[Start@1726493127195643170-End@1726493127210784337-Cost:15141167(ns) and Received msg: 4]. 

|TID:322942720|-->[Chain3-Command3.exe:170(100us)]-->[Start@1726493127198544437-End@1726493127215329061-Cost:16784624(ns) and Received msg: 3]. 

|TID:322942720|-->[Chain1-Transfer2.exe:240(100us)]-->[Start@1726493127215835749-End@1726493127239518280-Cost:23682531(ns) and Route msg: 7]. 

|TID:798212032|-->[Chain3-Transfer2.exe:340(100us)]-->[Start@1726493127210823536-End@1726493127245157551-Cost:34334015(ns) and Route msg: 4]. 

|TID:322942720|-->[Chain1-Command3.exe:120(100us)]-->[Start@1726493127239563717-End@1726493127251400366-Cost:11836649(ns) and Received msg: 6]. 

|TID:798212032|-->[Chain4-Command3.exe:200(100us)]-->[Start@1726493127245224936-End@1726493127274562595-Cost:29337659(ns) and Received msg: 3]. 

|TID:322942720|-->[Chain2-Sensor1.exe:450(100us)]-->[Start@1726493127251751937-End@1726493127299699660-Cost:47947723(ns) and Published msg: 5]. 

