Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

02:06:51 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
02:06:52 PM  1000    203132  324.00    0.00    0.00   17.00  324.00     7  two_node_pipeli
02:06:53 PM  1000    203132  324.00    0.00    0.00   13.00  324.00     4  two_node_pipeli
02:06:54 PM  1000    203132  322.00    0.00    0.00   12.00  322.00     6  two_node_pipeli
02:06:55 PM  1000    203132  324.00    0.00    0.00   12.00  324.00     6  two_node_pipeli
02:06:56 PM  1000    203132  323.00    1.00    0.00   14.00  324.00     5  two_node_pipeli
02:06:57 PM  1000    203132  324.00    1.00    0.00   14.00  325.00     7  two_node_pipeli
02:06:58 PM  1000    203132  323.00    0.00    0.00   16.00  323.00     4  two_node_pipeli
02:06:59 PM  1000    203132  323.00    0.00    0.00   19.00  323.00     4  two_node_pipeli
02:07:00 PM  1000    203132  323.00    0.00    0.00   11.00  323.00     6  two_node_pipeli
02:07:01 PM  1000    203132  324.00    0.00    0.00   13.00  324.00     4  two_node_pipeli
02:07:02 PM  1000    203132  323.00    0.00    0.00   11.00  323.00     7  two_node_pipeli
02:07:03 PM  1000    203132  325.00    1.00    0.00   12.00  326.00     5  two_node_pipeli
02:07:04 PM  1000    203132  323.00    0.00    0.00   15.00  323.00     7  two_node_pipeli
02:07:05 PM  1000    203132  324.00    0.00    0.00   14.00  324.00     7  two_node_pipeli
02:07:06 PM  1000    203132  323.00    0.00    0.00   13.00  323.00     5  two_node_pipeli
02:07:07 PM  1000    203132  320.79    0.00    0.00   13.86  320.79     7  two_node_pipeli
02:07:08 PM  1000    203132  324.00    0.00    0.00   13.00  324.00     5  two_node_pipeli
02:07:09 PM  1000    203132  324.00    0.00    0.00   15.00  324.00     6  two_node_pipeli
02:07:10 PM  1000    203132  324.00    0.00    0.00   18.00  324.00     6  two_node_pipeli
02:07:11 PM  1000    203132  322.00    0.00    0.00   12.00  322.00     6  two_node_pipeli
02:07:12 PM  1000    203132  324.00    0.00    0.00   14.00  324.00     5  two_node_pipeli
02:07:13 PM  1000    203132  324.00    0.00    0.00   15.00  324.00     7  two_node_pipeli
02:07:14 PM  1000    203132  324.00    0.00    0.00   16.00  324.00     4  two_node_pipeli
02:07:15 PM  1000    203132  323.00    0.00    0.00   14.00  323.00     5  two_node_pipeli
02:07:16 PM  1000    203132  323.00    0.00    0.00   18.00  323.00     7  two_node_pipeli
02:07:17 PM  1000    203132  323.00    0.00    0.00   16.00  323.00     6  two_node_pipeli
02:07:18 PM  1000    203132  324.00    0.00    0.00   11.00  324.00     7  two_node_pipeli
02:07:19 PM  1000    203132  323.00    0.00    0.00   14.00  323.00     4  two_node_pipeli
02:07:20 PM  1000    203132  324.00    0.00    0.00   16.00  324.00     7  two_node_pipeli
02:07:21 PM  1000    203132  324.00    0.00    0.00   16.00  324.00     4  two_node_pipeli
02:07:22 PM  1000    203132  323.00    0.00    0.00   12.00  323.00     4  two_node_pipeli
02:07:23 PM  1000    203132  324.00    0.00    0.00   15.00  324.00     4  two_node_pipeli
02:07:24 PM  1000    203132  323.00    0.00    0.00    9.00  323.00     5  two_node_pipeli
02:07:25 PM  1000    203132  324.00    0.00    0.00   17.00  324.00     4  two_node_pipeli
02:07:26 PM  1000    203132  324.00    0.00    0.00   12.00  324.00     7  two_node_pipeli
02:07:27 PM  1000    203132  322.00    0.00    0.00    9.00  322.00     5  two_node_pipeli
02:07:28 PM  1000    203132  324.00    0.00    0.00   13.00  324.00     7  two_node_pipeli
02:07:29 PM  1000    203132  324.00    0.00    0.00   14.00  324.00     7  two_node_pipeli
02:07:30 PM  1000    203132  324.00    0.00    0.00   13.00  324.00     4  two_node_pipeli
02:07:31 PM  1000    203132  323.00    0.00    0.00   14.00  323.00     7  two_node_pipeli
02:07:32 PM  1000    203132  323.00    0.00    0.00   11.00  323.00     7  two_node_pipeli
02:07:33 PM  1000    203132  324.00    0.00    0.00   14.00  324.00     7  two_node_pipeli
02:07:34 PM  1000    203132  324.00    0.00    0.00   14.00  324.00     4  two_node_pipeli
02:07:35 PM  1000    203132  322.00    0.00    0.00   13.00  322.00     6  two_node_pipeli
02:07:36 PM  1000    203132  323.00    0.00    0.00   17.00  323.00     5  two_node_pipeli
02:07:37 PM  1000    203132  325.00    0.00    0.00   16.00  325.00     7  two_node_pipeli
02:07:38 PM  1000    203132  323.00    0.00    0.00   15.00  323.00     4  two_node_pipeli
02:07:39 PM  1000    203132  324.00    0.00    0.00   14.00  324.00     7  two_node_pipeli
02:07:40 PM  1000    203132  323.00    0.00    0.00   14.00  323.00     5  two_node_pipeli
02:07:41 PM  1000    203132  324.00    0.00    0.00   13.00  324.00     6  two_node_pipeli
02:07:42 PM  1000    203132  324.00    0.00    0.00   14.00  324.00     7  two_node_pipeli
02:07:43 PM  1000    203132  323.00    0.00    0.00   16.00  323.00     4  two_node_pipeli
02:07:44 PM  1000    203132  323.00    0.00    0.00   13.00  323.00     7  two_node_pipeli
02:07:45 PM  1000    203132  324.00    0.00    0.00   15.00  324.00     6  two_node_pipeli
02:07:46 PM  1000    203132  323.00    0.00    0.00   12.00  323.00     5  two_node_pipeli
02:07:47 PM  1000    203132  322.00    0.00    0.00    9.00  322.00     4  two_node_pipeli
02:07:48 PM  1000    203132  325.00    0.00    0.00   16.00  325.00     4  two_node_pipeli
02:07:49 PM  1000    203132  324.00    0.00    0.00   18.00  324.00     4  two_node_pipeli
02:07:50 PM  1000    203132  322.00    0.00    0.00   15.00  322.00     5  two_node_pipeli
02:07:51 PM  1000    203132  324.00    0.00    0.00   12.00  324.00     6  two_node_pipeli
02:07:52 PM  1000    203132  323.00    0.00    0.00   10.00  323.00     5  two_node_pipeli
02:07:53 PM  1000    203132  324.00    1.00    0.00   12.00  325.00     7  two_node_pipeli
02:07:54 PM  1000    203132  323.00    0.00    0.00   18.00  323.00     7  two_node_pipeli
02:07:55 PM  1000    203132  323.00    0.00    0.00   11.00  323.00     5  two_node_pipeli
02:07:56 PM  1000    203132  324.00    0.00    0.00   12.00  324.00     5  two_node_pipeli
02:07:57 PM  1000    203132  323.00    0.00    0.00   12.00  323.00     7  two_node_pipeli
02:07:58 PM  1000    203132  323.00    0.00    0.00   13.00  323.00     6  two_node_pipeli
02:07:59 PM  1000    203132  325.00    0.00    0.00   13.00  325.00     5  two_node_pipeli
02:08:00 PM  1000    203132  323.00    0.00    0.00   16.00  323.00     5  two_node_pipeli
02:08:01 PM  1000    203132  323.00    0.00    0.00   15.00  323.00     7  two_node_pipeli
02:08:02 PM  1000    203132  324.00    0.00    0.00   16.00  324.00     7  two_node_pipeli
02:08:03 PM  1000    203132  323.00    0.00    0.00    9.00  323.00     6  two_node_pipeli
