Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

01:38:46 PM   UID       PID   cswch/s nvcswch/s  Command
01:38:47 PM  1000    181764      4.95      0.00  two_node_pipeli
01:38:47 PM  1000    181756     32.67      0.00  two_node_pipeli
01:38:47 PM  1000    181766      1.98      0.00  two_node_pipeli
01:38:47 PM  1000    181761      2.97      0.00  two_node_pipeli
01:38:47 PM  1000    181760      3.96      0.00  two_node_pipeli
01:38:47 PM  1000    181763      3.96      0.00  two_node_pipeli
01:38:47 PM  1000    181765      5.94      0.00  two_node_pipeli
01:38:47 PM  1000    181758      2.97      0.00  two_node_pipeli
01:38:47 PM  1000    181770      1.98      0.00  two_node_pipeli
01:38:47 PM  1000    181762      5.94      0.00  two_node_pipeli
01:38:47 PM  1000    181741     36.63      0.00  two_node_pipeli
01:38:47 PM  1000    181768      0.99      0.00  two_node_pipeli
01:38:47 PM  1000    181757     27.72      0.00  two_node_pipeli
01:38:47 PM  1000    181767      5.94      0.00  two_node_pipeli
01:38:47 PM  1000    181759     24.75      0.00  two_node_pipeli
01:38:47 PM  1000    181769      7.92      0.00  two_node_pipeli

01:38:47 PM   UID       PID   cswch/s nvcswch/s  Command
01:38:48 PM  1000    181764      3.00      0.00  two_node_pipeli
01:38:48 PM  1000    181756     28.00      0.00  two_node_pipeli
01:38:48 PM  1000    181766      5.00      0.00  two_node_pipeli
01:38:48 PM  1000    181761      3.00      0.00  two_node_pipeli
01:38:48 PM  1000    181760      3.00      0.00  two_node_pipeli
01:38:48 PM  1000    181763      4.00      0.00  two_node_pipeli
01:38:48 PM  1000    181765      4.00      0.00  two_node_pipeli
01:38:48 PM  1000    181758      3.00      0.00  two_node_pipeli
01:38:48 PM  1000    181770      4.00      0.00  two_node_pipeli
01:38:48 PM  1000    181762      4.00      0.00  two_node_pipeli
01:38:48 PM  1000    181741     27.00      0.00  two_node_pipeli
01:38:48 PM  1000    181768      6.00      0.00  two_node_pipeli
01:38:48 PM  1000    181757     35.00      0.00  two_node_pipeli
01:38:48 PM  1000    181767      5.00      0.00  two_node_pipeli
01:38:48 PM  1000    181759     24.00      0.00  two_node_pipeli
01:38:48 PM  1000    181769      6.00      0.00  two_node_pipeli

01:38:48 PM   UID       PID   cswch/s nvcswch/s  Command
01:38:49 PM  1000    181764      3.00      0.00  two_node_pipeli
01:38:49 PM  1000    181756     28.00      1.00  two_node_pipeli
01:38:49 PM  1000    181766      2.00      0.00  two_node_pipeli
01:38:49 PM  1000    181761      5.00      0.00  two_node_pipeli
01:38:49 PM  1000    181760      4.00      0.00  two_node_pipeli
01:38:49 PM  1000    181763      5.00      0.00  two_node_pipeli
01:38:49 PM  1000    181765      7.00      0.00  two_node_pipeli
01:38:49 PM  1000    181758      5.00      0.00  two_node_pipeli
01:38:49 PM  1000    181770      2.00      0.00  two_node_pipeli
01:38:49 PM  1000    181762      3.00      0.00  two_node_pipeli
01:38:49 PM  1000    181741     36.00      1.00  two_node_pipeli
01:38:49 PM  1000    181768      1.00      0.00  two_node_pipeli
01:38:49 PM  1000    181757     30.00      0.00  two_node_pipeli
01:38:49 PM  1000    181767      6.00      0.00  two_node_pipeli
01:38:49 PM  1000    181759     26.00      1.00  two_node_pipeli
01:38:49 PM  1000    181769      7.00      0.00  two_node_pipeli

01:38:49 PM   UID       PID   cswch/s nvcswch/s  Command
01:38:50 PM  1000    181764      6.00      0.00  two_node_pipeli
01:38:50 PM  1000    181756     37.00      0.00  two_node_pipeli
01:38:50 PM  1000    181766      5.00      0.00  two_node_pipeli
01:38:50 PM  1000    181761      1.00      0.00  two_node_pipeli
01:38:50 PM  1000    181760      7.00      0.00  two_node_pipeli
01:38:50 PM  1000    181763      2.00      0.00  two_node_pipeli
01:38:50 PM  1000    181765      3.00      0.00  two_node_pipeli
01:38:50 PM  1000    181758      2.00      0.00  two_node_pipeli
01:38:50 PM  1000    181770      5.00      0.00  two_node_pipeli
01:38:50 PM  1000    181762      7.00      0.00  two_node_pipeli
01:38:50 PM  1000    181741     31.00      0.00  two_node_pipeli
01:38:50 PM  1000    181768      4.00      0.00  two_node_pipeli
01:38:50 PM  1000    181757     24.00      0.00  two_node_pipeli
01:38:50 PM  1000    181767      4.00      0.00  two_node_pipeli
01:38:50 PM  1000    181759     31.00      0.00  two_node_pipeli
01:38:50 PM  1000    181769      3.00      0.00  two_node_pipeli

01:38:50 PM   UID       PID   cswch/s nvcswch/s  Command
01:38:51 PM  1000    181764      5.00      0.00  two_node_pipeli
01:38:51 PM  1000    181756     30.00      0.00  two_node_pipeli
01:38:51 PM  1000    181766      7.00      0.00  two_node_pipeli
01:38:51 PM  1000    181761      4.00      0.00  two_node_pipeli
01:38:51 PM  1000    181760      6.00      0.00  two_node_pipeli
01:38:51 PM  1000    181763      3.00      0.00  two_node_pipeli
01:38:51 PM  1000    181765      2.00      0.00  two_node_pipeli
01:38:51 PM  1000    181758      3.00      0.00  two_node_pipeli
01:38:51 PM  1000    181770      7.00      0.00  two_node_pipeli
01:38:51 PM  1000    181762      4.00      0.00  two_node_pipeli
01:38:51 PM  1000    181741     22.00      0.00  two_node_pipeli
01:38:51 PM  1000    181768      6.00      0.00  two_node_pipeli
01:38:51 PM  1000    181757     33.00      0.00  two_node_pipeli
01:38:51 PM  1000    181767      1.00      0.00  two_node_pipeli
01:38:51 PM  1000    181759     31.00      0.00  two_node_pipeli
01:38:51 PM  1000    181769      2.00      0.00  two_node_pipeli

01:38:51 PM   UID       PID   cswch/s nvcswch/s  Command
01:38:52 PM  1000    181764      2.00      0.00  two_node_pipeli
01:38:52 PM  1000    181756     30.00      0.00  two_node_pipeli
01:38:52 PM  1000    181766      6.00      0.00  two_node_pipeli
01:38:52 PM  1000    181761      1.00      0.00  two_node_pipeli
01:38:52 PM  1000    181760      3.00      0.00  two_node_pipeli
01:38:52 PM  1000    181763      2.00      0.00  two_node_pipeli
01:38:52 PM  1000    181765      5.00      0.00  two_node_pipeli
01:38:52 PM  1000    181758      2.00      0.00  two_node_pipeli
01:38:52 PM  1000    181770      7.00      0.00  two_node_pipeli
01:38:52 PM  1000    181762      4.00      0.00  two_node_pipeli
01:38:52 PM  1000    181741     24.00      0.00  two_node_pipeli
01:38:52 PM  1000    181768      7.00      0.00  two_node_pipeli
01:38:52 PM  1000    181757     33.00      0.00  two_node_pipeli
01:38:52 PM  1000    181767      5.00      0.00  two_node_pipeli
01:38:52 PM  1000    181759     30.00      0.00  two_node_pipeli
01:38:52 PM  1000    181769      5.00      0.00  two_node_pipeli

01:38:52 PM   UID       PID   cswch/s nvcswch/s  Command
01:38:53 PM  1000    181764      5.00      0.00  two_node_pipeli
01:38:53 PM  1000    181756     29.00      0.00  two_node_pipeli
01:38:53 PM  1000    181766      1.00      0.00  two_node_pipeli
01:38:53 PM  1000    181761      6.00      0.00  two_node_pipeli
01:38:53 PM  1000    181760      4.00      0.00  two_node_pipeli
01:38:53 PM  1000    181763      4.00      0.00  two_node_pipeli
01:38:53 PM  1000    181765      5.00      0.00  two_node_pipeli
01:38:53 PM  1000    181758      5.00      0.00  two_node_pipeli
01:38:53 PM  1000    181770      2.00      0.00  two_node_pipeli
01:38:53 PM  1000    181762      6.00      0.00  two_node_pipeli
01:38:53 PM  1000    181741     33.00      1.00  two_node_pipeli
01:38:53 PM  1000    181768      2.00      0.00  two_node_pipeli
01:38:53 PM  1000    181757     27.00      1.00  two_node_pipeli
01:38:53 PM  1000    181767      4.00      0.00  two_node_pipeli
01:38:53 PM  1000    181759     28.00      1.00  two_node_pipeli
01:38:53 PM  1000    181769      6.00      0.00  two_node_pipeli

01:38:53 PM   UID       PID   cswch/s nvcswch/s  Command
01:38:54 PM  1000    181764      3.00      0.00  two_node_pipeli
01:38:54 PM  1000    181756     29.00      0.00  two_node_pipeli
01:38:54 PM  1000    181766      5.00      0.00  two_node_pipeli
01:38:54 PM  1000    181761      5.00      0.00  two_node_pipeli
