Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

02:25:43 PM   UID       PID   cswch/s nvcswch/s  Command
02:25:44 PM  1000    216269     38.00      0.00  two_node_pipeli
02:25:44 PM  1000    216266     34.00      0.00  two_node_pipeli
02:25:44 PM  1000    216261     32.00      0.00  two_node_pipeli
02:25:44 PM  1000    216265     32.00      0.00  two_node_pipeli
02:25:44 PM  1000    216263     38.00      0.00  two_node_pipeli
02:25:44 PM  1000    216270     37.00      0.00  two_node_pipeli
02:25:44 PM  1000    216260     46.00      0.00  two_node_pipeli
02:25:44 PM  1000    216259     54.00      1.00  two_node_pipeli
02:25:44 PM  1000    216267     39.00      0.00  two_node_pipeli
02:25:44 PM  1000    216249     56.00      0.00  two_node_pipeli
02:25:44 PM  1000    216268     35.00      0.00  two_node_pipeli
02:25:44 PM  1000    216262     48.00      0.00  two_node_pipeli
02:25:44 PM  1000    216273     37.00      0.00  two_node_pipeli
02:25:44 PM  1000    216271     38.00      2.00  two_node_pipeli
02:25:44 PM  1000    216264     37.00      0.00  two_node_pipeli
02:25:44 PM  1000    216272     35.00      0.00  two_node_pipeli

02:25:44 PM   UID       PID   cswch/s nvcswch/s  Command
02:25:45 PM  1000    216269     35.00      0.00  two_node_pipeli
02:25:45 PM  1000    216266     38.00      0.00  two_node_pipeli
02:25:45 PM  1000    216261     31.00      0.00  two_node_pipeli
02:25:45 PM  1000    216265     35.00      0.00  two_node_pipeli
02:25:45 PM  1000    216263     37.00      0.00  two_node_pipeli
02:25:45 PM  1000    216270     31.00      0.00  two_node_pipeli
02:25:45 PM  1000    216260     61.00      0.00  two_node_pipeli
02:25:45 PM  1000    216259     58.00      0.00  two_node_pipeli
02:25:45 PM  1000    216267     37.00      0.00  two_node_pipeli
02:25:45 PM  1000    216249     49.00      0.00  two_node_pipeli
02:25:45 PM  1000    216268     37.00      0.00  two_node_pipeli
02:25:45 PM  1000    216262     60.00      0.00  two_node_pipeli
02:25:45 PM  1000    216273     37.00      0.00  two_node_pipeli
02:25:45 PM  1000    216271     38.00      0.00  two_node_pipeli
