Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

01:46:10 PM   UID       PID   cswch/s nvcswch/s  Command
01:46:11 PM  1000    186742      8.91      0.00  two_node_pipeli
01:46:11 PM  1000    186738      8.91      0.00  two_node_pipeli
01:46:11 PM  1000    186732     33.66      0.00  two_node_pipeli
01:46:11 PM  1000    186748      8.91      0.00  two_node_pipeli
01:46:11 PM  1000    186736      9.90      0.00  two_node_pipeli
01:46:11 PM  1000    186737      8.91      0.00  two_node_pipeli
01:46:11 PM  1000    186722     38.61      0.00  two_node_pipeli
01:46:11 PM  1000    186741      8.91      0.00  two_node_pipeli
01:46:11 PM  1000    186734     30.69      0.00  two_node_pipeli
01:46:11 PM  1000    186740      7.92      0.00  two_node_pipeli
01:46:11 PM  1000    186746      6.93      0.00  two_node_pipeli
01:46:11 PM  1000    186744      7.92      0.00  two_node_pipeli
01:46:11 PM  1000    186733     25.74      0.00  two_node_pipeli
01:46:11 PM  1000    186739      7.92      0.00  two_node_pipeli
01:46:11 PM  1000    186735      8.91      0.00  two_node_pipeli
01:46:11 PM  1000    186747      7.92      0.00  two_node_pipeli

01:46:11 PM   UID       PID   cswch/s nvcswch/s  Command
01:46:12 PM  1000    186742     10.00      0.00  two_node_pipeli
01:46:12 PM  1000    186738     11.00      0.00  two_node_pipeli
01:46:12 PM  1000    186732     42.00      0.00  two_node_pipeli
01:46:12 PM  1000    186748     11.00      0.00  two_node_pipeli
01:46:12 PM  1000    186736      5.00      0.00  two_node_pipeli
01:46:12 PM  1000    186737      5.00      0.00  two_node_pipeli
01:46:12 PM  1000    186722     22.00      0.00  two_node_pipeli
01:46:12 PM  1000    186741      6.00      0.00  two_node_pipeli
01:46:12 PM  1000    186734     34.00      0.00  two_node_pipeli
01:46:12 PM  1000    186740     10.00      0.00  two_node_pipeli
01:46:12 PM  1000    186746     10.00      0.00  two_node_pipeli
01:46:12 PM  1000    186744     12.00      0.00  two_node_pipeli
01:46:12 PM  1000    186733     31.00      0.00  two_node_pipeli
01:46:12 PM  1000    186739      7.00      0.00  two_node_pipeli
01:46:12 PM  1000    186735      6.00      0.00  two_node_pipeli
01:46:12 PM  1000    186747      7.00      0.00  two_node_pipeli

01:46:12 PM   UID       PID   cswch/s nvcswch/s  Command
01:46:13 PM  1000    186742      3.00      0.00  two_node_pipeli
01:46:13 PM  1000    186738     11.00      0.00  two_node_pipeli
01:46:13 PM  1000    186732     26.00      1.00  two_node_pipeli
01:46:13 PM  1000    186748      4.00      0.00  two_node_pipeli
01:46:13 PM  1000    186736      8.00      0.00  two_node_pipeli
01:46:13 PM  1000    186737      8.00      0.00  two_node_pipeli
01:46:13 PM  1000    186722     36.00      0.00  two_node_pipeli
01:46:13 PM  1000    186741     11.00      0.00  two_node_pipeli
01:46:13 PM  1000    186734     33.00      0.00  two_node_pipeli
01:46:13 PM  1000    186740     10.00      0.00  two_node_pipeli
01:46:13 PM  1000    186746      5.00      1.00  two_node_pipeli
01:46:13 PM  1000    186744     11.00      0.00  two_node_pipeli
01:46:13 PM  1000    186733     33.00      1.00  two_node_pipeli
01:46:13 PM  1000    186739      9.00      0.00  two_node_pipeli
01:46:13 PM  1000    186735      7.00      0.00  two_node_pipeli
01:46:13 PM  1000    186747     12.00      0.00  two_node_pipeli

01:46:13 PM   UID       PID   cswch/s nvcswch/s  Command
01:46:14 PM  1000    186742      8.00      0.00  two_node_pipeli
01:46:14 PM  1000    186738      6.00      0.00  two_node_pipeli
01:46:14 PM  1000    186732     36.00      0.00  two_node_pipeli
01:46:14 PM  1000    186748      8.00      0.00  two_node_pipeli
01:46:14 PM  1000    186736     11.00      0.00  two_node_pipeli
01:46:14 PM  1000    186737     10.00      0.00  two_node_pipeli
01:46:14 PM  1000    186722     32.00      0.00  two_node_pipeli
01:46:14 PM  1000    186741      8.00      0.00  two_node_pipeli
01:46:14 PM  1000    186734     25.00      0.00  two_node_pipeli
01:46:14 PM  1000    186740      6.00      0.00  two_node_pipeli
01:46:14 PM  1000    186746      8.00      0.00  two_node_pipeli
01:46:14 PM  1000    186744      5.00      0.00  two_node_pipeli
01:46:14 PM  1000    186733     37.00      0.00  two_node_pipeli
01:46:14 PM  1000    186739     10.00      0.00  two_node_pipeli
01:46:14 PM  1000    186735     11.00      0.00  two_node_pipeli
01:46:14 PM  1000    186747     10.00      0.00  two_node_pipeli

01:46:14 PM   UID       PID   cswch/s nvcswch/s  Command
01:46:15 PM  1000    186742      6.00      0.00  two_node_pipeli
01:46:15 PM  1000    186738     12.00      0.00  two_node_pipeli
01:46:15 PM  1000    186732     45.00      0.00  two_node_pipeli
01:46:15 PM  1000    186748      6.00      0.00  two_node_pipeli
01:46:15 PM  1000    186736      6.00      0.00  two_node_pipeli
01:46:15 PM  1000    186737      7.00      0.00  two_node_pipeli
01:46:15 PM  1000    186722     28.00      0.00  two_node_pipeli
01:46:15 PM  1000    186741      8.00      0.00  two_node_pipeli
01:46:15 PM  1000    186734     29.00      0.00  two_node_pipeli
01:46:15 PM  1000    186740     13.00      0.00  two_node_pipeli
01:46:15 PM  1000    186746      5.00      0.00  two_node_pipeli
01:46:15 PM  1000    186744     13.00      0.00  two_node_pipeli
01:46:15 PM  1000    186733     25.00      0.00  two_node_pipeli
01:46:15 PM  1000    186739      8.00      0.00  two_node_pipeli
01:46:15 PM  1000    186735      6.00      0.00  two_node_pipeli
01:46:15 PM  1000    186747      9.00      0.00  two_node_pipeli

01:46:15 PM   UID       PID   cswch/s nvcswch/s  Command
01:46:16 PM  1000    186742      8.00      0.00  two_node_pipeli
01:46:16 PM  1000    186738      7.00      0.00  two_node_pipeli
01:46:16 PM  1000    186732     38.00      0.00  two_node_pipeli
01:46:16 PM  1000    186748      7.00      0.00  two_node_pipeli
01:46:16 PM  1000    186736      7.00      0.00  two_node_pipeli
01:46:16 PM  1000    186737      7.00      0.00  two_node_pipeli
01:46:16 PM  1000    186722     32.00      0.00  two_node_pipeli
01:46:16 PM  1000    186741     12.00      0.00  two_node_pipeli
01:46:16 PM  1000    186734     22.00      0.00  two_node_pipeli
01:46:16 PM  1000    186740      6.00      0.00  two_node_pipeli
01:46:16 PM  1000    186746      9.00      0.00  two_node_pipeli
01:46:16 PM  1000    186744      7.00      0.00  two_node_pipeli
01:46:16 PM  1000    186733     32.00      0.00  two_node_pipeli
01:46:16 PM  1000    186739     13.00      0.00  two_node_pipeli
01:46:16 PM  1000    186735      8.00      0.00  two_node_pipeli
01:46:16 PM  1000    186747     10.00      0.00  two_node_pipeli

01:46:16 PM   UID       PID   cswch/s nvcswch/s  Command
01:46:17 PM  1000    186742      8.00      0.00  two_node_pipeli
01:46:17 PM  1000    186738      5.00      0.00  two_node_pipeli
01:46:17 PM  1000    186732     39.00      0.00  two_node_pipeli
01:46:17 PM  1000    186748     11.00      0.00  two_node_pipeli
01:46:17 PM  1000    186736      9.00      0.00  two_node_pipeli
01:46:17 PM  1000    186737     10.00      0.00  two_node_pipeli
01:46:17 PM  1000    186722     28.00      1.00  two_node_pipeli
01:46:17 PM  1000    186741      8.00      0.00  two_node_pipeli
01:46:17 PM  1000    186734     27.00      1.00  two_node_pipeli
01:46:17 PM  1000    186740      5.00      0.00  two_node_pipeli
01:46:17 PM  1000    186746     10.00      0.00  two_node_pipeli
01:46:17 PM  1000    186744      5.00      0.00  two_node_pipeli
