Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

01:31:19 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:31:20 PM  1000    176807  324.00    0.00    0.00    0.00  324.00     6  two_node_pipeli
01:31:21 PM  1000    176807  322.00    0.00    0.00    2.00  322.00     6  two_node_pipeli
01:31:22 PM  1000    176807  323.00    0.00    0.00    0.00  323.00     6  two_node_pipeli
01:31:23 PM  1000    176807  322.00    0.00    0.00    1.00  322.00     6  two_node_pipeli
01:31:24 PM  1000    176807  321.00    0.00    0.00    0.00  321.00     6  two_node_pipeli
01:31:25 PM  1000    176807  322.00    0.00    0.00    0.00  322.00     6  two_node_pipeli
01:31:26 PM  1000    176807  323.00    0.00    0.00    0.00  323.00     6  two_node_pipeli
01:31:27 PM  1000    176807  322.00    1.00    0.00    1.00  323.00     6  two_node_pipeli
01:31:28 PM  1000    176807  322.00    0.00    0.00    0.00  322.00     6  two_node_pipeli
01:31:29 PM  1000    176807  321.00    0.00    0.00    0.00  321.00     6  two_node_pipeli
01:31:30 PM  1000    176807  324.00    0.00    0.00    0.00  324.00     6  two_node_pipeli
01:31:31 PM  1000    176807  321.00    0.00    0.00    2.00  321.00     6  two_node_pipeli
01:31:32 PM  1000    176807  322.00    0.00    0.00    0.00  322.00     6  two_node_pipeli
01:31:33 PM  1000    176807  321.00    0.00    0.00    1.00  321.00     6  two_node_pipeli
01:31:34 PM  1000    176807  323.00    0.00    0.00    0.00  323.00     6  two_node_pipeli
01:31:35 PM  1000    176807  323.00    0.00    0.00    0.00  323.00     6  two_node_pipeli
01:31:36 PM  1000    176807  323.00    0.00    0.00    0.00  323.00     6  two_node_pipeli
01:31:37 PM  1000    176807  321.00    0.00    0.00    1.00  321.00     6  two_node_pipeli
01:31:38 PM  1000    176807  324.00    0.00    0.00    0.00  324.00     6  two_node_pipeli
01:31:39 PM  1000    176807  323.00    0.00    0.00    0.00  323.00     6  two_node_pipeli
01:31:40 PM  1000    176807  320.00    0.00    0.00    1.00  320.00     6  two_node_pipeli
01:31:41 PM  1000    176807  321.00    1.00    0.00    0.00  322.00     6  two_node_pipeli
