Linux 5.15.0-121-generic (NEU) 	09/16/2024 	_x86_64_	(16 CPU)

08:56:11 PM   UID       PID   cswch/s nvcswch/s  Command
08:56:12 PM  1000      4931     54.00     37.00  two_node_pipeli
08:56:13 PM  1000      4931     56.00     72.00  two_node_pipeli
08:56:14 PM  1000      4931     55.00    255.00  two_node_pipeli
08:56:15 PM  1000      4931     28.00    183.00  two_node_pipeli
08:56:16 PM  1000      4931     34.00    111.00  two_node_pipeli
08:56:17 PM  1000      4931     58.00    139.00  two_node_pipeli
08:56:18 PM  1000      4931     43.00    262.00  two_node_pipeli
08:56:19 PM  1000      4931     46.00    132.00  two_node_pipeli
08:56:20 PM  1000      4931     60.00     58.00  two_node_pipeli
08:56:21 PM  1000      4931     48.00    134.00  two_node_pipeli
08:56:22 PM  1000      4931     44.00     68.00  two_node_pipeli
08:56:23 PM  1000      4931     61.00     55.00  two_node_pipeli
08:56:24 PM  1000      4931     48.00     38.00  two_node_pipeli
08:56:25 PM  1000      4931     56.00     65.00  two_node_pipeli
08:56:26 PM  1000      4931     66.00     52.00  two_node_pipeli
08:56:27 PM  1000      4931     59.00     48.00  two_node_pipeli
08:56:28 PM  1000      4931     50.00     61.00  two_node_pipeli
08:56:29 PM  1000      4931     62.00     63.00  two_node_pipeli
08:56:30 PM  1000      4931     50.00     39.00  two_node_pipeli
08:56:31 PM  1000      4931     50.00     48.00  two_node_pipeli
08:56:32 PM  1000      4931     66.00     67.00  two_node_pipeli
08:56:33 PM  1000      4931     61.00     57.00  two_node_pipeli
08:56:34 PM  1000      4931     54.00    100.00  two_node_pipeli
08:56:35 PM  1000      4931     56.00     75.00  two_node_pipeli
08:56:36 PM  1000      4931     50.00     64.00  two_node_pipeli
08:56:37 PM  1000      4931     54.00     64.00  two_node_pipeli
08:56:38 PM  1000      4931     69.00     52.00  two_node_pipeli
08:56:39 PM  1000      4931     53.00     54.00  two_node_pipeli
08:56:40 PM  1000      4931     59.00     73.00  two_node_pipeli
08:56:41 PM  1000      4931     71.00     50.00  two_node_pipeli
08:56:42 PM  1000      4931     57.00     61.00  two_node_pipeli
08:56:43 PM  1000      4931     64.00     50.00  two_node_pipeli
08:56:44 PM  1000      4931     70.00     42.00  two_node_pipeli
08:56:45 PM  1000      4931     56.00     61.00  two_node_pipeli
08:56:46 PM  1000      4931     51.00     50.00  two_node_pipeli
08:56:47 PM  1000      4931     65.00     58.00  two_node_pipeli
08:56:48 PM  1000      4931     55.00     80.00  two_node_pipeli
08:56:49 PM  1000      4931     56.00     56.00  two_node_pipeli
08:56:50 PM  1000      4931     69.00     56.00  two_node_pipeli
08:56:51 PM  1000      4931     59.00     60.00  two_node_pipeli
08:56:52 PM  1000      4931     53.00     56.00  two_node_pipeli
