Linux 5.15.0-121-generic (NEU) 	09/16/2024 	_x86_64_	(16 CPU)

03:39:45 PM   UID       PID   cswch/s nvcswch/s  Command
03:39:46 PM  1000      6620     57.00     39.00  two_node_pipeli
03:39:47 PM  1000      6620     54.00     32.00  two_node_pipeli
03:39:48 PM  1000      6620     52.00     39.00  two_node_pipeli
03:39:49 PM  1000      6620     56.00     47.00  two_node_pipeli
03:39:50 PM  1000      6620     54.00     28.00  two_node_pipeli
03:39:51 PM  1000      6620     57.00     26.00  two_node_pipeli
03:39:52 PM  1000      6620     59.00     25.00  two_node_pipeli
03:39:53 PM  1000      6620     53.00     30.00  two_node_pipeli
03:39:54 PM  1000      6620     55.45     33.66  two_node_pipeli
03:39:55 PM  1000      6620     57.00     24.00  two_node_pipeli
03:39:56 PM  1000      6620     54.00     24.00  two_node_pipeli
03:39:57 PM  1000      6620     52.00     32.00  two_node_pipeli
03:39:58 PM  1000      6620     53.00     46.00  two_node_pipeli
03:39:59 PM  1000      6620     62.00     22.00  two_node_pipeli
03:40:00 PM  1000      6620     50.00     44.00  two_node_pipeli
03:40:01 PM  1000      6620     59.00     38.00  two_node_pipeli
03:40:02 PM  1000      6620     58.00     30.00  two_node_pipeli
03:40:03 PM  1000      6620     55.00     40.00  two_node_pipeli
03:40:04 PM  1000      6620     53.00     38.00  two_node_pipeli
03:40:05 PM  1000      6620     49.00     25.00  two_node_pipeli
03:40:06 PM  1000      6620     53.00     46.00  two_node_pipeli
03:40:07 PM  1000      6620     59.00     23.00  two_node_pipeli
03:40:08 PM  1000      6620     56.00     21.00  two_node_pipeli
03:40:09 PM  1000      6620     54.00     27.00  two_node_pipeli
03:40:10 PM  1000      6620     56.00     24.00  two_node_pipeli
03:40:11 PM  1000      6620     55.00     26.00  two_node_pipeli
03:40:12 PM  1000      6620     52.00     27.00  two_node_pipeli
03:40:13 PM  1000      6620     60.00     36.00  two_node_pipeli
03:40:14 PM  1000      6620     52.00     26.00  two_node_pipeli
03:40:15 PM  1000      6620     53.00     39.00  two_node_pipeli
03:40:16 PM  1000      6620     58.00     31.00  two_node_pipeli
03:40:17 PM  1000      6620     52.00     38.00  two_node_pipeli
03:40:18 PM  1000      6620     52.00     34.00  two_node_pipeli
03:40:19 PM  1000      6620     55.00     38.00  two_node_pipeli
03:40:20 PM  1000      6620     52.00     35.00  two_node_pipeli
03:40:21 PM  1000      6620     52.00     31.00  two_node_pipeli
03:40:22 PM  1000      6620     55.00     27.00  two_node_pipeli
03:40:23 PM  1000      6620     58.00     16.00  two_node_pipeli
03:40:24 PM  1000      6620     54.00     33.00  two_node_pipeli
03:40:25 PM  1000      6620     60.00     26.00  two_node_pipeli
03:40:26 PM  1000      6620     52.00     33.00  two_node_pipeli
03:40:27 PM  1000      6620     48.00     41.00  two_node_pipeli
03:40:28 PM  1000      6620     56.00     27.00  two_node_pipeli
03:40:29 PM  1000      6620     57.00     32.00  two_node_pipeli
03:40:30 PM  1000      6620     58.00     30.00  two_node_pipeli
03:40:31 PM  1000      6620     62.00     26.00  two_node_pipeli
03:40:32 PM  1000      6620     53.00     37.00  two_node_pipeli
03:40:33 PM  1000      6620     53.00     38.00  two_node_pipeli
03:40:34 PM  1000      6620     55.00     26.00  two_node_pipeli
03:40:35 PM  1000      6620     53.00     24.00  two_node_pipeli
03:40:36 PM  1000      6620     51.00     35.00  two_node_pipeli
03:40:37 PM  1000      6620     58.00     29.00  two_node_pipeli
03:40:38 PM  1000      6620     53.00     31.00  two_node_pipeli
03:40:39 PM  1000      6620     53.00     36.00  two_node_pipeli
03:40:40 PM  1000      6620     61.00     17.00  two_node_pipeli
03:40:41 PM  1000      6620     54.00     22.00  two_node_pipeli
03:40:42 PM  1000      6620     56.00     37.00  two_node_pipeli
03:40:43 PM  1000      6620     60.00     32.00  two_node_pipeli
