Linux 5.15.0-121-generic (NEU) 	09/16/2024 	_x86_64_	(16 CPU)

09:08:47 PM   UID       PID   cswch/s nvcswch/s  Command
09:08:48 PM  1000      5711     53.00     46.00  two_node_pipeli
09:08:49 PM  1000      5711     54.00     31.00  two_node_pipeli
09:08:50 PM  1000      5711     47.00     24.00  two_node_pipeli
09:08:51 PM  1000      5711     50.00     56.00  two_node_pipeli
09:08:52 PM  1000      5711     58.00     42.00  two_node_pipeli
09:08:53 PM  1000      5711     51.00     41.00  two_node_pipeli
09:08:54 PM  1000      5711     54.00     49.00  two_node_pipeli
09:08:55 PM  1000      5711     53.00     25.00  two_node_pipeli
09:08:56 PM  1000      5711     55.00     22.00  two_node_pipeli
09:08:57 PM  1000      5711     60.00     27.00  two_node_pipeli
09:08:58 PM  1000      5711     54.00     38.00  two_node_pipeli
09:08:59 PM  1000      5711     49.00     27.00  two_node_pipeli
09:09:00 PM  1000      5711     60.00     34.00  two_node_pipeli
09:09:01 PM  1000      5711     56.00     28.00  two_node_pipeli
09:09:02 PM  1000      5711     56.00     23.00  two_node_pipeli
09:09:03 PM  1000      5711     57.00     23.00  two_node_pipeli
09:09:04 PM  1000      5711     53.00     21.00  two_node_pipeli
09:09:05 PM  1000      5711     52.00     20.00  two_node_pipeli
09:09:06 PM  1000      5711     53.00     34.00  two_node_pipeli
09:09:07 PM  1000      5711     58.00     32.00  two_node_pipeli
09:09:08 PM  1000      5711     54.00     20.00  two_node_pipeli
09:09:09 PM  1000      5711     67.00     28.00  two_node_pipeli
09:09:10 PM  1000      5711     52.00     27.00  two_node_pipeli
09:09:11 PM  1000      5711     55.00     31.00  two_node_pipeli
09:09:12 PM  1000      5711     56.00     34.00  two_node_pipeli
09:09:13 PM  1000      5711     61.00     28.00  two_node_pipeli
09:09:14 PM  1000      5711     51.00     14.00  two_node_pipeli
09:09:15 PM  1000      5711     54.00     32.00  two_node_pipeli
09:09:16 PM  1000      5711     60.00     32.00  two_node_pipeli
09:09:17 PM  1000      5711     49.00     15.00  two_node_pipeli
09:09:18 PM  1000      5711     54.00     31.00  two_node_pipeli
09:09:19 PM  1000      5711     53.00     23.00  two_node_pipeli
09:09:20 PM  1000      5711     53.00     18.00  two_node_pipeli
09:09:21 PM  1000      5711     54.00     37.00  two_node_pipeli
09:09:22 PM  1000      5711     55.00     21.00  two_node_pipeli
09:09:23 PM  1000      5711     52.00     27.00  two_node_pipeli
09:09:24 PM  1000      5711     52.00     33.00  two_node_pipeli
09:09:25 PM  1000      5711     55.00     23.00  two_node_pipeli
09:09:26 PM  1000      5711     51.00     13.00  two_node_pipeli
09:09:27 PM  1000      5711     54.00     41.00  two_node_pipeli
09:09:28 PM  1000      5711     56.00     31.00  two_node_pipeli
09:09:29 PM  1000      5711     52.00     27.00  two_node_pipeli
09:09:30 PM  1000      5711     55.00     27.00  two_node_pipeli
09:09:31 PM  1000      5711     56.00     27.00  two_node_pipeli
09:09:32 PM  1000      5711     50.00     29.00  two_node_pipeli
09:09:33 PM  1000      5711     49.50     21.78  two_node_pipeli
09:09:34 PM  1000      5711     60.00     39.00  two_node_pipeli
09:09:35 PM  1000      5711     53.00     26.00  two_node_pipeli
09:09:36 PM  1000      5711     64.00     25.00  two_node_pipeli
09:09:37 PM  1000      5711     60.00     30.00  two_node_pipeli
