|CALIBRATION TEST|[Setting: 10ms]->@time-measure: 9886601. 
|TID:3591512000|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492125144742222-End@1726492125154928352-Cost:10186130(ns) and Route msg: 6]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492125155293720-End@1726492125160365170-Cost:5071450(ns) and Received msg: 6]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492125208319645-End@1726492125223423188-Cost:15103543(ns) and Published msg: 7]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492125223947225-End@1726492125234063344-Cost:10116119(ns) and Route msg: 7]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492125240915512-End@1726492125247738252-Cost:6822740(ns) and Received msg: 7]. 

|TID:3262125824|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492125234374638-End@1726492125255771874-Cost:21397236(ns) and Published msg: 4]. 

|TID:3591512000|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492125255986312-End@1726492125269908752-Cost:13922440(ns) and Route msg: 4]. 

|TID:3262125824|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492125270086429-End@1726492125277046956-Cost:6960527(ns) and Received msg: 4]. 

|TID:3591512000|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492125308291199-End@1726492125323620084-Cost:15328885(ns) and Published msg: 8]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492125323754133-End@1726492125333841729-Cost:10087596(ns) and Route msg: 8]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492125334024179-End@1726492125339051460-Cost:5027281(ns) and Received msg: 8]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492125374361315-End@1726492125395644602-Cost:21283287(ns) and Published msg: 5]. 

|TID:3262125824|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492125396018381-End@1726492125409910074-Cost:13891693(ns) and Route msg: 5]. 

|TID:3262125824|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492125410153660-End@1726492125417115603-Cost:6961943(ns) and Received msg: 5]. 

|TID:3591512000|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492125409045508-End@1726492125431391538-Cost:22346030(ns) and Published msg: 9]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492125431555520-End@1726492125441723409-Cost:10167889(ns) and Route msg: 9]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492125441928592-End@1726492125447469139-Cost:5540547(ns) and Received msg: 9]. 

|TID:3591512000|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492125508162924-End@1726492125523014790-Cost:14851866(ns) and Published msg: 10]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492125523302067-End@1726492125548999507-Cost:25697440(ns) and Route msg: 10]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492125549252312-End@1726492125554196477-Cost:4944165(ns) and Received msg: 10]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492125524649438-End@1726492125559472891-Cost:34823453(ns) and Published msg: 6]. 

|TID:3262125824|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492125559569702-End@1726492125574085111-Cost:14515409(ns) and Route msg: 6]. 

|TID:3591512000|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492125574273777-End@1726492125581235046-Cost:6961269(ns) and Received msg: 6]. 

|TID:3591512000|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492125608172855-End@1726492125623395865-Cost:15223010(ns) and Published msg: 11]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492125674489778-End@1726492125694731156-Cost:20241378(ns) and Route msg: 11]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492125695120210-End@1726492125710324023-Cost:15203813(ns) and Received msg: 11]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492125674421439-End@1726492125730491738-Cost:56070299(ns) and Published msg: 7]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492125710587115-End@1726492125751075229-Cost:40488114(ns) and Published msg: 12]. 

|TID:3591512000|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492125730953169-End@1726492125775514399-Cost:44561230(ns) and Route msg: 7]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492125751503944-End@1726492125791405428-Cost:39901484(ns) and Route msg: 12]. 

|TID:3591512000|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492125775792493-End@1726492125801941211-Cost:26148718(ns) and Received msg: 7]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492125791676742-End@1726492125811924901-Cost:20248159(ns) and Received msg: 12]. 

|TID:3591512000|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492125808110852-End@1726492125852403147-Cost:44292295(ns) and Published msg: 13]. 

|TID:3262125824|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492125824312978-End@1726492125880119616-Cost:55806638(ns) and Published msg: 8]. 

|TID:3591512000|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492125852794615-End@1726492125886319753-Cost:33525138(ns) and Route msg: 13]. 

|TID:3262125824|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492125880556640-End@1726492125895032329-Cost:14475689(ns) and Route msg: 8]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492125886611858-End@1726492125895851354-Cost:9239496(ns) and Received msg: 13]. 

|TID:3262125824|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492125895277274-End@1726492125902565630-Cost:7288356(ns) and Received msg: 8]. 

|TID:3591512000|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492125908096381-End@1726492125923404983-Cost:15308602(ns) and Published msg: 14]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492125923678733-End@1726492125933755417-Cost:10076684(ns) and Route msg: 14]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492125933988475-End@1726492125939026526-Cost:5038051(ns) and Received msg: 14]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492125974457380-End@1726492125995555276-Cost:21097896(ns) and Published msg: 9]. 

|TID:3262125824|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492125995678552-End@1726492126009606633-Cost:13928081(ns) and Route msg: 9]. 

|TID:3591512000|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492126012502642-End@1726492126024534269-Cost:12031627(ns) and Received msg: 9]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492126009780084-End@1726492126032191822-Cost:22411738(ns) and Published msg: 15]. 

|TID:3591512000|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492126032436862-End@1726492126042468889-Cost:10032027(ns) and Route msg: 15]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492126042697652-End@1726492126047735535-Cost:5037883(ns) and Received msg: 15]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492126108271819-End@1726492126123276070-Cost:15004251(ns) and Published msg: 16]. 

|TID:3591512000|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492126123410733-End@1726492126133317436-Cost:9906703(ns) and Route msg: 16]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492126135578149-End@1726492126140500264-Cost:4922115(ns) and Received msg: 16]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492126133490405-End@1726492126159737265-Cost:26246860(ns) and Published msg: 10]. 

|TID:3262125824|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492126159853513-End@1726492126173708702-Cost:13855189(ns) and Route msg: 10]. 

|TID:3591512000|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492126174242303-End@1726492126181547180-Cost:7304877(ns) and Received msg: 10]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492126208221187-End@1726492126223394812-Cost:15173625(ns) and Published msg: 17]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492126223796271-End@1726492126233901314-Cost:10105043(ns) and Route msg: 17]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492126234166892-End@1726492126239404872-Cost:5237980(ns) and Received msg: 17]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492126274407389-End@1726492126295546081-Cost:21138692(ns) and Published msg: 11]. 

|TID:3591512000|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492126296045209-End@1726492126309949071-Cost:13903862(ns) and Route msg: 11]. 

|TID:3591512000|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492126310146054-End@1726492126317090006-Cost:6943952(ns) and Received msg: 11]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492126308282024-End@1726492126323427856-Cost:15145832(ns) and Published msg: 18]. 

|TID:3591512000|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492126323748290-End@1726492126333683281-Cost:9934991(ns) and Route msg: 18]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492126334062697-End@1726492126339098585-Cost:5035888(ns) and Received msg: 18]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492126408227189-End@1726492126423406203-Cost:15179014(ns) and Published msg: 19]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492126423809926-End@1726492126433938785-Cost:10128859(ns) and Route msg: 19]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492126434115600-End@1726492126439178729-Cost:5063129(ns) and Received msg: 19]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492126424280346-End@1726492126445196399-Cost:20916053(ns) and Published msg: 12]. 

|TID:3591512000|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492126445607882-End@1726492126459483108-Cost:13875226(ns) and Route msg: 12]. 

|TID:3262125824|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492126459741586-End@1726492126466751949-Cost:7010363(ns) and Received msg: 12]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492126508299736-End@1726492126523433812-Cost:15134076(ns) and Published msg: 20]. 

|TID:3591512000|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492126574520455-End@1726492126584463371-Cost:9942916(ns) and Route msg: 20]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492126584895243-End@1726492126589920225-Cost:5024982(ns) and Received msg: 20]. 

|TID:3262125824|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492126574456760-End@1726492126595504328-Cost:21047568(ns) and Published msg: 13]. 

|TID:3262125824|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492126595971555-End@1726492126609825249-Cost:13853694(ns) and Route msg: 13]. 

|TID:3262125824|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492126610014988-End@1726492126616987538-Cost:6972550(ns) and Received msg: 13]. 

|TID:3591512000|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492126608224704-End@1726492126623430608-Cost:15205904(ns) and Published msg: 21]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492126708262226-End@1726492126718354397-Cost:10092171(ns) and Route msg: 21]. 

|TID:3591512000|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492126708157327-End@1726492126723031056-Cost:14873729(ns) and Published msg: 22]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492126718635987-End@1726492126723604363-Cost:4968376(ns) and Received msg: 21]. 

|TID:3591512000|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492126723422302-End@1726492126733361647-Cost:9939345(ns) and Route msg: 22]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492126733572736-End@1726492126738526449-Cost:4953713(ns) and Received msg: 22]. 

|TID:3262125824|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492126724249561-End@1726492126748477209-Cost:24227648(ns) and Published msg: 14]. 

|TID:3262125824|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492126748982287-End@1726492126763197512-Cost:14215225(ns) and Route msg: 14]. 

|TID:3591512000|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492126763389661-End@1726492126770478801-Cost:7089140(ns) and Received msg: 14]. 

|TID:3591512000|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492126808294550-End@1726492126823295452-Cost:15000902(ns) and Published msg: 23]. 

|TID:3591512000|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492126823771605-End@1726492126833635158-Cost:9863553(ns) and Route msg: 23]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492126833833670-End@1726492126838765914-Cost:4932244(ns) and Received msg: 23]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492126874334902-End@1726492126895621009-Cost:21286107(ns) and Published msg: 15]. 

|TID:3591512000|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492126896051954-End@1726492126910193258-Cost:14141304(ns) and Route msg: 15]. 

|TID:3591512000|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492126910388196-End@1726492126917316080-Cost:6927884(ns) and Received msg: 15]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492126908211388-End@1726492126923421728-Cost:15210340(ns) and Published msg: 24]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492126923848234-End@1726492126933772195-Cost:9923961(ns) and Route msg: 24]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492126933966564-End@1726492126939041110-Cost:5074546(ns) and Received msg: 24]. 

|TID:3591512000|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492127008335797-End@1726492127023485576-Cost:15149779(ns) and Published msg: 25]. 

|TID:3591512000|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492127023949024-End@1726492127033849428-Cost:9900404(ns) and Route msg: 25]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492127034051357-End@1726492127039074085-Cost:5022728(ns) and Received msg: 25]. 

|TID:3262125824|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492127024291281-End@1726492127045347597-Cost:21056316(ns) and Published msg: 16]. 

|TID:3591512000|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492127045465242-End@1726492127059685406-Cost:14220164(ns) and Route msg: 16]. 

|TID:3262125824|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492127059983664-End@1726492127067121018-Cost:7137354(ns) and Received msg: 16]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492127108203876-End@1726492127123119279-Cost:14915403(ns) and Published msg: 26]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492127123614131-End@1726492127133581877-Cost:9967746(ns) and Route msg: 26]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492127133754552-End@1726492127138834644-Cost:5080092(ns) and Received msg: 26]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492127174515141-End@1726492127195587525-Cost:21072384(ns) and Published msg: 17]. 

|TID:3591512000|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492127196086335-End@1726492127210041998-Cost:13955663(ns) and Route msg: 17]. 

|TID:3591512000|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492127210225929-End@1726492127217257909-Cost:7031980(ns) and Received msg: 17]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492127208279517-End@1726492127223453723-Cost:15174206(ns) and Published msg: 27]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492127223905342-End@1726492127234021109-Cost:10115767(ns) and Route msg: 27]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492127234251215-End@1726492127239315981-Cost:5064766(ns) and Received msg: 27]. 

|TID:3591512000|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492127308256994-End@1726492127323495865-Cost:15238871(ns) and Published msg: 28]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492127323724549-End@1726492127333721737-Cost:9997188(ns) and Route msg: 28]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492127334065188-End@1726492127339035397-Cost:4970209(ns) and Received msg: 28]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492127324251126-End@1726492127345132562-Cost:20881436(ns) and Published msg: 18]. 

|TID:3591512000|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492127345546911-End@1726492127359486963-Cost:13940052(ns) and Route msg: 18]. 

|TID:3262125824|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492127359684775-End@1726492127366793246-Cost:7108471(ns) and Received msg: 18]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492127408275916-End@1726492127423365617-Cost:15089701(ns) and Published msg: 29]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492127423933356-End@1726492127434088083-Cost:10154727(ns) and Route msg: 29]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492127434373231-End@1726492127439513223-Cost:5139992(ns) and Received msg: 29]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492127474508372-End@1726492127496041547-Cost:21533175(ns) and Published msg: 19]. 

|TID:3591512000|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492127496572251-End@1726492127510869256-Cost:14297005(ns) and Route msg: 19]. 

|TID:3591512000|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492127511136234-End@1726492127518186912-Cost:7050678(ns) and Received msg: 19]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492127508148765-End@1726492127523048722-Cost:14899957(ns) and Published msg: 30]. 

|TID:3591512000|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492127608396599-End@1726492127618660227-Cost:10263628(ns) and Route msg: 30]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492127608248979-End@1726492127623529990-Cost:15281011(ns) and Published msg: 31]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492127618981149-End@1726492127624020827-Cost:5039678(ns) and Received msg: 30]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492127623969944-End@1726492127633989462-Cost:10019518(ns) and Route msg: 31]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492127634209502-End@1726492127639165700-Cost:4956198(ns) and Received msg: 31]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492127624209056-End@1726492127645309119-Cost:21100063(ns) and Published msg: 20]. 

|TID:3591512000|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492127645719443-End@1726492127659743165-Cost:14023722(ns) and Route msg: 20]. 

|TID:3262125824|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492127659935036-End@1726492127667040648-Cost:7105612(ns) and Received msg: 20]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492127708326523-End@1726492127723461964-Cost:15135441(ns) and Published msg: 32]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492127723994392-End@1726492127734509320-Cost:10514928(ns) and Route msg: 32]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492127734710871-End@1726492127739782612-Cost:5071741(ns) and Received msg: 32]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492127775917330-End@1726492127797799137-Cost:21881807(ns) and Published msg: 21]. 

|TID:3591512000|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492127798437301-End@1726492127813007023-Cost:14569722(ns) and Route msg: 21]. 

|TID:3591512000|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492127813267589-End@1726492127820364858-Cost:7097269(ns) and Received msg: 21]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492127808174160-End@1726492127823505390-Cost:15331230(ns) and Published msg: 33]. 

|TID:3591512000|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492127908297310-End@1726492127918452849-Cost:10155539(ns) and Route msg: 33]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492127908215574-End@1726492127923504725-Cost:15289151(ns) and Published msg: 34]. 

|TID:3591512000|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492127918727949-End@1726492127923797516-Cost:5069567(ns) and Received msg: 33]. 

|TID:3262125824|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492127924288624-End@1726492127934397017-Cost:10108393(ns) and Route msg: 34]. 

|TID:3262125824|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492127934622322-End@1726492127939666472-Cost:5044150(ns) and Received msg: 34]. 

|TID:3591512000|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492127924266302-End@1726492127945540605-Cost:21274303(ns) and Published msg: 22]. 

|TID:3591512000|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492127945973502-End@1726492127960139644-Cost:14166142(ns) and Route msg: 22]. 

|TID:3262125824|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492127960372399-End@1726492127967428877-Cost:7056478(ns) and Received msg: 22]. 

|TID:3262125824|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492128008194973-End@1726492128023421629-Cost:15226656(ns) and Published msg: 35]. 

