|CALIBRATION TEST|[Setting: 10ms]->@time-measure: 9855168. 
|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492372103853835-End@1726492372110667670-Cost:6813835(ns) and Route msg: 6]. 

|TID:381052672|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492372110784161-End@1726492372115723017-Cost:4938856(ns) and Received msg: 6]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492372193000103-End@1726492372212853205-Cost:19853102(ns) and Published msg: 7]. 

|TID:381052672|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492372185686085-End@1726492372231126699-Cost:45440614(ns) and Published msg: 4]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492372213307527-End@1726492372239500886-Cost:26193359(ns) and Route msg: 7]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492372239704406-End@1726492372244652513-Cost:4948107(ns) and Received msg: 7]. 

|TID:381052672|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492372231554201-End@1726492372249537386-Cost:17983185(ns) and Route msg: 4]. 

|TID:711434176|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492372249654320-End@1726492372256786600-Cost:7132280(ns) and Received msg: 4]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492372288613672-End@1726492372303259334-Cost:14645662(ns) and Published msg: 8]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492372303436470-End@1726492372310106110-Cost:6669640(ns) and Route msg: 8]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492372310420486-End@1726492372315490752-Cost:5070266(ns) and Received msg: 8]. 

|TID:711434176|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492372335609572-End@1726492372356403492-Cost:20793920(ns) and Published msg: 5]. 

|TID:381052672|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492372356589085-End@1726492372370528475-Cost:13939390(ns) and Route msg: 5]. 

|TID:381052672|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492372370863890-End@1726492372377819426-Cost:6955536(ns) and Received msg: 5]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492372388613863-End@1726492372403392892-Cost:14779029(ns) and Published msg: 9]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492372403523326-End@1726492372406846569-Cost:3323243(ns) and Route msg: 9]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492372407108324-End@1726492372411989287-Cost:4880963(ns) and Received msg: 9]. 

|TID:711434176|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492372485659299-End@1726492372506521718-Cost:20862419(ns) and Published msg: 6]. 

|TID:711434176|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492372506927668-End@1726492372516199491-Cost:9271823(ns) and Route msg: 6]. 

|TID:711434176|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492372516404689-End@1726492372523342983-Cost:6938294(ns) and Received msg: 6]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492372488633862-End@1726492372529039106-Cost:40405244(ns) and Published msg: 10]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492372529346380-End@1726492372536166054-Cost:6819674(ns) and Route msg: 10]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492372536431019-End@1726492372542782028-Cost:6351009(ns) and Received msg: 10]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492372588700567-End@1726492372603643704-Cost:14943137(ns) and Published msg: 11]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492372603805650-End@1726492372610319877-Cost:6514227(ns) and Route msg: 11]. 

|TID:381052672|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492372610560205-End@1726492372616028481-Cost:5468276(ns) and Received msg: 11]. 

|TID:711434176|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492372635700688-End@1726492372656515560-Cost:20814872(ns) and Published msg: 7]. 

|TID:381052672|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492372656675965-End@1726492372670324709-Cost:13648744(ns) and Route msg: 7]. 

|TID:381052672|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492372670634777-End@1726492372678201404-Cost:7566627(ns) and Received msg: 7]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492372688595772-End@1726492372703513869-Cost:14918097(ns) and Published msg: 12]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492372704067409-End@1726492372707778080-Cost:3710671(ns) and Route msg: 12]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492372708048915-End@1726492372713026745-Cost:4977830(ns) and Received msg: 12]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492372788616690-End@1726492372806062110-Cost:17445420(ns) and Published msg: 13]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492372806722359-End@1726492372813384810-Cost:6662451(ns) and Route msg: 13]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492372813746840-End@1726492372818639925-Cost:4893085(ns) and Received msg: 13]. 

|TID:381052672|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492372785755560-End@1726492372827808198-Cost:42052638(ns) and Published msg: 8]. 

|TID:711434176|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492372828135757-End@1726492372837428612-Cost:9292855(ns) and Route msg: 8]. 

|TID:381052672|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492372837572738-End@1726492372845302172-Cost:7729434(ns) and Received msg: 8]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492372888609164-End@1726492372903623486-Cost:15014322(ns) and Published msg: 14]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492372904131882-End@1726492372910697616-Cost:6565734(ns) and Route msg: 14]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492372910996109-End@1726492372915956576-Cost:4960467(ns) and Received msg: 14]. 

|TID:711434176|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492372935626035-End@1726492372956256064-Cost:20630029(ns) and Published msg: 9]. 

|TID:381052672|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492372956610725-End@1726492372965908585-Cost:9297860(ns) and Route msg: 9]. 

|TID:381052672|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492372966174264-End@1726492372973136154-Cost:6961890(ns) and Received msg: 9]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492372988668536-End@1726492373003596139-Cost:14927603(ns) and Published msg: 15]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492373003763569-End@1726492373007020598-Cost:3257029(ns) and Route msg: 15]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492373007286483-End@1726492373012176926-Cost:4890443(ns) and Received msg: 15]. 

|TID:381052672|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492373085640830-End@1726492373106498774-Cost:20857944(ns) and Published msg: 10]. 

|TID:381052672|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492373106900210-End@1726492373116548871-Cost:9648661(ns) and Route msg: 10]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492373088579308-End@1726492373120029784-Cost:31450476(ns) and Published msg: 16]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492373120419197-End@1726492373127072275-Cost:6653078(ns) and Route msg: 16]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492373127273711-End@1726492373132236930-Cost:4963219(ns) and Received msg: 16]. 

|TID:381052672|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492373116914588-End@1726492373133092117-Cost:16177529(ns) and Received msg: 10]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492373188622716-End@1726492373203355804-Cost:14733088(ns) and Published msg: 17]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492373235700218-End@1726492373242440285-Cost:6740067(ns) and Route msg: 17]. 

|TID:381052672|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492373242710927-End@1726492373247675177-Cost:4964250(ns) and Received msg: 17]. 

|TID:711434176|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492373235618453-End@1726492373256483209-Cost:20864756(ns) and Published msg: 11]. 

|TID:711434176|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492373256881452-End@1726492373262261671-Cost:5380219(ns) and Route msg: 11]. 

|TID:381052672|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492373262373106-End@1726492373269324595-Cost:6951489(ns) and Received msg: 11]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492373288672969-End@1726492373303308037-Cost:14635068(ns) and Published msg: 18]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492373303690266-End@1726492373307166304-Cost:3476038(ns) and Route msg: 18]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492373307296635-End@1726492373312151061-Cost:4854426(ns) and Received msg: 18]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492373388603149-End@1726492373403499648-Cost:14896499(ns) and Published msg: 19]. 

|TID:711434176|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492373385702678-End@1726492373406557248-Cost:20854570(ns) and Published msg: 12]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492373403858382-End@1726492373411812143-Cost:7953761(ns) and Route msg: 19]. 

|TID:711434176|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492373406941878-End@1726492373415257514-Cost:8315636(ns) and Route msg: 12]. 

|TID:381052672|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492373412027926-End@1726492373416980306-Cost:4952380(ns) and Received msg: 19]. 

|TID:711434176|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492373415491699-End@1726492373422434732-Cost:6943033(ns) and Received msg: 12]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492373488599983-End@1726492373503466681-Cost:14866698(ns) and Published msg: 20]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492373503733844-End@1726492373507118252-Cost:3384408(ns) and Route msg: 20]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492373507217779-End@1726492373512178429-Cost:4960650(ns) and Received msg: 20]. 

|TID:711434176|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492373535687194-End@1726492373556483018-Cost:20795824(ns) and Published msg: 13]. 

|TID:711434176|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492373556937996-End@1726492373561629022-Cost:4691026(ns) and Route msg: 13]. 

|TID:381052672|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492373561751560-End@1726492373568696377-Cost:6944817(ns) and Received msg: 13]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492373588610252-End@1726492373603474594-Cost:14864342(ns) and Published msg: 21]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492373603891490-End@1726492373607379939-Cost:3488449(ns) and Route msg: 21]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492373607545893-End@1726492373612506737-Cost:4960844(ns) and Received msg: 21]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492373688590902-End@1726492373703499039-Cost:14908137(ns) and Published msg: 22]. 

|TID:711434176|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492373685709109-End@1726492373706596126-Cost:20887017(ns) and Published msg: 14]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492373703941235-End@1726492373710626323-Cost:6685088(ns) and Route msg: 22]. 

|TID:381052672|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492373710905615-End@1726492373715918201-Cost:5012586(ns) and Received msg: 22]. 

|TID:711434176|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492373706978461-End@1726492373716221021-Cost:9242560(ns) and Route msg: 14]. 

|TID:381052672|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492373716319104-End@1726492373723332343-Cost:7013239(ns) and Received msg: 14]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492373788682839-End@1726492373803335365-Cost:14652526(ns) and Published msg: 23]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492373835803817-End@1726492373839138503-Cost:3334686(ns) and Route msg: 23]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492373839546713-End@1726492373844545851-Cost:4999138(ns) and Received msg: 23]. 

|TID:381052672|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492373835758830-End@1726492373859546984-Cost:23788154(ns) and Published msg: 15]. 

|TID:381052672|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492373860049233-End@1726492373869193016-Cost:9143783(ns) and Route msg: 15]. 

|TID:711434176|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492373869363217-End@1726492373876323600-Cost:6960383(ns) and Received msg: 15]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492373888608365-End@1726492373903510195-Cost:14901830(ns) and Published msg: 24]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492373985805556-End@1726492373992523070-Cost:6717514(ns) and Route msg: 24]. 

|TID:711434176|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492373985698782-End@1726492374006760451-Cost:21061669(ns) and Published msg: 16]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492373992761577-End@1726492374007632749-Cost:14871172(ns) and Published msg: 25]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492374006981044-End@1726492374011954308-Cost:4973264(ns) and Received msg: 24]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492374007994220-End@1726492374014632865-Cost:6638645(ns) and Route msg: 25]. 

|TID:381052672|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492374014826560-End@1726492374019798357-Cost:4971797(ns) and Received msg: 25]. 

|TID:711434176|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492374011988453-End@1726492374021234876-Cost:9246423(ns) and Route msg: 16]. 

|TID:381052672|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492374021494636-End@1726492374028434275-Cost:6939639(ns) and Received msg: 16]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492374088597953-End@1726492374103471932-Cost:14873979(ns) and Published msg: 26]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492374135863729-End@1726492374142499542-Cost:6635813(ns) and Route msg: 26]. 

|TID:381052672|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492374142757985-End@1726492374147624117-Cost:4866132(ns) and Received msg: 26]. 

|TID:711434176|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492374135760158-End@1726492374156750018-Cost:20989860(ns) and Published msg: 17]. 

|TID:711434176|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492374157154610-End@1726492374161832795-Cost:4678185(ns) and Route msg: 17]. 

|TID:381052672|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492374161999309-End@1726492374168888581-Cost:6889272(ns) and Received msg: 17]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492374188605281-End@1726492374203510475-Cost:14905194(ns) and Published msg: 27]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492374203992393-End@1726492374207438389-Cost:3445996(ns) and Route msg: 27]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492374207549938-End@1726492374212499047-Cost:4949109(ns) and Received msg: 27]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492374288597600-End@1726492374303371281-Cost:14773681(ns) and Published msg: 28]. 

|TID:711434176|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492374285694909-End@1726492374306539409-Cost:20844500(ns) and Published msg: 18]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492374303719588-End@1726492374311512657-Cost:7793069(ns) and Route msg: 28]. 

|TID:711434176|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492374306923788-End@1726492374315427575-Cost:8503787(ns) and Route msg: 18]. 

|TID:381052672|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492374311756132-End@1726492374316753018-Cost:4996886(ns) and Received msg: 28]. 

|TID:711434176|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492374315710942-End@1726492374322632499-Cost:6921557(ns) and Received msg: 18]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492374388621640-End@1726492374403522975-Cost:14901335(ns) and Published msg: 29]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492374403968794-End@1726492374407371295-Cost:3402501(ns) and Route msg: 29]. 

|TID:381052672|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492374407512041-End@1726492374412405973-Cost:4893932(ns) and Received msg: 29]. 

|TID:381052672|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492374435770233-End@1726492374456216520-Cost:20446287(ns) and Published msg: 19]. 

|TID:381052672|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492374456664723-End@1726492374461369420-Cost:4704697(ns) and Route msg: 19]. 

|TID:711434176|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492374461523984-End@1726492374468711523-Cost:7187539(ns) and Received msg: 19]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492374488609006-End@1726492374503585825-Cost:14976819(ns) and Published msg: 30]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492374504114017-End@1726492374507564484-Cost:3450467(ns) and Route msg: 30]. 

|TID:381052672|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492374507674194-End@1726492374512641068-Cost:4966874(ns) and Received msg: 30]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492374588614721-End@1726492374603492629-Cost:14877908(ns) and Published msg: 31]. 

|TID:381052672|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492374585678678-End@1726492374606508181-Cost:20829503(ns) and Published msg: 20]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492374603881101-End@1726492374610537050-Cost:6655949(ns) and Route msg: 31]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492374610769037-End@1726492374615741526-Cost:4972489(ns) and Received msg: 31]. 

|TID:381052672|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492374606911920-End@1726492374616143374-Cost:9231454(ns) and Route msg: 20]. 

|TID:711434176|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492374616239523-End@1726492374623221692-Cost:6982169(ns) and Received msg: 20]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492374688596338-End@1726492374703468323-Cost:14871985(ns) and Published msg: 32]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492374735873509-End@1726492374742609707-Cost:6736198(ns) and Route msg: 32]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492374742888092-End@1726492374747873409-Cost:4985317(ns) and Received msg: 32]. 

|TID:381052672|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492374735768783-End@1726492374756384846-Cost:20616063(ns) and Published msg: 21]. 

|TID:381052672|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492374756791063-End@1726492374761783664-Cost:4992601(ns) and Route msg: 21]. 

|TID:711434176|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492374761965009-End@1726492374769183942-Cost:7218933(ns) and Received msg: 21]. 

|TID:711434176|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492374788679536-End@1726492374803409102-Cost:14729566(ns) and Published msg: 33]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492374803564738-End@1726492374806964240-Cost:3399502(ns) and Route msg: 33]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492374807064256-End@1726492374811932652-Cost:4868396(ns) and Received msg: 33]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492374888622792-End@1726492374903265267-Cost:14642475(ns) and Published msg: 34]. 

|TID:711434176|-->[Chain2-Sensor1.exe:210(100us)]-->[Start@1726492374885696806-End@1726492374906544760-Cost:20847954(ns) and Published msg: 22]. 

|TID:381052672|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492374903626142-End@1726492374910150288-Cost:6524146(ns) and Route msg: 34]. 

|TID:381052672|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492374910372782-End@1726492374915235670-Cost:4862888(ns) and Received msg: 34]. 

|TID:711434176|-->[Chain2-Transfer2.exe:140(100us)]-->[Start@1726492374906924554-End@1726492374916041294-Cost:9116740(ns) and Route msg: 22]. 

|TID:381052672|-->[Chain2-Command3.exe:70(100us)]-->[Start@1726492374916198359-End@1726492374923132458-Cost:6934099(ns) and Received msg: 22]. 

|TID:381052672|-->[Chain1-Sensor1.exe:150(100us)]-->[Start@1726492374988604724-End@1726492375003511844-Cost:14907120(ns) and Published msg: 35]. 

|TID:711434176|-->[Chain1-Transfer2.exe:100(100us)]-->[Start@1726492375035714853-End@1726492375042415597-Cost:6700744(ns) and Route msg: 35]. 

|TID:711434176|-->[Chain1-Command3.exe:50(100us)]-->[Start@1726492375042711930-End@1726492375047643645-Cost:4931715(ns) and Received msg: 35]. 

