Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

05:14:21 PM   UID       PID   cswch/s nvcswch/s  Command
05:14:22 PM  1000     15857     75.00      0.00  two_node_pipeli
05:14:22 PM  1000     15831     94.00      0.00  two_node_pipeli
05:14:22 PM  1000     15856     73.00      0.00  two_node_pipeli
05:14:22 PM  1000     15849     79.00      0.00  two_node_pipeli
05:14:22 PM  1000     15848     94.00      0.00  two_node_pipeli
05:14:22 PM  1000     15842     98.00      0.00  two_node_pipeli
05:14:22 PM  1000     15843     80.00      0.00  two_node_pipeli
05:14:22 PM  1000     15841    105.00      0.00  two_node_pipeli
05:14:22 PM  1000     15851     77.00      0.00  two_node_pipeli
05:14:22 PM  1000     15844     76.00      0.00  two_node_pipeli
05:14:22 PM  1000     15846     78.00      0.00  two_node_pipeli
05:14:22 PM  1000     15845     73.00      0.00  two_node_pipeli
05:14:22 PM  1000     15850     76.00      0.00  two_node_pipeli
05:14:22 PM  1000     15855     78.00      0.00  two_node_pipeli
05:14:22 PM  1000     15852     83.00      0.00  two_node_pipeli
05:14:22 PM  1000     15847     74.00      0.00  two_node_pipeli

05:14:22 PM   UID       PID   cswch/s nvcswch/s  Command
05:14:23 PM  1000     15857     76.00      0.00  two_node_pipeli
05:14:23 PM  1000     15831     90.00      0.00  two_node_pipeli
05:14:23 PM  1000     15856     78.00      0.00  two_node_pipeli
05:14:23 PM  1000     15849     74.00      0.00  two_node_pipeli
05:14:23 PM  1000     15848    103.00      0.00  two_node_pipeli
05:14:23 PM  1000     15842     92.00      0.00  two_node_pipeli
05:14:23 PM  1000     15843     76.00      0.00  two_node_pipeli
05:14:23 PM  1000     15841     98.00      0.00  two_node_pipeli
05:14:23 PM  1000     15851     77.00      0.00  two_node_pipeli
05:14:23 PM  1000     15844     79.00      0.00  two_node_pipeli
05:14:23 PM  1000     15846     79.00      0.00  two_node_pipeli
05:14:23 PM  1000     15845     76.00      1.00  two_node_pipeli
05:14:23 PM  1000     15850     77.00      0.00  two_node_pipeli
05:14:23 PM  1000     15855     77.00      0.00  two_node_pipeli
05:14:23 PM  1000     15852     74.00      0.00  two_node_pipeli
05:14:23 PM  1000     15847     78.00      0.00  two_node_pipeli

05:14:23 PM   UID       PID   cswch/s nvcswch/s  Command
05:14:24 PM  1000     15857     72.00      0.00  two_node_pipeli
05:14:24 PM  1000     15831     99.00      0.00  two_node_pipeli
05:14:24 PM  1000     15856     70.00      0.00  two_node_pipeli
05:14:24 PM  1000     15849     82.00      0.00  two_node_pipeli
05:14:24 PM  1000     15848     88.00      0.00  two_node_pipeli
05:14:24 PM  1000     15842     99.00      0.00  two_node_pipeli
05:14:24 PM  1000     15843     75.00      0.00  two_node_pipeli
05:14:24 PM  1000     15841     91.00      0.00  two_node_pipeli
05:14:24 PM  1000     15851     84.00      0.00  two_node_pipeli
05:14:24 PM  1000     15844     74.00      0.00  two_node_pipeli
05:14:24 PM  1000     15846     74.00      0.00  two_node_pipeli
05:14:24 PM  1000     15845     80.00      0.00  two_node_pipeli
05:14:24 PM  1000     15850     71.00      0.00  two_node_pipeli
05:14:24 PM  1000     15855     82.00      0.00  two_node_pipeli
05:14:24 PM  1000     15852     79.00      0.00  two_node_pipeli
05:14:24 PM  1000     15847     77.00      0.00  two_node_pipeli

05:14:24 PM   UID       PID   cswch/s nvcswch/s  Command
05:14:25 PM  1000     15857     76.00      0.00  two_node_pipeli
05:14:25 PM  1000     15831     89.00      0.00  two_node_pipeli
05:14:25 PM  1000     15856     85.00      0.00  two_node_pipeli
05:14:25 PM  1000     15849     78.00      0.00  two_node_pipeli
05:14:25 PM  1000     15848     99.00      0.00  two_node_pipeli
05:14:25 PM  1000     15842     91.00      0.00  two_node_pipeli
05:14:25 PM  1000     15843     75.00      0.00  two_node_pipeli
05:14:25 PM  1000     15841     86.00      0.00  two_node_pipeli
05:14:25 PM  1000     15851     81.00      0.00  two_node_pipeli
05:14:25 PM  1000     15844     80.00      0.00  two_node_pipeli
05:14:25 PM  1000     15846     76.00      0.00  two_node_pipeli
05:14:25 PM  1000     15845     81.00      0.00  two_node_pipeli
05:14:25 PM  1000     15850     73.00      0.00  two_node_pipeli
05:14:25 PM  1000     15855     74.00      0.00  two_node_pipeli
05:14:25 PM  1000     15852     77.00      0.00  two_node_pipeli
05:14:25 PM  1000     15847     78.00      0.00  two_node_pipeli

05:14:25 PM   UID       PID   cswch/s nvcswch/s  Command
05:14:26 PM  1000     15857     76.00      0.00  two_node_pipeli
05:14:26 PM  1000     15831     94.00      0.00  two_node_pipeli
05:14:26 PM  1000     15856     71.00      0.00  two_node_pipeli
05:14:26 PM  1000     15849     75.00      0.00  two_node_pipeli
05:14:26 PM  1000     15848     96.00      0.00  two_node_pipeli
05:14:26 PM  1000     15842    102.00      0.00  two_node_pipeli
05:14:26 PM  1000     15843     72.00      0.00  two_node_pipeli
05:14:26 PM  1000     15841     88.00      0.00  two_node_pipeli
05:14:26 PM  1000     15851     77.00      0.00  two_node_pipeli
05:14:26 PM  1000     15844     72.00      0.00  two_node_pipeli
05:14:26 PM  1000     15846     83.00      0.00  two_node_pipeli
05:14:26 PM  1000     15845     76.00      0.00  two_node_pipeli
05:14:26 PM  1000     15850     77.00      0.00  two_node_pipeli
05:14:26 PM  1000     15855     79.00      0.00  two_node_pipeli
05:14:26 PM  1000     15852     75.00      0.00  two_node_pipeli
05:14:26 PM  1000     15847     87.00      0.00  two_node_pipeli

05:14:26 PM   UID       PID   cswch/s nvcswch/s  Command
05:14:27 PM  1000     15857     79.00      0.00  two_node_pipeli
05:14:27 PM  1000     15831    101.00      0.00  two_node_pipeli
05:14:27 PM  1000     15856     77.00      0.00  two_node_pipeli
05:14:27 PM  1000     15849     81.00      0.00  two_node_pipeli
05:14:27 PM  1000     15848     96.00      0.00  two_node_pipeli
05:14:27 PM  1000     15842     89.00      0.00  two_node_pipeli
05:14:27 PM  1000     15843     78.00      0.00  two_node_pipeli
05:14:27 PM  1000     15841     99.00      0.00  two_node_pipeli
05:14:27 PM  1000     15851     77.00      0.00  two_node_pipeli
05:14:27 PM  1000     15844     75.00      0.00  two_node_pipeli
05:14:27 PM  1000     15846     73.00      1.00  two_node_pipeli
05:14:27 PM  1000     15845     72.00      0.00  two_node_pipeli
05:14:27 PM  1000     15850     73.00      0.00  two_node_pipeli
05:14:27 PM  1000     15855     77.00      0.00  two_node_pipeli
05:14:27 PM  1000     15852     81.00      0.00  two_node_pipeli
05:14:27 PM  1000     15847     76.00      0.00  two_node_pipeli

05:14:27 PM   UID       PID   cswch/s nvcswch/s  Command
05:14:28 PM  1000     15857     77.00      0.00  two_node_pipeli
05:14:28 PM  1000     15831     95.00      0.00  two_node_pipeli
05:14:28 PM  1000     15856     80.00      0.00  two_node_pipeli
05:14:28 PM  1000     15849     79.00      0.00  two_node_pipeli
05:14:28 PM  1000     15848     92.00      0.00  two_node_pipeli
05:14:28 PM  1000     15842     86.00      0.00  two_node_pipeli
05:14:28 PM  1000     15843     78.00      0.00  two_node_pipeli
05:14:28 PM  1000     15841     97.00      0.00  two_node_pipeli
05:14:28 PM  1000     15851     77.00      0.00  two_node_pipeli
05:14:28 PM  1000     15844     74.00      0.00  two_node_pipeli
05:14:28 PM  1000     15846     85.00      0.00  two_node_pipeli
05:14:28 PM  1000     15845     75.00      0.00  two_node_pipeli
05:14:28 PM  1000     15850     78.00      0.00  two_node_pipeli
05:14:28 PM  1000     15855     73.00      0.00  two_node_pipeli
05:14:28 PM  1000     15852     75.00      0.00  two_node_pipeli
05:14:28 PM  1000     15847     73.00      0.00  two_node_pipeli

05:14:28 PM   UID       PID   cswch/s nvcswch/s  Command
05:14:29 PM  1000     15857     79.00      0.00  two_node_pipeli
05:14:29 PM  1000     15831     92.00      0.00  two_node_pipeli
05:14:29 PM  1000     15856     75.00      0.00  two_node_pipeli
