Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

05:27:50 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:27:51 PM  1000     24344  131.00    1.00    0.00   12.00  132.00     7  two_node_pipeli
05:27:52 PM  1000     24344  132.00    2.00    0.00   12.00  134.00     5  two_node_pipeli
05:27:53 PM  1000     24344  130.00    2.00    0.00   11.00  132.00     7  two_node_pipeli
05:27:54 PM  1000     24344  131.00    2.00    0.00   13.00  133.00     6  two_node_pipeli
05:27:55 PM  1000     24344  131.00    2.00    0.00   12.00  133.00     4  two_node_pipeli
05:27:56 PM  1000     24344  130.00    3.00    0.00   12.00  133.00     4  two_node_pipeli
05:27:57 PM  1000     24344  130.00    2.00    0.00   11.00  132.00     5  two_node_pipeli
05:27:58 PM  1000     24344  128.00    5.00    0.00   11.00  133.00     7  two_node_pipeli
05:27:59 PM  1000     24344  131.00    2.00    0.00   12.00  133.00     4  two_node_pipeli
05:28:00 PM  1000     24344  132.00    1.00    0.00   12.00  133.00     7  two_node_pipeli
05:28:01 PM  1000     24344  131.00    1.00    0.00   12.00  132.00     7  two_node_pipeli
05:28:02 PM  1000     24344  133.00    1.00    0.00   11.00  134.00     4  two_node_pipeli
05:28:03 PM  1000     24344  131.00    1.00    0.00   12.00  132.00     4  two_node_pipeli
05:28:04 PM  1000     24344  131.00    3.00    0.00   12.00  134.00     5  two_node_pipeli
05:28:05 PM  1000     24344  127.00    4.00    0.00   11.00  131.00     5  two_node_pipeli
05:28:06 PM  1000     24344  132.00    2.00    0.00   11.00  134.00     6  two_node_pipeli
05:28:07 PM  1000     24344  132.00    2.00    0.00   11.00  134.00     4  two_node_pipeli
05:28:08 PM  1000     24344  131.00    2.00    0.00   12.00  133.00     6  two_node_pipeli
05:28:09 PM  1000     24344  130.00    2.00    0.00   11.00  132.00     7  two_node_pipeli
05:28:10 PM  1000     24344  132.00    2.00    0.00   11.00  134.00     5  two_node_pipeli
05:28:11 PM  1000     24344  131.00    1.00    0.00   11.00  132.00     6  two_node_pipeli
05:28:12 PM  1000     24344  130.00    2.00    0.00   12.00  132.00     7  two_node_pipeli
05:28:13 PM  1000     24344  130.00    2.00    0.00   12.00  132.00     4  two_node_pipeli
05:28:14 PM  1000     24344  130.00    2.00    0.00   11.00  132.00     6  two_node_pipeli
05:28:15 PM  1000     24344  131.00    1.00    0.00   12.00  132.00     7  two_node_pipeli
05:28:16 PM  1000     24344  131.00    2.00    0.00   13.00  133.00     4  two_node_pipeli
05:28:18 PM  1000     24344   66.67    0.45    0.00    5.86   67.12     4  two_node_pipeli
05:28:19 PM  1000     24344  132.00    1.00    0.00   11.00  133.00     7  two_node_pipeli
05:28:20 PM  1000     24344  132.00    1.00    0.00   11.00  133.00     5  two_node_pipeli
05:28:21 PM  1000     24344  131.00    1.00    0.00   11.00  132.00     6  two_node_pipeli
