Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

05:10:19 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:10:20 PM  1000     13082  132.00    1.00    0.00   11.00  133.00     5  two_node_pipeli
05:10:21 PM  1000     13082  132.00    0.00    0.00   10.00  132.00     4  two_node_pipeli
05:10:22 PM  1000     13082  132.00    1.00    0.00   10.00  133.00     6  two_node_pipeli
05:10:23 PM  1000     13082  132.00    0.00    0.00   11.00  132.00     4  two_node_pipeli
05:10:24 PM  1000     13082  132.00    0.00    0.00   11.00  132.00     7  two_node_pipeli
05:10:25 PM  1000     13082  132.00    0.00    0.00   12.00  132.00     5  two_node_pipeli
05:10:26 PM  1000     13082  132.00    0.00    0.00   12.00  132.00     6  two_node_pipeli
05:10:27 PM  1000     13082  133.00    0.00    0.00    9.00  133.00     6  two_node_pipeli
05:10:28 PM  1000     13082  133.00    0.00    0.00   12.00  133.00     4  two_node_pipeli
05:10:29 PM  1000     13082  132.00    0.00    0.00   12.00  132.00     5  two_node_pipeli
05:10:30 PM  1000     13082  133.00    0.00    0.00    9.00  133.00     6  two_node_pipeli
05:10:31 PM  1000     13082  133.00    1.00    0.00    9.00  134.00     4  two_node_pipeli
05:10:32 PM  1000     13082  130.00    2.00    0.00   10.00  132.00     6  two_node_pipeli
05:10:33 PM  1000     13082  132.00    1.00    0.00   10.00  133.00     5  two_node_pipeli
05:10:34 PM  1000     13082  133.00    0.00    0.00   10.00  133.00     6  two_node_pipeli
05:10:35 PM  1000     13082  131.00    2.00    0.00   12.00  133.00     5  two_node_pipeli
05:10:36 PM  1000     13082  132.00    1.00    0.00   11.00  133.00     7  two_node_pipeli
05:10:37 PM  1000     13082  131.00    1.00    0.00   12.00  132.00     6  two_node_pipeli
05:10:38 PM  1000     13082  133.00    0.00    0.00   11.00  133.00     4  two_node_pipeli
05:10:39 PM  1000     13082  134.00    0.00    0.00    9.00  134.00     7  two_node_pipeli
05:10:40 PM  1000     13082  133.00    0.00    0.00   10.00  133.00     7  two_node_pipeli
05:10:41 PM  1000     13082  133.00    0.00    0.00   11.00  133.00     7  two_node_pipeli
05:10:42 PM  1000     13082  133.00    0.00    0.00   11.00  133.00     4  two_node_pipeli
05:10:43 PM  1000     13082  132.00    0.00    0.00   12.00  132.00     4  two_node_pipeli
05:10:44 PM  1000     13082  133.00    0.00    0.00   10.00  133.00     5  two_node_pipeli
05:10:45 PM  1000     13082  133.00    0.00    0.00   14.00  133.00     4  two_node_pipeli
05:10:46 PM  1000     13082  133.00    0.00    0.00   12.00  133.00     4  two_node_pipeli
05:10:47 PM  1000     13082  132.00    0.00    0.00   11.00  132.00     5  two_node_pipeli
05:10:48 PM  1000     13082  133.00    0.00    0.00   11.00  133.00     7  two_node_pipeli
05:10:49 PM  1000     13082  133.00    0.00    0.00   12.00  133.00     4  two_node_pipeli
05:10:50 PM  1000     13082  133.00    0.00    0.00   10.00  133.00     6  two_node_pipeli
05:10:51 PM  1000     13082  132.00    0.00    0.00    9.00  132.00     7  two_node_pipeli
05:10:52 PM  1000     13082  132.00    0.00    0.00   10.00  132.00     4  two_node_pipeli
05:10:53 PM  1000     13082  132.00    0.00    0.00   11.00  132.00     5  two_node_pipeli
05:10:54 PM  1000     13082  133.00    0.00    0.00   12.00  133.00     4  two_node_pipeli
05:10:55 PM  1000     13082  132.00    0.00    0.00   10.00  132.00     5  two_node_pipeli
05:10:56 PM  1000     13082  132.00    1.00    0.00   10.00  133.00     4  two_node_pipeli
05:10:57 PM  1000     13082  133.00    0.00    0.00   13.00  133.00     7  two_node_pipeli
05:10:58 PM  1000     13082  132.00    1.00    0.00   12.00  133.00     4  two_node_pipeli
