Linux 5.15.0-121-generic (NEU) 	09/16/2024 	_x86_64_	(16 CPU)

07:19:34 PM   UID       PID   cswch/s nvcswch/s  Command
07:19:35 PM  1000     31127      4.00      3.00  two_node_pipeli
07:19:36 PM  1000     31127    103.00     16.00  two_node_pipeli
07:19:37 PM  1000     31127      7.00     87.00  two_node_pipeli
07:19:38 PM  1000     31127      0.00      0.00  two_node_pipeli
07:19:39 PM  1000     31127      9.00      1.00  two_node_pipeli
07:19:40 PM  1000     31127      5.00      0.00  two_node_pipeli
07:19:41 PM  1000     31127     25.00    929.00  two_node_pipeli
07:19:42 PM  1000     31127      7.00    305.00  two_node_pipeli
07:19:43 PM  1000     31127      6.00     30.00  two_node_pipeli
07:19:44 PM  1000     31127      2.97      7.92  two_node_pipeli
07:19:45 PM  1000     31127      2.00      1.00  two_node_pipeli
07:19:46 PM  1000     31127      5.00     48.00  two_node_pipeli
07:19:47 PM  1000     31127      0.00      5.00  two_node_pipeli
07:19:48 PM  1000     31127      7.00    221.00  two_node_pipeli
07:19:49 PM  1000     31127     19.00     37.00  two_node_pipeli
07:19:50 PM  1000     31127      1.00      3.00  two_node_pipeli
07:19:51 PM  1000     31127      3.00      5.00  two_node_pipeli
07:19:52 PM  1000     31127      2.00     27.00  two_node_pipeli
07:19:53 PM  1000     31127      0.00    178.00  two_node_pipeli
07:19:54 PM  1000     31127     40.00    180.00  two_node_pipeli
07:19:55 PM  1000     31127      4.00      3.00  two_node_pipeli
07:19:56 PM  1000     31127      4.00     11.00  two_node_pipeli
07:19:57 PM  1000     31127      4.00     21.00  two_node_pipeli
07:19:58 PM  1000     31127      1.00      4.00  two_node_pipeli
07:19:59 PM  1000     31127      7.00     77.00  two_node_pipeli
07:20:00 PM  1000     31127      3.00    284.00  two_node_pipeli
07:20:01 PM  1000     31127      6.00     32.00  two_node_pipeli
07:20:02 PM  1000     31127      4.00     15.00  two_node_pipeli
07:20:03 PM  1000     31127      7.00     43.00  two_node_pipeli
07:20:04 PM  1000     31127      4.00      9.00  two_node_pipeli
07:20:05 PM  1000     31127      4.00     73.00  two_node_pipeli
07:20:06 PM  1000     31127      1.00     51.00  two_node_pipeli
