Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

07:30:54 PM   UID       PID   cswch/s nvcswch/s  Command
07:30:56 PM  1000     54641     11.00      0.00  two_node_pipeli
07:30:56 PM  1000     54642     12.00      0.00  two_node_pipeli
07:30:56 PM  1000     54643     11.00      0.00  two_node_pipeli
07:30:56 PM  1000     54631     11.00      0.00  two_node_pipeli

07:30:56 PM   UID       PID   cswch/s nvcswch/s  Command
07:30:57 PM  1000     54641     11.00      0.00  two_node_pipeli
07:30:57 PM  1000     54642     11.00      0.00  two_node_pipeli
07:30:57 PM  1000     54643     11.00      0.00  two_node_pipeli
07:30:57 PM  1000     54631     11.00      0.00  two_node_pipeli

07:30:57 PM   UID       PID   cswch/s nvcswch/s  Command
07:30:58 PM  1000     54641     12.00      0.00  two_node_pipeli
07:30:58 PM  1000     54642     11.00      0.00  two_node_pipeli
07:30:58 PM  1000     54643     11.00      0.00  two_node_pipeli
07:30:58 PM  1000     54631     13.00      0.00  two_node_pipeli

07:30:58 PM   UID       PID   cswch/s nvcswch/s  Command
07:30:59 PM  1000     54641     12.00      0.00  two_node_pipeli
07:30:59 PM  1000     54642     12.00      0.00  two_node_pipeli
07:30:59 PM  1000     54643     11.00      0.00  two_node_pipeli
07:30:59 PM  1000     54631     11.00      0.00  two_node_pipeli

07:30:59 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:00 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:00 PM  1000     54642     13.00      0.00  two_node_pipeli
07:31:00 PM  1000     54643     13.00      0.00  two_node_pipeli
07:31:00 PM  1000     54631     12.00      0.00  two_node_pipeli

07:31:00 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:01 PM  1000     54641     15.00      0.00  two_node_pipeli
07:31:01 PM  1000     54642     13.00      0.00  two_node_pipeli
07:31:01 PM  1000     54643     15.00      0.00  two_node_pipeli
07:31:01 PM  1000     54631     15.00      0.00  two_node_pipeli

07:31:01 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:02 PM  1000     54641     13.00      0.00  two_node_pipeli
07:31:02 PM  1000     54642     12.00      0.00  two_node_pipeli
07:31:02 PM  1000     54643     12.00      0.00  two_node_pipeli
07:31:02 PM  1000     54631     13.00      0.00  two_node_pipeli

07:31:02 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:03 PM  1000     54641     13.00      0.00  two_node_pipeli
07:31:03 PM  1000     54642     12.00      0.00  two_node_pipeli
07:31:03 PM  1000     54643     13.00      0.00  two_node_pipeli
07:31:03 PM  1000     54631     13.00      0.00  two_node_pipeli

07:31:03 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:04 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:04 PM  1000     54642     13.00      0.00  two_node_pipeli
07:31:04 PM  1000     54643     14.00      0.00  two_node_pipeli
07:31:04 PM  1000     54631     13.00      0.00  two_node_pipeli

07:31:04 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:05 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:05 PM  1000     54642     14.00      0.00  two_node_pipeli
07:31:05 PM  1000     54643     12.00      0.00  two_node_pipeli
07:31:05 PM  1000     54631     13.00      0.00  two_node_pipeli

07:31:05 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:06 PM  1000     54641     13.00      0.00  two_node_pipeli
07:31:06 PM  1000     54642     13.00      0.00  two_node_pipeli
07:31:06 PM  1000     54643     14.00      0.00  two_node_pipeli
07:31:06 PM  1000     54631     13.00      0.00  two_node_pipeli

07:31:06 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:07 PM  1000     54641     13.00      0.00  two_node_pipeli
07:31:07 PM  1000     54642     12.00      0.00  two_node_pipeli
07:31:07 PM  1000     54643     13.00      0.00  two_node_pipeli
07:31:07 PM  1000     54631     12.00      0.00  two_node_pipeli

07:31:07 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:08 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:08 PM  1000     54642     12.00      0.00  two_node_pipeli
07:31:08 PM  1000     54643     13.00      0.00  two_node_pipeli
07:31:08 PM  1000     54631     13.00      0.00  two_node_pipeli

07:31:08 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:09 PM  1000     54641     13.00      0.00  two_node_pipeli
07:31:09 PM  1000     54642     13.00      0.00  two_node_pipeli
07:31:09 PM  1000     54643     13.00      0.00  two_node_pipeli
07:31:09 PM  1000     54631     12.00      0.00  two_node_pipeli

07:31:09 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:10 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:10 PM  1000     54642     13.00      0.00  two_node_pipeli
07:31:10 PM  1000     54643     12.00      0.00  two_node_pipeli
07:31:10 PM  1000     54631     13.00      0.00  two_node_pipeli

07:31:10 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:11 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:11 PM  1000     54642     12.00      0.00  two_node_pipeli
07:31:11 PM  1000     54643     12.00      0.00  two_node_pipeli
07:31:11 PM  1000     54631     12.00      0.00  two_node_pipeli

07:31:11 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:12 PM  1000     54641     13.00      0.00  two_node_pipeli
07:31:12 PM  1000     54642     13.00      0.00  two_node_pipeli
07:31:12 PM  1000     54643     12.00      0.00  two_node_pipeli
07:31:12 PM  1000     54631     13.00      0.00  two_node_pipeli

07:31:12 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:13 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:13 PM  1000     54642     11.00      0.00  two_node_pipeli
07:31:13 PM  1000     54643     11.00      0.00  two_node_pipeli
07:31:13 PM  1000     54631     12.00      0.00  two_node_pipeli

07:31:13 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:14 PM  1000     54641     13.00      0.00  two_node_pipeli
07:31:14 PM  1000     54642     12.00      0.00  two_node_pipeli
07:31:14 PM  1000     54643     13.00      0.00  two_node_pipeli
07:31:14 PM  1000     54631     12.00      0.00  two_node_pipeli

07:31:14 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:15 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:15 PM  1000     54642     13.00      0.00  two_node_pipeli
07:31:15 PM  1000     54643     12.00      0.00  two_node_pipeli
07:31:15 PM  1000     54631     12.00      0.00  two_node_pipeli

07:31:15 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:16 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:16 PM  1000     54642     12.00      0.00  two_node_pipeli
07:31:16 PM  1000     54643     13.00      0.00  two_node_pipeli
07:31:16 PM  1000     54631     13.00      0.00  two_node_pipeli

07:31:16 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:17 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:17 PM  1000     54642     11.00      0.00  two_node_pipeli
07:31:17 PM  1000     54643     11.00      0.00  two_node_pipeli
07:31:17 PM  1000     54631     14.00      0.00  two_node_pipeli

07:31:17 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:18 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:18 PM  1000     54642     10.00      0.00  two_node_pipeli
07:31:18 PM  1000     54643     13.00      0.00  two_node_pipeli
07:31:18 PM  1000     54631     12.00      0.00  two_node_pipeli

07:31:18 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:19 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:19 PM  1000     54642     11.00      0.00  two_node_pipeli
07:31:19 PM  1000     54643     11.00      0.00  two_node_pipeli
07:31:19 PM  1000     54631     10.00      0.00  two_node_pipeli

07:31:19 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:20 PM  1000     54641     14.00      0.00  two_node_pipeli
07:31:20 PM  1000     54642     15.00      0.00  two_node_pipeli
07:31:20 PM  1000     54643     12.00      0.00  two_node_pipeli
07:31:20 PM  1000     54631     13.00      0.00  two_node_pipeli

07:31:20 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:21 PM  1000     54641     11.00      0.00  two_node_pipeli
07:31:21 PM  1000     54642     12.00      0.00  two_node_pipeli
07:31:21 PM  1000     54643     11.00      0.00  two_node_pipeli
07:31:21 PM  1000     54631     10.00      0.00  two_node_pipeli

07:31:21 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:22 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:22 PM  1000     54642     11.00      0.00  two_node_pipeli
07:31:22 PM  1000     54643     10.00      0.00  two_node_pipeli
07:31:22 PM  1000     54631     13.00      0.00  two_node_pipeli

07:31:22 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:23 PM  1000     54641     11.00      0.00  two_node_pipeli
07:31:23 PM  1000     54642     10.00      0.00  two_node_pipeli
07:31:23 PM  1000     54643     11.00      0.00  two_node_pipeli
07:31:23 PM  1000     54631     12.00      0.00  two_node_pipeli

07:31:23 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:24 PM  1000     54641     12.00      0.00  two_node_pipeli
07:31:24 PM  1000     54642     11.00      0.00  two_node_pipeli
07:31:24 PM  1000     54643     11.00      0.00  two_node_pipeli
07:31:24 PM  1000     54631     11.00      0.00  two_node_pipeli

07:31:24 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:25 PM  1000     54641     14.00      0.00  two_node_pipeli
07:31:25 PM  1000     54642     12.00      0.00  two_node_pipeli
07:31:25 PM  1000     54643     11.00      0.00  two_node_pipeli
07:31:25 PM  1000     54631     13.00      0.00  two_node_pipeli

07:31:25 PM   UID       PID   cswch/s nvcswch/s  Command
07:31:26 PM  1000     54641     12.00      0.00  two_node_pipeli
