Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

07:40:49 PM   UID       PID   cswch/s nvcswch/s  Command
07:40:50 PM  1000     60270     12.00      0.00  two_node_pipeli
07:40:50 PM  1000     60271     13.00      0.00  two_node_pipeli
07:40:50 PM  1000     60260     13.00      0.00  two_node_pipeli
07:40:50 PM  1000     60272     12.00      0.00  two_node_pipeli

07:40:50 PM   UID       PID   cswch/s nvcswch/s  Command
07:40:51 PM  1000     60270     12.00      0.00  two_node_pipeli
07:40:51 PM  1000     60271     12.00      0.00  two_node_pipeli
07:40:51 PM  1000     60260     13.00      0.00  two_node_pipeli
07:40:51 PM  1000     60272     13.00      0.00  two_node_pipeli

07:40:51 PM   UID       PID   cswch/s nvcswch/s  Command
07:40:52 PM  1000     60270     13.00      0.00  two_node_pipeli
07:40:52 PM  1000     60271     12.00      0.00  two_node_pipeli
07:40:52 PM  1000     60260     12.00      0.00  two_node_pipeli
07:40:52 PM  1000     60272     13.00      0.00  two_node_pipeli

07:40:52 PM   UID       PID   cswch/s nvcswch/s  Command
07:40:53 PM  1000     60270     12.00      0.00  two_node_pipeli
07:40:53 PM  1000     60271     13.00      0.00  two_node_pipeli
07:40:53 PM  1000     60260     13.00      0.00  two_node_pipeli
07:40:53 PM  1000     60272     12.00      0.00  two_node_pipeli

07:40:53 PM   UID       PID   cswch/s nvcswch/s  Command
07:40:54 PM  1000     60270     13.00      0.00  two_node_pipeli
07:40:54 PM  1000     60271     13.00      0.00  two_node_pipeli
07:40:54 PM  1000     60260     12.00      0.00  two_node_pipeli
07:40:54 PM  1000     60272     12.00      0.00  two_node_pipeli

07:40:54 PM   UID       PID   cswch/s nvcswch/s  Command
07:40:55 PM  1000     60270     12.00      0.00  two_node_pipeli
07:40:55 PM  1000     60271     12.00      0.00  two_node_pipeli
07:40:55 PM  1000     60260     13.00      0.00  two_node_pipeli
07:40:55 PM  1000     60272     13.00      0.00  two_node_pipeli

07:40:55 PM   UID       PID   cswch/s nvcswch/s  Command
07:40:56 PM  1000     60270     15.00      0.00  two_node_pipeli
07:40:56 PM  1000     60271     15.00      0.00  two_node_pipeli
07:40:56 PM  1000     60260     15.00      0.00  two_node_pipeli
07:40:56 PM  1000     60272     16.00      0.00  two_node_pipeli

07:40:56 PM   UID       PID   cswch/s nvcswch/s  Command
07:40:57 PM  1000     60270     12.00      0.00  two_node_pipeli
07:40:57 PM  1000     60271     13.00      0.00  two_node_pipeli
07:40:57 PM  1000     60260     14.00      0.00  two_node_pipeli
07:40:57 PM  1000     60272     12.00      0.00  two_node_pipeli

07:40:57 PM   UID       PID   cswch/s nvcswch/s  Command
07:40:58 PM  1000     60270     12.00      0.00  two_node_pipeli
07:40:58 PM  1000     60271     13.00      0.00  two_node_pipeli
07:40:58 PM  1000     60260     13.00      0.00  two_node_pipeli
07:40:58 PM  1000     60272     12.00      0.00  two_node_pipeli

07:40:58 PM   UID       PID   cswch/s nvcswch/s  Command
07:40:59 PM  1000     60270     13.00      0.00  two_node_pipeli
07:40:59 PM  1000     60271     13.00      0.00  two_node_pipeli
07:40:59 PM  1000     60260     12.00      0.00  two_node_pipeli
07:40:59 PM  1000     60272     12.00      0.00  two_node_pipeli

07:40:59 PM   UID       PID   cswch/s nvcswch/s  Command
07:41:00 PM  1000     60270     13.00      0.00  two_node_pipeli
07:41:00 PM  1000     60271     12.00      0.00  two_node_pipeli
07:41:00 PM  1000     60260     13.00      0.00  two_node_pipeli
07:41:00 PM  1000     60272     12.00      0.00  two_node_pipeli

07:41:00 PM   UID       PID   cswch/s nvcswch/s  Command
07:41:01 PM  1000     60270     12.00      0.00  two_node_pipeli
07:41:01 PM  1000     60271     13.00      0.00  two_node_pipeli
07:41:01 PM  1000     60260     12.00      0.00  two_node_pipeli
07:41:01 PM  1000     60272     13.00      0.00  two_node_pipeli

